id,x0,x1,x2,fitness-2,fitness-1,fitness0,fitness-0.5,fitness-1.5,fitness0.5,fitness1.5,fitness4,fitness3,fitness4.5,fitness5,fitness3.5,fitness2.5,fitness2,fitness1,fitness-2.5,fitness-4,fitness-3.5,fitness-4.5,fitness-3,fitness-5
130740,-1.83476,-1.12528,2.48095,NA,NA,NA,NA,NA,NA,NA,4.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130851,-2.23508,-1.25257,0.755719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131034,-2.82244,-2.09465,0.638162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
131345,-0.565948,-2.05397,-0.375428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.564,NA,NA,NA,NA,NA,NA,NA,NA,NA
131513,0.750358,-2.54828,-2.82396,NA,NA,NA,NA,NA,NA,NA,23.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131669,0.604842,-2.76963,-2.10153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.072,NA,NA,NA,NA,NA,NA,NA,NA
131915,-0.161562,-1.89813,-0.783738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.256,NA,NA,NA,NA,NA,NA
132177,-0.58321,-1.24188,-1.01876,NA,3036.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132249,-0.637392,-1.41601,-1.5058,NA,NA,NA,NA,16366.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132443,-1.31625,-2.06585,-0.525093,NA,3717.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132651,-2.79698,-1.48031,-0.594088,21.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132850,-1.26926,-1.11912,-0.505834,16.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133057,-1.0142,0.256806,-0.211583,397.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133319,-0.267434,-1.23127,1.56775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.673,NA
133486,1.10165,-1.31495,0.139552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA
133784,0.395265,-0.802721,-0.926611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050.616,NA,NA,NA
133949,-0.220326,0.251115,-0.544946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.857,NA
134180,-0.643662,0.22878,-0.174125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.022,NA
134360,-0.191109,-0.222193,-1.35243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.999,NA
134599,0.922554,-1.82544,-0.472415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.672,NA
134725,1.85906,-1.3698,-2.46647,634.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134901,1.7667,-1.26827,-1.8485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.021,NA,NA,NA,NA,NA
135199,0.471446,-1.02468,-1.67208,401.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135370,2.20438,-0.674384,-1.25443,700.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135413,1.8035,0.20819,-2.62025,NA,NA,133.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135692,1.44372,-0.293391,-3.31831,NA,NA,NA,80.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135987,1.17941,0.539407,-2.7054,NA,18.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136117,1.6982,-0.678543,-1.75789,NA,NA,NA,NA,213.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136269,1.29559,-0.740602,-0.709499,NA,NA,NA,NA,6479.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136448,0.789943,-0.361138,-0.665937,NA,NA,NA,NA,2013.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136632,1.18008,-0.856932,-0.213123,NA,NA,NA,NA,NA,795.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136910,0.511996,-0.263381,-0.676402,NA,NA,NA,1286.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137028,-1.49545,-1.85409,-1.08052,NA,NA,NA,36.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137275,-1.96668,-0.260094,-0.367557,NA,NA,NA,NA,1142.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137486,-2.16843,0.308202,-0.503694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.518,NA,NA,NA,NA,NA
137699,-3.63415,-0.110533,-1.36252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.913,NA
137830,-4.85439,-3.37359,-2.40305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.943,NA,NA
138004,-4.35748,-1.90145,-1.35211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.274,NA,NA
138358,-4.82985,-2.14731,-1.61776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.82,NA,NA,NA,NA
138561,-4.85701,-0.801404,0.10098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.174,NA
138783,-4.01045,-2.47847,-1.23027,NA,NA,NA,NA,901.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138828,-2.29281,-2.19176,-1.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.086,NA,NA,NA,NA,NA
139169,-1.01805,-2.28151,-0.283357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.29,NA,NA,NA,NA,NA
139243,-0.674618,-3.09345,-2.86404,NA,NA,NA,NA,1018.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139495,-1.94173,-2.45423,-2.02562,NA,1466.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139718,-0.634212,-2.96065,-2.07331,NA,NA,NA,NA,1827.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139919,-0.946567,-1.92907,-1.34324,4305.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140001,0.213787,-3.11468,-0.157873,NA,NA,NA,556.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140344,0.770352,-1.46384,-0.535311,NA,NA,NA,NA,2724.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140434,0.738553,-1.02307,-0.811836,1283.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140708,-1.19339,0.35263,-0.392812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.627,NA,NA,NA,NA,NA
140913,-0.554568,-0.451339,-0.291853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.348,NA
141029,-0.925748,-0.58602,-0.604355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918.586,NA,NA,NA
141342,-1.6007,0.678352,-1.03199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.181,NA,NA,NA,NA,NA
141528,-0.396484,-0.797275,-0.139614,NA,NA,NA,NA,3538.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141655,1.49553,-0.321224,0.0900999,NA,NA,NA,NA,60.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141909,1.24351,-1.81772,0.855258,NA,267.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142026,-0.106177,-1.79472,1.96686,NA,NA,NA,NA,140.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142397,-0.941324,-2.19134,3.44994,NA,NA,NA,NA,741.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142592,-1.23881,-1.98547,1.81476,NA,NA,NA,NA,1585.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142757,-1.09157,-1.39501,0.619536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.284,NA,NA,NA
142960,0.476438,-0.309195,0.705161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.735,NA,NA,NA,NA,NA
143075,-0.137661,0.224773,1.92909,NA,NA,NA,NA,482.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143247,-1.08954,-0.801872,1.18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.183,NA,NA,NA,NA,NA
143563,-2.17184,1.73334,-0.391861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.393,NA,NA,NA,NA,NA
143709,-3.52382,1.46427,-2.29807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.227,NA,NA,NA,NA,NA
143862,-3.60687,1.24959,-2.16773,NA,NA,NA,224.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144029,-3.52695,-0.572975,-1.47159,NA,NA,NA,637.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144329,-4.01805,-0.0792714,-0.345702,NA,NA,NA,834.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144529,-4.28482,-0.0700423,0.0220162,NA,NA,NA,81.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144737,-3.73231,1.01695,-0.591933,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144854,-1.69416,0.0463565,0.70231,NA,NA,NA,NA,NA,NA,85.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145069,-0.927644,0.665852,0.410196,NA,NA,NA,NA,NA,NA,198.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145255,-1.07365,-0.700694,0.00550845,NA,NA,NA,NA,NA,NA,NA,NA,497.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145553,-1.69738,-0.60491,-1.07591,NA,NA,NA,NA,NA,NA,NA,NA,334.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145611,-0.994681,1.31303,-0.193701,NA,NA,NA,NA,NA,NA,335.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145937,-0.843588,2.32144,-0.302205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.203,NA,NA,NA,NA,NA,NA,NA,NA
146127,-1.17613,2.07006,-0.268989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888,NA,NA,NA,NA,NA,NA,NA,NA
146331,-1.12089,1.26971,-1.16439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA
146496,-2.49357,0.854232,-0.340546,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146695,-2.71139,2.19427,-0.548574,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146809,-0.985205,3.6278,0.82845,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147028,-0.318756,3.88758,0.524051,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147372,-0.233715,4.36654,1.91741,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147555,1.28822,4.09701,1.41215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147688,1.33687,4.85241,0.195201,NA,NA,NA,NA,NA,NA,NA,NA,276.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147895,-0.0553701,4.25686,0.534293,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148075,0.256951,3.93215,-0.154818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148326,1.87541,3.65676,0.369857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148508,2.71583,4.29581,0.975384,NA,NA,NA,NA,NA,NA,NA,19.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148703,1.54336,3.63388,2.04669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148885,1.77277,4.7683,1.94556,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149165,2.68432,4.5902,1.43706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.636,NA,NA,NA,NA,NA,NA,NA,NA,NA
149262,3.27077,4.84666,0.968514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.953,NA,NA,NA,NA,NA,NA,NA,NA,NA
149554,4.14387,4.32737,-0.0884179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.8,NA,NA,NA,NA,NA,NA,NA,NA
149642,4.8706,4.9215,-0.326355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628.616,NA,NA,NA,NA,NA,NA,NA
149968,4.98652,3.5797,0.750283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.117,NA,NA,NA,NA,NA,NA
150039,4.89629,3.7163,1.36341,NA,NA,NA,683.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150343,4.74767,3.89872,3.05779,NA,NA,NA,NA,NA,NA,33.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150583,4.90151,4.56286,4.04913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.92,NA,NA,NA,NA,NA,NA,NA
150641,4.16592,4.77713,3.74379,NA,NA,1537.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150806,1.7665,4.99298,4.52014,NA,144.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151148,1.77379,4.51722,3.79165,NA,37.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151305,4.98354,4.07746,3.84175,NA,NA,NA,NA,1102.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151441,3.79857,3.71134,2.74551,NA,190.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151731,4.25442,4.83862,3.33627,NA,NA,NA,NA,NA,532.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151944,4.08471,4.5931,4.19275,NA,NA,NA,NA,NA,NA,139.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152070,3.76455,4.61856,4.55304,NA,NA,NA,NA,NA,NA,66.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152272,3.94023,4.45488,3.77626,NA,NA,NA,NA,NA,-34.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152528,2.39166,3.49227,3.27069,NA,NA,3.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152769,2.76037,4.16055,2.62007,NA,NA,120.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152935,4.59578,3.63225,1.27753,NA,40.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153045,4.57946,4.22604,0.33538,397.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153216,4.1874,4.1242,-0.711799,NA,426.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153411,4.51417,3.43906,-0.22408,NA,NA,5.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153690,4.41527,2.6312,-1.00973,NA,NA,11.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153962,3.8234,2.92364,-2.49326,NA,263.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154140,2.19493,1.49439,-3.38691,NA,NA,NA,40.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154340,1.05015,0.957619,-3.79161,NA,NA,14.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154502,-0.0275248,0.547539,-3.16169,42.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154693,0.496571,0.457609,-2.68056,26.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154994,1.97736,0.989114,-2.05648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.143,NA,NA,NA,NA,NA
155044,0.749156,0.421885,-3.80536,63.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155273,0.40455,-0.25116,-1.34281,NA,NA,NA,NA,4036.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155574,0.336545,0.775936,-1.43393,NA,NA,1459.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155797,1.16979,1.2046,-0.583274,NA,NA,210.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155944,-0.01585,0.339589,0.429658,NA,NA,NA,NA,NA,204.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156095,0.148679,-0.790323,0.899879,NA,NA,NA,NA,NA,NA,1.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156287,-1.05113,0.697742,1.33734,NA,NA,NA,NA,NA,10.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156434,-0.594735,0.494514,0.594909,NA,NA,NA,NA,NA,NA,19.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156745,-0.527883,0.970275,0.583485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.072,NA,NA,NA,NA,NA,NA
156996,-0.686841,0.0471539,-0.224374,NA,NA,NA,NA,NA,696.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157127,1.13634,1.11746,-0.109051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.717,NA,NA,NA,NA,NA,NA
157280,2.3307,-0.172972,-1.25479,NA,NA,NA,NA,2474.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157408,0.794852,-2.11711,1.15948,NA,NA,NA,239.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157744,-1.66313,-1.45881,0.389704,NA,NA,NA,NA,3131.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157900,-2.26038,-2.22355,1.45263,NA,NA,NA,NA,32.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158174,-0.734101,-1.48196,1.72515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705.775,NA,NA,NA
158332,0.0898858,-1.02148,0.687002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.31,NA,NA,NA
158596,-1.94031,-0.672124,-0.163536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591.559,NA,NA,NA,NA
158709,0.654732,0.274371,0.767667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.129,NA,NA,NA,NA,NA
158837,-0.0177539,-2.50771,-1.12594,17.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159043,-2.44119,-0.9136,-2.26131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.554,NA,NA,NA,NA,NA
159319,-1.952,-0.118983,-3.47175,NA,NA,NA,NA,269.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159505,-1.55273,-0.729837,-4.96041,1662.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159697,-0.975566,-0.156667,-3.51922,NA,NA,NA,NA,2652.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159950,-1.77171,-0.194513,-4.36855,NA,NA,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160117,-1.73216,-0.831583,-4.67959,NA,NA,NA,NA,175.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160348,-2.51544,-0.637537,-4.42977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.722,NA,NA,NA,NA,NA
160435,-1.23171,0.697173,-4.02284,NA,NA,NA,NA,505.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160675,-1.66073,-1.2118,-4.9097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.928,NA,NA,NA,NA,NA
160821,-1.40803,-0.574162,-4.77647,NA,1079.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161179,-0.348854,1.22388,-3.52484,NA,NA,NA,NA,294.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161235,-0.820577,0.854965,-1.9448,1638.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161590,-1.45859,0.196855,-1.50606,NA,NA,NA,NA,2650.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161688,-3.24814,0.851137,-1.36599,NA,NA,NA,NA,197.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161830,-2.04358,0.760772,-1.33107,NA,NA,NA,NA,2057.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162127,-0.876683,-0.159578,-0.581578,NA,NA,NA,4014.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162344,-0.158224,-0.37429,-1.32322,NA,4760.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162434,-0.418286,-1.74824,-1.33256,NA,NA,NA,373.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162672,-1.63087,-2.69492,0.0572117,NA,NA,NA,144.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162956,-1.45272,-3.03341,0.889682,NA,NA,NA,842.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163014,-2.45376,-1.94567,0.313779,NA,NA,NA,1001.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163220,-1.4151,-1.58866,1.90399,610.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
