id,x0,x1,x2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-1,fitness-3,fitness-2,fitness-4.5,fitness-0.5,fitness0,fitness-4,fitness-5,fitness0.5
194306,-0.65697,3.43281,-3.38331,NA,NA,NA,NA,NA,-247.854,NA,NA,NA,NA,NA,NA
194556,-1.56579,3.0293,-4.70712,NA,-280.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194717,-0.476212,3.82721,-4.76611,NA,NA,NA,NA,NA,-208.915,NA,NA,NA,NA,NA,NA
194823,-0.0450957,2.27639,-4.19133,NA,NA,NA,-137.517,NA,NA,NA,NA,NA,NA,NA,NA
195172,1.27119,2.47417,-3.98803,NA,NA,-56.628,NA,NA,NA,NA,NA,NA,NA,NA,NA
195388,1.86436,3.21247,-3.99359,NA,NA,NA,-96.07,NA,NA,NA,NA,NA,NA,NA,NA
195530,3.52439,1.58105,-4.16234,NA,NA,-90.859,NA,NA,NA,NA,NA,NA,NA,NA,NA
195699,2.34872,2.60117,-3.56093,NA,NA,-75.247,NA,NA,NA,NA,NA,NA,NA,NA,NA
195809,1.70214,1.59577,-4.37084,NA,NA,NA,NA,-2.73,NA,NA,NA,NA,NA,NA,NA
196117,1.48651,1.41058,-3.10096,NA,NA,NA,NA,NA,-65.529,NA,NA,NA,NA,NA,NA
196316,1.37055,1.46552,-3.09442,NA,NA,NA,NA,NA,-62.811,NA,NA,NA,NA,NA,NA
196456,1.87216,1.41566,-4.55599,NA,NA,NA,NA,NA,-6.723,NA,NA,NA,NA,NA,NA
196677,0.753184,1.23361,-4.40811,NA,NA,NA,NA,-54.393,NA,NA,NA,NA,NA,NA,NA
196894,1.91014,1.72118,-4.25514,-29.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197163,2.39949,1.66443,-4.09283,NA,NA,NA,NA,NA,NA,-88.714,NA,NA,NA,NA,NA
197209,2.09254,2.7543,-3.74759,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.112,NA,NA
197405,2.43526,1.34136,-4.25381,NA,NA,NA,NA,NA,NA,-94.76,NA,NA,NA,NA,NA
197618,3.20212,0.629814,-4.36421,NA,NA,NA,NA,NA,NA,-141.97,NA,NA,NA,NA,NA
197871,2.05441,2.56561,-3.62563,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.233,NA,NA
198071,2.26922,2.20819,-4.46504,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.994,NA,NA
198372,2.93129,2.8634,-4.26177,-97.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198422,1.88547,2.02096,-4.89202,NA,NA,NA,NA,NA,-23.397,NA,NA,NA,NA,NA,NA
198690,2.53207,1.0017,-4.69645,NA,-36.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198998,2.6661,1.58413,-4.89089,NA,-29.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199028,1.78659,1.8074,-4.87689,NA,NA,NA,NA,-13.921,NA,NA,NA,NA,NA,NA,NA
199280,1.85294,1.10729,-4.13508,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.628,NA,NA
199520,1.54038,1.351,-4.79736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.494,NA
199681,0.508819,2.41544,-2.8542,NA,NA,NA,NA,NA,NA,-162.364,NA,NA,NA,NA,NA
200000,0.124293,1.74752,-3.84508,NA,NA,NA,NA,NA,NA,NA,NA,NA,-126.288,NA,NA
