id,x0,x1,x2,fitness8.5,fitness9,fitness8,fitness7.5,fitness7,fitness6.5,fitness6,fitness5,fitness3,fitness4.5,fitness9.5,fitness10.5,fitness10,fitness5.5,fitness4,fitness3.5
165341,7.92845,8.88708,7.71257,NA,NA,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165564,7.67883,8.30943,7.93009,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165738,8.03832,7.85328,7.90784,NA,NA,NA,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165910,7.77678,6.32737,9.1577,NA,NA,NA,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166143,8.10939,7.04092,8.40768,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166356,8.65508,7.06394,8.61693,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166417,9.00677,7.20319,8.20182,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166700,6.52024,6.69639,7.94083,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166955,6.44178,6.42029,6.91114,NA,NA,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167171,7.36487,7.17963,8.32672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424,NA,NA,NA,NA,NA
167370,7.93478,7.90116,8.16751,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167443,9.09555,7.75116,8.54222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA
167705,8.33336,8.04966,8.55628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,NA,NA,NA,NA,NA
167876,8.78474,7.86351,7.32462,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168125,8.53854,7.68901,7.69527,NA,NA,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168224,8.13267,7.27508,7.92408,NA,NA,NA,0.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168430,8.09977,7.57557,6.34135,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168749,7.96133,6.80045,7.29102,NA,NA,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168896,8.65952,7.89934,8.07757,NA,NA,NA,NA,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169102,7.7594,8.46274,6.98577,NA,NA,NA,NA,NA,NA,NA,0.379,NA,NA,NA,NA,NA,NA,NA,NA
169242,7.60262,9.14473,7.65189,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169596,6.79756,7.99125,7.40017,NA,NA,NA,NA,NA,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169662,8.00841,8.29839,7.67929,NA,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169815,8.73807,7.46081,8.32407,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170049,7.876,7.95738,8.18352,NA,NA,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170291,7.58478,8.28939,7.63114,NA,NA,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170401,7.52557,10.5,8.51026,NA,NA,NA,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170698,7.6417,9.68878,7.95415,NA,NA,NA,NA,NA,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170846,7.42026,8.53283,7.55827,NA,NA,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171047,8.07645,7.79942,6.30331,NA,NA,NA,0.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171385,8.60972,8.48628,7.79951,NA,NA,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171420,8.91839,8.39351,7.94887,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171654,8.16586,7.682,7.33408,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171919,9.71728,7.8886,7.04953,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172034,8.80247,8.44144,7.75809,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172381,8.24409,7.88048,7.39374,NA,NA,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172547,7.94304,7.78074,6.82631,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172677,7.00176,7.08571,7.47372,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172862,7.54869,6.9043,8.22488,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173075,8.34586,7.30797,7.56208,NA,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173212,7.23236,8.66021,7.82906,NA,NA,NA,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173511,7.30265,8.67563,8.25987,NA,NA,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173769,7.4586,9.54447,8.6406,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173916,7.45657,9.25826,7.81481,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174153,7.08546,8.0599,8.2416,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174317,7.91089,7.53945,7.92536,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174404,8.04734,7.15113,8.52331,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174643,6.93647,7.13434,7.89973,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174820,7.55859,7.65392,8.64481,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175140,7.42835,7.62175,8.36959,NA,NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175336,7.55514,6.85534,8.49558,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175476,8.03841,8.50917,9.01139,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175773,8.37286,7.97595,8.0272,NA,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175830,7.73889,7.0543,7.81004,NA,NA,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176165,9.16943,7.41727,8.13664,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176271,9.45645,8.45563,8.47481,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176418,8.84885,7.36561,8.12286,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176605,7.91011,8.9095,7.44392,NA,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176809,8.06824,7.62736,8.476,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177011,7.63966,6.28014,7.31231,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177346,8.21688,7.2767,7.64377,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177528,8.38264,7.99161,7.04394,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177609,7.3725,7.67007,8.12139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523,NA,NA,NA,NA,NA
177924,7.95368,8.23128,8.63769,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178063,7.81541,7.05505,8.23652,NA,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178207,8.53407,7.27634,8.74629,NA,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178503,7.79758,7.93406,8.49622,NA,NA,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178796,7.6118,7.39866,7.59153,NA,NA,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178883,8.24083,7.34021,8.29708,NA,NA,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179088,6.98197,7.06385,8.43533,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179327,8.39923,7.34128,7.03776,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179589,7.35071,7.05295,6.30478,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179617,7.43289,7.65425,6.71778,NA,NA,NA,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179847,9.15846,7.9405,7.86805,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180021,8.14457,7.90969,7.47957,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180292,9.00681,7.67281,7.73438,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180516,7.78624,7.2832,7.34709,NA,NA,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180626,7.8611,6.8464,7.85317,NA,NA,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180955,10.5,8.02841,7.80709,NA,NA,NA,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181093,8.43618,7.90623,6.79441,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181363,7.34452,7.8357,7.04077,NA,NA,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181497,8.03189,7.67266,7.62828,NA,NA,NA,0.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181751,7.96176,8.11642,7.63199,NA,NA,NA,0.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181810,8.35666,7.72049,7.86035,NA,NA,NA,NA,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182102,8.50158,7.11125,7.71836,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182317,7.49569,7.92149,7.44611,NA,NA,0.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182503,7.48629,7.78941,7.23348,NA,NA,NA,NA,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182704,6.60659,8.77555,8.13383,NA,NA,NA,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182855,6.70108,7.20695,8.10236,NA,NA,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183100,7.78517,8.34952,8.13363,NA,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183340,7.99898,7.58908,8.02543,NA,NA,NA,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183401,7.88632,7.55227,8.13112,NA,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183678,7.79278,8.27867,8.85139,NA,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183992,8.5101,8.39799,7.87687,0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184119,7.3916,9.10576,8.00632,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184284,8.33425,9.6489,8.62123,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184515,8.1219,8.44971,7.3417,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184604,8.18364,7.81813,6.53691,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184958,7.99954,7.81704,7.41374,NA,NA,0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185078,7.88791,7.03643,7.1333,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185329,7.74881,6.92285,7.35971,NA,NA,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185485,6.78554,6.94224,8.33069,NA,NA,0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185763,6.49147,7.39428,8.28126,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185952,7.03453,7.22896,7.42308,0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186142,6.67643,8.92483,6.60824,NA,NA,NA,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186255,7.20046,8.2633,6.0755,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186463,8.53463,8.34163,6.4645,NA,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186774,8.59914,7.72183,7.8633,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186964,7.76126,7.62636,7.76564,NA,NA,0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187142,7.9494,5.98389,7.81802,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187338,7.91342,7.87873,8.41764,NA,NA,NA,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187502,7.31707,8.19471,7.34272,NA,NA,NA,0.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187778,6.93873,7.74182,7.87718,NA,NA,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187844,7.92988,7.25734,7.6449,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188194,8.49819,8.58522,7.80542,NA,NA,NA,NA,NA,NA,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
188347,8.66,9.12463,7.53128,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188456,8.73819,7.95306,8.27301,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188647,7.47805,7.73229,9.10784,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188889,7.36519,6.62641,8.40579,NA,NA,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189145,7.54088,7.1814,7.92931,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189204,8.222,8.54741,7.72308,NA,NA,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189484,8.30848,7.98905,7.96572,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189747,8.50771,8.56689,7.47233,NA,NA,NA,NA,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189996,7.37504,9.60021,8.65019,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190151,7.41793,8.9518,8.90106,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190328,8.22639,6.84794,7.81644,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190538,8.24542,7.4499,7.43113,NA,NA,NA,0.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190688,7.11032,8.69379,7.34814,NA,NA,NA,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190940,7.64244,8.50815,8.32732,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191038,7.51538,9.7377,8.19342,NA,NA,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191247,8.47883,8.63889,7.63199,NA,NA,NA,NA,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191466,8.27834,7.75474,7.41201,NA,NA,NA,0.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191795,8.65454,8.14732,7.92092,NA,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191925,7.55658,7.79513,6.88499,NA,NA,NA,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192073,7.31787,7.19706,5.72955,NA,NA,NA,NA,NA,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192228,7.3629,7.87714,7.22941,NA,NA,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192548,7.19945,7.94758,6.55231,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192783,7.51298,6.67233,7.26055,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192996,7.58478,7.25753,9.27141,NA,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193133,7.86581,7.01526,8.60279,NA,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193390,8.6116,7.55533,7.69159,NA,NA,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193438,8.66745,8.72017,7.86328,NA,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193621,8.86544,7.43352,6.47082,NA,NA,NA,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193951,8.99303,8.49562,6.81162,NA,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194015,9.09544,8.58433,7.64276,NA,NA,NA,NA,NA,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194246,7.25271,8.11603,7.38319,NA,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194529,8.76434,7.15573,7.16181,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194729,7.11219,8.45126,6.86698,NA,NA,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194921,9.08531,8.30651,7.74324,NA,NA,NA,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195116,8.53738,7.67511,7.94873,NA,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195228,8.81948,8.0132,7.6334,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195566,8.08768,8.18791,6.74165,NA,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195665,7.63913,8.79639,7.38908,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195906,7.64744,8.68869,7.48977,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196053,7.48379,9.14417,7.36766,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196220,6.86454,8.43828,8.11517,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196573,5.03432,8.12926,7.73645,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196784,4.08957,8.74572,7.13026,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196946,7.31321,7.08244,7.65885,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197078,7.16005,7.51193,7.9773,NA,NA,NA,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
197292,7.67982,7.662,8.95948,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197528,7.6179,8.21753,8.71348,NA,NA,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197795,7.4561,7.84337,8.25031,NA,NA,NA,0.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197801,7.71904,7.16693,7.09675,NA,NA,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198105,8.08633,7.68814,5.35054,NA,NA,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198251,8.53785,7.08797,4.98893,NA,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198522,7.38436,7.1307,5.77415,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198603,7.79945,7.61902,7.28431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475,NA,NA
198839,7.55325,7.5775,6.55262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682,NA
199167,7.71336,8.05719,7.33986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821
199276,7.73267,8.46061,6.95997,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA,NA
199544,8.1018,8.44468,6.6533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53
199685,8.85345,7.90674,7.09887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692,NA
200000,9.47862,8.92155,6.94742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA
