id,x0,x1,x2,fitness5,fitness3.5,fitness4.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-0.5,fitness-4,fitness-3,fitness-2.5,fitness-3.5,fitness-5,fitness-4.5,fitness-1,fitness-2,fitness2.5,fitness4
133241,0.127807,2.86696,-2.45766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.202,NA,NA,NA,NA,NA,NA,NA,NA
133406,-0.539001,1.69006,-0.773913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.392,NA,NA
133782,-1.51202,2.44708,0.847213,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133979,-0.951964,3.80031,-0.230856,NA,NA,NA,NA,NA,NA,NA,NA,NA,3789.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134031,-1.43768,5,0.50686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.784,NA,NA,NA,NA,NA,NA,NA
134202,-1.31358,5,1.67995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.771,NA,NA,NA,NA,NA,NA,NA,NA
134403,0.630179,3.81645,1.59549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.187,NA,NA,NA,NA,NA,NA,NA
134614,0.69006,4.96685,1.63312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.629,NA,NA,NA,NA,NA,NA,NA,NA
134879,-0.0244749,4.6584,1.41536,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135068,-0.296685,4.89187,1.10445,NA,NA,NA,NA,NA,NA,NA,NA,274.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135237,-0.604616,5,1.15814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135508,-0.603339,5,2.30369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135613,0.564968,5,1.63209,NA,NA,NA,NA,NA,NA,NA,8.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135833,-0.367028,4.9918,3.1586,NA,NA,NA,NA,NA,NA,NA,455.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136073,0.134073,4.44155,3.25509,NA,NA,NA,NA,NA,3.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136211,1.61712,4.37241,3.89929,NA,NA,NA,NA,2.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136469,1.99088,3.01414,3.85174,NA,NA,NA,NA,NA,NA,NA,-0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136674,2.67306,2.62143,3.80792,NA,NA,NA,13.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136875,3.2709,3.00926,2.95047,NA,NA,NA,NA,-0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137100,2.40998,3.96766,4.6949,NA,NA,NA,NA,NA,-9.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137341,1.86172,4.85475,3.56403,NA,NA,NA,NA,NA,44.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137444,2.05589,5,5,NA,NA,NA,NA,NA,NA,18.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137757,2.62047,4.49193,5,NA,NA,NA,NA,NA,NA,-8.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137963,3.39827,4.18724,3.94872,NA,NA,NA,NA,NA,NA,NA,NA,3.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138039,4.47299,5,3.61717,NA,NA,NA,NA,NA,-87.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138357,4.31279,5,2.1553,NA,NA,NA,NA,21.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138547,4.67991,3.15546,2.5389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.389,NA
138696,2.68995,3.0511,2.90646,NA,-9.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138849,2.47711,2.44619,1.75652,NA,-2.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139197,2.32381,1.82146,1.63274,NA,NA,-9.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139302,1.50035,3.08139,2.51694,NA,NA,-5.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139446,2.06455,3.13554,4.57551,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139599,1.46921,2.79631,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.699
139840,-0.873997,2.00722,5,NA,NA,793.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140024,-0.464098,1.56359,4.26884,NA,NA,NA,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140260,-1.55901,0.607517,2.64677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.071,NA
140499,-0.766899,0.60727,3.62733,NA,59.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140739,-0.849078,0.251502,2.73217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.116,NA
140916,-0.861381,-0.368447,3.32083,NA,795.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141157,-1.23741,1.14284,1.77426,NA,-11.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141261,-1.62547,2.64898,1.51739,100.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141428,-0.315119,3.36252,1.51137,NA,NA,-61.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141779,-0.576616,4.25732,1.85166,NA,225.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141955,-0.850393,3.60793,2.50988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.593
142077,-0.0841597,5,3.47679,814.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142244,-0.602704,4.07675,3.01801,26.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142458,-1.21651,2.45134,2.80031,267.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142694,-1.12744,2.67455,2.66344,NA,NA,5.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142983,0.147669,1.97736,2.33474,NA,9.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143192,1.22903,2.92412,2.53664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.979,NA
143308,0.651677,0.576999,2.11991,NA,NA,NA,NA,NA,-0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143583,-0.405482,-0.370725,2.82224,NA,NA,NA,NA,NA,NA,NA,15.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143636,-0.958953,0.204611,4.86771,NA,NA,NA,NA,NA,NA,1113.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143921,-0.940386,1.06886,4.68936,NA,NA,NA,NA,NA,NA,55.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144185,-0.883768,0.75324,3.16439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1731.125,NA,NA,NA
144343,-1.74505,-0.0536184,2.31621,NA,NA,NA,NA,NA,NA,NA,87.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144569,-0.766186,-0.565632,1.83042,NA,NA,NA,NA,NA,724.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144743,1.06432,0.360533,0.760358,NA,NA,NA,NA,2.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144940,2.26523,-1.17367,0.920665,NA,-110.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145168,1.38408,-1.28886,0.993097,NA,NA,NA,NA,137.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145239,2.54265,-0.727686,0.19655,NA,NA,NA,NA,13.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145517,4.65568,-0.914846,-0.360202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.178,NA
145757,4.92864,-1.57557,-1.82969,NA,NA,NA,NA,NA,-7.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145868,4.85468,-2.64972,0.0507125,NA,NA,NA,NA,NA,NA,NA,20.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146022,5,-3.20158,-0.914631,NA,NA,NA,NA,NA,NA,NA,287.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146363,5,-2.59162,-0.822471,NA,NA,NA,NA,NA,NA,NA,1596.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146512,4.96506,-3.40902,-2.55701,NA,NA,NA,NA,NA,NA,NA,NA,80.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146765,4.40099,-3.44155,-3.7962,NA,NA,NA,NA,NA,NA,NA,NA,-80.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146922,4.85664,-3.10314,-3.21665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.527,NA
147080,5,-4.09402,-3.14735,NA,NA,NA,NA,-137.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147329,5,-3.12547,-2.2764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.543,NA
147473,5,-2.65541,-3.6357,NA,NA,NA,112.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147650,4.02721,-0.595125,-3.00556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.469
147834,4.00915,-2.01485,-1.12238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.099
148074,4.76944,-2.16968,-1.56814,NA,886.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148251,5,0.639129,-1.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.349
148465,5,2.51795,-1.11562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.655
148648,4.59358,2.8811,-1.88639,NA,37.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148984,4.75731,3.62419,-2.19824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.287,NA
149171,5,4.87636,-3.30737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.605,NA
149271,4.86099,4.98004,-1.11803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.904,NA
149478,5,5,-1.44884,NA,3792.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149765,4.35861,4.78669,-0.80131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2474.568,NA
149938,3.91212,5,-1.52138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.765
150176,4.2532,5,-1.53273,NA,NA,5319.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150291,3.17737,5,-1.36651,3377.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150463,4.10151,5,0.25223,NA,NA,NA,NA,197.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150654,5,5,0.372236,NA,NA,NA,440.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150872,5,5,0.654905,NA,NA,1044.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151016,5,5,0.158441,972.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151244,4.32921,4.8695,-0.237728,5999.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151490,4.87684,5,-1.11046,976.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151709,3.65432,5,-0.636796,NA,NA,2805.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151938,4.00544,5,-1.49157,506.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152165,4.26784,5,-2.73291,NA,NA,34.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152298,4.89836,5,-2.05033,7905.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152398,5,5,-3.51891,NA,NA,1334.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152629,5,3.45101,-3.39174,NA,NA,335.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152984,2.89983,2.90629,-3.64405,NA,NA,NA,14.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153059,2.38645,3.08561,-2.57689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.311,NA
153360,1.78457,2.02041,-3.06626,NA,NA,NA,NA,-8.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153435,-0.406671,1.88651,-2.55866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153740,0.761918,0.387144,-2.59871,NA,NA,NA,NA,NA,NA,NA,NA,164.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153806,0.458545,0.563377,-3.17916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154169,-0.132317,2.04801,-3.63536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154301,0.617031,1.39449,-3.28256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.254,NA,NA,NA
154412,2.92036,0.00235372,-2.04936,NA,NA,NA,NA,NA,NA,NA,119.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154678,4.29313,0.0667227,-1.28089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154899,3.89041,-0.603835,-1.81143,NA,NA,NA,NA,NA,NA,NA,4.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155139,4.56469,-1.27354,-4.51864,NA,NA,NA,NA,NA,111.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155268,4.68179,-1.21937,-5,NA,NA,NA,66.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155467,4.64369,-0.719012,-5,NA,919.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155791,5,-0.510401,-4.59662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.693
155830,4.06171,-2.63427,-5,NA,53.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156092,2.67507,-3.80339,-3.49859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.021,NA
156225,2.67053,-4.0676,-1.47222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.297,NA
156437,4.45669,-3.9751,-2.10515,NA,112.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156788,4.71052,-4.36882,-0.733088,2672.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156992,4.82119,-4.55206,-0.594213,2392.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157120,5,-3.3942,0.220136,498.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157382,4.14231,-3.36031,-0.450101,26.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157453,5,-1.9932,-1.19337,3517.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157713,2.90495,-2.29704,0.129794,NA,NA,-0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157956,2.62834,-2.49049,3.12458,96.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158081,3.23725,-2.8493,3.40649,181.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158259,2.73551,-2.43739,3.46341,114.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158506,3.8578,-3.11591,3.62495,NA,NA,90.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158685,3.86363,-5,2.92992,135.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158835,2.8372,-5,3.66474,184.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159171,1.67619,-4.63353,4.20606,141.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159208,1.33255,-4.03985,3.54141,NA,NA,-14.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159489,1.11952,-3.91724,4.23697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.807
159689,0.588086,-4.13561,2.94949,NA,NA,NA,-0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159848,1.43516,-5,2.44395,NA,NA,NA,-33.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160170,1.39198,-5,3.21109,NA,NA,NA,-35.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160214,1.09621,-4.26556,3.16029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776,NA
160454,0.373686,-4.53049,-0.0961816,NA,NA,NA,157.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160603,-0.0560284,-3.87966,-0.59523,NA,429.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160860,0.201764,-3.63607,1.72381,NA,26.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161017,-1.30623,-2.71385,0.926122,NA,62.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161229,-2.19586,-0.87758,-0.164754,NA,533.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161539,-1.41713,-0.752983,-0.215323,NA,NA,NA,NA,3119.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161598,-1.35508,-0.310987,-0.750772,NA,NA,NA,NA,NA,NA,NA,NA,NA,14413.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161798,-2.39657,0.38897,-2.24646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.924,NA,NA
162136,-2.58714,2.31622,-3.10421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.744,NA,NA
162310,-3.82414,1.63648,-3.32142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.98,NA,NA
162485,-3.38852,2.61771,-2.79193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.551,NA,NA
162783,-2.47862,3.55221,-3.19264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.972,NA,NA,NA,NA,NA,NA,NA,NA
162928,-4.73227,4.45398,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.427,NA,NA,NA,NA,NA,NA,NA,NA
163056,-5,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.099,NA,NA,NA,NA,NA,NA
163247,-5,3.43961,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.694,NA,NA,NA,NA
163587,-4.13698,3.83803,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.074,NA,NA,NA,NA,NA,NA
163691,-4.96455,4.09497,-4.31676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63,NA,NA,NA,NA,NA
163916,-5,4.0879,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.192,NA,NA,NA,NA,NA
164104,-5,3.24487,-4.41759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.072,NA,NA,NA,NA,NA
164220,-5,3.1484,-4.54673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.621,NA,NA,NA,NA
164582,-5,2.78686,-4.71601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.359,NA,NA,NA,NA,NA
164758,-5,1.69337,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.662,NA,NA,NA,NA,NA
164872,-5,1.31069,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.379,NA,NA,NA,NA
165006,-5,2.14252,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.063,NA,NA,NA,NA
165305,-5,0.791802,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.437,NA,NA,NA,NA,NA
165574,-5,1.22765,-4.86126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.786,NA,NA,NA,NA
165758,-3.30741,2.098,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.021,NA,NA,NA,NA,NA
165989,-3.72382,2.84888,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.596,NA,NA,NA,NA,NA
166171,-3.82066,3.45951,-3.69747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.176,NA,NA,NA,NA,NA
166222,-3.80562,5,-3.94217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.486,NA,NA,NA,NA,NA
166542,-3.9221,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.528,NA,NA,NA,NA,NA
166763,-4.28592,4.9562,-4.92349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.056,NA,NA,NA,NA
