id,x0,x1,x2,fitness-2.5,fitness-1,fitness-0.5,fitness-1.5,fitness0,fitness0.5,fitness-2,fitness1.5,fitness-3.5,fitness-3,fitness1,fitness2,fitness-4,fitness-5,fitness-4.5,fitness2.5,fitness4,fitness4.5,fitness5,fitness3.5,fitness3
129491,-0.614752,3.90835,0.900719,228.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129787,-1.49995,4.77252,-0.406877,NA,NA,NA,NA,NA,NA,1452.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129818,-1.23303,4.76653,-0.750265,NA,NA,NA,12850.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130013,-0.210355,4.77015,-0.715999,NA,NA,NA,14783.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130201,-0.66928,3.73635,-1.58551,NA,NA,NA,NA,3025.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130409,-0.698687,3.83993,-0.982629,NA,5254.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130676,-1.01352,3.73677,-0.92667,NA,NA,461.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130995,-1.29413,4.86172,-0.962776,NA,NA,8155.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131014,-2.83458,4.2634,-0.155918,NA,1336.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131385,-3.46856,4.32232,-0.0300113,301.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131491,-2.63081,4.71106,-1.37779,NA,NA,NA,NA,NA,701.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131768,-1.16345,4.30842,-1.97564,NA,NA,194.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131965,-0.527659,3.34924,-1.89442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132098,-0.694858,2.41878,-2.65111,NA,NA,NA,NA,NA,223.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132281,-1.85138,4.21866,-0.887038,NA,NA,NA,NA,2052.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132525,-1.13952,4.26325,-0.71192,NA,NA,368.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132629,0.460688,4.43947,-0.706254,NA,NA,NA,NA,859.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132946,1.76045,4.61502,-1.14742,NA,NA,245.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133005,2.27537,4.37439,-1.68713,NA,861.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133249,1.84296,3.91561,-1.9381,NA,NA,NA,NA,237.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133427,0.765183,4.90737,-1.06023,NA,NA,NA,NA,NA,NA,189.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133659,-0.57914,4.81256,-1.05563,NA,NA,4058.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133938,-1.35518,4.22547,-0.348327,NA,NA,NA,3849.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134134,-1.39032,4.8921,-0.410226,NA,1373.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134379,-1.27408,4.80922,-0.423219,NA,3042.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134439,-2.0273,4.81166,0.237101,NA,3271.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134628,-0.251938,3.62882,-1.91666,NA,591.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134807,-1.46986,3.78391,-0.985642,NA,1935.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135129,-1.21547,2.92204,-0.810571,NA,NA,NA,1716.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135345,-1.31404,4.86471,-1.9121,NA,NA,NA,994.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135556,1.18558,4.92698,-2.14812,NA,844.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135623,0.38163,4.21016,-1.37453,NA,NA,NA,NA,NA,NA,1033.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135928,-1.51725,4.67542,-1.99407,NA,NA,NA,7418.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136076,-2.84005,4.8727,-2.12435,NA,1708.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136331,-1.8776,4.85289,-1.5665,NA,NA,4337.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136429,-2.47485,4.95933,-0.353968,NA,NA,NA,NA,NA,771.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136780,-2.0661,4.83146,-0.0856697,NA,NA,NA,6500.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136921,-2.78175,3.6524,-0.163188,NA,NA,NA,161.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137055,-2.29742,4.79632,-0.959408,NA,103.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137395,-1.55828,4.64524,-0.27001,NA,5666.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137564,-0.941461,4.55225,-1.23229,NA,NA,NA,NA,1317.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137700,-2.23642,4.86345,-1.18765,NA,NA,NA,NA,362.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137958,-0.343631,4.66582,-1.67517,NA,NA,2600.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138088,-1.06012,4.95016,-0.166142,NA,NA,NA,NA,1258.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138305,-1.6513,4.88318,0.881279,NA,2570.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138517,-1.41659,3.05627,0.172763,NA,NA,77.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138699,-1.30897,2.65449,-1.16076,NA,NA,522.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138899,-1.54837,2.27878,-1.87876,NA,NA,665.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139129,-1.21817,2.27059,-1.46201,NA,NA,NA,2525.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139229,-1.46472,0.265777,-0.579336,NA,1292.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139532,-1.24474,-1.06042,-0.873266,NA,NA,NA,NA,NA,NA,2316.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139652,-2.60738,-1.19432,-1.96876,NA,NA,NA,984.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139863,-1.61479,0.235387,-1.47226,NA,NA,NA,3645.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140130,-2.11308,1.7621,-0.725758,NA,579.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140214,-0.731823,0.768419,-0.618513,NA,6361.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140478,0.772371,2.57351,-0.705472,NA,NA,NA,NA,152.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140778,-1.18487,3.81564,-0.0473104,NA,NA,NA,NA,NA,NA,420.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140830,-1.46112,4.72159,-0.548686,NA,NA,NA,8620.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141118,-1.66623,3.78065,-0.710197,NA,NA,NA,3245.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141238,-0.800839,3.92717,-2.35512,NA,NA,NA,497.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141469,-0.658839,3.75663,-2.60999,NA,NA,NA,1201.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141687,-0.97466,3.51274,-3.07592,NA,NA,NA,128.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141938,-1.86682,3.6759,-4.07807,NA,385.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142163,-1.49422,3.83292,-3.03425,NA,NA,NA,1617.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142303,-1.55862,2.7827,-2.14577,NA,NA,NA,NA,890.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142498,-1.62279,1.29926,-0.6009,NA,NA,2155.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142636,-2.41098,-0.647322,0.904396,NA,NA,726.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142905,-0.848008,-1.36574,1.11169,NA,699.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143032,0.418173,-1.44532,1.68692,NA,NA,600.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143350,-1.34242,-0.544577,1.19375,NA,NA,NA,NA,NA,NA,751.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143470,-0.773343,-2.19678,0.680773,NA,NA,NA,NA,NA,NA,578.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143774,0.108005,-1.47698,0.383019,NA,NA,NA,301.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143916,-1.73369,-2.03021,-1.22728,NA,NA,NA,955.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144057,-2.69861,-3.07962,-1.19338,NA,NA,NA,NA,145.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144350,-1.94401,-3.58214,-0.78727,NA,NA,NA,NA,NA,NA,1132.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144535,-0.713162,-4.05233,-0.664541,NA,NA,NA,NA,3034.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144798,-2.00101,-3.27945,-1.23312,NA,NA,NA,83.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144936,-1.69083,-3.07486,-0.532502,NA,NA,NA,NA,NA,NA,369.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145068,-0.584314,-3.57993,-1.55958,NA,NA,NA,2208.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145337,-2.03045,-2.64661,-1.56363,NA,NA,NA,1387.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145402,-1.45486,-2.06626,-0.355083,NA,NA,NA,4846.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145665,-2.11034,-2.06438,-1.014,NA,1414.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145966,-1.65488,-1.44125,-1.23346,NA,NA,NA,NA,NA,NA,3318.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146059,-1.97895,-1.20891,-0.650977,NA,NA,NA,NA,NA,NA,1031.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146302,-0.696605,-0.631915,-0.132359,NA,NA,1697.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146525,-2.01044,-0.675059,-1.04688,NA,2106.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146741,-2.13266,-1.2738,-2.57859,NA,NA,NA,1733.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146807,-1.93417,-1.57824,-1.52124,NA,NA,NA,6652.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147004,-1.99424,-1.39721,-1.47562,NA,NA,NA,12514.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147291,-1.90898,-1.70719,-1.232,NA,NA,NA,NA,956.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147409,-1.52578,-0.118825,-1.69803,NA,NA,2446.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147677,-2.35233,-1.26214,-0.826825,NA,NA,NA,2495.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147992,-1.40552,-1.03866,-0.893103,NA,NA,NA,NA,NA,NA,5851.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148133,-1.98301,-1.60273,-0.592641,NA,5726.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148377,-2.00202,-0.415519,-0.674886,NA,NA,1963.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148404,-2.12972,-0.388645,-1.41749,NA,NA,NA,2786.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148634,-3.101,-0.0335372,-0.682383,NA,NA,2803.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148912,-1.90932,0.143079,0.811035,NA,NA,NA,NA,4.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149188,-2.52285,-1.39901,1.45926,NA,NA,NA,376.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149395,-2.46882,-1.52851,3.14183,NA,NA,NA,815.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149448,-2.46965,-0.699229,3.78442,427.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149669,-2.42378,-1.3946,4.34597,755.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149909,-1.90963,-2.08756,4.86804,NA,NA,NA,NA,NA,NA,488.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150075,-0.606457,-3.08631,4.90311,NA,3669.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150343,-1.15182,-0.960285,3.87662,NA,NA,NA,NA,440.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150418,-1.22805,0.035448,4.08261,NA,NA,NA,NA,NA,117.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150629,-1.02393,-0.423766,4.78165,NA,NA,NA,NA,339.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150962,-0.96951,0.682395,4.95248,NA,2095.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151014,-2.47743,0.530914,3.7066,NA,NA,52.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151268,-0.332776,-0.381529,3.75937,NA,NA,1137.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151442,-0.577673,0.39065,3.26806,NA,713.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151690,-1.55767,0.0772577,3.23319,NA,459.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151950,-1.51104,-0.802605,1.06501,NA,NA,448.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152137,-1.69483,-0.962039,0.734828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
152223,-0.711933,-0.790321,0.556386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
152520,0.507352,-0.632095,-0.26833,NA,NA,NA,NA,NA,NA,NA,328.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152797,0.88902,-0.574743,-0.109787,NA,NA,NA,NA,1504.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152906,0.189485,-1.99291,-0.915918,NA,NA,NA,799.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153026,-0.413676,-2.80954,-0.195704,NA,NA,NA,310.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153207,-1.20867,-2.49374,-1.62232,NA,2014.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153594,-1.4961,-1.88455,-1.98503,NA,NA,NA,NA,1013.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153741,-2.57089,-1.63007,-1.48959,NA,1376.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153968,-0.369762,-0.0295925,-1.65484,NA,NA,NA,NA,NA,500.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154140,-1.46312,-1.23947,-1.69035,NA,NA,5253.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154248,-1.47347,-0.760963,-0.959698,NA,NA,24049.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154432,-1.37093,-1.63064,-2.11125,NA,NA,NA,5717.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154689,-1.56369,-1.23566,-0.717215,NA,NA,NA,2004.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154867,-1.7789,-1.64303,-0.139437,NA,NA,NA,NA,116.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155006,-1.85077,-0.719209,-0.335628,NA,NA,1785.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155380,-2.14446,-1.19093,-2.21264,NA,692.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155586,-1.19338,-1.44493,-1.37524,NA,NA,NA,NA,NA,581.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155733,-0.40021,-1.61845,-1.64321,NA,NA,641.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155874,-0.338999,-2.05402,-0.505712,NA,NA,NA,NA,NA,383.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156185,-0.0619058,-1.9737,-1.51183,NA,NA,NA,NA,NA,NA,NA,1088.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156259,-0.87757,-0.130626,-0.964343,NA,NA,NA,NA,NA,NA,NA,3010.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156460,-1.48053,0.312898,-0.977801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221.339,NA,NA,NA,NA,NA
156639,-3.13109,-0.810487,-1.35256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.916,NA,NA,NA,NA,NA
156897,-1.9069,-0.792177,-0.791076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741.877,NA,NA,NA,NA,NA,NA,NA,NA,NA
157118,-1.2929,-0.243468,-0.734149,NA,NA,NA,NA,NA,892.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157328,-1.00012,-0.17499,-0.788996,NA,NA,605.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157544,-0.424954,0.637002,-0.935295,NA,NA,NA,376.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157696,0.831705,-0.258821,-1.48198,NA,NA,NA,NA,NA,NA,2211.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157844,0.623332,-1.03309,-0.153433,NA,NA,NA,679.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158127,-0.156125,-0.0419821,-1.58678,NA,NA,5771.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158264,-0.901198,-1.70215,-0.927634,NA,NA,4088.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158531,-1.1893,-1.54104,-2.53375,NA,NA,2092.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158789,-0.135292,-0.668656,-1.28786,3184.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158829,0.817571,-1.22089,-1.53557,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159020,1.40163,0.272276,-1.5992,NA,NA,754.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159370,0.215017,-0.0368894,-1.62822,NA,NA,NA,1349.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159431,-2.13497,0.199322,-0.38246,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159781,-0.994976,1.38833,-1.53047,NA,NA,NA,NA,NA,NA,983.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159824,-0.879124,-0.531771,-2.40914,NA,NA,NA,NA,NA,NA,966.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160049,-1.28963,-0.162044,-2.82954,NA,NA,NA,1823.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160230,-2.94864,-0.760787,-2.03224,NA,NA,NA,NA,NA,729.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160434,-2.49589,-0.229975,-1.46975,NA,3546.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160644,-2.3608,-0.678879,-2.64408,NA,NA,NA,NA,402.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160927,-2.84642,-1.35508,-1.44691,NA,NA,NA,3948.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161091,-2.69941,-2.65308,-2.02268,NA,NA,NA,NA,128.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161361,-1.65532,-0.998003,-1.36147,NA,NA,NA,3291.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161409,-2.00862,-1.48141,-2.44843,NA,NA,NA,2098.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161695,-3.52795,-1.26217,-1.91048,NA,46.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161841,-2.38196,0.233272,-2.00669,NA,505.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
