id,x0,x1,x2,fitness6.5,fitness8,fitness4,fitness3.5,fitness2.5,fitness1.5,fitness1,fitness3,fitness5,fitness4.5,fitness0.5,fitness2,fitness5.5,fitness7.5,fitness9.5,fitness9,fitness10,fitness8.5,fitness7,fitness6,fitness10.5
134846,6.06096,6.4773,6.85542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.051,NA,NA
135106,7.54344,7.40919,6.54127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA
135358,7.07414,8.13259,7.29494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA,NA
135482,7.82738,7.99341,6.98906,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135786,8.0087,7.17834,5.7497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA
135816,6.20606,7.65451,6.05891,NA,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136041,6.06866,8.61778,6.58508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163,NA,NA,NA,NA,NA,NA,NA
136257,5.41018,8.61932,8.06005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,NA,NA,NA,NA,NA
136424,5.18072,6.98089,7.95784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA
136619,5.83092,6.78335,8.52472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221,NA,NA,NA,NA,NA,NA,NA
136837,7.48756,6.64801,7.9379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664,NA,NA,NA
137139,8.2329,7.46247,8.06441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768,NA,NA,NA
137384,8.10082,8.0997,6.99837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695,NA,NA,NA
137533,8.58872,7.54559,6.9805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA,NA,NA
137652,9.15725,7.97062,7.58638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,NA,NA,NA,NA,NA,NA,NA
137893,9.09319,7.42806,7.42439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA
138114,9.20083,7.48794,6.71696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258,NA,NA,NA,NA,NA
138253,8.15159,7.52699,7.5536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA,NA
138509,7.26966,9.08184,8.01933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,NA,NA,NA,NA
138770,7.63537,8.17348,7.32182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582,NA,NA,NA,NA,NA,NA
138823,6.97168,8.3274,5.86253,NA,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139101,9.20697,7.077,7.51232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243,NA,NA,NA,NA,NA,NA
139220,7.94694,8.72396,6.85793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA
139435,8.07176,8.27425,6.77765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595,NA,NA,NA
139634,7.31743,7.48318,6.18578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,NA,NA
139854,6.3122,7.57895,7.78964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358,NA,NA,NA,NA,NA
140162,7.26365,8.30767,8.29387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326
140378,7.62948,8.843,9.00715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
140404,8.00544,7.93779,8.82113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276
140627,7.82343,8.26328,7.81643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436
140859,7.826,8.95581,7.34926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA
141187,8.04329,7.82452,8.25484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651,NA,NA,NA,NA,NA
141384,7.5018,7.47637,8.10185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA
141406,6.26211,7.51464,8.30635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426,NA,NA,NA
141604,6.91861,8.02164,7.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA
141976,7.53555,6.3576,7.78788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA
142029,7.59786,6.76929,6.47024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416,NA,NA,NA
142217,6.89427,7.8844,6.73334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602,NA,NA
142549,7.2648,6.9941,6.81132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA
142702,7.40604,8.44422,6.66286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA
142820,8.26286,9.86819,7.90489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA
143117,6.8978,8.02693,9.53177,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143330,7.72759,5.3137,8.40779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA
143556,7.56424,5.89571,8.17339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA
143712,7.65869,7.15597,8.79942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338,NA
143865,8.53207,6.70857,8.14324,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144017,9.23992,7.03626,8.16067,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144236,8.37173,7.87244,8.38744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA
144584,8.39827,8.0584,7.38201,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144710,7.66587,7.55574,7.07278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773,NA,NA,NA
144821,8.43038,8.17894,6.84055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343,NA,NA,NA,NA,NA,NA
145139,9.88933,7.92904,7.92891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA
145335,9.92572,8.9525,6.92319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208,NA,NA,NA,NA,NA,NA
145506,9.88375,7.49153,7.40334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,NA,NA,NA,NA,NA
145717,9.03106,7.12242,7.70136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179
145864,9.4446,7.41264,7.90647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA
146003,7.62711,6.95115,7.21783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA
146233,7.74857,7.24413,6.30733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA
146506,6.80321,7.8511,4.39211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,NA,NA,NA
146622,6.94101,9.32854,4.30423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,NA,NA,NA,NA,NA,NA,NA
146855,7.81828,7.70218,4.30691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921,NA,NA
147115,7.22692,7.56046,4.27964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822,NA,NA,NA
147307,8.21659,7.35004,2.98635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337,NA,NA,NA
147489,8.45333,7.50811,3.45377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
147697,8.72079,7.00865,4.17744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,NA,NA,NA
147945,7.67,8.25681,1.35634,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148097,7.16728,7.40944,1.81679,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148311,7.85109,7.15368,2.2977,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148415,6.76475,7.7722,1.15169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675,NA,NA
148654,6.71454,7.42532,2.68388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409,NA,NA,NA,NA,NA,NA,NA
148919,6.74216,5.85749,2.27365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,NA,NA,NA,NA,NA,NA
149105,8.39864,5.26062,1.20972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA
149382,6.85571,3.98286,1.25108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA
149409,7.50431,3.38836,2.73372,NA,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149777,7.43796,2.93121,2.63229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,NA,NA
149829,7.0532,0.787256,3.35307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA
150104,7.42479,0.684063,3.45257,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150258,7.63699,2.51799,4.21739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676,NA,NA,NA
150560,7.7618,3.30279,3.30204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA
150667,7.04203,2.29139,6.37577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA
150959,7.43056,3.8893,6.30869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA
151142,6.96306,4.41958,5.38103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178,NA,NA
151382,7.55205,5.77245,6.03387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023,NA,NA
151573,5.99079,4.62168,5.53808,NA,-0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151714,5.79623,4.54485,7.46208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA
151887,5.25955,6.72001,7.95173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,NA,NA,NA
152139,4.94988,5.70376,7.63559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA
152308,5.11813,6.64956,7.21352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305,NA,NA,NA,NA,NA,NA,NA
152577,5.68161,8.1713,8.76488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271,NA,NA,NA,NA,NA,NA,NA
152672,4.12811,7.9639,7.7483,NA,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152927,2.66255,7.86443,9.28833,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153148,4.10752,6.73192,9.8832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356,NA,NA,NA,NA,NA,NA,NA
153324,5.05138,6.71309,8.05215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,NA,NA,NA,NA,NA,NA,NA
153469,4.12354,7.54106,8.34516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,NA
153762,4.27604,7.52358,8.6893,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153825,3.15933,7.68065,8.63768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA
154111,3.76449,7.45672,7.28199,NA,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154259,2.30848,7.34531,7.99545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529,NA,NA,NA,NA,NA,NA
154593,4.11431,8.42839,7.76764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746,NA,NA,NA
154648,5.0518,8.98161,7.58735,NA,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154951,3.75001,7.23908,6.83137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA
155020,3.9137,8.12332,7.4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA
155261,3.78913,8.85519,9.16915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.053,NA,NA,NA,NA
155491,4.04252,7.57219,9.48814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121
155686,3.68374,8.66781,9.64624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196
155996,3.70629,8.32625,8.72323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138
156196,3.56006,10.0687,7.95157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA
156374,1.97054,10.5,8.12544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013,NA,NA,NA,NA,NA,NA
156528,3.3771,9.22428,7.78313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,NA,NA,NA,NA,NA
156767,3.61988,7.85019,7.81379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816,NA,NA,NA,NA,NA,NA,NA
156973,5.27616,8.73571,7.52639,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157056,6.1808,8.18413,7.08065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA
157246,5.48728,8.01921,6.8024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,NA,NA
157527,4.48176,7.75359,7.52502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895,NA,NA,NA,NA,NA,NA,NA
157712,4.62051,6.30074,7.08406,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157907,4.84223,7.45421,7.64426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329,NA
158147,6.29112,7.03285,7.33865,NA,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158357,5.52423,8.42903,8.73444,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158491,6.84505,8.43127,8.74177,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158696,7.5368,9.36262,9.01751,NA,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158970,7.23669,9.29419,9.50425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241,NA,NA,NA,NA,NA,NA,NA
159050,7.63572,8.37381,8.78842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,NA
159337,8.06245,8.0059,9.49449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582,NA,NA,NA,NA,NA,NA,NA
159535,8.251,7.55138,10.2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA
159667,8.66207,7.23445,10.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294,NA,NA,NA,NA,NA,NA,NA
159860,7.31773,7.92886,10.5,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160174,6.72028,9.0744,8.82662,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160269,4.82479,10.1986,8.63237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,NA,NA
160449,4.25669,9.79596,8.12631,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160755,4.49599,8.56527,9.07178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351,NA,NA
160846,2.58963,7.92883,8.72693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456,NA,NA
161113,2.32142,8.14186,8.43676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,NA,NA
161209,3.79401,8.39808,8.33403,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161557,4.13438,7.30007,8.46895,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161703,3.37964,6.57073,7.97415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,NA,NA,NA,NA,NA,NA,NA
161900,1.22867,5.94924,7.5268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412,NA,NA
162088,1.18243,7.77441,6.13181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471,NA,NA
162396,1.76079,7.69407,4.51983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,NA,NA
162596,0.5,8.18572,4.95605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA
162669,2.45477,6.86222,4.81335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA
162995,1.82019,7.07864,7.17953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA
163004,2.76412,7.80204,6.40103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,NA,NA,NA
163205,4.00558,6.8114,6.93474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,NA
163573,6.78601,7.80122,6.50281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA
163773,8.29473,7.40002,6.68442,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163903,8.20443,8.07559,5.78919,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164057,8.65355,9.13098,7.2506,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164297,8.6381,8.43275,6.97942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213,NA
164453,8.3446,8.95319,7.47975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA
164746,8.69757,10.2754,8.3948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,NA,NA,NA,NA,NA,NA,NA
164909,7.70601,10.5,8.50918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA
165065,8.55876,8.25105,7.7563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA
165386,7.26197,7.42256,7.98825,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165529,7.21753,8.48021,7.9436,NA,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165663,6.72943,9.05697,7.77721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA
165885,7.68712,9.73992,7.00825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177,NA,NA,NA,NA,NA
166073,8.14597,7.90401,7.41826,NA,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166201,7.57884,8.01337,7.3099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923,NA,NA,NA,NA,NA,NA,NA
166472,5.88987,7.62026,6.63418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204,NA,NA
166743,4.50193,9.59935,6.61601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268,NA,NA,NA,NA,NA,NA,NA
166959,5.28768,7.71282,7.0145,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167042,6.58103,7.33666,6.7314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,NA,NA,NA,NA,NA,NA,NA
167349,8.25739,7.17748,8.44466,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167513,9.01936,7.20478,9.68755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206,NA,NA
167723,9.07918,7.59001,10.5,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167908,9.28805,7.24153,8.21372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA
168040,9.40331,8.23939,7.97747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA
168329,10.5,6.79116,6.79354,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168556,9.22062,7.98479,6.79196,NA,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
