id,x0,x1,x2,fitness9.5,fitness7.5,fitness8,fitness7,fitness8.5,fitness10,fitness9,fitness10.5,fitness6.5,fitness6,fitness3.5,fitness3,fitness2,fitness1,fitness0.5,fitness2.5,fitness5.5,fitness5,fitness4.5,fitness4,fitness1.5
134674,5.00896,5.83146,7.86578,NA,NA,NA,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134805,6.44734,5.92171,7.66375,NA,NA,0.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135095,6.53833,4.24692,8.29177,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135319,6.40952,4.68957,7.92606,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135485,7.7591,5.24672,7.13812,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135779,9.2564,5.58281,7.53374,NA,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135865,9.3209,6.31781,7.47932,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136076,10.2269,8.204,7.83482,NA,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136371,8.35946,8.31002,8.02247,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136522,7.2128,7.59506,7.60516,NA,NA,0.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136724,7.19961,8.8962,7.22965,NA,NA,NA,NA,NA,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136896,7.57572,8.31755,8.74704,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137172,7.01052,8.3495,7.75929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808,NA
137254,9.15803,7.7184,7.56178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA
137446,7.59498,7.57588,7.11102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421
137727,8.69,6.73276,8.01466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617,NA,NA,NA,NA,NA
137881,10.0714,7.85146,8.03348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119,NA,NA,NA,NA,NA,NA,NA
138091,9.43884,8.68548,7.90113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA
138298,9.56853,9.05631,8.35607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185,NA
138465,7.63264,7.46139,8.78555,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138710,7.22825,7.89217,10.1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138849,8.97839,7.53574,8.50566,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139062,8.59579,7.23256,7.39039,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139389,8.67782,8.22421,8.10754,NA,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139600,7.39036,7.37824,8.99146,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139779,8.13135,7.07127,8.83393,NA,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139824,8.03294,7.41704,8.24995,NA,NA,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140044,7.94336,7.67748,8.49519,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140358,7.20656,7.59618,8.34509,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140598,7.72023,8.63399,7.48238,NA,NA,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140649,7.99978,7.11533,7.79192,NA,NA,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140849,5.44585,7.93421,8.17334,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141078,7.66925,9.12148,9.14194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,NA,NA,NA,NA
141347,7.81903,9.63414,8.99678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127,NA,NA,NA
141482,7.08585,7.02074,8.54439,NA,NA,NA,NA,NA,NA,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141743,7.95145,5.8971,7.98573,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141856,8.42419,3.99199,6.65312,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142142,8.38725,3.01701,7.15187,NA,NA,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142320,8.42923,4.17691,8.96924,NA,NA,NA,NA,NA,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142596,8.955,4.63881,8.3242,NA,NA,NA,NA,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142711,7.71439,3.78744,8.1669,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142804,7.02542,5.78175,9.6281,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143042,7.75156,5.6499,9.4774,NA,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143221,7.76013,5.31009,8.1903,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143585,8.53035,3.34273,9.48034,NA,NA,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143671,8.1791,2.57581,10.1493,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143992,9.79065,2.41426,8.85208,NA,NA,NA,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144150,9.87182,4.20153,8.92938,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144304,9.18254,3.06892,10.4292,NA,NA,NA,NA,-0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144583,7.55104,2.30967,9.51561,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144615,7.87237,2.51808,8.12234,NA,NA,NA,NA,NA,NA,NA,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144919,8.71761,3.99764,8.65202,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145160,8.24933,3.41415,8.50126,NA,NA,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145384,7.54174,4.81479,6.99682,NA,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145446,5.97653,4.66986,6.8806,NA,NA,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145621,6.90851,4.66714,8.0596,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145921,7.00417,4.56339,8.20956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146087,7.81341,5.46294,8.14169,NA,NA,NA,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146261,6.66174,7.28282,8.50378,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146521,6.35866,7.94917,8.24376,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146667,7.4392,7.4189,7.46438,NA,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146909,6.75435,6.54062,7.30759,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147030,4.5428,7.97832,7.68979,NA,NA,NA,NA,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147326,1.94489,4.73628,8.0536,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147437,2.40708,4.41473,8.19047,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147609,3.01284,5.29382,8.38136,NA,NA,-0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147923,4.92138,4.51614,7.59159,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148129,4.15302,3.44563,8.04828,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148383,4.91145,2.3051,8.7632,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148523,5.58662,3.68095,7.74634,NA,NA,NA,NA,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148772,4.96627,2.32491,8.17894,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148898,5.23518,4.44741,9.15249,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149150,4.2462,4.68291,8.11382,NA,NA,NA,NA,NA,NA,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149382,3.26088,4.33841,7.20473,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149458,3.65927,4.53704,6.50196,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149604,3.66222,4.02145,7.1494,0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149983,3.95653,5.13503,6.74845,NA,NA,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150130,3.74814,4.10165,5.50807,NA,NA,NA,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150249,3.73441,4.425,6.27014,NA,NA,NA,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150452,4.72535,3.55167,5.1711,NA,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150758,4.05677,2.38073,5.27095,NA,NA,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150836,4.03872,1.78471,5.32847,NA,NA,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151119,2.13639,1.10287,4.48197,NA,NA,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151227,2.6144,1.91488,3.45648,NA,NA,NA,NA,NA,NA,-0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151438,2.57914,0.640927,3.98374,NA,NA,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151650,2.39246,0.5,4.60784,NA,NA,NA,NA,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151925,2.48041,1.31165,4.52762,NA,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152054,2.22858,2.7789,3.84375,NA,NA,NA,NA,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152287,2.45041,3.66238,2.60255,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152576,2.90246,4.9967,4.12846,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152610,1.79246,7.70723,4.14397,NA,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152995,1.73171,5.36771,4.49464,NA,NA,-0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153010,1.35752,6.78867,3.67429,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153366,2.20678,8.19403,3.13592,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153481,2.29113,7.63962,4.36777,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153663,3.3544,8.32884,4.14456,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153912,3.26715,7.22661,4.1924,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154030,2.67229,6.86818,5.01784,NA,NA,NA,NA,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154310,2.17098,6.6797,5.14131,NA,NA,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154511,2.34178,7.5817,4.36278,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154787,2.52882,7.63024,2.64951,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154961,2.69866,8.52734,2.77091,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155114,1.17202,7.54376,2.91694,NA,NA,NA,NA,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155349,1.2564,6.397,4.21146,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155544,3.12598,6.69542,4.12844,NA,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155696,2.13896,8.50046,3.57647,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155936,3.04482,8.32769,4.75757,NA,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156061,3.85321,8.81775,5.01482,NA,NA,NA,NA,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156390,4.08507,7.0323,3.57359,NA,NA,NA,NA,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156572,3.10814,8.59127,4.13172,NA,NA,NA,NA,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156623,3.7999,8.22255,4.27844,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156801,3.17823,7.61278,4.46466,NA,NA,NA,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157042,4.35711,7.73451,4.38985,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157283,3.96087,7.41922,5.08213,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157438,4.36278,9.72064,6.62255,NA,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157645,3.83647,9.42548,5.76683,NA,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157896,4.71199,8.86531,6.11016,NA,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158101,5.39433,9.11695,6.67089,NA,NA,NA,-0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158332,6.10632,8.04239,6.6934,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158571,5.52136,7.8049,7.19157,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158698,8.0224,9.27761,6.23867,NA,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158901,8.2659,8.16994,4.9356,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159130,7.67496,7.84313,3.87498,NA,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159216,6.48695,8.68181,4.52077,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159536,6.59927,8.5896,3.40823,NA,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159689,7.50631,7.47048,3.34828,NA,NA,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159992,8.62301,8.0844,4.11212,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160096,9.23154,7.62978,4.77942,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160307,8.42744,7.37578,4.69002,NA,NA,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160585,8.48622,6.58964,5.42023,NA,NA,NA,NA,NA,NA,NA,NA,-0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160606,7.68258,6.8627,3.86761,NA,NA,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160997,7.67438,5.57228,3.70279,NA,NA,NA,NA,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161104,7.98187,6.87276,5.67847,NA,NA,NA,NA,NA,NA,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161315,7.58651,8.3903,7.4258,NA,NA,NA,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161449,8.10553,7.14508,6.84605,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161733,8.55799,7.90966,7.67789,NA,NA,NA,NA,NA,NA,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161873,8.27838,8.44892,7.44559,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162121,10.0673,7.68232,8.46035,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162340,9.39022,6.71804,8.07455,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162559,8.63333,7.33241,7.24146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA
162689,9.36863,7.92967,7.06227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063,NA,NA,NA,NA
162942,9.04944,8.18169,8.18132,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163088,8.96258,8.19173,8.01387,NA,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163320,8.83186,8.22121,7.47629,NA,NA,NA,NA,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163561,9.40748,6.54016,8.41476,NA,NA,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163779,8.81944,6.06459,8.78313,NA,NA,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163803,9.08037,5.48634,8.83278,NA,NA,NA,NA,-0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164071,8.40953,3.51417,8.63593,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164323,9.01594,4.06505,8.49651,NA,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164412,7.90711,4.52908,7.91935,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164788,7.76733,4.12978,7.39987,NA,NA,NA,NA,NA,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164844,7.37659,2.85025,7.31645,NA,NA,NA,0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165149,8.04039,3.06436,7.64256,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165304,8.34081,3.0244,6.71801,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165585,8.99905,3.83365,7.15982,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165744,8.8489,3.94497,8.40335,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165847,7.84879,3.16822,7.58516,NA,NA,NA,NA,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166054,7.58566,3.74851,6.8252,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166240,8.97715,3.35671,6.98098,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166421,9.85709,3.17438,5.30345,NA,NA,NA,-0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166795,9.22358,3.51778,4.61668,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166907,8.62403,3.70735,4.71296,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167038,8.44273,3.51927,4.26759,NA,NA,NA,NA,NA,NA,NA,NA,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167344,8.69909,5.12826,5.17946,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167483,8.26012,3.92246,3.97411,NA,NA,NA,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167604,9.18323,4.03842,4.05529,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167923,7.9004,7.81823,3.94722,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168089,7.28694,6.56173,4.08247,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
