id,x0,x1,x2,fitness-3.5,fitness-4.5,fitness-5,fitness-2.5,fitness-3,fitness-1,fitness-1.5,fitness-0.5,fitness-2,fitness-4,fitness0.5,fitness0,fitness1.5,fitness1,fitness3,fitness2.5,fitness2,fitness3.5,fitness4,fitness5,fitness4.5
133410,-0.0989927,-1.25342,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133672,0.71783,-1.06849,3.05782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.833,NA,NA,NA,NA,NA
133879,-0.722559,-2.02128,3.91133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134073,-1.12451,-0.794943,2.96232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
134369,-0.102893,-1.30185,2.1791,NA,NA,NA,NA,NA,NA,NA,940.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134578,2.34073,1.63962,1.05911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.864,NA,NA,NA,NA,NA,NA,NA
134747,1.64017,2.65326,1.00316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.676,NA,NA,NA,NA,NA,NA,NA,NA
134823,1.43132,3.70693,1.54918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.579,NA,NA,NA,NA,NA,NA,NA
135188,2.42259,2.18317,1.43608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.849,NA,NA,NA,NA,NA,NA,NA,NA,NA
135374,2.23488,2.88125,1.55978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136,NA,NA,NA,NA
135507,1.87087,2.29073,1.55169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.148,NA,NA,NA,NA
135765,0.68657,1.87579,1.58978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.576,NA,NA,NA,NA,NA,NA
135958,1.03274,2.71106,2.08255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.512,NA
136155,2.45153,1.54179,0.43948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.822
136253,3.09323,1.85874,0.369108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.898,NA,NA,NA,NA,NA,NA
136441,3.47198,2.01146,-0.26934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.438,NA
136672,2.34534,3.2483,-0.667106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118.326,NA
136820,2.32733,5,-0.104545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2504.172,NA
137091,3.53188,4.22102,-1.02674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.824,NA
137252,2.41327,5,0.921249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.008,NA
137456,3.09337,5,0.832805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.109,NA
137779,3.08168,5,-0.192419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094.546,NA
137845,2.75243,4.43523,0.545154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104,NA,NA
138045,2.08522,3.32574,0.980201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.919,NA,NA,NA,NA
138220,0.793418,3.44063,0.310395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.463,NA,NA,NA,NA,NA
138582,2.42192,4.30793,0.432222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.126,NA,NA,NA,NA,NA,NA,NA,NA,NA
138608,2.11447,4.9948,0.946116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
138794,0.746654,4.64443,1.88352,NA,NA,NA,NA,NA,NA,NA,503.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139091,0.263529,5,2.27916,NA,NA,NA,NA,NA,NA,NA,NA,39.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139318,1.71703,4.62532,3.32665,114.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139541,1.97268,5,3.66466,NA,NA,NA,NA,120.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139726,1.42341,5,2.76325,NA,134.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139958,1.17172,4.15954,3.29686,NA,NA,-79.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140117,1.48131,4.10121,2.7381,NA,NA,28.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140321,3.11612,4.74558,2.3019,NA,NA,178.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140515,2.19412,5,2.94026,NA,NA,-82.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140628,2.57583,5,4.35467,NA,NA,-63.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140863,2.86394,4.50435,4.44983,NA,NA,5.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141147,2.65623,4.11717,4.14921,NA,NA,84.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141323,1.56471,4.22327,5,NA,-1.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141419,0.319283,3.39253,3.80621,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141681,-1.1852,2.43879,3.79831,NA,NA,NA,NA,-38.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141874,0.271782,2.57457,1.78203,NA,NA,NA,12.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142003,-1.64374,2.83826,1.26102,NA,NA,NA,NA,-107.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142376,-1.49271,1.48774,1.10406,NA,NA,7.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142419,-2.717,1.12677,-0.31918,NA,NA,-11.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142666,-2.39549,-0.194467,0.79154,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142838,-2.61168,0.0566359,1.94725,NA,NA,31.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143023,-3.35031,0.736203,0.64779,-0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143359,-3.9871,0.467537,-0.115888,NA,NA,NA,-133.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143398,-4.98004,-0.14669,-0.976986,NA,NA,NA,NA,745.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143693,-4.21969,2.40035,-0.364261,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143793,-2.71012,5,0.3734,NA,NA,NA,NA,-120.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144079,-2.09558,5,0.0522826,265.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144195,-3.3638,5,-1.18398,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144468,-3.7378,5,-0.571047,NA,NA,NA,NA,25.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144658,-3.93383,5,1.50065,NA,NA,NA,NA,111.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144967,-3.01149,4.89979,3.76222,NA,NA,NA,82.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145139,-4.07748,5,2.86064,NA,NA,NA,NA,NA,NA,665.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145213,-3.84836,4.68994,1.50466,NA,NA,45.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145565,-3.66556,5,0.989163,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145608,-3.41002,2.99266,2.31386,-0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145805,-5,4.20013,1.98807,NA,NA,NA,-56.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146019,-5,3.21971,0.878849,NA,NA,NA,NA,NA,NA,NA,437.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146348,-4.69047,3.03575,1.87747,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146501,-4.37801,2.78105,2.4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146725,-4.47213,1.16496,2.3493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.198,NA,NA,NA,NA,NA,NA,NA
146810,-3.21229,1.21636,-0.0513284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.929,NA,NA,NA,NA,NA,NA,NA,NA
147079,-3.28265,4.2347,-2.61729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.057,NA,NA,NA,NA,NA,NA,NA,NA
147385,-2.27987,3.26633,-2.55404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.641,NA,NA,NA,NA,NA,NA,NA,NA
147555,-2.24729,2.11066,-4.16906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.527,NA,NA,NA,NA,NA
147701,-3.63686,3.2832,-4.75281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.535,NA,NA,NA,NA
147884,-2.75413,3.01387,-4.73841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003,NA,NA,NA,NA,NA
148065,-1.313,2.55389,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
148316,-2.02503,2.29286,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.212
148490,-1.5954,1.77396,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.689,NA
148682,-0.661044,1.35497,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892.065,NA
148867,-0.208299,2.12603,-4.55978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.443,NA,NA
149182,0.265016,4.02953,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.371,NA
149286,-0.212215,5,-4.0516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109.426,NA
149480,-0.0719423,4.98744,-4.87148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.795,NA
149647,0.898576,5,-3.74263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.33,NA
149859,1.9574,4.20305,-3.65921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.245,NA
150100,2.46368,5,-4.3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.826,NA,NA
150285,2.1098,4.16367,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.012,NA
150540,2.94226,4.22409,-4.04784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-193.317,NA
150617,3.05942,3.65349,-4.35903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.273,NA
150900,3.32654,3.8677,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.859
151063,2.80562,2.9549,-4.35931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.697,NA,NA
151315,2.93497,1.4314,-4.11855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.373,NA
151497,3.11635,2.39267,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.093,NA
151624,2.45242,0.292592,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.838,NA
151904,0.870765,1.46871,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.217,NA,NA
152155,-0.816284,1.33503,-3.70253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.743
152272,-0.297025,1.43552,-4.31231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.639,NA
152408,-0.798429,1.90312,-3.70832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.858,NA
152604,-0.500058,2.23166,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.16,NA
152901,-0.17652,2.19559,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.602,NA,NA
153055,-0.558207,0.675338,-4.72202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.558,NA,NA,NA
153199,-3.01032,0.629382,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.284,NA,NA,NA,NA,NA,NA
153585,-4.05947,0.0775775,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.272,NA,NA,NA,NA,NA
153632,-2.21925,-0.488096,-4.05068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.096,NA,NA,NA,NA,NA,NA
153828,-2.93173,0.72273,-3.97682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.384,NA,NA,NA
154122,-3.48761,-0.111568,-3.06589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.555,NA,NA,NA,NA,NA,NA,NA,NA
154328,-4.02161,1.67166,-1.74691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.997,NA,NA,NA,NA,NA,NA,NA,NA
154410,-3.8113,0.46948,-1.54083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.891,NA,NA,NA,NA
154774,-2.7921,0.420584,-1.81091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.672,NA,NA,NA,NA
154812,-3.67411,-0.58635,-2.41631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155026,-3.37505,-0.181257,-3.58942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155340,-3.73611,0.0677362,-2.76013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155559,-3.29831,-1.70655,-1.92926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155604,-3.86718,-3.03107,-1.59759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155935,-5,-3.81823,-3.77141,NA,NA,NA,NA,NA,NA,NA,-2.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156097,-5,-3.91156,-3.93535,NA,NA,NA,NA,NA,NA,NA,-4.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156295,-5,-4.63557,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156548,-4.95471,-4.14792,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.631,NA,NA,NA,NA,NA,NA,NA,NA,NA
156690,-5,-4.98193,-4.84084,NA,NA,NA,NA,NA,NA,NA,133.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156987,-5,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.001,NA,NA,NA,NA,NA,NA,NA,NA,NA
157154,-3.92952,-5,-5,NA,NA,NA,NA,NA,-83.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157363,-3.52738,-3.78705,-5,NA,NA,NA,NA,NA,NA,NA,NA,14.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157493,-3.31924,-4.0156,-5,-17.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157591,-2.4848,-4.34244,-5,NA,47.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157949,-3.14128,-5,-5,NA,NA,NA,NA,-5.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158070,-4.07436,-2.5803,-4.5011,NA,NA,NA,76.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158361,-2.59138,-3.55082,-5,NA,52.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158463,-1.98355,-2.80927,-5,22.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158770,-2.27877,-2.64966,-4.51667,NA,NA,-6.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158868,-2.20291,-2.75759,-4.62488,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159098,-2.30231,-1.37397,-4.60628,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159265,-1.814,-0.260456,-3.68583,NA,NA,NA,43.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159434,-2.08272,0.141328,-4.12765,NA,NA,NA,NA,NA,NA,NA,NA,-19.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159756,-2.34354,-0.171604,-4.87247,NA,NA,NA,NA,NA,NA,355.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159846,-2.22565,0.99593,-5,NA,NA,NA,NA,NA,NA,NA,NA,32.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160185,-1.42729,0.683125,-2.91342,13.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160321,-1.92593,0.205514,-1.9004,NA,NA,NA,126.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160483,-2.69828,1.17868,-1.2933,41.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160723,-3.0406,0.931517,0.419046,-59.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160863,-1.51273,2.18211,0.640398,NA,106.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161186,-2.5289,2.16568,0.192955,-0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161319,-3.17488,1.22449,-1.1753,NA,NA,NA,NA,48.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161460,-2.80476,2.12013,-0.997996,NA,NA,NA,34.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161598,-4.61084,1.58928,-0.835927,NA,NA,NA,NA,NA,NA,50.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161819,-5,2.02807,-3.59302,NA,NA,NA,NA,NA,NA,5.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162046,-3.71812,1.76151,-4.28894,NA,NA,NA,NA,1.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162230,-4.15545,2.54952,-3.52843,NA,NA,NA,NA,NA,NA,-1.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162431,-5,2.44144,-4.66701,NA,NA,NA,NA,NA,NA,NA,16.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162751,-5,0.920785,-3.59049,NA,NA,NA,NA,NA,NA,NA,130.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162978,-5,0.0969478,-3.52372,NA,NA,NA,NA,NA,NA,29.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163132,-5,0.742329,-4.30873,NA,NA,NA,NA,NA,NA,NA,-156.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163282,-5,0.316739,-4.79883,NA,NA,NA,NA,NA,NA,200.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163422,-5,0.662321,-5,NA,NA,NA,NA,NA,NA,-157.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163649,-5,1.3327,-5,NA,NA,NA,NA,NA,NA,284.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163878,-5,2.12034,-5,NA,NA,NA,NA,NA,NA,NA,NA,-58.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164056,-5,-0.732896,-5,249.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164265,-5,-1.85637,-4.81691,41.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164572,-3.81494,-1.04746,-5,NA,NA,NA,41.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164639,-4.27676,-1.65418,-5,NA,NA,NA,NA,NA,NA,155.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164896,-5,-2.06789,-5,NA,NA,NA,NA,NA,201.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165034,-5,-0.99744,-4.33192,NA,NA,NA,NA,NA,NA,NA,189.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165242,-5,-0.507988,-3.55492,NA,NA,NA,NA,NA,302.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165436,-4.62293,-2.12454,-3.30019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.699,NA,NA,NA,NA,NA,NA,NA,NA,NA
165705,-5,-0.245263,-4.1704,NA,NA,NA,NA,NA,NA,-232.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165840,-5,0.621002,-4.17006,NA,NA,NA,-11.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166078,-4.59259,1.90556,-4.03714,29.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166251,-4.48071,0.9828,-3.40701,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166439,-5,2.16826,-1.12924,-7.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166594,-5,2.85317,-2.59385,NA,37.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166912,-5,3.23976,-4.41573,NA,-66.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
