id,x0,x1,x2,fitness1.5,fitness4.5,fitness4,fitness5,fitness3.5,fitness3,fitness2,fitness2.5,fitness1,fitness0.5,fitness0,fitness-1.5,fitness-0.5,fitness-1,fitness-2,fitness-2.5,fitness-3,fitness-5,fitness-4.5,fitness-4,fitness-3.5
131556,3.65948,0.297769,1.49059,NA,NA,NA,NA,NA,NA,29.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131681,3.27867,1.15084,2.8836,27.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131956,2.08879,0.429915,2.50644,NA,NA,NA,NA,NA,NA,4.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132109,1.71163,-0.344569,2.68109,NA,NA,NA,NA,NA,-0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132396,1.25697,0.666208,3.53962,NA,NA,-2.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132420,0.517544,-0.0496598,3.4945,NA,38.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132779,1.91112,1.04331,2.98163,NA,NA,NA,NA,-3.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132963,2.14445,1.28746,3.37886,NA,23.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133037,1.27467,1.67436,3.17843,NA,NA,65.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133224,0.927814,0.0851569,2.93556,NA,NA,23.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133404,1.04998,1.90897,2.46703,NA,NA,NA,26.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133768,0.171912,2.38903,0.770936,NA,NA,NA,NA,-22.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133809,-0.924916,1.00683,1.61534,NA,NA,NA,NA,NA,NA,NA,-35.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134176,0.530402,2.48554,2.45376,NA,NA,NA,NA,NA,5.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134214,-0.766893,0.5269,3.69208,NA,NA,NA,NA,NA,151.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134453,-0.287599,0.756086,4.60017,NA,NA,NA,NA,NA,NA,NA,330.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134728,-0.66221,-0.118592,2.47786,NA,NA,NA,NA,NA,NA,NA,NA,32.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134884,0.482365,-1.1843,3.39649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.19,NA,NA,NA,NA,NA,NA,NA,NA
135037,-0.534302,0.345922,2.51194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,NA,NA,NA,NA,NA
135219,-0.444441,1.71341,3.03982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.302,NA,NA
135544,-1.85525,1.64275,3.76332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.001,NA,NA
135607,-0.612753,0.171485,3.0083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.505,NA,NA,NA
135955,-0.587556,-1.25063,3.18067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.687,NA
136106,0.0218881,-2.78226,2.1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.986,NA,NA,NA
136300,0.672607,-2.15912,0.53826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.223,NA,NA
136420,2.14978,-0.905143,-0.321753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.775,NA,NA
136746,2.48926,-0.146969,-1.69243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.259,NA,NA
136959,1.738,-0.810772,-0.859199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444.752,NA
137069,2.77743,-1.9892,-0.496628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.888,NA,NA,NA
137218,4.00637,-0.671936,0.920032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.989,NA,NA,NA
137480,3.20974,0.991935,0.51448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.049,NA,NA,NA
137718,3.61093,1.13125,-0.915106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.342,NA
137979,4.72751,0.909812,-0.981536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.7
138084,4.8955,0.855396,-1.81221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.65,NA,NA
138369,4.54188,-1.58401,-0.6093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194.54,NA,NA,NA
138566,3.50696,0.10581,-0.588779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.201,NA,NA
138661,1.32409,-0.387884,-0.0467747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.691,NA,NA
138944,3.21073,-0.179972,0.438831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.049,NA
139176,4.70351,0.0276877,2.38151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.811
139398,4.72443,0.106231,2.68169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.311,NA,NA,NA
139436,4.85602,1.33892,3.04982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.96,NA,NA
139704,2.81221,-0.728206,3.59952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.332,NA,NA
139822,2.67596,0.356122,2.19747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.558
140080,1.76847,1.57088,1.32252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.099,NA,NA,NA,NA,NA,NA
140321,2.19226,0.764902,-0.109514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.333,NA,NA,NA,NA,NA,NA,NA,NA
140595,0.55706,0.465918,-0.208022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140700,-1.42171,0.501316,-1.91013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413.087,NA,NA,NA,NA,NA,NA,NA,NA
140981,-1.53176,1.28867,-3.27088,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141009,-0.476971,2.43314,-2.7246,1.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141343,-2.26886,2.76761,-1.19704,19.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141596,-1.64444,1.59986,-0.511468,NA,NA,NA,NA,NA,22.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141752,-1.81985,3.68458,1.8973,NA,NA,NA,NA,NA,-50.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141910,-4.11011,4.80437,1.13988,NA,NA,NA,NA,NA,81.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142138,-3.72041,4.94539,2.06788,NA,NA,1.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142293,-3.79053,4.94012,3.36547,NA,NA,NA,NA,NA,-101.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142598,-4.7077,4.5808,4.12122,NA,NA,NA,NA,NA,NA,NA,-4.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142734,-4.65876,4.991,4.64087,9.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142996,-4.45665,3.84449,3.95891,NA,NA,NA,NA,NA,NA,NA,NA,18.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143086,-4.97157,2.32877,4.2479,NA,NA,NA,NA,NA,NA,NA,NA,173.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143278,-4.71849,2.78899,3.27819,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143528,-4.33775,4.68091,3.90782,NA,NA,NA,NA,NA,NA,12.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143738,-2.61792,4.38252,4.62274,NA,NA,NA,NA,NA,19.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143936,-3.07792,4.61574,4.02543,NA,NA,NA,NA,62.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144027,-1.39563,3.83994,3.23099,NA,NA,NA,NA,NA,NA,385.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144256,-0.977526,3.35037,4.49301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144432,-2.48322,3.47414,4.20588,NA,NA,NA,NA,NA,NA,NA,NA,-75.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144619,-2.84343,3.19672,3.61916,NA,NA,NA,NA,NA,NA,NA,NA,-28.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144881,-2.70765,4.74868,4.08985,58.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145105,-2.8501,4.30275,3.41446,NA,NA,NA,NA,NA,NA,NA,NA,40.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145353,-4.00284,3.54539,3.45329,NA,NA,NA,NA,NA,-2.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145511,-4.84426,1.9628,4.03235,NA,NA,NA,NA,NA,NA,10.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145779,-4.71242,2.24089,4.36512,0.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145902,-3.61824,3.391,4.34123,NA,NA,NA,NA,NA,NA,NA,78.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146067,-3.95833,1.63498,4.63066,NA,NA,NA,NA,NA,54.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146269,-2.07134,1.1641,4.64483,NA,NA,NA,NA,206.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146461,-3.01369,1.9202,3.89814,NA,151.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146631,-3.95063,2.49298,3.45516,NA,-6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146808,-2.67753,1.78399,4.09266,NA,NA,NA,170.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147118,-1.84464,3.2046,3.62783,NA,NA,25.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147285,-2.0429,3.62755,2.56853,NA,NA,NA,NA,NA,6.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147538,-2.06514,3.9976,4.89769,NA,NA,NA,NA,NA,-2.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147782,-0.23126,2.94213,4.65989,NA,NA,NA,NA,NA,-206.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147947,-2.25789,4.03512,3.13094,NA,NA,NA,NA,NA,NA,NA,1.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148143,-1.08412,3.20825,2.72072,NA,NA,NA,NA,NA,NA,NA,59.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148325,0.305543,2.88487,2.7766,NA,NA,NA,NA,NA,-0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148502,0.346997,2.9528,2.12284,NA,NA,NA,NA,NA,NA,NA,15.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148797,0.757646,2.8221,2.38732,NA,NA,NA,NA,NA,NA,NA,NA,-38.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148966,0.203994,2.25919,4.23824,NA,NA,NA,NA,NA,NA,106.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149159,0.53369,2.88837,4.50188,NA,NA,NA,NA,NA,2.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149369,1.38934,2.80952,4.27137,NA,NA,NA,NA,NA,NA,NA,-94.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149435,-0.0835796,2.25465,3.65666,NA,NA,NA,NA,134.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149704,-1.0705,2.49418,4.07396,NA,NA,NA,NA,NA,NA,-24.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149926,-0.678581,2.78491,4.273,132.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150109,-1.57316,1.97758,4.86568,NA,NA,NA,NA,338.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150259,-0.707057,3.30366,4.64935,NA,1712.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150467,-1.77587,3.75408,4.18903,NA,NA,-13.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150664,-2.75605,4.21884,4.40038,NA,NA,NA,NA,NA,7.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150901,-2.93523,4.94615,3.8405,NA,NA,NA,NA,NA,NA,NA,-176.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151120,-2.9763,4.87759,4.90528,NA,NA,NA,NA,NA,NA,405.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151263,-2.20958,4.35797,4.42612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151586,-2.33395,4.05786,4.62452,NA,NA,NA,NA,NA,NA,4.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151640,-2.29656,3.74848,3.34527,2.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151925,-1.79982,4.68748,3.66828,NA,NA,NA,NA,NA,NA,NA,70.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152040,-1.96042,4.72189,2.37522,NA,NA,NA,NA,NA,206.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152370,-1.73611,4.97763,1.23912,NA,NA,NA,NA,NA,110.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152494,-1.43578,2.46114,1.43217,NA,NA,180.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152631,-0.856079,2.76962,2.88908,NA,NA,NA,NA,NA,194.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152960,-0.633663,4.24309,3.40952,NA,NA,NA,NA,NA,297.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153126,0.996569,3.81206,3.89293,13.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153368,1.6408,3.47179,4.26811,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153434,0.615993,3.01997,3.76579,NA,NA,NA,NA,NA,NA,NA,NA,1.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153715,-0.846344,2.84412,2.97821,NA,NA,NA,NA,NA,NA,NA,NA,81.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153919,-1.34315,1.79561,4.01663,-23.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154013,-1.9972,1.56863,3.36752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154350,-3.3474,3.09068,3.4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154422,-1.97451,4.08865,2.57385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154627,0.351872,2.92657,2.45071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.286,NA,NA,NA,NA,NA,NA,NA
154973,0.498432,2.43776,3.92508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.603,NA,NA,NA,NA,NA,NA,NA
155125,1.28825,4.79986,3.27632,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155321,1.23277,4.53446,4.94435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.298,NA,NA,NA,NA,NA,NA,NA,NA
155474,0.00193223,3.66703,4.13689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
155621,-1.92841,3.26075,2.69707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.043,NA,NA,NA,NA
155977,-0.0659928,2.89979,2.2288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.847
156172,-0.67312,1.80906,1.75752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.372
156369,-0.796409,4.33908,2.86766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.777,NA
156406,0.108935,4.96612,1.42868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.346,NA
156790,0.544738,3.30629,1.37399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.786,NA,NA,NA
156936,0.764376,3.32005,0.645602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.973
157098,0.35525,4.09719,1.3614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.317
157244,-1.6796,4.25465,0.42602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.919,NA,NA,NA,NA
157481,-2.27246,4.27029,-0.404971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.089,NA,NA,NA,NA,NA
157648,-3.11055,3.39197,0.31899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182.355,NA,NA,NA,NA,NA,NA
157898,-4.92447,4.52309,-0.662174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.297,NA,NA,NA,NA,NA,NA
158195,-3.55836,4.28573,-1.31296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
158305,-3.75956,4.95134,-0.354254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.817,NA,NA,NA,NA,NA,NA,NA,NA
158418,-2.4867,3.72582,-1.04425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.107,NA,NA,NA,NA,NA,NA,NA,NA
158777,-3.31079,3.92901,-0.628877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158975,-2.87581,4.28257,-0.33328,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159057,-4.2298,3.74282,-1.72108,1.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159334,-3.49653,4.30492,-2.30839,NA,NA,NA,NA,NA,NA,NA,NA,-7.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159454,-3.79309,2.69135,-1.61994,NA,NA,NA,NA,NA,NA,NA,-36.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159751,-3.09938,1.76714,-1.53181,NA,NA,NA,NA,NA,233.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159949,-3.38461,3.05132,-1.88279,NA,NA,-23.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160089,-1.55671,3.65077,-2.0068,NA,NA,NA,NA,NA,414.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160235,-0.596904,4.15337,-2.9033,NA,NA,NA,NA,NA,NA,NA,155.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160475,-1.08065,2.36335,-4.6607,NA,NA,NA,NA,NA,NA,NA,NA,2.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160656,0.724333,4.88151,-3.77626,NA,NA,NA,NA,NA,NA,NA,NA,105.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160900,0.946665,2.34339,-3.77571,NA,NA,NA,NA,NA,NA,NA,NA,-14.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161026,1.18271,2.07971,-1.77149,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161332,1.86799,1.51478,-1.73965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161572,2.11468,1.41767,-1.6943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.296,NA,NA,NA,NA,NA,NA,NA
161762,0.493495,1.58187,-1.44265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.502,NA,NA,NA,NA,NA,NA,NA,NA,NA
161877,1.28918,0.459825,-2.5985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.809,NA,NA,NA,NA,NA
162002,1.28631,1.18316,-2.10327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.673
162211,1.0644,2.43605,-1.44853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.138,NA,NA
162533,0.815277,3.11759,-1.46727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.962,NA,NA
162673,1.22918,0.727023,0.271701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.651,NA
162842,-0.460778,1.1528,0.0184188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.395,NA,NA,NA,NA,NA,NA
163183,-0.117195,0.562939,1.19448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.453,NA,NA,NA,NA,NA,NA,NA
163373,1.81378,0.100946,1.73254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.317,NA,NA,NA,NA,NA,NA
163421,0.622846,0.305991,1.57302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.682,NA,NA,NA,NA,NA
163714,-0.940796,0.4197,1.64992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.984,NA,NA,NA,NA
163939,-1.36109,-0.247688,3.95741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.318,NA,NA,NA,NA,NA,NA
164082,-0.736789,0.144734,4.92839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.034,NA,NA,NA,NA,NA,NA,NA
164281,-0.655388,-0.175414,4.74047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11487.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
164596,-0.928515,-0.62079,4.37596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5028.656,NA,NA,NA,NA,NA,NA,NA,NA,NA
