id,x0,x1,x2,fitness-1.5,fitness-1,fitness-0.5,fitness-2,fitness-3,fitness0,fitness-4,fitness-5,fitness0.5,fitness2,fitness1.5,fitness3,fitness3.5,fitness4.5,fitness4,fitness2.5,fitness1,fitness-2.5,fitness-4.5,fitness-3.5,fitness5
131664,-3.67953,0.218947,-0.911853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.629,NA,NA,NA,NA,NA,NA
131870,-2.9576,2.83608,-2.01424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.316,NA,NA,NA,NA,NA,NA,NA,NA,NA
132030,-3.60963,1.78214,-2.24045,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132340,-3.718,1.10433,-2.63669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185,NA,NA,NA,NA,NA,NA
132486,-3.37577,0.785365,-2.74294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.121,NA,NA,NA,NA,NA,NA
132648,-3.0988,1.28711,-1.76701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.562
132901,-3.35146,1.85092,-0.623608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.962,NA,NA,NA,NA,NA,NA,NA,NA,NA
133179,-3.75996,0.641168,0.0802388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
133392,-4.73751,-0.176562,-0.942337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.282,NA,NA,NA,NA,NA,NA,NA,NA
133556,-4.87928,0.0751278,-1.28088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.543,NA,NA,NA,NA,NA,NA,NA
133646,-4.28676,0.34245,-2.74393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.071,NA,NA,NA,NA,NA,NA,NA,NA
133974,-4.56058,2.31204,-3.25592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.562,NA,NA,NA,NA
134152,-4.73626,4.10763,-1.88865,NA,NA,NA,NA,NA,NA,NA,NA,-8.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134312,-4.99081,4.36682,-3.55159,NA,536.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134432,-4.34552,4.87603,-2.45571,NA,NA,599.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134708,-3.65852,4.1195,-2.35157,NA,NA,NA,2.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134944,-4.05316,3.86378,-3.10684,NA,NA,NA,136.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135191,-4.52477,3.42253,-2.93771,NA,NA,NA,NA,69.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135387,-4.85246,4.39176,-3.64123,NA,NA,NA,59.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135447,-3.6818,2.58956,-3.85229,NA,NA,NA,-5.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135647,-4.931,3.86608,-4.64767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.843,NA,NA,NA
135973,-2.76473,2.91457,-4.32071,NA,NA,NA,NA,-2.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136070,-2.71813,2.031,-4.57927,NA,NA,NA,NA,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136248,-3.24857,1.71662,-4.29508,NA,NA,NA,-6.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136425,-3.07871,1.99166,-4.91583,NA,116.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136788,-2.66607,1.60238,-4.1215,2.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136812,-2.45975,1.9917,-3.47166,NA,-16.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137078,-1.79542,2.05879,-3.36486,NA,3.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137287,0.37646,1.80868,-4.84632,NA,NA,238.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137526,-1.0084,2.3192,-4.0333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.529,NA,NA,NA,NA
137622,-1.68007,1.16256,-4.11229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137865,-3.06839,1.10925,-4.61619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138164,-2.00604,1.90533,-4.81643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138305,-4.15717,2.08866,-4.82994,NA,NA,NA,NA,NA,NA,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138482,-3.16982,2.43209,-4.72828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.916,NA,NA,NA,NA
138737,-2.65818,1.48965,-4.46873,NA,NA,NA,NA,NA,NA,NA,NA,21.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138936,-1.43748,2.6367,-3.74024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139085,-2.55808,2.08112,-3.25846,NA,NA,NA,NA,NA,1.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139394,-1.03479,1.69109,-4.35503,NA,NA,NA,NA,NA,NA,NA,NA,54.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139545,-1.16238,0.525969,-4.3547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.027,NA,NA,NA,NA,NA
139779,-1.37349,1.25014,-3.01454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.053,NA,NA,NA,NA,NA
140000,-2.36776,0.296748,-4.77947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.772,NA,NA,NA,NA,NA,NA,NA
140126,-2.47114,0.684713,-3.5885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.167,NA,NA,NA,NA,NA,NA,NA
140205,-1.39264,1.39983,-3.63868,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140571,-1.07112,1.58215,-3.87609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.744,NA,NA,NA,NA
140661,-0.898055,1.33987,-4.65646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.986,NA,NA,NA,NA
140854,-1.15275,3.56111,-3.98817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141034,0.209271,1.91717,-4.28419,NA,NA,NA,NA,NA,NA,NA,NA,-15.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141290,0.00933294,2.74082,-2.87383,NA,NA,NA,NA,NA,102.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141515,0.14794,2.09955,-3.38134,NA,NA,NA,7.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141732,-1.80872,2.59868,-3.27639,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141859,-1.18267,2.67421,-1.60298,NA,NA,NA,NA,207.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142146,-1.29054,1.5675,-0.650285,NA,NA,NA,NA,NA,NA,-5.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142316,-2.11085,2.73635,-1.13107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.37,NA,NA
142489,-2.12954,4.66552,0.161094,NA,NA,NA,NA,NA,NA,NA,50.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142638,-3.34363,4.83931,0.559101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.187,NA,NA
142886,-3.43927,4.82655,0.905693,NA,NA,NA,NA,NA,NA,NA,87.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143110,-1.3828,4.92552,-1.29625,NA,NA,NA,NA,NA,NA,NA,4339.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143201,0.252982,4.24175,-0.0641073,NA,NA,NA,NA,NA,NA,239.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143435,-0.870364,4.50271,1.55177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.325,NA
143667,0.030466,3.42241,1.06188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.938,NA,NA,NA
143905,-1.14814,4.88773,-0.632933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.239,NA,NA
144042,-0.765051,4.6016,-0.757541,NA,NA,NA,NA,NA,NA,1432.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144266,0.0536439,3.56102,-2.05258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.266,NA
144538,-0.868167,3.88611,-2.21313,NA,NA,NA,NA,NA,NA,-7.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144781,-0.6148,4.04901,-2.48744,NA,NA,NA,NA,NA,NA,166.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144924,-0.658775,3.11888,-4.35667,NA,NA,NA,NA,NA,NA,NA,117.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145102,-0.720401,2.43515,-4.30722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.749,NA,NA
145324,0.540949,2.57814,-4.60244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194,NA,NA,NA
145463,1.00053,1.82497,-4.9091,114.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145692,0.201864,2.33861,-3.60691,-89.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145973,-0.0663671,1.95862,-4.03342,NA,NA,NA,-100.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146131,0.209549,2.2487,-3.82022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.908,NA,NA,NA
146364,-0.266836,3.29937,-4.98271,NA,NA,NA,NA,275.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146403,-2.32317,3.18945,-4.60269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.687,NA,NA,NA
146752,-3.70045,4.02165,-4.04109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.976,NA
146818,-4.976,4.32088,-4.28225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.564,NA
147036,-4.77228,3.90903,-4.52826,NA,NA,NA,NA,-9.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147339,-4.57708,3.54689,-3.98148,NA,NA,NA,NA,-1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147597,-3.49916,2.49522,-4.64311,43.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147787,-3.93937,1.2836,-4.49878,NA,NA,NA,NA,55.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147967,-3.81,0.44339,-4.51594,NA,NA,NA,51.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148129,-3.68622,-0.230388,-4.93437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.427,NA,NA,NA
148273,-3.44198,2.40716,-3.7014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.831,NA
148504,-4.186,2.95095,-4.61274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.595,NA
148618,-3.44882,3.53554,-4.39318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.616,NA,NA,NA
148880,-3.12517,4.38961,-4.65618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.505,NA,NA
149094,-3.66896,4.84035,-3.25175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.022,NA
149247,-3.1808,4.98376,-2.10174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-190.613,NA,NA
149528,-4.09148,4.21259,-2.43909,NA,NA,NA,NA,NA,NA,108.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149774,-4.98114,3.87615,-2.15489,NA,NA,NA,NA,28.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149907,-4.82396,3.52442,-2.69097,NA,NA,NA,NA,1.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150113,-4.09929,3.62128,-3.43627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.414,NA
150344,-4.00924,4.77011,-4.61928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.185,NA,NA
150411,-4.13228,2.40087,-3.89619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.311,NA,NA
150606,-4.09448,2.59038,-4.02446,NA,NA,NA,NA,NA,NA,NA,5.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150825,-4.74885,1.39296,-4.14712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.393,NA,NA
151162,-3.91518,0.25368,-4.69258,NA,NA,NA,NA,NA,NA,NA,10.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151334,-1.17031,2.47288,-4.64324,NA,NA,NA,NA,NA,NA,-5.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151587,-2.03981,2.94716,-2.27681,NA,NA,NA,NA,NA,NA,NA,9.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151793,-0.790927,4.40972,-1.21914,NA,NA,NA,NA,NA,NA,NA,846.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151838,-0.637647,4.72088,-2.00563,NA,NA,NA,NA,NA,NA,NA,1856.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152128,-2.88817,3.6666,-2.86115,NA,NA,NA,NA,28.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152338,-4.24058,3.72853,-2.15131,NA,NA,NA,-3.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152470,-4.1978,4.76914,-3.45673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.995,NA
152658,-4.58433,4.2614,-4.41089,410.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152987,-2.94026,2.82344,-3.00467,NA,NA,NA,NA,110.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153041,-2.19024,3.41153,-2.77189,46.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153304,-2.39182,2.98436,-3.65086,NA,NA,3.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153513,-1.50929,4.11861,-2.93478,NA,-38.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153697,-2.52949,4.29786,-2.10879,NA,NA,NA,650.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153951,-3.41162,4.99798,-2.2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.033,NA,NA,NA
154155,-4.61352,4.18425,-1.90712,NA,467.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154267,-3.32426,2.80948,-1.38499,NA,459.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154406,-3.62652,3.54023,-0.274042,NA,NA,18.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154788,-1.63749,3.14342,-2.17346,NA,NA,321.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154840,-1.47378,1.83189,-3.04727,NA,NA,NA,NA,NA,105.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155042,0.11317,4.3203,-3.46281,NA,NA,NA,NA,NA,-3.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155231,-0.657664,2.91759,-3.50272,NA,NA,NA,NA,NA,NA,NA,NA,84.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155480,0.34814,3.91769,-1.81994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155731,-0.914541,4.64281,-4.03406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-515.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155902,-2.26059,3.95714,-3.43858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.592,NA,NA,NA,NA,NA,NA,NA
156047,-2.73298,3.52718,-3.02811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.755,NA,NA,NA,NA,NA,NA,NA
156347,-2.27533,2.22317,-3.59212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.118,NA,NA,NA,NA,NA,NA,NA,NA,NA
156573,-0.881406,2.93417,-4.31232,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156621,-1.88764,3.33546,-4.49156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.954,NA,NA,NA,NA,NA,NA,NA,NA
156903,-1.16984,3.51565,-3.73566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281,NA,NA,NA,NA,NA
157154,-2.4896,3.18078,-4.32456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157398,-4.61338,3.14189,-4.52837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.328,NA,NA,NA,NA,NA,NA,NA,NA,NA
157480,-4.47233,4.1263,-3.42674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.002,NA,NA,NA,NA,NA,NA,NA,NA
157780,-3.84562,3.95829,-2.62257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.371,NA,NA,NA,NA,NA,NA,NA,NA,NA
157867,-3.79693,3.84887,-3.52465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.945,NA,NA,NA,NA,NA
158190,-3.62717,2.70908,-4.40278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158265,-2.81188,2.03015,-4.86351,NA,NA,-4.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158450,-1.34088,1.60593,-3.78406,NA,NA,NA,NA,NA,NA,NA,NA,-29.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158620,-0.453766,3.04906,-2.32376,NA,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158968,-0.376524,1.95068,-2.45129,NA,NA,NA,NA,NA,-166.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159024,-2.44981,4.69663,-3.80807,436.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159353,-1.44545,3.65572,-2.15574,1589.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159465,-0.974333,2.56765,-0.866729,NA,NA,NA,NA,35.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159673,-0.550298,1.62246,-0.295216,177.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159957,-0.611989,2.17281,-1.09328,451.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160193,-2.17683,1.19046,-1.83533,67.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160261,-3.1236,0.985705,-2.37374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.806,NA,NA,NA
160518,-3.76714,0.792658,-2.27038,NA,NA,-1.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160659,-3.36184,1.57,-2.59854,NA,NA,2.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160901,-4.59463,2.44409,-2.59412,NA,NA,NA,NA,NA,NA,NA,NA,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161109,-4.25137,2.53363,-2.05858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.449,NA,NA,NA,NA,NA
161228,-2.85443,2.90662,-1.86368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.227,NA,NA,NA,NA
161493,-2.89001,3.31449,-3.23094,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161608,-3.2763,2.97252,-2.88979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA
161907,-4.5724,1.35352,-3.58615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.627,NA,NA,NA,NA,NA,NA,NA,NA,NA
162002,-4.08524,2.86994,-2.18589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.782,NA,NA,NA,NA,NA
162368,-3.78743,3.71849,-2.55741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
162531,-3.99889,4.82135,-1.95539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.244,NA,NA,NA,NA,NA,NA,NA
162733,-3.83651,3.25028,-2.37692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.95,NA,NA,NA,NA,NA,NA
162811,-4.50363,2.20244,-2.71632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.105,NA,NA,NA,NA,NA,NA,NA
163167,-4.85931,2.20698,-3.25622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.152,NA,NA,NA,NA,NA,NA,NA
163361,-4.31962,0.630213,-3.76538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.24
163581,-3.05993,-0.352157,-3.01121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.303,NA,NA,NA,NA,NA,NA
163706,-2.1677,-1.72098,-3.2613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.877,NA,NA,NA,NA,NA,NA,NA
163901,-1.95587,-2.65438,-3.52939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.212,NA,NA,NA,NA,NA,NA,NA
164135,-2.82405,-2.27732,-3.35707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.679,NA,NA,NA,NA,NA,NA
164399,-2.31231,-2.05868,-3.11392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.477,NA,NA,NA,NA,NA,NA
