id,x0,x1,x2,fitness-3,fitness-1.5,fitness-0.5,fitness-1,fitness-2,fitness0,fitness0.5,fitness-2.5,fitness-3.5,fitness-4,fitness1,fitness1.5,fitness2
179875,-0.682929,-0.904554,-2.44655,NA,NA,NA,NA,2129.397,NA,NA,NA,NA,NA,NA,NA,NA
180063,-1.68532,-1.35105,-2.08704,NA,NA,1304.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180325,-1.25478,-0.562985,-1.46745,NA,7185.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180468,-1.42091,1.83735,-1.67176,NA,NA,NA,2050.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
180629,-0.55725,2.32216,-0.253757,NA,NA,NA,1959.209,NA,NA,NA,NA,NA,NA,NA,NA,NA
180921,-1.26081,1.71924,-0.742448,NA,NA,NA,1617.689,NA,NA,NA,NA,NA,NA,NA,NA,NA
181141,-0.263256,-0.811177,-0.498901,NA,NA,NA,4145.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
181361,-0.682657,-0.251446,-1.29436,NA,NA,NA,NA,NA,5962.245,NA,NA,NA,NA,NA,NA,NA
181595,-1.37567,-1.47553,-1.66373,NA,NA,2651.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181627,-1.25773,-1.60912,-0.823553,NA,NA,2510.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181879,-1.09108,-1.42242,0.394564,NA,NA,NA,1045.778,NA,NA,NA,NA,NA,NA,NA,NA,NA
182148,-1.536,-1.85525,-0.788304,NA,NA,NA,6114.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
182244,-1.50079,-2.11727,-1.62324,NA,5681.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182526,-0.813051,-1.92242,-0.295256,NA,NA,NA,8025.798,NA,NA,NA,NA,NA,NA,NA,NA,NA
182642,-0.690079,-2.55409,-0.71445,NA,NA,4610.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182939,-0.522245,-2.22348,-0.703029,NA,NA,NA,NA,NA,NA,NA,173.465,NA,NA,NA,NA,NA
183137,-1.28964,-2.00462,0.206426,NA,NA,NA,NA,883.65,NA,NA,NA,NA,NA,NA,NA,NA
183267,-0.890212,-0.609671,0.819114,NA,NA,NA,NA,1877.344,NA,NA,NA,NA,NA,NA,NA,NA
183431,-1.55527,-0.211636,-0.610676,NA,NA,NA,3524.547,NA,NA,NA,NA,NA,NA,NA,NA,NA
183610,-1.27332,-0.367124,-0.662245,NA,1491.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183892,-0.578658,-1.31151,-0.879231,NA,NA,NA,15237.679,NA,NA,NA,NA,NA,NA,NA,NA,NA
184142,0.0101548,-0.695706,-0.972924,NA,NA,NA,NA,2293.121,NA,NA,NA,NA,NA,NA,NA,NA
184385,-0.78542,-0.668998,1.23352,NA,5353.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184463,-0.925691,-0.145003,-1.08678,NA,NA,NA,NA,1385.169,NA,NA,NA,NA,NA,NA,NA,NA
184743,-0.287806,-0.573253,-1.83692,NA,NA,NA,1754.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
184820,-0.836471,-1.6545,-2.01551,NA,NA,3531.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185164,-0.650626,-0.642176,-0.979744,NA,NA,3274.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185213,-0.896092,-0.715901,-0.984389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5540.817,NA,NA
185446,-0.23223,-0.644262,-1.19628,NA,5571.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185692,-1.58133,-0.682868,-2.06926,NA,NA,4956.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185892,-2.00747,-0.522663,-1.81019,NA,543.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186120,-1.22537,-0.0913008,-0.934343,NA,6915.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186216,-0.536031,-0.612718,-1.36528,NA,NA,NA,7651.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
186504,-2.07044,-0.893095,-0.24959,NA,NA,8367.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186795,-2.12951,-0.639507,-0.980586,NA,5629.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186861,-0.282834,-1.17167,-1.64907,NA,NA,NA,246.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
187044,-1.4339,-1.60899,-0.919226,NA,NA,NA,NA,NA,9707.989,NA,NA,NA,NA,NA,NA,NA
187335,0.518377,-0.978439,-1.21025,NA,NA,NA,1034.307,NA,NA,NA,NA,NA,NA,NA,NA,NA
187431,-0.0837089,-0.430037,-1.26891,NA,NA,1272.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187650,-1.72146,-0.638243,-0.732255,NA,NA,1929.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187952,-0.094925,0.0787821,-0.849214,NA,1956.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188092,-0.342725,-0.124758,-0.271743,NA,NA,NA,NA,NA,NA,1317.875,NA,NA,NA,NA,NA,NA
188296,-1.54581,-1.58335,-0.0439592,NA,NA,NA,6669.921,NA,NA,NA,NA,NA,NA,NA,NA,NA
188599,-0.646821,-1.18099,-0.365075,NA,2058.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188681,-1.37378,-0.321369,-0.0875338,NA,NA,NA,8024.187,NA,NA,NA,NA,NA,NA,NA,NA,NA
188838,-0.746996,-0.91725,0.0624836,NA,NA,NA,5187.594,NA,NA,NA,NA,NA,NA,NA,NA,NA
189047,-0.106273,0.355687,0.014545,NA,1358.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189336,0.761991,-0.874949,-1.51213,NA,6672.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189492,-0.625362,0.912328,-0.234013,NA,3330.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189714,-0.609917,-0.655471,-1.53526,735.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189891,-0.236921,-0.779573,-0.253844,NA,NA,NA,NA,NA,NA,NA,NA,2124.623,NA,NA,NA,NA
190054,-0.39116,-0.763432,-0.246952,NA,5248.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190259,-0.0284365,-0.264687,-0.185776,NA,NA,NA,3811.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
190425,-2.4086,0.0498483,-0.149056,NA,NA,NA,855.165,NA,NA,NA,NA,NA,NA,NA,NA,NA
190720,-1.13015,-1.51039,-0.00851787,NA,NA,NA,213.069,NA,NA,NA,NA,NA,NA,NA,NA,NA
190862,-1.39419,-1.36071,-0.694725,NA,17051.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191066,-0.623161,-1.81531,-2.20939,NA,591.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191387,-0.735525,-1.27329,-1.23143,NA,10562.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191485,-0.277495,-2.56147,-0.848067,NA,4607.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191708,-0.920434,-1.45625,-2.16656,NA,NA,7040.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191801,-1.24269,-1.20214,-2.42779,NA,NA,1583.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192135,-1.02918,-0.167816,-1.0404,NA,NA,NA,NA,1723.804,NA,NA,NA,NA,NA,NA,NA,NA
192312,-1.32746,-0.447356,-0.17954,NA,NA,NA,641.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
192497,-1.45922,-0.129521,-0.162507,NA,NA,NA,NA,1679.525,NA,NA,NA,NA,NA,NA,NA,NA
192740,-1.96361,0.501343,-0.830019,NA,NA,941.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192811,-1.30807,-0.509036,0.402487,NA,NA,NA,1663.211,NA,NA,NA,NA,NA,NA,NA,NA,NA
193106,-1.64111,-0.951047,-2.02561,NA,NA,NA,NA,1290.648,NA,NA,NA,NA,NA,NA,NA,NA
193241,-1.60045,-0.107561,-1.63837,1293.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193590,-1.49244,-0.788911,-2.51647,NA,3857.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193712,-1.4395,-0.853593,-3.00417,NA,NA,NA,5441.049,NA,NA,NA,NA,NA,NA,NA,NA,NA
193808,-0.280239,-1.4197,-2.05444,NA,7221.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194114,-0.571252,-1.18299,-0.0921104,NA,2564.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194395,-1.39579,-1.92895,-0.255635,NA,NA,NA,NA,NA,NA,1123.881,NA,NA,NA,NA,NA,NA
194549,-0.991913,-1.92078,-0.627261,NA,NA,NA,NA,NA,3771.941,NA,NA,NA,NA,NA,NA,NA
194743,-0.794376,-1.55161,0.237947,NA,NA,4863.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194825,-0.806213,-1.22666,-0.3765,NA,NA,2361.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195106,-0.987806,-1.67838,-0.544131,NA,NA,2767.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195246,-2.08185,-1.33415,-0.998324,NA,NA,NA,4365.201,NA,NA,NA,NA,NA,NA,NA,NA,NA
195497,-1.06869,-1.41989,-0.824144,NA,NA,6037.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195632,-1.96152,-1.51836,-0.820263,NA,NA,NA,14254.339,NA,NA,NA,NA,NA,NA,NA,NA,NA
195812,-0.999642,-1.00379,-1.53642,NA,NA,NA,5503.873,NA,NA,NA,NA,NA,NA,NA,NA,NA
196160,-1.02367,-0.389785,-0.580312,NA,NA,NA,2530.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
196281,-0.18728,-1.36638,0.0059435,NA,NA,2347.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196457,-0.0269518,-1.36316,-0.673804,NA,NA,NA,NA,NA,2659.233,NA,NA,NA,NA,NA,NA,NA
196711,-0.701465,0.18362,-0.851301,NA,NA,NA,NA,NA,2653.397,NA,NA,NA,NA,NA,NA,NA
196812,-1.42352,-0.664766,-1.08,NA,NA,NA,6008.331,NA,NA,NA,NA,NA,NA,NA,NA,NA
197119,-1.29356,-1.35811,-0.865543,NA,NA,6605.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197230,-0.502169,-1.39791,-1.9507,NA,NA,NA,NA,742.707,NA,NA,NA,NA,NA,NA,NA,NA
197518,-0.102757,-1.08914,-1.22052,NA,NA,NA,NA,NA,NA,NA,388.7,NA,NA,NA,NA,NA
197794,0.406767,-0.683771,-0.258669,NA,NA,3212.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197808,-0.246357,-1.61293,-0.0622916,NA,NA,1606.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198061,-1.54249,-2.20996,-0.668157,NA,NA,NA,3515.213,NA,NA,NA,NA,NA,NA,NA,NA,NA
198296,-1.27358,-0.668208,-0.862731,NA,NA,9271.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198549,-0.0445783,-0.683762,-0.590373,NA,NA,NA,3952.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
198760,0.655939,-0.872752,-0.276028,NA,NA,1099.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198997,-0.356155,-0.556245,-0.999175,NA,NA,NA,1774.547,NA,NA,NA,NA,NA,NA,NA,NA,NA
199062,-0.584313,-2.03278,-0.154585,NA,NA,4832.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199282,-0.367824,-0.646853,-0.146386,NA,3768.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199592,-0.15889,-0.755238,-0.934304,NA,NA,NA,NA,NA,3921.347,NA,NA,NA,NA,NA,NA,NA
199728,-0.360992,-1.31511,-1.43535,NA,NA,NA,NA,NA,NA,2425.818,NA,NA,NA,NA,NA,NA
200000,0.446311,-1.32999,-1.83075,NA,NA,203.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
