id,x0,x1,x2,fitness4.5,fitness4,fitness3.5,fitness2.5,fitness3,fitness5.5,fitness6.5,fitness8,fitness7.5,fitness8.5,fitness9,fitness7,fitness9.5
191333,7.71062,7.56006,7.47877,NA,NA,NA,NA,NA,NA,NA,0.951,NA,NA,NA,NA,NA
191509,7.53915,8.47013,6.90903,NA,NA,NA,NA,NA,NA,NA,0.723,NA,NA,NA,NA,NA
191777,7.04408,7.05096,8.30728,NA,NA,NA,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA
191851,7.49283,7.48762,7.11448,NA,NA,NA,NA,NA,NA,NA,0.882,NA,NA,NA,NA,NA
192092,7.77978,7.55193,7.29665,NA,NA,NA,NA,NA,NA,NA,NA,0.948,NA,NA,NA,NA
192392,7.62984,7.52865,7.93909,NA,NA,NA,NA,NA,NA,NA,NA,0.969,NA,NA,NA,NA
192401,7.69774,9.20681,8.04458,NA,NA,NA,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA
192630,7.18599,7.79814,7.31671,NA,NA,NA,NA,NA,NA,NA,NA,0.885,NA,NA,NA,NA
192942,7.09305,8.19612,8.00496,NA,NA,NA,NA,NA,NA,NA,NA,0.844,NA,NA,NA,NA
193145,7.46377,7.29036,8.12314,NA,NA,NA,NA,NA,NA,NA,0.904,NA,NA,NA,NA,NA
193220,7.74214,8.14917,8.0306,NA,NA,NA,NA,NA,NA,NA,0.901,NA,NA,NA,NA,NA
193517,8.63003,7.79821,7.13009,NA,NA,NA,NA,NA,NA,NA,0.781,NA,NA,NA,NA,NA
193720,9.21197,7.69496,7.58527,NA,NA,NA,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA
193848,8.01681,7.98688,7.39859,NA,NA,NA,NA,NA,NA,NA,0.922,NA,NA,NA,NA,NA
194162,7.7966,7.2751,7.89938,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA
194253,7.44807,7.38618,6.55658,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA
194591,7.86834,6.74264,6.16097,NA,NA,NA,NA,NA,NA,NA,0.368,NA,NA,NA,NA,NA
194622,6.92433,7.47179,6.88348,NA,NA,NA,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA
194949,6.6209,7.56194,7.9695,NA,NA,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA,NA
195176,6.35412,8.4429,8.02655,NA,NA,NA,NA,NA,NA,NA,NA,0.541,NA,NA,NA,NA
195244,7.47441,8.5191,7.81149,NA,NA,NA,NA,NA,NA,NA,0.857,NA,NA,NA,NA,NA
195591,7.54392,7.69532,8.63037,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734,NA,NA,NA
195697,6.31691,8.14156,7.45165,NA,NA,NA,NA,NA,NA,NA,0.573,NA,NA,NA,NA,NA
195819,7.05199,7.75636,7.59487,NA,NA,NA,NA,NA,NA,0.714,NA,NA,NA,NA,NA,NA
196140,7.36401,9.57465,7.85262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,NA
196218,7.20237,8.06903,7.96989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838,NA
196517,6.91209,7.54719,7.31222,NA,NA,NA,NA,NA,NA,NA,0.826,NA,NA,NA,NA,NA
196720,7.61858,7.81353,7.62714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685,NA,NA
196978,6.79654,8.14017,7.18762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534,NA,NA
197034,7.12446,8.02235,6.64363,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,NA,NA,NA
197378,8.09686,8.63731,6.67107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505,NA,NA,NA
197448,7.74029,7.39089,7.66811,NA,NA,NA,NA,NA,NA,NA,0.974,NA,NA,NA,NA,NA
197727,8.7908,7.75189,7.16572,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,NA,NA,NA
197911,7.8278,6.92698,7.79738,NA,NA,NA,NA,NA,NA,NA,NA,0.855,NA,NA,NA,NA
198163,7.83958,7.71319,7.52698,NA,NA,NA,NA,NA,NA,NA,NA,0.968,NA,NA,NA,NA
198201,7.32757,8.2235,7.25453,NA,NA,NA,NA,NA,NA,NA,NA,0.872,NA,NA,NA,NA
198420,7.07449,7.3389,6.93875,NA,NA,NA,NA,NA,NA,NA,0.758,NA,NA,NA,NA,NA
198703,7.64679,7.4392,7.24983,NA,NA,NA,NA,NA,NA,NA,NA,0.918,NA,NA,NA,NA
198847,7.53899,7.98649,7.36687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737,NA,NA
199100,8.08969,8.04577,8.04405,NA,NA,NA,NA,NA,NA,NA,0.887,NA,NA,NA,NA,NA
199398,7.27248,7.92218,9.32965,NA,NA,NA,NA,NA,NA,NA,0.596,NA,NA,NA,NA,NA
199509,7.79837,7.7978,8.20208,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA
199640,7.00085,8.19657,8.47515,NA,NA,NA,NA,NA,NA,NA,NA,0.701,NA,NA,NA,NA
199999,6.9113,7.6085,8.53911,NA,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA
