id,x0,x1,x2,fitness7.5,fitness7,fitness8.5,fitness8,fitness6.5,fitness9,fitness10,fitness9.5,fitness6,fitness4,fitness5,fitness4.5,fitness2.5
191366,8.06613,6.16532,8.18151,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA
191585,7.38188,6.52641,6.72699,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191746,8.57151,7.23795,6.36595,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
191881,8.50896,6.57736,6.25141,NA,NA,NA,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
192062,7.11087,7.82834,8.17667,NA,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA
192234,7.19659,7.35985,8.42207,NA,NA,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA
192461,4.74848,6.99645,8.46716,NA,NA,NA,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA
192765,3.78059,8.19269,9.54333,NA,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA
192958,4.2395,8.7522,8.06177,NA,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA
193111,5.99026,7.47242,7.26013,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193389,7.52784,7.80683,8.2447,NA,NA,NA,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA
193543,7.41545,8.24624,7.76927,NA,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193750,7.11154,8.02455,7.6246,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193894,6.95159,7.87278,8.32773,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194101,7.45211,7.21367,9.53379,NA,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194395,7.40357,7.17695,9.59943,NA,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194504,7.70487,7.60849,8.13888,0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194624,7.87705,7.84618,7.34936,NA,NA,NA,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
194801,7.95888,8.04575,7.57841,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195162,8.69802,8.34769,7.82547,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA
195396,8.47297,8.29314,9.83205,NA,NA,NA,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA
195434,8.11784,8.45705,10.1207,NA,NA,NA,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA
195779,7.86156,7.64257,9.60079,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195953,7.62484,7.7574,8.03811,NA,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA
196194,7.8367,6.86737,6.75712,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196286,8.00463,7.79785,8.35956,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196415,8.65555,7.95131,9.44396,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196758,7.11695,8.29731,8.37296,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196961,7.45957,7.63686,7.93648,NA,NA,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA
197098,7.19774,8.441,8.22744,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197310,6.33016,7.70005,8.47877,NA,NA,NA,NA,NA,NA,0.065,NA,NA,NA,NA,NA,NA
197553,6.78517,7.12932,7.84645,NA,NA,NA,NA,NA,NA,NA,0.381,NA,NA,NA,NA,NA
197685,6.79631,7.5586,7.00784,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
197804,6.75237,7.20603,7.90064,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198053,7.07928,6.82297,8.53193,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198270,7.39438,5.92682,7.90919,NA,NA,NA,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
198497,7.37251,4.45554,9.089,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198604,8.39111,3.96986,8.44206,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198913,6.50067,4.71021,8.18922,NA,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199093,7.17153,3.338,8.62779,NA,NA,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA
199257,7.20763,3.53827,8.29221,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199583,8.27581,2.38458,7.23503,NA,NA,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199712,10.0551,2.6375,8.12433,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199998,9.63698,3.83411,8.60434,NA,NA,NA,NA,NA,0.195,NA,NA,NA,NA,NA,NA,NA
