id,x0,x1,x2,fitness-3.5,fitness-1.5,fitness-0.5,fitness1,fitness2,fitness1.5,fitness3,fitness4,fitness3.5,fitness0,fitness0.5,fitness2.5,fitness5,fitness4.5,fitness-2,fitness-1,fitness-4,fitness-4.5,fitness-5,fitness-3,fitness-2.5
131548,-0.647585,-0.901384,2.00601,NA,NA,69.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131666,-1.13115,-0.851391,0.704746,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131981,-2.58272,-0.0190085,-0.34459,NA,NA,1270.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132101,-2.38673,-0.339199,-0.95259,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132208,-2.28099,-1.30201,-1.49923,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132528,-0.796451,-2.01045,-0.662757,NA,NA,NA,NA,NA,NA,NA,NA,NA,8619.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132663,-0.00355332,2.16484,-0.680961,NA,NA,772.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132903,-1.61675,2.25577,1.15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.324,NA,NA,NA,NA,NA
133182,-2.57967,2.03551,1.30795,NA,NA,-19.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133366,-2.48684,2.35752,1.06362,NA,NA,NA,NA,12.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133584,-3.81111,2.0932,1.91373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.718,NA,NA,NA,NA,NA,NA,NA
133725,-4.26823,2.4032,0.656917,NA,NA,NA,NA,NA,NA,NA,NA,-5.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133928,-4.99628,3.21499,0.0604435,NA,NA,NA,NA,NA,NA,67.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134181,-3.92602,4.49483,-0.605451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.314,NA,NA,NA,NA,NA,NA,NA
134338,-2.74469,4.72249,-0.73026,NA,NA,NA,NA,NA,NA,NA,NA,57.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134489,-2.92655,4.63818,-0.733992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702.131,NA,NA,NA,NA,NA,NA,NA
134667,-3.44365,4.59886,-1.85782,NA,NA,NA,NA,NA,NA,NA,138.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134858,-3.7079,4.49661,-4.95512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.762,NA,NA,NA,NA,NA,NA,NA
135106,-4.62483,4.56272,-3.64838,NA,NA,NA,NA,NA,NA,NA,32.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135223,-4.38284,4.62227,-2.55421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.511,NA,NA,NA,NA,NA,NA,NA
135422,-4.72709,4.36703,-2.83665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.979,NA,NA,NA,NA,NA,NA,NA
135680,-4.52488,4.3732,-3.41053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.381,NA,NA,NA,NA,NA,NA,NA
135953,-4.02252,4.08923,-2.70095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
136108,-3.41687,3.55256,-3.52804,NA,NA,NA,NA,NA,NA,NA,4.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136370,-3.14854,3.9532,-3.94906,NA,NA,NA,NA,NA,NA,NA,12.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136538,-0.457819,2.81023,-4.6107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.646,NA,NA,NA,NA,NA,NA,NA,NA
136627,-1.2023,3.17345,-4.10875,NA,NA,NA,NA,NA,NA,NA,165.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136951,-1.55956,1.66358,-3.74046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.36,NA,NA,NA,NA,NA,NA,NA,NA
137027,-2.36777,0.593119,-4.71945,NA,NA,NA,NA,NA,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137274,-3.2387,0.0515495,-4.69406,NA,NA,NA,NA,-0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137513,-3.09981,-1.95279,-4.72575,NA,NA,NA,NA,-1.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137767,-3.11645,-2.19993,-4.28032,NA,NA,NA,NA,-11.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137988,-3.04196,-1.6532,-3.47943,NA,NA,NA,NA,NA,NA,145.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138178,-2.48866,-2.12031,-3.11837,NA,NA,NA,NA,113.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138371,-4.44809,-3.70109,-2.94417,NA,NA,NA,NA,4.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138411,-3.23941,-3.86435,-1.98017,NA,NA,NA,-16.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138697,-3.76676,-2.69765,-1.05222,NA,NA,NA,2.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138986,-4.17401,-2.90124,-2.17725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139133,-4.85031,-2.64446,-2.38845,NA,16.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139387,-4.2092,-3.30722,-3.32737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.227
139568,-3.76353,-3.13401,-3.74447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.208
139771,-1.936,-4.79974,-2.29392,NA,NA,2.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139814,-1.1987,-4.52566,-1.65522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.13,NA,NA,NA,NA,NA
140018,-0.00136668,-4.14924,-2.53274,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140369,0.995831,-4.04565,-3.55,NA,152.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140465,-0.203257,-4.10564,-2.84611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.613,NA,NA,NA,NA,NA,NA
140749,0.434773,-3.98329,-3.7686,NA,NA,-37.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140979,1.75149,-4.26964,-3.56014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141188,-1.07224,-4.71862,-3.88076,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141254,-0.217457,-4.02577,-3.37792,NA,NA,NA,NA,NA,NA,NA,97.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141444,0.482682,-3.82711,-4.99689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.285,NA,NA,NA,NA,NA,NA,NA
141678,-0.0418922,-4.98321,-4.33195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.697,NA,NA,NA,NA,NA,NA,NA,NA,NA
141971,1.03615,-4.75608,-4.12333,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142040,-0.665133,-3.80201,-4.47102,NA,NA,NA,NA,NA,-67.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142250,0.0445497,-3.95855,-4.30208,NA,NA,NA,NA,25.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142421,-0.843586,-4.89658,-3.68293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.146,NA,NA,NA,NA,NA,NA,NA,NA,NA
142795,-1.41373,-3.78698,-3.38312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
142897,-1.18983,-4.34843,-2.99014,NA,NA,NA,NA,-69.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143156,-1.42286,-2.71343,-1.22279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
143209,-2.28836,-3.87638,0.798543,NA,NA,NA,NA,-3.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143533,-1.96957,-2.68533,-0.511407,NA,NA,NA,NA,NA,82.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143775,-3.85677,-2.21559,1.134,NA,NA,NA,NA,NA,-1.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143886,-2.81771,-2.33067,-0.177597,NA,NA,NA,NA,NA,NA,-27.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144146,-3.54741,-1.4257,2.46424,NA,NA,NA,NA,55.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144221,-4.46787,-0.607594,2.78152,NA,NA,NA,-94.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144475,-4.71519,1.31776,3.99606,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144621,-4.25065,-0.667755,3.7844,NA,NA,57.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144914,-3.85312,0.470028,3.56709,NA,NA,NA,8.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145048,-4.54786,1.44023,3.32646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.946,NA,NA,NA,NA,NA
145224,-3.57937,0.506213,2.13829,NA,NA,29.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145446,-2.69517,2.95953,3.47078,NA,NA,-6.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145759,-2.7477,2.38593,4.70268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.902,NA,NA,NA,NA,NA
145975,-2.73441,1.87352,4.52642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146189,-2.22818,0.970833,2.60575,NA,NA,33.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146298,-1.05838,-0.18623,1.84881,NA,NA,688.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146421,-1.12313,-0.69981,3.03221,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146716,-1.00665,0.187791,2.62565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.821,NA,NA,NA,NA,NA
146985,-1.37372,-0.791891,2.16505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147171,0.462698,-2.6117,-0.103701,NA,NA,NA,NA,NA,-151.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147263,0.643775,-1.27489,0.32536,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147544,1.25837,-1.29261,1.0102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147713,-0.553385,-2.0029,1.05326,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147822,-0.485008,-1.39784,1.75042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.992,NA,NA,NA,NA,NA,NA,NA,NA,NA
148047,-2.22024,-1.23277,0.715203,NA,NA,NA,NA,NA,NA,NA,115.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148273,-3.69656,-0.516049,0.932883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.593,NA,NA,NA,NA,NA,NA,NA,NA
148557,-3.60692,-1.58195,0.358063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879.931,NA,NA,NA,NA,NA,NA,NA,NA
148788,-3.07956,-3.07574,1.46265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.128,NA,NA,NA,NA,NA,NA,NA
148833,-2.45726,-2.27796,1.51001,NA,NA,NA,NA,NA,NA,NA,-0.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149120,-3.48031,-1.95465,1.72387,NA,NA,NA,NA,NA,NA,NA,NA,94.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149225,-3.9518,-1.98628,1.47986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.835,NA,NA,NA,NA,NA,NA,NA,NA
149595,-4.64326,-1.24055,0.182043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.617,NA,NA,NA,NA,NA,NA,NA
149610,-4.90647,-1.97347,0.452525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.454,NA,NA,NA,NA,NA,NA,NA
149821,-4.27942,-1.94124,0.44094,NA,NA,NA,NA,NA,NA,NA,35.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150167,-4.84163,-1.87171,0.126944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.884,NA,NA,NA,NA,NA,NA,NA
150219,-4.7109,-0.746759,1.09174,NA,NA,NA,NA,NA,NA,NA,-0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150433,-4.70305,0.106712,1.94662,NA,NA,NA,NA,NA,NA,-0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150653,-4.73651,1.79461,2.13603,NA,NA,NA,2.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150825,-4.31861,3.10232,2.92414,NA,NA,NA,NA,NA,-6.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151088,-4.83604,2.23709,2.7635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151306,-4.66483,2.29465,2.51395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151431,-4.00269,0.937288,2.33338,NA,NA,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151629,-3.53265,0.198913,0.830274,NA,NA,-3.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151990,-3.01013,-0.148535,1.0185,NA,304.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152019,-4.74753,0.0212343,2.3031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7,NA,NA,NA,NA,NA
152384,-4.94511,1.07033,1.6492,NA,14.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152582,-4.88607,0.0372576,1.87698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.76,NA,NA,NA,NA,NA,NA
152775,-4.74239,-0.223682,2.28696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.16,NA
152899,-4.38775,-0.287047,2.58926,-5.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153106,-4.57623,-0.847754,2.85258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.296
153264,-4.73053,-2.84903,3.76659,-2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153476,-4.04568,-2.57527,2.90929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.285,NA,NA,NA
153682,-3.86815,-2.52597,2.86388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.538,NA,NA,NA
153881,-3.82044,-3.52945,1.3913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.822,NA,NA,NA,NA
154133,-4.29876,-2.61315,2.16731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.387,NA,NA,NA,NA,NA,NA
154270,-4.75135,-3.82934,2.94021,NA,NA,17.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154554,-3.72191,-4.37434,3.77965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.497,NA
154612,-4.02326,-4.40834,2.52024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.141
154846,-4.90833,-4.4701,2.04084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.671,NA
155165,-4.63816,-4.20822,3.67635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.487,NA,NA,NA
155276,-4.97275,-2.33457,3.84473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.058,NA,NA,NA
155590,-4.16639,-4.53065,3.90629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.518,NA,NA,NA,NA
155744,-3.98089,-3.73054,3.23917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498,NA
155960,-4.28367,-4.76918,3.40494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.022,NA,NA,NA,NA,NA,NA
156148,-4.00695,-4.1402,2.54088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.762
156278,-4.69843,-2.85003,3.0059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216,NA,NA,NA
156413,-3.05058,-3.09947,3.53595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.462,NA,NA
156667,-3.11408,-2.93039,3.94066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.71,NA
156944,-3.79956,-1.64174,4.44645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.038,NA,NA,NA
157125,-1.86761,-1.18151,4.97082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.243,NA,NA,NA
157298,-2.6511,-1.66843,4.57202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.274,NA,NA,NA,NA
157560,-3.60045,-1.52753,4.54501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.466,NA,NA,NA,NA
157782,-4.91505,-2.23095,4.89931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.3,NA
157898,-4.61457,-3.7491,4.90853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.335
158003,-4.77764,-3.26937,3.87547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361,NA
158215,-3.65382,-3.23726,2.10216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.146
158506,-4.37622,-3.2192,1.76817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.682,NA
158725,-3.61427,-4.97235,1.56277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.944,NA,NA,NA
158973,-4.5635,-4.69188,2.50031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.372,NA,NA,NA,NA
159187,-4.80685,-3.80443,2.32104,12.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159292,-3.75409,-1.54266,0.33636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.767,NA,NA,NA,NA
159429,-3.01201,-1.49131,1.67892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.714
159742,-2.36492,0.0260561,1.24605,NA,190.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159959,-3.88738,0.234382,1.6144,NA,NA,28.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160195,-2.51296,0.653142,2.8261,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160388,-3.83357,-0.0547175,2.47652,NA,NA,54.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160475,-4.14398,0.0603805,1.37525,NA,NA,54.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160768,-4.78836,0.640096,1.78663,NA,NA,37.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160847,-3.24956,1.21436,3.15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161162,-3.19391,0.415861,2.10595,NA,NA,NA,2.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161296,-3.66439,0.0413221,2.38825,NA,NA,NA,29.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161536,-3.68265,-1.08318,2.72246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161707,-3.3927,-1.82703,3.16877,NA,NA,NA,-49.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161951,-3.29345,-1.07016,2.20324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.709,NA,NA,NA,NA,NA
162018,-3.66256,-1.3844,3.50755,NA,81.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162275,-2.78846,-2.95199,4.29206,NA,88.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162576,-2.94881,-2.61386,4.01632,NA,NA,34.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162677,-3.98499,-4.01005,4.59709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.132,NA,NA,NA,NA,NA
162920,-2.73321,-3.63794,4.93826,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163092,-2.34262,-2.6844,3.78153,NA,NA,-34.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163371,-2.44585,-3.00788,4.28155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.322,NA,NA,NA,NA,NA
163559,-0.970099,-3.36707,4.15328,NA,NA,799.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163661,0.0827516,-3.78975,4.06409,NA,NA,NA,NA,NA,2.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163807,-0.225637,-3.87423,3.35121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164112,0.172835,-2.94979,2.31686,NA,NA,NA,-29.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
