id,x0,x1,x2,fitness7.5,fitness6.5,fitness7,fitness9,fitness8.5,fitness8,fitness9.5,fitness10,fitness6,fitness5,fitness5.5,fitness4.5,fitness4,fitness3.5,fitness10.5,fitness3
165437,7.31365,8.01552,7.45336,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165740,7.24502,7.90444,7.46186,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165967,6.72927,7.78514,7.3684,NA,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166156,7.82532,7.51436,7.19853,NA,NA,NA,NA,NA,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166261,7.56192,7.99915,6.5367,NA,NA,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166528,8.86479,8.54586,6.60627,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166653,8.0832,7.94477,6.99979,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166857,7.90583,8.03966,8.06147,NA,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167146,8.70715,7.15119,7.34101,NA,NA,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167223,8.34666,7.66694,6.19577,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167415,7.10689,7.65748,6.87067,NA,NA,NA,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167634,7.38755,8.856,7.85979,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167855,6.62913,7.31876,7.82982,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168185,6.88651,6.9526,7.58244,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168388,6.75279,6.7531,8.28994,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168487,7.03514,7.28467,8.73087,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168693,8.4047,7.71231,9.12581,NA,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168810,7.75339,7.70395,9.34262,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169118,7.39782,7.42715,8.23346,NA,NA,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169357,8.46687,7.38245,7.37675,NA,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169421,9.21295,7.6657,7.39387,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169746,7.58579,7.5173,7.93281,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169811,9.43917,7.54861,8.10759,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170080,9.16683,8.03478,6.96507,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170299,7.909,7.32631,8.27018,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170501,6.15508,7.86144,7.63782,NA,NA,NA,NA,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170716,6.42303,7.05355,7.41961,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170813,7.78285,7.81495,7.72515,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171147,7.40877,9.26346,6.66354,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171310,7.8703,9.23881,7.19303,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171585,8.30878,8.28136,7.3606,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171648,6.88344,9.4841,7.39383,NA,NA,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171934,7.01342,8.46376,8.15463,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172056,6.10975,8.79851,8.46582,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172356,6.85988,8.54512,7.89482,0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172479,6.80726,8.23525,8.07557,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172643,6.6851,8.13226,8.25995,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172814,7.7237,7.81497,8.25357,NA,NA,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173112,7.92904,7.12464,8.9823,NA,NA,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173236,8.28728,7.79109,8.667,NA,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173504,7.20524,8.29402,8.19382,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173634,7.76658,8.55126,7.87283,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173837,8.99597,8.29118,7.79427,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174154,8.28032,7.5963,8.67011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA
174361,7.97673,7.95488,8.00937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885,NA,NA,NA,NA
174455,8.02638,7.63405,7.33501,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA
174683,7.45202,7.28446,6.51944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA
174955,7.90946,7.35352,9.31353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA
175055,8.0374,6.96261,8.90046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
175246,7.61177,7.7044,9.38728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609,NA,NA,NA,NA
175455,7.91038,7.77035,9.23297,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,NA,NA,NA,NA,NA,NA
175608,7.89319,6.71893,8.8353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,NA,NA,NA,NA
175908,7.7337,8.30936,8.19589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662,NA,NA
176188,7.23014,7.34592,7.02013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342
176351,7.90909,7.67184,8.34932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903,NA,NA,NA
176564,8.00457,8.59292,6.55378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459,NA,NA,NA,NA
176771,7.36187,7.73997,7.88034,NA,NA,NA,NA,NA,NA,NA,NA,0.523,NA,NA,NA,NA,NA,NA,NA
176997,7.50823,6.63334,8.52631,NA,NA,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177132,7.09904,7.72344,7.74796,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177206,7.59215,7.04384,9.09747,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177466,8.26549,8.11775,8.82221,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177694,8.34357,7.22585,8.8566,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177874,6.99764,8.8904,8.46808,NA,NA,NA,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178084,7.94847,9.06615,8.44191,NA,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178367,8.40855,8.88731,8.97184,NA,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178489,7.25014,8.57581,8.03751,NA,NA,NA,NA,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178671,8.09201,8.8192,8.62983,NA,NA,NA,NA,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178805,7.3399,8.77919,8.38723,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179189,7.60251,8.58111,8.4364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,NA,NA,NA,NA,NA
179305,7.57989,7.76954,7.24351,NA,NA,NA,NA,NA,NA,NA,NA,0.522,NA,NA,NA,NA,NA,NA,NA
179457,7.22758,8.02261,6.64965,NA,NA,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179715,8.49001,7.32241,7.60067,NA,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179886,8.21442,7.93995,7.15548,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180025,8.25133,7.98822,8.62479,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180379,8.24023,8.16305,7.86629,NA,NA,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180401,7.89115,8.3625,7.92679,NA,NA,NA,NA,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180727,7.06397,8.4825,7.97133,NA,NA,NA,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180819,8.33283,9.04755,7.37733,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181096,7.46118,7.82988,8.05066,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181385,8.36991,7.09848,7.80885,NA,NA,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181424,7.04848,7.60762,8.23316,NA,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA
181760,7.2509,7.49024,7.38069,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181870,7.0883,7.17169,7.53258,NA,NA,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182033,6.75234,7.88954,7.8344,NA,NA,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182241,7.35378,8.05396,6.98131,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182589,7.44759,6.81576,6.66515,NA,NA,NA,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182647,7.39944,8.8425,4.74368,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182811,8.1765,7.81048,5.55761,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183183,8.06687,7.58337,6.07012,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183346,9.76731,7.74468,5.22709,NA,NA,NA,NA,NA,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183417,9.59292,7.66655,6.90815,NA,NA,NA,NA,NA,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183748,10.5,8.40424,7.94353,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183914,9.32387,6.79123,7.61564,NA,NA,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184180,8.78785,7.80392,6.78919,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184255,8.50108,7.66336,7.20521,NA,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184583,9.02088,8.24844,7.33965,NA,NA,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184628,8.70528,8.62943,7.52846,NA,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184918,7.73719,9.14716,8.00586,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185158,7.76679,8.41712,8.52743,NA,NA,NA,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185297,6.1991,8.51997,7.50863,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185414,7.16988,7.68762,7.83285,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185690,8.59985,7.85531,8.11655,NA,NA,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185885,10.5,7.09493,6.9713,NA,NA,NA,NA,NA,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186139,8.38506,6.96665,7.50972,NA,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186350,8.34768,7.44571,8.29414,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186486,6.81609,7.23105,8.26845,NA,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186688,7.11764,7.83929,7.69019,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186801,7.74809,8.34986,8.44617,NA,NA,NA,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187029,6.72208,7.39657,8.6565,NA,NA,NA,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187254,7.70637,8.21888,9.61125,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187512,7.12427,9.25431,8.15026,NA,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187688,6.64407,7.75882,7.58383,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187995,7.55008,7.64961,7.60274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509,NA,NA,NA,NA,NA
188021,8.62783,8.79812,8.29635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411,NA,NA,NA,NA
188240,7.66331,8.63288,8.05733,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA
188509,7.69183,7.00017,6.77741,NA,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188669,7.87201,7.3211,4.41401,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188983,7.30515,6.99438,3.78495,NA,NA,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189024,6.93516,7.61065,4.6096,NA,NA,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189264,8.20819,7.56795,6.79311,NA,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189495,8.84803,7.85883,6.45051,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189635,9.01822,7.65779,6.91145,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189836,9.92165,7.27258,6.82488,NA,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190093,10.5,8.67815,7.81868,NA,NA,NA,NA,NA,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190273,7.67807,7.83704,7.48247,NA,NA,NA,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190573,8.41943,8.4616,7.89108,NA,NA,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190744,8.03539,8.75937,7.7639,NA,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190970,7.78191,7.96552,6.45525,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191053,6.92486,7.67134,7.92408,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191272,7.17813,8.40601,7.62693,NA,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191487,7.56108,7.45972,8.0396,NA,NA,NA,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191655,7.62788,7.20341,7.23106,NA,NA,NA,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191852,8.73762,7.14988,6.47806,NA,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192117,8.07185,7.43667,8.81064,NA,NA,NA,NA,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192205,7.40502,8.27287,7.94355,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192583,8.76044,8.67089,8.13012,NA,NA,NA,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192655,7.67036,8.21051,7.72428,NA,NA,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192997,7.1131,7.22194,7.63214,NA,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193010,6.9302,7.62919,7.54808,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193290,7.13315,7.43077,7.98952,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193541,7.8915,9.56766,7.40285,NA,NA,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193622,8.1009,9.12104,7.59141,NA,NA,NA,NA,NA,NA,NA,NA,0.221,NA,NA,NA,NA,NA,NA,NA
193934,7.46946,8.29698,7.37387,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194068,7.53668,9.01209,7.01837,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194309,7.99596,9.87395,6.94597,NA,NA,NA,NA,NA,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194486,6.31389,8.96991,7.47258,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194626,6.82215,7.95731,8.50201,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194831,6.84623,8.86126,8.4046,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195109,7.96535,7.27351,7.91828,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195296,8.11098,7.10785,7.55278,NA,NA,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195425,7.72743,7.7541,7.48738,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195653,8.46306,8.27255,7.19624,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195834,7.99118,7.57061,7.93628,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196072,8.66323,7.19719,8.10938,NA,NA,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196207,9.55917,7.84206,7.45727,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196586,9.48164,7.86337,7.07181,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196608,9.49184,7.37659,7.68165,NA,NA,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196890,7.77258,8.65148,9.16613,NA,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197070,7.25922,8.34041,8.91011,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197347,7.67168,8.58071,6.44511,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197511,7.68439,9.83847,7.74828,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197797,8.09179,8.26485,7.61951,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197958,8.05978,7.23432,7.49592,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198105,7.75695,7.2304,5.34591,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198301,7.27674,5.63395,7.59687,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198583,5.89249,3.90741,8.10537,NA,NA,NA,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198796,6.77497,2.51563,9.04085,NA,NA,NA,NA,NA,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198856,7.77185,1.93256,9.3319,NA,NA,NA,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199172,7.698,1.21006,7.65412,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199218,7.69217,1.09759,7.70287,NA,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199474,8.68041,1.40871,7.60967,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199659,7.67075,1.86483,7.41451,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,6.19,1.12975,7.82976,NA,NA,NA,NA,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
