id,x0,x1,x2,fitness-3.5,fitness-5,fitness-4.5,fitness-3,fitness-4,fitness-2.5,fitness-2,fitness-1.5,fitness-0.5,fitness-1,fitness0,fitness1,fitness0.5
188468,3.63901,1.85077,-4.7675,NA,NA,NA,NA,NA,-82.059,NA,NA,NA,NA,NA,NA,NA
188794,2.35049,2.62853,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.018,NA,NA,NA
188875,1.28974,2.26622,-5,NA,NA,NA,NA,NA,NA,-34.828,NA,NA,NA,NA,NA,NA
189165,1.17117,2.35207,-5,NA,NA,NA,NA,NA,NA,-36.572,NA,NA,NA,NA,NA,NA
189393,0.895301,2.40944,-4.92836,NA,NA,NA,NA,NA,-41.73,NA,NA,NA,NA,NA,NA,NA
189428,1.33382,3.09723,-5,NA,NA,NA,-70.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
189780,0.573364,2.18122,-4.96888,-69.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189937,1.55877,1.36837,-3.92066,NA,NA,NA,NA,-51.272,NA,NA,NA,NA,NA,NA,NA,NA
190106,1.13567,1.32036,-3.9972,-36.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190228,0.467373,1.96583,-4.05648,NA,NA,NA,NA,NA,NA,-54.72,NA,NA,NA,NA,NA,NA
190449,0.670948,1.28623,-2.80605,NA,NA,NA,NA,NA,NA,-115.387,NA,NA,NA,NA,NA,NA
190786,1.01963,2.5729,-3.7371,NA,NA,NA,-45.492,NA,NA,NA,NA,NA,NA,NA,NA,NA
190961,1.9936,2.33164,-4.16036,NA,NA,NA,-25.473,NA,NA,NA,NA,NA,NA,NA,NA,NA
191066,-0.327433,0.71606,-4.23752,NA,NA,NA,NA,-196.648,NA,NA,NA,NA,NA,NA,NA,NA
191260,-0.405225,0.56327,-4.06268,-215.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191437,1.59778,3.44638,-4.31923,NA,NA,NA,NA,NA,-71.757,NA,NA,NA,NA,NA,NA,NA
191729,3.10525,3.8767,-4.22889,NA,NA,NA,NA,NA,NA,-152.083,NA,NA,NA,NA,NA,NA
191973,2.02967,4.44289,-5,NA,NA,NA,NA,NA,NA,-176.569,NA,NA,NA,NA,NA,NA
192178,3.63939,4.14454,-5,NA,NA,NA,NA,NA,-212.456,NA,NA,NA,NA,NA,NA,NA
192363,3.54593,2.54854,-5,NA,NA,NA,NA,NA,NA,-99.491,NA,NA,NA,NA,NA,NA
192595,2.40539,2.37482,-5,NA,NA,NA,NA,NA,-34.051,NA,NA,NA,NA,NA,NA,NA
192713,3.55886,3.88108,-5,NA,NA,NA,NA,NA,NA,NA,-204.573,NA,NA,NA,NA,NA
192999,2.95393,3.02562,-4.93156,NA,NA,NA,NA,NA,NA,NA,NA,-153.819,NA,NA,NA,NA
193152,3.05825,1.43478,-4.98549,NA,NA,NA,NA,NA,NA,NA,-74.107,NA,NA,NA,NA,NA
193309,2.88097,0.0253162,-5,NA,NA,NA,NA,NA,-159.105,NA,NA,NA,NA,NA,NA,NA
193556,2.53944,0.926969,-5,NA,NA,NA,-48.388,NA,NA,NA,NA,NA,NA,NA,NA,NA
193647,3.27246,0.941825,-5,-103.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193907,1.84009,0.81422,-5,NA,NA,NA,NA,-83.929,NA,NA,NA,NA,NA,NA,NA,NA
194095,0.612372,1.58856,-4.37183,NA,NA,NA,NA,-96.845,NA,NA,NA,NA,NA,NA,NA,NA
194389,1.11039,0.25395,-5,NA,NA,-196.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194436,2.60328,0.193354,-5,NA,-219.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194675,2.51872,1.02439,-5,NA,NA,-126.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194880,3.31196,0.844186,-5,NA,NA,NA,-86.321,NA,NA,NA,NA,NA,NA,NA,NA,NA
195194,4.06627,0.315209,-4.21882,-189.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195329,3.63386,1.06095,-5,NA,NA,NA,NA,NA,-96.725,NA,NA,NA,NA,NA,NA,NA
195502,2.79169,-0.319871,-3.67648,NA,NA,NA,-199.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
195762,2.95566,0.039115,-4.55844,NA,-236.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195876,2.00694,0.795182,-3.82399,NA,NA,-136.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196034,1.62505,2.08776,-4.01987,NA,NA,-99.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196221,1.41102,2.50783,-4.67636,NA,NA,NA,NA,-75.603,NA,NA,NA,NA,NA,NA,NA,NA
196411,1.60329,1.97819,-4.34515,NA,-118.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196613,0.158535,2.14734,-4.94566,NA,-196.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196867,1.81092,1.78214,-3.75207,NA,-141.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197014,2.7811,2.1891,-4.91332,NA,NA,NA,NA,-76.712,NA,NA,NA,NA,NA,NA,NA,NA
197253,3.00012,1.18695,-4.98092,-66.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197514,3.39309,2.58401,-4.88519,NA,NA,NA,-84.816,NA,NA,NA,NA,NA,NA,NA,NA,NA
197724,3.45565,3.06606,-4.44114,NA,NA,NA,NA,NA,-105.559,NA,NA,NA,NA,NA,NA,NA
197895,3.35337,1.8445,-4.70724,NA,NA,NA,-71.917,NA,NA,NA,NA,NA,NA,NA,NA,NA
198036,2.95631,1.64982,-5,NA,NA,NA,-48.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
198299,2.36166,1.35167,-4.07791,NA,NA,NA,NA,NA,-16.01,NA,NA,NA,NA,NA,NA,NA
198532,4.27853,0.929466,-5,NA,NA,NA,NA,NA,-155.333,NA,NA,NA,NA,NA,NA,NA
198649,3.5571,1.1321,-5,NA,NA,NA,-94.691,NA,NA,NA,NA,NA,NA,NA,NA,NA
198887,2.28975,1.6881,-5,NA,NA,NA,NA,NA,NA,NA,-41.047,NA,NA,NA,NA,NA
199127,2.25425,1.59866,-4.2951,NA,NA,NA,NA,NA,NA,NA,-23.258,NA,NA,NA,NA,NA
199285,2.70837,2.16767,-2.42774,NA,NA,NA,NA,NA,-159.256,NA,NA,NA,NA,NA,NA,NA
199553,1.91044,2.72119,-3.69074,NA,NA,NA,NA,NA,NA,NA,-59.348,NA,NA,NA,NA,NA
199619,1.45203,2.49857,-3.37295,NA,NA,NA,NA,NA,NA,NA,-68.705,NA,NA,NA,NA,NA
200000,0.860353,1.86511,-1.64171,NA,NA,NA,NA,NA,NA,NA,NA,-536.854,NA,NA,NA,NA
