id,x0,x1,x2,fitness-1,fitness0,fitness-0.5,fitness-3,fitness-2.5,fitness-1.5,fitness-2,fitness0.5,fitness1,fitness3,fitness-3.5,fitness2,fitness1.5,fitness2.5,fitness4.5,fitness5,fitness3.5,fitness4,fitness-4.5,fitness-4
134354,-1.60709,-1.38824,-1.35553,NA,NA,NA,NA,NA,NA,NA,4814.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134529,-0.979073,-0.339926,-1.56148,NA,NA,NA,NA,NA,NA,NA,NA,480.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134632,-0.714932,0.703233,-0.349541,NA,447.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134874,0.297562,-0.375766,-0.351258,NA,708.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135165,-1.02042,0.612618,0.791366,NA,NA,75.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135205,-0.624,2.48732,-0.58008,NA,NA,246.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135494,-0.891292,3.26467,-0.592413,NA,2376.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135682,-1.09285,2.35564,-0.100846,NA,NA,585.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135904,-0.240722,4.27718,-0.948264,NA,NA,NA,NA,NA,NA,NA,2073.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136181,-0.309794,4.29115,-1.22215,NA,775.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136234,0.78623,4.40192,-1.49233,NA,NA,NA,NA,NA,NA,NA,NA,575.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136501,0.911828,4.34093,0.472651,NA,NA,218.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136642,0.015369,4.72288,-1.5779,1292.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136831,-0.582235,4.666,-0.804823,NA,NA,10467.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137161,-2.31674,3.94022,-0.115713,70.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137288,-0.925175,3.16494,-0.797307,1856.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137452,-1.10094,4.84196,-0.498719,612.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137655,-0.907423,4.72813,-0.8152,13336.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137801,-1.8433,3.93301,-1.34237,NA,467.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138052,-1.02911,4.13846,-0.539703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.707,NA,NA,NA,NA,NA,NA,NA,NA
138391,-1.3062,4.4805,-1.52931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.976,NA,NA,NA,NA,NA,NA,NA
138587,-0.658872,3.8009,-2.47895,NA,NA,1080.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138797,-0.786296,3.85452,-1.95506,NA,NA,NA,NA,NA,NA,963.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138975,-0.285152,4.84851,-0.359932,NA,NA,NA,1332.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139061,-0.990673,4.89009,-1.27535,NA,NA,NA,NA,2808.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139305,-0.126895,4.74397,-2.53844,4122.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139536,-0.81996,4.70684,-1.25273,NA,NA,NA,NA,NA,13910.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139770,-0.706141,4.82295,-1.14521,NA,NA,NA,NA,NA,1951.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139814,-0.173375,4.91758,-2.17864,NA,NA,NA,NA,NA,1222.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140156,0.637057,4.42922,-0.897218,964.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140219,-0.745039,4.26412,0.0794552,998.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140462,-2.39628,3.69824,-0.609422,482.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140683,-1.0143,2.32825,-1.69943,NA,NA,1029.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140930,-1.28501,0.781409,-1.91485,NA,1539.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141057,-1.82339,0.354007,-0.191811,NA,NA,935.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141265,-0.678051,0.762695,-0.859655,NA,1656.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141543,-1.35583,-0.226611,-0.376873,NA,NA,NA,NA,NA,NA,NA,1584.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141656,-2.03014,-1.24487,-0.586854,1630.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141974,-3.49969,-0.703651,-1.67666,NA,1402.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142133,-3.05147,-1.70789,-1.19982,NA,NA,NA,NA,NA,717.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142325,-2.54609,-0.747312,0.274214,NA,NA,NA,350.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142565,-1.2607,-2.07009,-0.115057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.314,NA
142723,-0.874718,-1.81279,-1.47351,NA,NA,NA,606.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142954,-1.02121,-0.41658,-1.68281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
143085,-1.34098,-0.808504,-1.43713,NA,NA,NA,NA,5371.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143280,-1.97642,-0.29468,-2.18127,NA,NA,NA,NA,NA,NA,848.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143538,-0.755825,-1.42843,-2.65555,NA,NA,NA,NA,NA,3763.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143665,-1.39716,-1.31535,-4.04927,2614.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143877,-0.609278,-1.32279,-3.40726,NA,NA,NA,NA,375.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144097,-1.11478,-1.50749,-3.14107,NA,NA,NA,NA,NA,NA,51.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144298,-1.47917,-1.65448,-1.42776,NA,NA,NA,NA,NA,NA,5769.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144546,-1.7201,-0.840335,-1.67869,NA,NA,NA,NA,NA,2046.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144794,-1.78326,0.17391,-0.633635,NA,NA,NA,NA,NA,108.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144932,-1.32372,-0.412719,-0.423254,NA,NA,353.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145030,-1.56052,-0.877344,-0.786746,NA,NA,26846.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145331,-2.20313,-1.36562,-0.220362,NA,NA,NA,NA,NA,1075.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145545,-3.65018,-1.62324,-0.716885,NA,NA,NA,NA,335.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145752,-2.88842,-0.904102,-1.48361,NA,NA,NA,NA,NA,NA,1998.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145842,-2.11517,-1.57115,-0.824913,2808.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146118,0.239223,-0.216167,0.387876,NA,NA,NA,NA,NA,NA,512.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146381,0.441081,-0.10551,-0.814668,NA,NA,NA,871.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146457,1.36996,-0.0334324,-0.721262,NA,NA,NA,NA,NA,NA,1256.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146700,1.48663,-1.3923,-1.37016,NA,NA,NA,NA,NA,2090.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146862,1.23432,-0.85503,-0.400973,1289.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147093,-0.200204,-1.16157,-0.171169,NA,NA,596.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147396,-0.520229,-1.57828,-1.05728,1522.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147403,-1.31609,-0.0392149,-0.741102,NA,NA,NA,NA,NA,10791.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147616,-1.9746,-1.38291,-1.2902,NA,6054.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147910,-1.45801,-0.442893,-1.58051,NA,NA,NA,NA,NA,NA,566.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148011,-1.26683,-0.0897379,-1.37905,NA,NA,NA,NA,451.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148295,-1.26844,-0.326774,-0.66594,NA,NA,NA,NA,2004.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148583,-2.14083,-0.660666,-1.57028,NA,NA,NA,NA,NA,NA,2264.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148709,-0.834751,-0.0541468,-2.79248,980.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148861,-0.2119,0.333809,-1.62575,1770.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149033,1.38869,-0.494625,-0.976391,NA,NA,NA,NA,NA,405.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149314,-0.365215,-0.0823127,-1.42567,NA,NA,NA,NA,NA,NA,2469.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149501,-1.48382,-0.209136,-1.20279,NA,NA,NA,NA,NA,NA,1293.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149672,-2.10195,-0.528534,-2.03637,NA,NA,963.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149933,-1.01344,-2.10754,-2.62119,NA,NA,478.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150066,-0.817803,-2.63992,-2.17776,1683.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150232,-1.9987,-2.68394,-0.884673,1770.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150449,-3.53032,-1.61332,-1.54072,NA,NA,NA,NA,NA,NA,NA,NA,396.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150662,-4.81042,-0.743472,-0.812641,NA,NA,NA,NA,NA,NA,NA,857.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150940,-3.82176,-1.3377,-0.520424,661.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151009,-2.5693,-0.838069,-1.01051,1253.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151230,-1.91946,-1.36201,-1.31035,NA,NA,NA,NA,NA,7989.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151437,-0.668915,-1.5281,-1.04558,NA,NA,NA,NA,NA,NA,3742.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151671,-1.66143,-2.41998,-1.40297,NA,NA,2674.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151924,-1.71208,-2.0477,-1.37939,NA,1437.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152149,-1.02628,-0.545904,-1.5586,NA,NA,2546.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152299,-0.247992,-1.37493,-2.40707,1786.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152589,0.0567963,-0.890569,-1.38432,NA,3283.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152690,-0.052925,-1.17376,-1.67484,NA,NA,1196.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152935,0.395444,-0.977806,-1.2647,NA,NA,3222.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153171,-0.618643,-0.562716,-0.0275225,NA,NA,NA,NA,NA,NA,776.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153289,-0.620883,-0.0432104,-1.30206,NA,NA,NA,NA,NA,6595.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153556,-1.27694,-1.27075,-0.553662,NA,NA,NA,NA,NA,5817.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153758,-1.71751,-0.925418,-1.05819,1688.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153915,-0.765279,-1.1805,-0.0678731,NA,NA,NA,NA,NA,2876.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154037,-0.235856,-1.74849,-1.17809,NA,NA,NA,NA,NA,NA,60.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154362,0.743646,-1.63503,-0.952788,NA,2007.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154564,0.0259927,-2.9685,-0.885933,NA,NA,NA,NA,NA,NA,NA,582.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154627,-0.739548,-2.26594,-0.886797,NA,NA,701.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154855,-0.144822,-2.00299,-1.33427,NA,NA,NA,NA,NA,4754.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155198,-0.336971,-1.93666,-2.08003,2589.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155317,-0.171998,-1.42392,-1.48836,NA,NA,NA,NA,NA,NA,NA,4918.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155453,0.293645,-0.188327,-1.17696,NA,NA,NA,NA,NA,488.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155793,-0.0752721,-1.56608,-1.46217,9310.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155801,2.11278,-0.949964,-1.23461,1273.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156069,1.34112,-0.92267,-0.904803,NA,NA,NA,NA,NA,5069.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156210,0.428535,-1.19036,-1.95731,NA,NA,NA,NA,NA,NA,336.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156600,-0.642666,-0.31923,-2.25916,518.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156634,0.917189,-0.614289,-2.87787,645.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156908,0.977735,-1.50621,-3.06536,NA,NA,NA,NA,277.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157148,0.463032,-0.297377,-1.45958,NA,NA,NA,NA,771.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157266,0.450909,-1.58361,-1.38847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.924,NA,NA,NA,NA,NA,NA,NA,NA,NA
157451,0.0473831,-1.43369,-0.429081,NA,NA,NA,191.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157667,-0.137766,-1.39424,0.235064,NA,NA,NA,NA,NA,3105.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157819,-0.0296193,-1.31833,-0.044173,NA,NA,4665.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158074,0.71565,-0.9426,-0.697733,4287.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158256,-0.849958,-0.25059,-0.0510081,NA,NA,5656.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158507,-0.904506,-0.350308,3.41458,NA,NA,NA,NA,NA,NA,NA,373.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158637,-0.911251,-0.762986,3.02845,NA,373.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158841,-0.539253,-1.41089,3.72888,NA,NA,NA,NA,NA,2783.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159007,-0.820599,-2.44895,3.73797,NA,1404.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159396,-1.71141,-2.70838,4.87614,389.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159573,-0.857226,-1.54236,4.15721,NA,NA,NA,NA,NA,NA,4401.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159677,-0.0323226,-0.76709,3.78955,NA,NA,1856.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159960,-0.654884,-0.671163,3.29842,NA,NA,NA,NA,NA,5033.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160154,-0.739494,-0.22926,4.1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811.196
160301,-0.704022,-1.88042,4.97479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.229
160445,-0.536365,-0.196694,4.85872,NA,NA,NA,NA,NA,2867.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160786,-1.96699,-0.14507,4.82067,NA,NA,NA,NA,NA,7259.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160876,-1.69234,0.436488,4.78661,NA,NA,NA,NA,NA,1365.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161068,-2.39117,-0.466314,4.69246,NA,69.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161305,-1.41917,-1.44411,4.97253,NA,NA,14876.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161481,-0.757833,-0.690363,4.43716,NA,NA,NA,NA,1603.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161705,-1.99096,-0.9628,4.39228,NA,NA,NA,NA,1014.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161832,-2.05918,-1.5115,3.74119,NA,NA,NA,NA,NA,3110.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162001,-2.48637,-1.09545,4.95386,NA,NA,NA,NA,NA,944.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162362,-1.23927,-0.0233604,4.08203,NA,NA,NA,NA,NA,1250.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162507,-0.0960596,-0.172361,4.28882,NA,NA,NA,NA,NA,3051.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162679,-1.21333,0.210817,4.86119,NA,NA,NA,NA,NA,2347.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162926,-1.81856,1.71141,4.59864,NA,NA,NA,NA,NA,261.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163040,-1.98129,3.79194,4.98976,NA,NA,NA,NA,NA,1483.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163386,-1.88223,3.07589,4.93399,952.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163402,-1.29202,4.01282,3.31952,NA,NA,NA,NA,NA,NA,NA,90.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163773,-1.6159,4.34637,2.16742,NA,NA,NA,NA,NA,NA,NA,312.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163922,-1.41348,4.93532,1.88522,4577.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164030,-1.70347,4.94476,0.85813,NA,NA,1205.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164309,-1.89187,3.30134,-0.987267,NA,NA,NA,NA,NA,1129.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164483,-1.65589,4.85932,-0.507006,938.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164605,-2.99227,4.72281,-1.04696,2241.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164972,-0.995124,4.11313,-0.0744323,1718.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165118,-1.3892,2.8166,-0.737208,NA,NA,NA,NA,NA,5218.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165368,-1.00737,3.2265,-1.40487,4854.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165509,-1.25145,4.99895,-0.501802,635.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165744,-0.405932,4.75146,-1.93406,NA,NA,NA,NA,NA,1562.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165819,-0.808637,3.54025,-1.46545,124.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166042,-1.04984,4.38029,-1.97859,NA,NA,NA,NA,NA,1884.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166245,-0.920154,2.00287,-1.25063,NA,NA,NA,NA,NA,786.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166468,-0.838102,1.29314,-0.557262,1848.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166759,-0.631973,0.74635,-1.47188,2750.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166899,-1.45856,-0.505701,-1.66178,NA,NA,NA,NA,NA,2651.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167022,-1.31205,-1.23228,-1.61842,8265.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167329,-1.49987,-1.38379,-1.20998,9457.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167401,-1.56545,-0.232193,-1.65573,NA,NA,6158.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167669,-0.589269,-0.696513,-0.822441,NA,1650.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167812,-1.15655,-0.195425,-1.3153,1723.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
