id,x0,x1,x2,fitness1,fitness2,fitness2.5,fitness0.5,fitness0,fitness-0.5,fitness-1,fitness1.5,fitness4,fitness5,fitness3,fitness3.5,fitness-1.5,fitness-2,fitness4.5,fitness-3,fitness-2.5,fitness-4,fitness-5,fitness-4.5,fitness-3.5
133803,-2.94361,-1.30729,4.03329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
134127,-4.76258,-3.27649,3.95804,NA,NA,NA,NA,NA,NA,NA,NA,0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134386,-2.72689,-4.63778,2.5431,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134409,-0.594323,-3.89485,1.98624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134698,0.133126,-4.81173,2.04845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134962,-0.177216,-4.93091,1.48388,NA,22.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135034,-1.48637,-5,2.18243,NA,NA,222.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135241,-2.82368,-4.20294,2.79096,NA,-6.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135589,-2.59638,-3.809,3.98974,NA,0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135741,-1.73458,-3.57601,3.38791,NA,32.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135926,-1.84614,-3.49251,3.56667,NA,11.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136014,-2.82604,-5,2.87888,NA,15.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136397,-3.85352,-5,2.41899,NA,32.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136453,-3.62474,-5,1.74718,NA,26.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136728,-3.38084,-3.06858,1.40711,NA,NA,NA,57.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136905,-2.73386,-1.55481,2.30161,NA,NA,NA,NA,79.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137179,-2.83671,-1.96487,1.93246,NA,NA,NA,NA,NA,158.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137375,-3.51516,-2.93931,3.22998,NA,NA,NA,NA,NA,NA,426.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137440,-4.32403,-2.78082,2.35953,NA,NA,NA,NA,NA,NA,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137780,-4.04059,-2.4792,2.28414,NA,NA,NA,NA,NA,351.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137906,-1.69596,-1.74722,2.4471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.62,NA,NA,NA,NA,NA,NA,NA
138085,-0.679682,-2.08998,0.775715,NA,NA,NA,NA,NA,2214.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138262,-1.3546,-2.00702,-0.06154,NA,NA,NA,NA,80.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138534,-1.70133,-1.83837,1.20596,NA,NA,NA,NA,NA,NA,270.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138678,-1.09243,-1.96561,0.265822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.862,NA,NA,NA,NA,NA,NA,NA,NA
138800,-0.245373,-1.32423,-0.637245,NA,NA,NA,NA,5626.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139174,1.50135,-1.4356,0.401214,121.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139356,1.97305,-0.930475,0.274375,NA,NA,NA,NA,131.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139437,2.4519,-0.71684,0.515514,111.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139660,1.98848,-0.377085,0.615979,-0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139961,3.58205,-1.01331,0.45252,NA,NA,64.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140081,3.39789,-2.52052,0.289632,NA,NA,88.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140360,2.61006,-2.92406,-0.206572,NA,NA,NA,NA,NA,NA,NA,50.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140402,3.58753,-2.56592,2.38515,NA,NA,NA,NA,NA,NA,NA,1.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140627,3.94768,-2.23745,2.56063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140965,4.92636,-1.8813,3.03356,NA,NA,64.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141124,5,-1.46458,4.0021,NA,65.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141356,5,-0.967349,5,1223.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141577,5,0.222841,4.56417,67.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141622,4.12909,0.757625,4.9867,300.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141832,5,3.98425,5,NA,NA,NA,NA,32.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142002,5,3.60131,3.93316,NA,NA,NA,NA,NA,NA,329.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142379,4.97092,3.60916,3.76973,85.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142427,5,4.13188,4.0833,NA,71.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142729,4.2859,4.01602,4.34904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142855,5,4.18601,5,NA,NA,1166.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143006,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5541.391,NA,NA,NA,NA,NA,NA
143350,4.81131,4.07,3.57437,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143552,4.49487,3.92488,3.08691,NA,NA,NA,NA,NA,NA,NA,NA,4.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143659,4.25552,3.22166,2.77049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.842,NA,NA,NA,NA,NA,NA,NA,NA,NA
143964,5,2.95211,3.41995,NA,NA,58.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144080,3.14851,5,4.56605,NA,NA,NA,NA,NA,NA,NA,NA,239.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144275,4.96449,3.69074,4.08245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144515,5,3.27356,5,NA,NA,403.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144788,4.49098,3.64602,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144943,3.52849,4.45312,4.3776,NA,NA,NA,NA,NA,NA,NA,1.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145197,4.14693,4.81203,5,NA,NA,1349.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145321,4.1417,3.10306,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.337,NA,NA,NA,NA,NA,NA,NA,NA,NA
145421,3.46054,2.82722,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145626,2.40254,3.28471,3.21709,NA,NA,62.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145876,2.31107,2.39313,2.06488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
146026,2.16696,1.55779,2.92099,NA,NA,NA,NA,NA,NA,NA,NA,-0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146279,1.9305,3.16012,3.15858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.991,NA,NA,NA,NA,NA,NA,NA,NA,NA
146597,1.81521,2.47961,3.21749,NA,26.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146694,2.00922,3.84981,2.62849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146936,-0.392806,4.50364,4.05527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
147127,-0.0940358,4.64758,4.77022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.651,NA,NA,NA,NA,NA,NA,NA,NA,NA
147277,1.52122,4.36139,3.66249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147526,0.759196,2.88306,4.13869,NA,NA,NA,-106.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147782,0.987708,4.71495,4.33799,NA,NA,NA,NA,NA,623.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147967,0.405895,4.13207,4.49585,NA,NA,NA,NA,NA,NA,82.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148119,0.398926,5,4.5882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-239.36,NA,NA,NA,NA,NA,NA,NA
148388,0.496474,3.2615,4.46413,NA,NA,NA,NA,117.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148490,0.198078,2.75516,5,190.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148668,0.0792103,2.39111,4.97554,39.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148866,0.981652,2.95693,4.5562,NA,NA,9.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149145,0.737558,2.32182,3.05402,13.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149201,1.19907,2.90076,2.6995,18.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149497,1.00481,2.0668,3.04116,NA,NA,NA,1.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149664,1.03932,2.24395,2.94677,NA,NA,NA,NA,NA,NA,NA,1.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149872,1.62799,1.20802,2.78086,9.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150197,2.2748,1.4696,2.05743,NA,NA,NA,NA,1.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150267,3.79263,1.76372,2.5495,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150441,3.33337,2.59788,2.9552,NA,NA,NA,1.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150759,3.64165,2.37069,3.12651,NA,NA,NA,47.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150848,3.27595,2.11466,4.23425,NA,NA,NA,-86.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151031,3.70146,1.09663,3.19565,NA,NA,NA,NA,NA,NA,28.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151285,4.67212,0.910194,3.87694,NA,NA,NA,267.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151577,4.59596,1.52449,3.53514,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151783,3.54737,2.26721,4.9157,NA,31.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151982,5,1.95651,3.35498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152123,4.25504,2.05635,5,NA,NA,29.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152290,4.90558,3.27193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-939.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
152533,5,4.27956,4.27177,NA,NA,NA,NA,NA,NA,NA,NA,1484.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152665,4.46056,2.70981,2.62846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.038,NA,NA,NA,NA,NA,NA,NA,NA,NA
152851,2.83592,1.78991,4.31364,148.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153033,2.11663,2.51307,4.33188,NA,NA,NA,NA,NA,NA,NA,-5.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153340,3.41751,3.82236,3.1579,NA,NA,NA,NA,NA,NA,NA,61.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153547,3.40164,4.23345,4.23163,NA,NA,NA,-339.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153605,3.9839,4.57689,3.07993,NA,NA,NA,-3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153833,3.71455,5,3.34385,NA,NA,NA,NA,653.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154172,3.62753,5,2.54499,9.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154341,4.41961,4.94157,2.77648,NA,NA,NA,127.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154436,5,5,1.8268,NA,692.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154690,5,5,2.24372,NA,NA,560.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154806,4.9143,5,-0.234421,NA,NA,2778.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155024,4.95526,4.85415,-0.613433,NA,NA,NA,NA,NA,NA,NA,1478.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155208,5,3.49551,1.30296,NA,NA,NA,NA,NA,-99.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155516,2.85177,2.42866,1.07528,NA,NA,NA,NA,-3.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155625,2.82951,1.56657,3.34151,NA,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155854,3.79599,2.69508,4.84569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
156179,4.50608,2.59485,2.31138,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156304,3.50608,3.1905,2.49362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.723,NA,NA,NA,NA,NA,NA
156414,3.6379,3.44024,2.84348,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156708,3.23493,3.72121,3.25737,NA,NA,NA,NA,NA,NA,NA,NA,218.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156934,3.31686,4.6752,3.98739,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157157,2.76491,4.5886,3.19594,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157204,3.73262,3.61168,3.10961,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157582,2.55566,5,3.20703,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157644,3.36586,5,3.6543,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157880,2.48291,4.31636,4.4699,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158092,2.44754,3.27611,3.29451,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158213,2.99739,2.9824,3.92847,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158587,4.52591,3.05974,3.15288,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158698,2.54581,5,2.05283,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158808,3.73766,5,0.965828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.748,NA,NA,NA,NA,NA,NA
159111,4.27422,3.90775,0.826617,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159360,4.09534,3.04076,0.727952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.119,NA,NA,NA,NA,NA,NA
159495,5,2.30309,-0.509727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.63,NA,NA,NA,NA,NA,NA
159698,5,2.41428,1.52791,NA,NA,NA,NA,NA,NA,NA,NA,10.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159987,5,3.01054,2.7284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232,NA,NA,NA,NA,NA,NA
160144,5,3.24561,4.33413,NA,NA,NA,NA,NA,NA,NA,NA,1188.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160235,3.57035,3.85979,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
160577,5,3.80435,3.11181,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160789,5,3.04266,2.38385,NA,NA,NA,NA,NA,NA,NA,NA,82.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160850,3.76829,2.43893,2.72697,NA,NA,NA,NA,NA,NA,NA,NA,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161110,3.49834,3.19935,4.17002,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161325,2.79038,3.63448,4.66028,NA,NA,NA,NA,NA,NA,NA,NA,NA,-419.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161526,2.2788,3.9541,5,NA,NA,NA,NA,NA,NA,NA,NA,86.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161648,2.30755,3.9331,5,NA,NA,NA,NA,NA,NA,NA,NA,117.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161921,2.48846,4.85639,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162012,2.41776,5,4.90653,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162380,0.842134,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1986.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162565,1.72261,5,3.79928,NA,NA,NA,NA,NA,NA,NA,NA,71.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162710,0.226621,5,1.01304,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162985,0.827853,3.84218,2.0091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.746,NA,NA,NA,NA,NA,NA
163119,0.716506,4.07179,2.09504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.112,NA,NA,NA,NA,NA,NA,NA,NA,NA
163314,0.0664842,3.92372,1.41005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.514,NA,NA,NA,NA,NA,NA
163451,0.283429,2.36705,2.32524,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163762,-0.993261,0.923814,3.14016,NA,NA,NA,NA,NA,NA,NA,NA,373.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163892,0.775472,0.144615,3.73887,NA,NA,NA,NA,NA,NA,NA,NA,-19.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164017,0.98273,-0.623012,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.167,NA,NA,NA,NA,NA,NA
164349,0.343772,-1.09412,4.3612,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164470,0.869451,0.177562,2.5808,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164712,2.43138,-1.42314,2.67049,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164867,1.28463,0.137435,2.98746,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165055,2.37074,-0.26426,4.32866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.734,NA,NA,NA,NA,NA,NA
165212,1.60441,-0.595563,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165414,1.14692,-1.06198,4.07488,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165739,-1.11688,-1.93105,3.13072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165812,-1.36967,-1.09328,2.15501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166012,-1.56009,-0.400848,2.02215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
166324,-2.54724,0.142673,1.57716,NA,NA,NA,NA,NA,NA,NA,NA,-0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166535,-3.96218,1.24807,2.34258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166694,-1.53357,2.48336,-0.0547254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
166994,-1.7383,3.11602,-0.480442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167045,-3.01017,3.01912,0.234573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.419,NA,NA,NA,NA,NA,NA,NA,NA,NA
167375,-1.38758,1.75826,-0.197762,NA,NA,NA,NA,NA,NA,NA,NA,372.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167451,0.213651,1.86482,-0.0725838,NA,NA,NA,NA,NA,NA,NA,NA,120.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
