id,x0,x1,x2,fitness4.5,fitness5,fitness3,fitness4,fitness2.5,fitness1,fitness0,fitness2,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness0.5,fitness3.5,fitness1.5,fitness-3.5
155137,5,-1.46884,5,6484.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155274,5,-1.0613,5,NA,3780.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155480,4.96751,-2.25185,4.84805,NA,1662.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155688,5,-3.29148,4.62243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.523,NA,NA
155860,5,-4.59392,5,NA,NA,NA,976.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156007,5,-3.89664,4.94252,2666.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156193,5,-4.24041,4.56465,NA,-17.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156440,5,-4.94285,4.65295,NA,2059.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156640,3.79409,-3.73037,4.21541,NA,3.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156877,3.69925,-3.0062,4.5284,NA,120.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157038,3.66075,-3.02683,5,NA,882.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157288,2.11805,-3.27913,5,NA,17.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157525,0.972397,-0.707889,5,NA,2799.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157548,1.10123,-1.1927,5,NA,137.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157896,2.19881,-0.840133,4.4146,NA,1279.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157968,0.335719,-1.22434,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.15,NA,NA
158324,-0.386469,-1.39698,4.20021,1571.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158466,-0.585019,-1.01502,4.77853,520.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158661,-0.70164,-2.40089,4.65572,NA,2355.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158803,-0.778701,-1.71079,4.31482,NA,NA,NA,852.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158947,-1.77634,-0.190711,5,NA,232.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159206,-1.29795,-0.571417,5,NA,6543.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159391,-2.23386,0.311796,5,NA,NA,NA,-95.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159660,-0.595283,-1.37595,4.62485,4889.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159895,-1.59872,-2.04051,4.29246,1644.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160062,-2.84604,-1.4489,5,NA,2428.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160336,-3.42646,-1.9563,5,NA,1281.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160432,-4.36281,-0.610792,5,NA,2212.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160609,-4.28342,-1.10447,5,NA,95.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160925,-3.68126,0.477676,5,NA,180.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161032,-4.02492,0.0225983,5,NA,963.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161331,-5,0.00117769,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.69,NA,NA
161371,-5,1.5152,5,131.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161673,-5,2.10017,4.02476,NA,NA,NA,NA,4.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161834,-5,3.02678,4.68546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.686,NA,NA
162021,-5,5,4.96751,NA,NA,NA,NA,323.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162152,-3.49924,5,5,NA,NA,NA,NA,719.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162421,-3.02074,5,5,NA,NA,409.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162612,-1.86048,4.882,4.67533,NA,NA,NA,NA,900.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162903,-2.45377,5,5,1840.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163130,-1.79291,4.87633,4.60217,NA,559.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163270,-4.94131,5,5,NA,2608.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163425,-5,5,5,NA,NA,NA,917.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163699,-5,5,4.63978,NA,1722.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163775,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164135,-5,4.63329,5,NA,1637.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164270,-5,3.8757,4.91677,NA,916.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164448,-2.13028,5,5,4024.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164594,-2.02051,5,4.75544,NA,6462.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164803,-0.995563,4.62075,5,NA,4322.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164940,-1.68346,5,4.23236,NA,2481.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165200,-0.807123,4.9935,5,NA,13430.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165460,-2.17816,5,5,NA,3070.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165660,-0.553885,5,4.96154,4916.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165866,0.450458,5,5,NA,3285.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166126,1.18271,5,4.28655,104.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166261,1.1814,5,4.05186,-127.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166418,2.14535,5,3.85,NA,483.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166573,2.26833,5,4.71326,NA,2625.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166913,1.41037,5,5,NA,2198.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167096,1.17606,5,5,NA,1794.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167302,0.0706472,4.97493,4.17214,NA,984.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167427,0.351846,5,4.32249,NA,NA,NA,1186.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167726,0.789368,5,5,NA,NA,NA,889.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167791,0.335605,3.88182,5,NA,1153.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167977,-0.885314,5,5,13647.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168140,-1.11424,5,5,NA,499.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168503,0.725465,5,4.20642,NA,1630.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168649,-1.43164,5,4.47763,NA,1851.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168867,-0.155201,4.87118,4.97906,4928.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168985,-1.29206,5,4.40798,NA,3869.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169235,-1.42961,4.82814,4.3935,1368.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169432,-1.98295,3.88139,5,NA,1487.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169645,0.736226,2.91173,5,80.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169893,-0.195111,3.97192,5,NA,-413.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170041,-0.0892276,3.44886,5,NA,1211.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170212,1.10151,3.71437,4.7221,NA,100.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170369,1.9045,3.22074,5,NA,688.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170667,0.85151,3.44384,5,NA,657.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170899,-0.390611,4.30744,4.61324,NA,1064.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170990,-1.02691,4.65259,5,NA,4289.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171208,-3.03135,5,5,NA,3204.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171424,-2.13281,4.99484,5,NA,5539.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171593,-3.68092,4.85942,4.36345,NA,576.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171862,-2.81317,5,4.75753,NA,1462.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172029,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172288,-5,5,5,NA,3066.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172401,-3.75227,4.76309,5,NA,532.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172570,-3.93273,5,5,NA,2499.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172827,-5,5,5,NA,3295.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173042,-4.65492,4.12678,4.90984,NA,523.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173332,-4.22478,5,5,NA,189.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173426,-3.60627,4.88463,4.47748,NA,375.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173709,-4.54023,5,5,1204.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173891,-5,5,2.73881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.373,NA,NA
173955,-5,5,3.46115,262.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174165,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174466,-5,5,5,NA,3003.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174658,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174859,-4.91085,5,3.82733,NA,859.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174992,-2.59862,4.89004,4.18758,NA,1962.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175189,-3.67254,4.93312,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.535,NA,NA
175360,-2.5547,5,5,NA,NA,NA,NA,147.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175606,-2.46579,5,4.9589,NA,NA,NA,1743.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175837,-2.58555,4.28424,5,NA,NA,69.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176024,-4.00424,3.43602,5,NA,NA,NA,111.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176271,-2.78832,5,5,179.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176407,-1.87352,5,5,NA,3676.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176582,-3.14179,5,3.57353,NA,212.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176749,-3.99262,5,3.6122,NA,480.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176984,-3.52721,4.71791,4.68071,1188.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177315,-4.96693,3.88831,4.81176,746.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177361,-4.75184,3.88662,4.68571,NA,133.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177705,-5,3.85245,5,NA,810.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177849,-5,4.71752,5,NA,2643.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178124,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178187,-3.91801,5,5,NA,2412.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178377,-2.91213,5,4.95931,NA,3201.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178542,-2.70592,4.37701,5,NA,474.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178785,-1.06615,4.8593,5,NA,4646.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179066,-0.752574,5,5,NA,12710.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179194,-1.2107,3.67669,4.44551,NA,463.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179392,-0.145709,4.33121,5,NA,4448.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179718,-0.233665,4.01361,5,NA,535.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179730,-0.10789,4.7777,5,1130.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179976,-0.213502,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2811.866,NA,NA
180322,-2.42296,5,4.39912,NA,NA,NA,448.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180435,-1.77573,5,3.68822,NA,NA,-13.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180656,-1.99629,5,3.75581,NA,NA,NA,NA,121.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180747,-2.37259,4.13778,3.70106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.123,NA
180974,-2.73775,3.27964,3.24879,NA,NA,NA,NA,11.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181159,-1.81935,3.1507,4.13738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.257,NA
181482,-0.383512,1.88004,2.74056,NA,NA,NA,NA,5.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181607,0.856839,3.13588,4.05111,NA,NA,NA,NA,4.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181779,0.598828,3.03912,5,NA,NA,8.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182072,0.748001,3.56301,5,NA,NA,NA,112.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182155,0.289618,5,5,NA,3297.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182419,-0.954973,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3162.216,NA,NA
182710,-2.12079,5,4.85492,NA,7711.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182783,-1.93384,5,5,NA,4988.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183003,-1.01515,5,3.78072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.204,NA,NA
183259,-1.3277,5,4.27998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306.128,NA,NA
183512,-1.71058,5,4.60221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.616,NA,NA
183708,-1.59727,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2352.427,NA,NA
183729,-0.360169,4.88542,5,NA,NA,NA,NA,NA,NA,NA,493.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184015,0.341981,5,5,NA,NA,938.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184229,2.86707,4.83618,4.70908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896.05,NA,NA
184324,4.10978,4.95164,5,NA,NA,NA,1390.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184624,4.28365,5,5,NA,NA,NA,NA,1435.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184872,4.12702,5,5,NA,NA,NA,NA,NA,1393.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184961,4.87934,5,4.14713,NA,NA,NA,NA,NA,NA,4113.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185233,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629.435,NA
185477,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462.812,NA,NA,NA
185562,5,4.55622,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.691,NA,NA,NA
185916,4.34164,5,4.87785,NA,NA,NA,NA,NA,NA,1061.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185948,5,4.40644,3.92051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.968,NA,NA,NA,NA,NA
186257,5,4.45693,3.08748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.106,NA,NA,NA,NA,NA,NA,NA
186431,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7121.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
186548,5,3.81236,5,NA,NA,NA,NA,NA,NA,NA,NA,4209.614,NA,NA,NA,NA,NA,NA,NA,NA,NA
186795,3.81874,2.18223,4.35573,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.894,NA,NA,NA,NA,NA,NA,NA,NA
187026,4.4125,0.812391,4.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.221,NA,NA,NA,NA,NA,NA,NA,NA
187159,5,0.193577,5,NA,NA,NA,NA,NA,NA,NA,NA,1148.336,NA,NA,NA,NA,NA,NA,NA,NA,NA
187482,5,0.164542,3.76446,NA,NA,NA,NA,NA,NA,370.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187626,5,0.960582,3.41519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582.352,NA,NA,NA,NA,NA,NA
187865,5,1.0617,3.89412,NA,NA,NA,NA,NA,NA,19.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188104,4.44279,0.0744824,5,NA,NA,NA,NA,NA,184.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188285,4.82894,0.0145322,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858.131,NA,NA,NA
188378,5,1.24043,5,NA,NA,NA,NA,NA,807.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188664,5,1.04059,4.9457,NA,NA,NA,NA,NA,NA,NA,NA,992.567,NA,NA,NA,NA,NA,NA,NA,NA,NA
188857,5,1.03384,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.985,NA,NA,NA,NA,NA,NA,NA
189009,4.23546,1.86465,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764.661,NA,NA,NA,NA,NA,NA
189296,5,2.896,4.98629,NA,NA,NA,NA,NA,NA,NA,NA,NA,2767.105,NA,NA,NA,NA,NA,NA,NA,NA
189408,4.13299,2.66392,4.43966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.093,NA,NA,NA
189576,4.4866,2.88218,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.189,NA,NA,NA,NA,NA,NA
189914,5,4.73545,3.54287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.783,NA,NA,NA,NA,NA,NA,NA
190084,5,5,4.09322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3660.827,NA,NA,NA,NA,NA,NA
190191,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719.809,NA,NA,NA,NA,NA,NA,NA
190462,5,5,4.82876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5487.74,NA,NA,NA,NA,NA,NA,NA
190666,5,4.33962,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.933,NA,NA,NA,NA,NA
190731,5,3.61556,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,977.58,NA,NA,NA,NA,NA,NA,NA,NA
191050,5,2.71951,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.411,NA,NA,NA,NA,NA
191254,5,4.40692,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2205.13,NA,NA,NA,NA,NA,NA,NA,NA
191386,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10842.652,NA,NA,NA,NA,NA,NA,NA,NA
191694,5,5,4.60354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2093.497,NA,NA,NA,NA,NA,NA,NA
191820,4.89332,5,4.00885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,808.578,NA,NA,NA,NA,NA,NA
191938,5,5,1.68908,NA,NA,NA,NA,NA,NA,NA,NA,NA,2336.869,NA,NA,NA,NA,NA,NA,NA,NA
192263,5,5,0.0447293,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355.844,NA,NA,NA,NA,NA,NA,NA,NA
192510,4.73389,2.22775,-0.556694,NA,NA,NA,NA,NA,344.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192554,4.9741,4.04832,-0.801483,NA,NA,NA,NA,NA,NA,571.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192878,3.8868,5,-0.208737,NA,NA,NA,NA,NA,343.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193107,4.66094,4.98297,0.263168,NA,NA,NA,NA,NA,708.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193303,2.55666,4.74071,0.932276,NA,NA,NA,NA,7.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193335,2.54258,3.53467,1.81432,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193640,1.87169,4.90502,2.88933,NA,NA,215.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193837,1.80634,5,4.88139,NA,NA,381.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194024,0.482447,4.19626,5,NA,NA,NA,676.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
