id,x0,x1,x2,fitness5,fitness4.5,fitness4,fitness3.5,fitness2.5,fitness3,fitness2,fitness1,fitness-0.5,fitness-1,fitness-1.5,fitness0,fitness-2,fitness-3,fitness0.5
179652,-3.13054,5,5,2343.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179693,-5,5,5,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179927,-5,4.7803,4.90745,4087.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180161,-2.8056,5,4.8132,1703.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180370,-4.38264,5,5,NA,817.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180570,-5,5,5,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180830,-5,5,5,3408.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180873,-3.16517,3.6618,5,NA,542.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181090,-2.8927,4.58754,5,1004.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181275,-2.24506,5,5,1287.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181663,-1.91941,5,5,4742.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181810,-3.01283,5,5,NA,3117.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181887,-1.9447,5,5,5143.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182238,-0.928309,5,4.91407,NA,10448.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182367,-2.04716,4.99341,5,5553.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182527,-2.25643,5,5,977.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182737,-0.649631,5,5,9805.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182891,-0.963619,4.80947,4.27634,NA,4207.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183245,-0.808439,5,5,13950.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183373,-0.863807,5,5,12435.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183527,-0.721174,5,3.74879,4445.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183813,-0.759393,5,3.63253,2865.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184029,0.338781,5,5,3461.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184146,-0.568964,5,4.82064,7889.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184426,-1.48813,5,4.37722,5677.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184545,-1.33807,5,4.40203,5366.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184723,-2.03692,5,5,5464.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184980,-0.330148,4.23699,3.84416,1115.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185086,-1.00717,4.08168,4.42676,NA,817.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185322,-0.695709,5,5,11434.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185529,-0.489963,4.85841,4.81111,3074.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185775,-0.342387,4.39093,5,2429.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185966,-0.975781,5,4.40589,NA,488.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186059,-0.55137,5,5,NA,4421.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186272,1.10512,5,5,345.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186533,-0.0225034,4.26674,5,3002.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186690,-0.683847,5,5,14058.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186850,-0.823225,4.2146,3.35837,3158.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187101,-0.526806,5,4.13407,NA,890.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187288,-0.830548,5,4.71591,NA,NA,NA,1904.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187511,-2.08504,4.93711,4.95086,9626.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187815,-2.9449,5,4.94038,3715.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188001,-2.12852,4.82511,5,5538.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188149,-1.18032,5,5,NA,NA,1412.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188290,-2.10488,4.68468,5,5538.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188486,-0.853503,4.48433,4.96221,NA,935.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188722,-1.47251,5,5,NA,2333.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188967,-1.09197,5,4.94606,2275.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189115,-0.699699,5,4.94286,18305.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189259,-1.4946,4.05843,5,2312.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189644,-0.961274,5,5,9207.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189721,-0.596596,5,5,7418.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189972,-0.949191,5,5,9739.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190201,1.95815,5,3.55958,NA,NA,7.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190267,0.888633,4.82309,3.71498,NA,NA,NA,465.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190568,0.762634,5,5,NA,NA,1258.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190682,2.39999,5,5,2128.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190885,1.41786,5,5,2558.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191174,0.520646,4.67944,5,992.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191285,0.344323,4.64222,5,2368.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191490,1.78029,5,5,NA,NA,676.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191758,2.4025,5,5,NA,NA,687.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191937,2.45807,5,4.69785,1371.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192127,4.24925,4.67106,4.73918,5059.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192406,4.61931,5,4.76965,NA,2763.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192609,4.18476,5,2.86601,1115.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192689,5,4.86548,4.47273,2102.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192999,5,5,4.24671,NA,NA,1570.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193117,4.84655,4.92597,5,NA,NA,6308.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193296,5,4.87614,5,NA,4346.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193551,4.838,4.74895,4.17434,9302.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193783,4.7464,5,3.45666,2133.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193981,4.1748,5,2.63122,852.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194214,2.27669,5,2.7808,941.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194304,1.84132,5,3.38264,888.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194642,0.354957,5,5,NA,NA,1187.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194691,-0.272307,5,4.41243,3775.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194955,0.203813,5,4.77855,2540.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195156,0.371537,5,4.60149,1581.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195334,-1.48257,5,4.30333,7006.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195468,-0.782759,4.77512,5,15915.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195648,0.29857,4.73361,5,3673.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195919,-0.610421,4.91148,5,10388.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196183,-1.92172,5,4.89324,6278.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196374,-1.49935,5,4.16655,6286.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196589,-1.36479,5,5,NA,NA,5152.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196777,-1.31596,4.92539,5,NA,NA,NA,4473.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197015,-1.22752,4.68839,5,NA,2417.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197234,-0.702495,4.82983,5,15354.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197424,-0.748754,5,4.63177,7994.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197621,-0.73694,4.98791,4.42799,NA,962.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197676,-0.409051,4.36874,5,1253.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197885,-0.978665,5,5,8384.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198244,-1.28687,4.98743,4.74017,NA,NA,4891.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198259,0.451791,4.81061,4.92358,3994.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198527,0.0574356,5,4.939,NA,NA,817.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198824,0.693333,4.91749,4.14479,NA,NA,NA,316.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198879,-1.01629,4.7382,3.60063,1299.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199146,-1.05637,5,4.67125,3383.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199435,-0.84757,5,5,15801.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199643,-0.608795,4.82656,5,NA,6655.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199845,-1.54114,4.08298,5,2811.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
