id,x0,x1,x2,fitness6,fitness5.5,fitness6.5,fitness8,fitness8.5,fitness7.5,fitness7,fitness9,fitness9.5,fitness4.5,fitness3.5,fitness4,fitness5
191031,8.21471,7.06953,7.34811,NA,NA,NA,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA
191203,8.36857,8.43324,7.65388,NA,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA
191582,9.85488,7.87822,7.6454,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA
191612,8.67091,7.76265,8.04609,NA,NA,NA,NA,NA,0.816,NA,NA,NA,NA,NA,NA,NA
191870,7.46324,7.45173,8.61514,NA,NA,NA,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA
192164,8.15843,7.67089,7.84574,NA,NA,NA,NA,NA,0.956,NA,NA,NA,NA,NA,NA,NA
192222,8.08481,8.06207,7.42161,NA,NA,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA
192463,7.54791,7.94737,7.72343,NA,NA,NA,NA,NA,0.957,NA,NA,NA,NA,NA,NA,NA
192742,8.19904,8.26082,7.10412,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA
192961,8.30117,7.63164,8.02311,NA,NA,NA,NA,NA,NA,0.829,NA,NA,NA,NA,NA,NA
193062,8.01625,7.29883,7.70291,NA,NA,NA,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA
193350,7.96594,8.57139,7.81384,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA
193509,8.19898,7.99559,8.27859,NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA
193706,7.98921,8.49847,8.25348,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA
193803,7.53809,8.44672,8.55707,NA,NA,NA,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA
194162,8.11623,7.45289,7.98676,NA,NA,NA,NA,NA,NA,0.819,NA,NA,NA,NA,NA,NA
194352,7.68231,6.81223,7.65578,NA,NA,NA,NA,NA,NA,0.754,NA,NA,NA,NA,NA,NA
194457,8.14337,7.23852,8.44414,NA,NA,NA,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA
194789,7.48245,7.44316,7.52191,NA,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA
194850,7.63035,8.00138,7.61885,NA,NA,NA,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA
195001,6.9456,7.81951,7.80476,NA,NA,NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA
195258,7.75291,8.13548,7.91977,NA,NA,NA,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA
195538,7.96632,7.50387,7.62513,NA,NA,NA,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA
195726,7.55499,6.85961,7.38785,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195906,8.10567,6.68419,7.47723,NA,NA,NA,NA,NA,NA,0.639,NA,NA,NA,NA,NA,NA
196070,8.31007,7.38926,8.22506,NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA
196350,8.94629,7.99342,7.60741,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA
196598,8.144,8.08092,6.89376,NA,NA,NA,NA,NA,0.787,NA,NA,NA,NA,NA,NA,NA
196644,7.95136,8.32653,7.8518,NA,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA
196869,8.36164,7.6298,8.27691,NA,NA,NA,NA,NA,0.859,NA,NA,NA,NA,NA,NA,NA
197115,8.58412,8.20721,8.13856,NA,NA,NA,NA,NA,0.767,NA,NA,NA,NA,NA,NA,NA
197316,7.38139,7.05067,8.648,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA
197466,7.61603,7.83014,8.28433,NA,NA,NA,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA
197632,7.22609,7.72231,8.04715,NA,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA
197934,7.01544,7.57642,7.08708,NA,NA,NA,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA
198129,8.21752,7.33828,7.39813,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198218,8.31196,7.94125,8.05301,NA,NA,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA
198437,8.68748,7.86808,7.07344,NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA
198610,8.09833,7.48649,6.8763,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA
198981,8.7368,8.08282,7.80889,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
199076,7.45139,7.07617,8.30067,NA,NA,NA,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA
199206,8.33741,7.86073,8.69965,NA,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA
199452,8.27308,8.32069,6.64101,NA,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA
199629,8.17873,8.53922,8.30546,NA,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA
200000,8.30032,9.76072,8.40207,NA,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA
