id,x0,x1,x2,fitness1.5,fitness0.5,fitness1,fitness-0.5,fitness-1,fitness0,fitness-1.5,fitness-3,fitness-4.5,fitness-2.5,fitness-2,fitness2.5,fitness-3.5,fitness-4,fitness-5,fitness3,fitness3.5,fitness5,fitness4,fitness2,fitness4.5
131269,-1.65334,3.75869,3.66208,NA,NA,NA,NA,490.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131586,-0.729251,4.5814,4.32105,NA,NA,NA,3363.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131729,-2.86803,2.04612,2.65799,NA,NA,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131964,-3.41885,4.56619,3.15874,NA,NA,NA,NA,NA,125.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132144,-4.83339,4.17305,3.51105,NA,NA,NA,14.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132224,-4.90916,3.40035,1.26765,NA,NA,NA,NA,NA,74.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132597,-4.77316,4.71908,-0.0767593,NA,NA,NA,216.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132744,-3.80511,4.83619,1.89871,NA,NA,NA,285.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132960,-3.48148,4.91039,0.774617,NA,NA,NA,1109.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133168,-2.2169,4.37788,1.80369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133354,-2.364,4.0538,1.30437,NA,NA,NA,135.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133418,-0.939358,2.50566,2.70343,NA,NA,NA,40.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133732,-0.938138,1.57851,3.39643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133901,-0.074295,0.695953,4.39068,NA,NA,NA,NA,NA,NA,900.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134194,-0.390863,1.79992,3.24296,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134356,1.20769,0.724034,4.37687,NA,NA,NA,NA,NA,NA,NA,88.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134420,1.30743,0.323278,3.54224,NA,NA,NA,NA,NA,NA,NA,6.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134732,2.0466,-0.190549,4.77928,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134810,1.64099,0.181699,4.86245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.412,NA,NA,NA,NA,NA,NA,NA,NA
135115,0.985176,0.81615,4.1644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.445,NA,NA,NA,NA,NA,NA,NA,NA
135335,1.44876,0.261035,4.36949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.074,NA,NA,NA,NA,NA,NA,NA,NA
135548,2.2561,1.29211,4.84616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.904,NA,NA,NA,NA,NA,NA,NA
135763,2.39249,0.232131,3.42979,NA,NA,NA,NA,NA,NA,NA,NA,23.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135952,0.215832,-0.940067,4.29939,NA,NA,NA,NA,NA,NA,NA,NA,280.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136141,-0.782999,-2.94938,4.17314,NA,NA,NA,NA,NA,NA,NA,NA,672.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136342,-3.48316,-2.14084,3.93159,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136594,-4.01733,-1.8264,4.97369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136719,-3.04909,0.700425,4.69636,NA,NA,NA,NA,NA,NA,1090.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136888,-2.65965,2.29054,4.9987,NA,NA,NA,NA,NA,NA,722.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137015,-1.5602,0.688473,4.96732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137267,-1.29645,1.95319,4.93812,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137467,-1.2798,2.7828,4.93431,NA,NA,NA,NA,NA,NA,NA,552.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137786,-1.99485,2.72734,2.95735,NA,NA,NA,NA,NA,NA,NA,-36.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137975,-2.28239,1.68195,3.97963,NA,NA,NA,NA,NA,NA,NA,-0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138020,-1.69307,2.00015,4.6362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138260,-1.31726,1.31335,4.26521,NA,NA,NA,NA,NA,53.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138542,-1.55736,2.79034,4.71061,NA,NA,NA,2582.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138604,-1.62345,2.86919,4.24131,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138846,-0.194588,1.12898,4.19476,NA,NA,NA,NA,NA,NA,NA,142.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139072,-1.08538,-1.6609,4.62524,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139389,-0.790375,-0.556946,4.28653,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139563,0.812461,-0.0284164,4.15131,NA,NA,NA,NA,NA,NA,1144.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139774,0.365289,-0.0941728,4.12691,NA,NA,NA,NA,NA,NA,NA,367.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139803,-1.49972,-0.739359,4.93573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4806.286,NA,NA,NA,NA,NA,NA,NA,NA
140016,-2.30131,0.00875928,4.81501,NA,NA,NA,NA,NA,NA,NA,41.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140210,-1.94497,-1.64664,4.8984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.354,NA,NA,NA,NA,NA,NA,NA,NA
140488,-1.01194,-0.365346,4.77976,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140780,-0.884768,0.263795,4.8872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140828,-1.53526,0.965572,3.77171,NA,NA,NA,NA,NA,NA,NA,76.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141114,-2.16375,3.22324,3.17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.768,NA,NA,NA,NA,NA,NA,NA,NA
141292,-2.05698,3.85378,2.51186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.813,NA,NA,NA,NA,NA,NA,NA
141407,-1.72914,3.24579,3.10165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.854,NA,NA,NA,NA,NA,NA,NA
141735,-0.820042,2.02782,3.47765,NA,NA,NA,NA,NA,NA,NA,8.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141874,-2.21267,0.746165,3.65743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.086,NA,NA,NA,NA,NA,NA,NA,NA
142074,-1.632,1.65174,4.60195,NA,NA,NA,NA,NA,NA,NA,128.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142374,-2.02301,3.47974,3.99196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142406,-0.604623,4.94728,2.13362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142716,-1.07495,4.64952,2.27941,NA,NA,NA,NA,954.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142944,-0.809186,4.54823,2.42487,NA,NA,52.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143188,-2.10475,4.77403,2.79668,NA,NA,428.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143211,-1.45913,4.37248,2.01851,-17.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143530,0.314193,4.65634,2.59402,NA,NA,76.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143739,-1.05375,4.85471,3.09691,193.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143870,-2.11629,4.81031,2.21089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.656,NA
144175,-2.21764,4.85829,3.44468,159.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144392,-3.44858,3.67426,4.66564,NA,NA,79.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144485,-4.69358,2.08189,4.4801,-0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144670,-4.04682,2.4818,3.10727,4.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144817,-4.04993,1.80116,3.58636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.378,NA
145185,-4.71014,0.316743,2.84104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.918,NA,NA,NA,NA,NA,NA,NA,NA,NA
145308,-3.07372,1.26511,2.62668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.247,NA
145487,-2.08782,1.84265,2.09825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.023,NA,NA,NA,NA,NA
145759,-2.19452,0.895786,3.59838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.69,NA,NA,NA,NA,NA
145913,-0.865751,1.53029,4.60756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.236,NA
146060,-2.46824,1.86209,2.72983,62.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146363,-2.24987,0.952701,2.30816,NA,21.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146540,-3.07714,1.6918,0.886545,NA,NA,NA,NA,NA,173.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146692,-4.97894,3.37667,1.10208,NA,-6.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146854,-3.76221,4.71853,-1.45402,NA,NA,NA,NA,NA,139.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147089,-3.02616,3.93986,-1.78262,NA,NA,NA,NA,3.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147262,-4.72598,4.48852,-2.59795,NA,NA,NA,NA,7.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147457,-3.42976,4.78579,-2.98306,NA,NA,NA,NA,379.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147794,-1.51939,4.92037,-3.31971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147896,-1.8778,4.78386,-1.74117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.035,NA,NA,NA,NA,NA,NA,NA,NA
148003,-0.507983,2.24292,-0.111336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.118,NA,NA,NA,NA,NA,NA,NA
148293,-0.00372569,1.303,0.503085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.62,NA,NA,NA,NA,NA,NA,NA
148432,-0.360753,2.71308,-0.050057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.871,NA,NA,NA,NA,NA,NA,NA
148779,-0.642852,3.22732,1.23533,NA,NA,NA,NA,345.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148890,0.0497064,3.84812,1.14228,NA,NA,NA,65.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149079,0.910608,3.40951,1.44616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149249,-0.842773,2.73867,0.792627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.053,NA,NA,NA,NA,NA,NA,NA,NA
149488,0.129369,3.10516,-1.14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343,NA,NA,NA,NA,NA,NA,NA,NA
149703,-0.236941,1.92588,-0.42379,NA,NA,NA,NA,NA,NA,NA,104.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149975,-1.05587,-0.37461,0.863152,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150003,-0.769062,-0.702628,-0.0141355,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150399,-0.824894,1.71391,0.417824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.562,NA,NA,NA,NA,NA,NA,NA
150535,-2.39553,3.21769,0.348675,NA,NA,NA,NA,NA,NA,NA,94.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150609,-2.49005,1.8969,-1.08246,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150847,-2.17058,0.817023,-1.56182,NA,NA,NA,NA,NA,NA,574.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151099,-3.57179,0.921551,-1.68022,NA,NA,NA,NA,471.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151229,-2.85956,-0.0364879,0.153333,NA,NA,NA,NA,37.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151598,-2.98247,-1.58344,-0.968807,NA,NA,NA,NA,NA,807.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151757,-3.70551,-2.46596,-0.571344,NA,NA,NA,NA,36.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151820,-3.31866,-0.19285,-1.68119,NA,NA,NA,NA,439.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152006,-2.90429,-0.63144,-1.39829,NA,NA,NA,NA,NA,334.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152285,-0.876986,-0.722833,-1.89871,NA,NA,NA,3745.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152463,0.275143,-0.692161,-3.21725,NA,89.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152692,0.13371,-0.673798,-2.05857,NA,48.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152920,0.0605157,-0.743916,-2.18698,NA,315.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153102,-1.00045,-0.902747,-0.0637009,NA,894.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153386,-0.797321,-1.43041,-1.38033,NA,NA,7714.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153404,-0.737554,-1.47074,-1.68182,NA,1086.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153608,-1.32008,-0.418388,-2.05175,NA,397.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153963,-0.615332,0.0334924,-2.40913,NA,NA,NA,592.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154131,-0.725338,0.132985,-0.819034,NA,NA,64.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154362,-0.586223,-2.25529,-0.689526,NA,NA,NA,NA,NA,334.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154456,-0.103703,-0.285595,-1.9285,NA,NA,NA,NA,NA,76.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154683,0.249957,-1.19505,-2.57341,NA,NA,NA,NA,NA,NA,535.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154885,-0.545862,-0.922758,-1.92357,NA,NA,NA,NA,NA,NA,4403.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155161,0.486102,-1.64355,-4.1025,NA,NA,NA,NA,2.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155400,-0.559053,-1.51019,-3.52258,NA,339.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155467,0.366584,-1.98481,-3.89978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.076,NA
155737,-0.713324,-2.00875,-4.74123,NA,NA,NA,NA,NA,243.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155855,1.01194,-1.07841,-4.56273,NA,NA,5.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156110,0.0376239,-1.42175,-4.09649,173.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156354,0.280659,-1.06874,-3.92127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.639,NA
156437,0.531374,-1.86427,-4.39348,NA,NA,-14.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156717,1.15663,-0.763043,-4.55455,NA,177.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156855,-0.267057,0.72938,-4.51724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.807,NA
157150,-2.16158,0.656858,-3.24146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.785,NA,NA
157262,-3.63093,-0.262505,-3.88342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.468,NA,NA,NA,NA,NA
157506,-2.24991,-0.76184,-3.95431,NA,87.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157624,-3.27015,1.89902,-4.84791,NA,NA,NA,1.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157912,-3.45891,2.46099,-3.39638,NA,NA,NA,NA,NA,12.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158046,-1.90511,2.83423,-2.58127,NA,NA,NA,NA,NA,110.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158327,-3.44048,4.88851,-1.28733,NA,1177.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158471,-3.8114,4.8583,-1.3701,NA,NA,NA,161.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158715,-3.60635,4.77112,-1.64839,NA,552.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158850,-3.27021,4.96044,-1.66612,NA,NA,NA,NA,NA,11.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159129,-1.19299,4.79703,-1.78961,NA,NA,NA,NA,NA,413.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159297,0.000498055,4.73226,-1.90459,NA,NA,593.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159587,-1.35659,4.25239,-0.75961,NA,NA,2705.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159715,-1.71824,4.36037,-0.781507,NA,NA,421.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159911,-1.48276,4.6977,0.769426,NA,NA,NA,1809.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160195,-1.38645,4.65316,-0.513761,NA,NA,NA,NA,NA,NA,2586.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160325,-0.418498,4.45833,0.454701,NA,NA,NA,NA,133.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160486,-1.44808,4.59399,-1.33422,NA,NA,NA,7389.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160663,-2.12337,3.91694,-1.32712,NA,NA,NA,658.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160870,-1.61079,3.91111,-1.93609,NA,NA,NA,497.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161039,-1.3348,4.81679,-1.89232,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161273,0.33285,3.79402,-2.10496,NA,NA,NA,NA,NA,NA,NA,252.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161556,1.00112,3.61957,-0.924376,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161702,1.49336,4.92521,-1.48365,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161813,2.07324,4.97043,-2.52993,NA,NA,NA,NA,NA,NA,193.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162153,2.10558,4.64545,0.399528,NA,NA,NA,NA,340.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162246,3.69304,4.97193,0.708889,NA,NA,NA,NA,1385.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162413,4.81084,3.84852,0.3483,NA,NA,NA,NA,72.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162618,4.91337,3.7183,0.351591,NA,NA,NA,NA,NA,1351.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162875,3.91021,4.81671,-0.413302,NA,202.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163044,2.77726,4.70228,-0.83097,NA,NA,NA,NA,NA,2730.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163390,1.68538,3.10707,-1.65153,NA,NA,NA,175.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163577,0.051549,2.80816,-0.640401,NA,NA,NA,NA,NA,NA,860.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163776,-0.383469,3.2016,0.708836,NA,NA,NA,NA,NA,NA,343.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163977,0.243513,3.36155,-0.873302,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164185,-0.266275,4.03199,-1.40418,NA,NA,NA,NA,NA,NA,1302.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
