id,x0,x1,x2,fitness8,fitness7.5,fitness8.5,fitness9.5,fitness7,fitness6,fitness6.5,fitness9,fitness5,fitness3.5,fitness4,fitness4.5,fitness10,fitness10.5,fitness5.5,fitness2.5,fitness1,fitness2
151745,6.7316,6.75607,7.15982,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151983,6.75916,7.42356,7.20281,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152042,7.59815,8.44634,7.65778,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152251,7.17567,7.79659,6.47067,NA,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152557,7.07974,8.80324,7.77176,NA,NA,NA,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152666,7.45398,8.09541,7.62956,0.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152897,7.49478,6.31854,7.57002,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153046,7.9781,7.72013,8.10806,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153224,7.20173,8.1692,6.78986,NA,NA,NA,NA,NA,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153534,7.2051,8.37584,8.21522,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153629,8.20091,7.45418,7.38727,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153807,7.16331,8.15074,7.02537,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154173,8.66738,8.29988,6.33666,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154352,7.84469,6.57636,7.74588,NA,NA,NA,NA,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154556,8.68284,8.46099,7.81803,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154629,8.61982,8.26643,9.02287,NA,0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154998,7.75003,8.89264,8.86482,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155082,7.7524,8.90421,9.29966,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155395,6.81453,7.96759,8.86011,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155596,6.7888,6.29965,7.84516,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155760,8.17209,7.2775,7.82048,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155815,7.12657,7.38045,8.41019,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156185,6.82374,7.80821,7.73853,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156245,7.45804,8.15439,8.35331,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156552,7.43782,6.83861,7.44849,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156657,8.52229,6.80239,7.7923,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156991,8.85434,7.19224,8.231,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157002,7.99764,7.96374,7.78188,NA,NA,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157342,8.81868,8.17027,7.76359,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157449,8.80414,7.40721,7.96313,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157661,7.97519,7.24286,6.79171,NA,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157915,7.60698,7.20578,7.73496,NA,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158182,7.26853,6.8786,8.42654,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158312,7.50638,7.36234,9.59831,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158411,7.52655,7.67116,7.12536,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158779,7.14353,6.72184,6.04041,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158983,6.97055,7.61253,6.75505,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159016,6.93255,7.13741,7.46147,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159377,8.69162,6.76765,7.59805,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159585,8.19639,7.60528,7.42409,NA,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159798,7.26112,8.22003,7.87521,NA,NA,NA,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159889,7.82923,7.11595,8.67833,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160041,8.19332,8.3033,8.25308,NA,NA,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160306,7.3348,8.76356,8.41929,NA,NA,NA,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160460,6.81296,7.86137,7.60283,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160646,7.33998,8.06693,8.6495,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160910,7.67872,8.05971,8.03376,NA,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161017,7.94979,8.10952,6.42882,NA,NA,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161361,8.69098,7.7339,4.30918,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161417,8.62648,6.80081,3.62533,NA,NA,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161606,7.60916,6.954,4.0621,NA,NA,NA,NA,NA,NA,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161946,7.85901,7.3069,5.32907,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162093,7.26186,7.99035,6.06442,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162219,7.91424,7.61755,3.91271,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162496,8.05964,7.6475,5.99155,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162793,7.29861,7.85737,5.50514,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162813,7.4815,7.25032,6.64256,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163136,8.11018,6.82697,6.98133,NA,NA,0.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163328,7.36163,7.26161,6.61442,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163436,7.96772,8.34378,7.02992,NA,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163714,7.67382,7.4326,7.84721,NA,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163801,6.77708,7.90893,6.51643,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164136,8.34206,7.1338,7.32311,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164343,7.3517,6.28153,7.01894,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164501,7.12318,6.57325,6.48116,NA,NA,NA,NA,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164699,5.41191,7.9249,7.39023,NA,NA,NA,NA,NA,NA,NA,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164912,6.95799,8.31209,6.92255,NA,NA,NA,NA,NA,NA,NA,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165115,7.53526,7.79116,8.17974,NA,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165290,8.19402,8.0165,7.07012,NA,NA,NA,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165539,7.96057,7.31972,7.81636,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165601,6.33916,7.53617,7.73149,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165874,6.901,6.96979,7.35723,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166054,7.36872,5.49733,7.41706,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166324,7.50613,6.94967,6.94116,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166594,8.88483,7.89435,6.86401,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166709,8.41558,8.47962,7.10438,NA,NA,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166907,7.45649,8.19071,7.95464,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167173,7.1449,7.42189,6.97543,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167209,7.1119,7.51706,6.78343,NA,NA,NA,NA,0.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167409,6.14908,7.66217,5.89243,NA,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167710,7.05937,8.92273,7.6356,NA,NA,NA,NA,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167919,6.93799,8.20337,8.0109,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168103,7.29095,7.60304,7.26774,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168288,7.21647,7.75608,7.0163,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168544,7.33301,8.7878,7.75856,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168604,8.11365,8.00953,7.71161,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168883,7.66217,7.29329,6.78072,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169109,8.652,6.47471,7.60225,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169315,7.49581,6.82599,7.88717,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169586,7.34901,7.65985,8.31745,0.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169662,8.67562,7.21913,7.989,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169821,7.13827,7.30331,9.27302,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170136,6.9379,8.31918,7.94697,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170318,7.84563,7.98681,8.66556,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170581,8.2572,8.34243,7.69863,NA,NA,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170688,7.67214,8.36887,7.16449,NA,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170941,8.11373,7.32479,6.77885,NA,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171180,7.52068,6.87819,6.74202,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171330,7.30632,7.2711,8.10399,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171526,7.57948,7.11151,8.39307,NA,NA,NA,NA,NA,NA,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171798,7.81155,6.13639,7.71604,NA,NA,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171881,6.99673,6.83766,8.08675,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172037,7.03547,7.79222,8.21058,NA,NA,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172268,7.44466,8.21435,7.09878,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172541,8.31025,8.35103,7.58765,NA,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172609,8.07111,8.49655,7.3083,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172851,8.64954,8.12724,8.37474,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173071,8.18181,7.4355,10.1404,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173342,8.73295,8.563,10.4058,NA,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173455,9.20896,8.20364,8.58717,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173721,9.47465,7.64999,8.01628,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173843,8.78124,8.58129,9.33956,NA,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174118,8.00564,7.86194,8.82494,NA,NA,NA,NA,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174247,7.92707,6.74948,8.42354,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174540,6.83962,6.91138,8.47155,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174634,7.20262,7.57666,6.86167,NA,NA,NA,NA,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174906,7.68215,7.54764,6.93674,NA,NA,NA,NA,NA,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175120,7.69546,7.96282,7.05986,NA,NA,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175210,7.69344,7.24608,7.55982,NA,NA,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175440,7.41549,8.2471,7.43453,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175617,5.11116,7.59235,7.72745,NA,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175848,4.62609,8.33357,7.70268,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176023,4.27979,8.54838,8.27801,NA,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176293,2.42732,7.80405,7.50305,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176502,2.28234,7.88737,8.30464,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176696,3.61165,7.84188,6.94989,NA,NA,NA,NA,NA,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176821,3.88302,8.43659,7.51578,NA,NA,NA,NA,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177144,4.29574,8.39982,6.98523,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177379,4.49753,8.17578,7.58079,NA,NA,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177438,4.12667,7.926,7.93453,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177601,4.68448,8.7755,7.80212,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177888,5.91987,7.97101,8.62828,NA,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178140,6.13982,8.65031,7.67914,NA,NA,NA,NA,NA,NA,NA,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178361,7.08268,8.24294,7.53659,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178489,6.99877,7.77168,6.88825,NA,NA,NA,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178635,7.25017,6.97688,7.38489,NA,NA,NA,NA,NA,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178906,6.82133,7.58727,8.09518,NA,NA,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179149,6.6378,7.74954,7.54519,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179260,7.85109,8.31304,6.66822,NA,NA,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179476,8.16135,7.7851,7.94781,NA,NA,NA,NA,NA,NA,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179770,7.29649,8.74217,9.22098,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179949,8.13459,8.695,9.38127,NA,NA,NA,NA,NA,NA,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180155,7.36658,7.61881,7.81823,NA,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180201,6.71576,7.99596,7.53597,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180577,7.64371,8.17764,8.52729,NA,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180776,7.14918,7.47551,7.82257,NA,0.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180840,7.07039,8.77749,7.0044,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181148,6.68371,8.37759,7.87755,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181219,6.10089,7.69715,6.95323,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181429,7.78685,7.26678,6.13707,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181638,8.5348,7.30582,7.32892,NA,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181879,7.3485,7.17271,7.40169,NA,NA,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182094,7.47216,5.62547,7.54537,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182214,8.36818,6.97939,8.36041,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182543,8.87557,7.07133,7.796,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182768,8.35683,7.94479,7.78835,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182885,8.35171,7.22367,7.96841,NA,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183091,9.10616,7.33088,5.84493,0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183294,8.93182,7.76064,7.13443,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183441,9.03327,7.80659,8.53143,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183645,7.82297,6.8618,7.53984,NA,NA,NA,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183894,7.71229,6.73466,8.74732,NA,NA,NA,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184068,6.89427,8.29472,8.84942,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184210,8.37167,7.13186,8.54486,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184563,8.58514,8.77464,7.28064,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184779,8.74768,8.10967,8.23035,NA,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184929,8.58996,7.66312,7.97141,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185090,7.90297,8.52765,7.10708,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185273,7.38689,8.10284,6.91473,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185452,8.31448,6.52448,7.82542,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185679,9.30429,7.70129,7.47352,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185823,8.00484,8.46822,7.96101,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186193,8.4435,7.7996,8.7406,NA,NA,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186338,8.381,8.05535,9.179,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186568,8.1266,8.21323,8.85621,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186756,7.93858,8.31903,10.1178,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186868,8.06566,8.605,9.45546,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187111,6.49873,9.81023,9.10075,NA,-0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187264,7.46952,8.06986,8.34503,0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187585,8.66189,7.97571,9.29058,NA,NA,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187722,8.64344,7.6501,8.16165,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187810,7.83083,6.11092,8.04483,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188132,7.12096,4.24606,8.12333,0.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188385,8.10892,3.54949,7.92714,NA,NA,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188473,7.14166,3.58003,7.66915,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188764,7.35668,3.75061,7.87042,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188903,7.87328,4.62813,8.39113,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189104,7.39656,4.19989,8.58926,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189298,8.30737,4.31569,7.81455,NA,NA,NA,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189521,7.35064,4.39431,7.96848,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
