id,x0,x1,x2,fitness7.5,fitness8,fitness7,fitness6.5,fitness8.5,fitness6,fitness5.5,fitness9,fitness4.5,fitness4,fitness3.5,fitness1,fitness1.5,fitness0.5,fitness2,fitness3,fitness10,fitness9.5,fitness10.5,fitness5,fitness2.5
134924,7.06625,7.81833,7.18294,NA,NA,NA,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135192,7.73553,6.80615,9.31594,NA,NA,NA,NA,NA,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135309,8.11187,8.03209,9.09558,NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135515,8.37954,7.89246,10.1775,NA,NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135747,8.87676,7.94394,7.95947,NA,NA,NA,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135912,8.18004,9.08426,7.9237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251,NA
136131,7.67654,9.48251,7.94101,NA,NA,NA,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136284,8.67649,8.57546,7.49035,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136436,7.96248,8.66222,6.86583,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136794,8.15035,9.55647,6.10516,NA,NA,NA,-0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136908,8.05486,9.14547,6.28721,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137192,8.94329,8.67908,4.85208,NA,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137297,6.70522,8.54912,3.68851,NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137440,8.36983,8.81803,4.65219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
137756,7.87503,8.47851,5.01352,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137968,6.60611,8.03204,4.46284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,NA,NA,NA
138009,7.50675,7.06256,4.40728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471,NA,NA,NA
138245,6.78497,7.36907,2.38133,NA,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138540,7.1189,7.21398,0.893604,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138781,6.99412,7.7538,2.24928,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138856,7.55181,7.69074,1.74766,NA,NA,NA,NA,NA,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139175,4.54073,7.70269,0.641081,NA,NA,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139376,4.1696,7.54532,1.97835,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139561,4.07139,8.19114,2.15685,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139757,4.24156,7.85753,0.702252,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139851,4.00121,6.84205,1.11726,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140124,3.81139,7.33331,1.89063,NA,NA,NA,NA,NA,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140267,3.4117,7.6024,2.65058,NA,NA,NA,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140541,2.77221,8.56371,3.90217,NA,NA,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140607,4.1929,8.28765,5.28946,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140878,3.48231,8.92468,6.13201,NA,NA,-0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141139,2.51284,9.31345,4.27609,NA,NA,NA,NA,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141351,3.87069,8.83737,4.27201,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141581,2.97914,8.25232,4.31362,NA,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141800,4.00799,8.72825,5.17412,NA,NA,NA,NA,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141844,4.03845,9.89913,4.17266,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142126,4.12928,7.67014,6.18363,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142394,4.08713,7.84665,6.98534,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142563,4.04221,7.4559,6.63221,NA,NA,NA,NA,NA,NA,NA,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142647,2.66233,4.37206,7.08905,NA,NA,NA,NA,NA,NA,NA,0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142897,3.39584,4.02186,7.26656,NA,NA,NA,NA,NA,NA,NA,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143112,3.95942,3.99128,7.72458,NA,NA,NA,NA,0.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143324,5.149,2.95529,8.09411,NA,NA,NA,NA,-0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143519,4.42054,3.67743,7.01255,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143712,4.88331,4.00942,6.59989,NA,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143885,4.51263,1.67025,7.89207,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144108,4.95682,1.60578,8.38499,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144327,6.25154,2.17758,7.87274,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144443,4.74374,2.05747,6.74338,NA,NA,NA,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144673,5.32991,0.5,5.73453,-0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144839,6.65388,0.539692,3.49502,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145044,6.94927,0.5,3.6738,NA,NA,NA,NA,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145326,7.02689,1.1759,3.74626,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145526,6.18093,1.74364,3.81352,NA,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145731,6.14229,0.5,4.21029,NA,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145891,6.89671,2.78869,3.81671,NA,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146095,6.24172,6.65159,4.38399,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146335,7.38315,8.46628,5.26129,NA,NA,NA,NA,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146440,7.76109,9.49472,6.71966,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146755,5.09101,8.37791,6.86985,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146830,5.991,6.64546,4.22951,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147122,7.07002,6.67885,5.05209,NA,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147230,7.5508,8.1537,6.44434,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147571,6.88902,7.8275,6.83133,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147789,7.07768,7.84632,5.00581,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147911,7.8976,8.22458,7.36375,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148028,9.33935,7.94471,8.45844,NA,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148347,10.5,8.22847,9.09953,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148437,9.06757,8.14544,9.07115,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148783,7.36275,7.75964,9.77001,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148888,7.7579,7.56664,8.46934,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149014,8.48803,8.2587,9.28788,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149396,8.96626,8.31015,8.0929,NA,NA,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149523,8.54226,9.01327,7.15697,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149655,9.31806,9.16807,7.29827,NA,NA,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149857,10.0906,7.47975,7.6409,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150176,10.1332,6.4379,7.34106,NA,NA,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150308,9.93296,6.75223,8.95062,NA,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150571,8.33489,6.85761,6.94322,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150680,7.92005,7.73926,7.2612,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150906,7.11604,7.70098,7.44167,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151001,7.96512,7.64519,5.93158,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151313,6.6399,7.97928,6.74504,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151534,7.05647,7.44778,7.69613,NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151751,5.94355,7.4216,7.22875,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151996,6.19877,7.84197,7.34275,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152186,5.67202,7.61735,7.42154,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152377,6.34337,5.37704,7.91712,NA,NA,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152426,6.75754,6.89147,8.79147,NA,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152750,5.97804,9.12479,8.01127,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152817,7.05749,9.02253,8.11217,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153184,7.90709,7.15193,7.95682,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153341,7.80625,5.93023,8.43645,NA,NA,NA,NA,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153521,8.18256,7.38146,6.64653,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153651,7.38501,5.63635,7.34763,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153829,8.37829,5.08062,7.05791,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154130,7.20046,5.32849,7.97286,NA,NA,NA,NA,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154378,7.37701,4.57359,8.87142,NA,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154464,7.39536,4.42388,7.96455,NA,NA,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154769,7.32899,5.53931,6.95117,NA,NA,NA,NA,NA,NA,NA,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154833,5.13098,7.48503,8.14902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA
155069,4.03133,8.54135,7.86576,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155272,5.20866,8.42674,7.77228,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155453,4.22844,8.48738,7.70499,NA,NA,NA,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155760,4.57603,8.89136,8.73246,NA,NA,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155984,3.82043,8.60732,8.61862,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156012,4.00289,7.60449,7.88469,NA,NA,NA,NA,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156273,3.47868,8.32507,7.41435,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156499,4.44283,8.80234,7.10454,NA,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156701,3.59025,9.07087,7.73029,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156986,2.61648,10.07,8.2431,NA,NA,NA,-0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157180,1.51608,9.41979,7.27865,NA,NA,NA,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157212,2.38556,9.44683,5.81042,NA,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157569,1.35367,7.31612,4.76899,NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157686,0.70126,7.74163,6.72329,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157935,1.1579,7.06625,6.70167,NA,NA,NA,NA,NA,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158003,0.648341,4.84593,7.71295,NA,NA,NA,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158212,0.663779,6.37175,6.87441,NA,NA,NA,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158421,0.5,5.94406,7.40897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182,NA
158673,0.5,6.54774,7.10711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158844,0.5,7.22474,9.27205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159136,0.5,7.64393,8.22955,NA,NA,NA,NA,NA,NA,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159222,0.5,6.96749,9.17712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211,NA
159453,0.5,7.60406,7.66494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323,NA
159699,3.01127,9.14002,8.13823,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159903,3.76766,9.13764,8.42014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160127,2.75382,8.38963,7.5066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174
160353,2.90639,8.05559,6.15733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA
160528,2.50479,7.32661,5.06377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039,NA
160728,2.98737,8.31875,5.0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.196,NA
160818,3.83188,8.9405,6.36886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012,NA
161018,3.85945,9.13902,7.00857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161309,5.31957,8.10751,7.47858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196,NA
161556,6.78457,6.02606,8.87733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168,NA,NA,NA,NA,NA,NA
161661,8.82431,6.45131,8.20731,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161896,8.71288,6.08822,8.31329,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162026,9.72273,7.58571,8.19017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,NA
162285,9.15051,7.70459,7.33897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162407,8.66764,6.60603,7.41021,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162790,7.26883,6.26669,8.0323,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162912,7.65836,7.53416,7.47943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163180,9.51188,7.86068,7.43977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347
163255,9.46868,9.4164,7.76691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178,NA,NA,NA,NA,NA
163481,9.53674,8.24851,5.18804,NA,NA,NA,NA,NA,NA,NA,NA,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163783,9.65418,7.98062,7.06291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064,NA
163858,8.67764,8.71731,6.02662,NA,NA,NA,NA,NA,NA,-0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164042,7.56388,8.41801,6.92194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491,NA
164273,9.07615,8.54031,7.86147,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164515,7.82212,8.21145,9.11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164640,8.25908,8.897,8.09824,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164820,7.79906,8.68003,8.44848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165118,7.82136,8.70142,7.69043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165250,7.85436,9.02341,7.3681,NA,NA,NA,NA,NA,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165486,7.53027,8.00014,6.42844,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165650,6.12164,8.97441,7.48829,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165838,6.88884,8.21434,7.17146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166115,7.36018,8.44963,8.28886,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166277,8.22826,8.38923,7.0679,NA,NA,NA,NA,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166586,8.11417,7.87868,8.45476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166652,8.78104,7.44609,7.54275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166807,8.32086,7.95962,8.49706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167058,8.43771,9.1039,8.07867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167394,8.86409,8.33608,7.57474,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167419,8.52772,8.39774,6.82002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631,NA,NA,NA,NA,NA,NA
167745,8.36182,7.76573,5.00852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561,NA,NA,NA,NA,NA,NA
167882,7.93642,8.35774,6.70957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA
168169,9.35923,6.54437,6.73516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168261,7.13238,7.25895,6.71551,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168478,7.80324,7.60624,4.49989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA
