id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness0,fitness1
188690,2.47684,1.9704,-5,NA,NA,NA,NA,NA,NA,NA,NA,-84.369,NA,NA,NA,NA
188930,0.994221,1.31858,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158.117,NA,NA
189130,0.325356,1.83038,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-185.998,NA,NA
189343,0.541662,1.66478,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.135,NA,NA
189582,1.14416,0.5091,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-197.593,NA,NA
189761,1.69525,0.428991,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194.063,NA,NA
189860,1.18294,1.71017,-4.0115,NA,NA,NA,NA,NA,NA,NA,NA,-64.36,NA,NA,NA,NA
190030,2.23548,0.796723,-4.53894,NA,NA,NA,NA,NA,NA,-44.791,NA,NA,NA,NA,NA,NA
190276,3.3053,0.681668,-4.083,NA,NA,NA,NA,NA,-89.2,NA,NA,NA,NA,NA,NA,NA
190431,3.38107,1.14727,-4.0092,NA,NA,NA,NA,NA,NA,NA,-95.2,NA,NA,NA,NA,NA
190658,2.1938,0.745981,-4.23104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-149.673,NA,NA
190902,1.39788,1.3339,-3.48538,NA,NA,NA,NA,NA,NA,-38.291,NA,NA,NA,NA,NA,NA
191163,1.41848,1.42359,-3.50098,NA,NA,NA,NA,NA,NA,-37.691,NA,NA,NA,NA,NA,NA
191273,0.660152,1.80145,-4.98553,NA,NA,NA,NA,NA,-47.37,NA,NA,NA,NA,NA,NA,NA
191424,0.275007,2.96393,-5,NA,NA,NA,NA,NA,NA,NA,-118.463,NA,NA,NA,NA,NA
191638,2.56745,3.57191,-4.58038,NA,NA,NA,NA,NA,-94.951,NA,NA,NA,NA,NA,NA,NA
191830,3.12889,2.2303,-5,NA,NA,NA,NA,NA,NA,NA,-79.943,NA,NA,NA,NA,NA
192116,2.30708,0.761005,-5,NA,NA,NA,NA,NA,NA,-53.586,NA,NA,NA,NA,NA,NA
192254,1.31902,1.91379,-5,NA,NA,NA,NA,NA,NA,-32.497,NA,NA,NA,NA,NA,NA
192528,1.46456,2.17535,-5,NA,NA,NA,NA,NA,NA,NA,NA,-82.543,NA,NA,NA,NA
192752,1.51391,1.71859,-4.90002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.605,NA,NA
192894,2.43313,-0.0983937,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-193.311,NA,NA,NA
193105,3.52434,1.11592,-3.95686,NA,NA,NA,NA,NA,NA,NA,NA,-130.791,NA,NA,NA,NA
193224,4.37533,1.31949,-3.51651,NA,NA,NA,NA,NA,NA,NA,NA,NA,-307.232,NA,NA,NA
193496,3.55515,2.23455,-3.8343,NA,NA,NA,NA,NA,NA,-101.085,NA,NA,NA,NA,NA,NA
193684,3.53312,2.47402,-4.84797,NA,NA,NA,NA,NA,NA,NA,NA,-127.456,NA,NA,NA,NA
193831,2.52397,1.79493,-4.73075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147.91,NA,NA
194115,2.45165,2.31372,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158.963,NA,NA
194230,2.50812,0.668654,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-145.28,NA,NA,NA
194468,1.08544,1.10767,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.229,NA,NA,NA
194677,1.73031,0.975018,-2.9992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-197.167,NA,NA
194966,2.59833,2.2322,-5,NA,NA,NA,-38.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
195140,2.98365,2.61712,-5,NA,NA,NA,NA,NA,NA,-67.072,NA,NA,NA,NA,NA,NA
195286,2.2866,2.81193,-4.81993,NA,NA,NA,NA,NA,NA,NA,-54.554,NA,NA,NA,NA,NA
195552,1.40786,3.36219,-4.93364,NA,NA,NA,NA,NA,NA,-80.122,NA,NA,NA,NA,NA,NA
195683,1.22138,3.98609,-3.70821,NA,NA,NA,NA,NA,-133.678,NA,NA,NA,NA,NA,NA,NA
195844,1.44996,1.48312,-4.21955,NA,NA,NA,NA,NA,NA,-14.427,NA,NA,NA,NA,NA,NA
196001,0.70149,1.41786,-4.34947,NA,NA,NA,NA,NA,NA,-48.002,NA,NA,NA,NA,NA,NA
196233,1.95199,0.876698,-4.17119,NA,NA,NA,NA,NA,NA,NA,NA,-65.177,NA,NA,NA,NA
196404,0.302384,0.984931,-5,NA,NA,NA,NA,NA,NA,NA,NA,-122.064,NA,NA,NA,NA
196687,-0.142561,1.80301,-3.93395,NA,NA,NA,NA,NA,NA,-97.49,NA,NA,NA,NA,NA,NA
196931,0.0983553,3.21223,-4.12816,NA,NA,NA,NA,NA,NA,-118.055,NA,NA,NA,NA,NA,NA
197002,1.42593,2.26231,-4.82562,NA,NA,NA,NA,NA,-20.046,NA,NA,NA,NA,NA,NA,NA
197278,0.901991,0.26014,-5,NA,NA,NA,NA,NA,NA,NA,-170.637,NA,NA,NA,NA,NA
197512,0.73195,1.26814,-4.96964,NA,NA,NA,NA,NA,-60.606,NA,NA,NA,NA,NA,NA,NA
197748,2.08042,1.51137,-5,NA,NA,NA,NA,NA,NA,-18.71,NA,NA,NA,NA,NA,NA
197817,3.46734,0.418484,-5,NA,NA,NA,NA,NA,NA,NA,NA,-147.302,NA,NA,NA,NA
198160,2.63238,0.855125,-5,NA,NA,NA,NA,NA,NA,NA,-70.073,NA,NA,NA,NA,NA
198400,1.73928,2.94852,-5,NA,NA,NA,NA,NA,NA,-51.667,NA,NA,NA,NA,NA,NA
198418,2.68314,2.5493,-5,NA,NA,NA,NA,NA,NA,NA,NA,-79.78,NA,NA,NA,NA
198771,3.77951,2.6028,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-185.963,NA,NA,NA
198922,2.85127,3.38217,-5,NA,NA,NA,NA,NA,NA,-110.352,NA,NA,NA,NA,NA,NA
199098,1.99028,3.30644,-5,NA,NA,NA,NA,NA,-70.586,NA,NA,NA,NA,NA,NA,NA
199240,0.494586,3.91881,-4.03092,NA,NA,NA,-151.968,NA,NA,NA,NA,NA,NA,NA,NA,NA
199525,0.567631,2.63202,-5,NA,NA,NA,NA,NA,NA,-68.196,NA,NA,NA,NA,NA,NA
199641,-0.858562,2.28188,-4.72782,NA,NA,NA,NA,NA,NA,-164.835,NA,NA,NA,NA,NA,NA
200000,-2.01488,0.937695,-5,NA,NA,NA,NA,-510.63,NA,NA,NA,NA,NA,NA,NA,NA
