id,x0,x1,x2,fitness-2.5,fitness-3.5,fitness-3,fitness-1.5,fitness-4,fitness-2,fitness-5,fitness-1,fitness0.5,fitness0,fitness1.5,fitness1,fitness3,fitness3.5,fitness4,fitness5,fitness4.5,fitness2.5,fitness-4.5,fitness-0.5,fitness2
132832,-1.3414,0.645044,-1.67026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-295.758,NA,NA,NA,NA,NA,NA,NA,NA,NA
133055,-1.50913,1.74529,-1.15767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.021
133272,-1.48537,3.06791,-0.0461674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.095
133445,-0.364303,3.61669,-0.562853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.284,NA,NA,NA
133790,0.624977,3.72546,-1.09628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897
133835,0.0641357,3.33345,-2.6309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.057
134105,-1.93718,2.77159,-1.4786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.979,NA,NA,NA
134393,-3.49448,2.24055,-1.38806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134516,-5,2.30379,-1.88409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.906,NA
134664,-5,1.67774,-3.15761,NA,NA,NA,NA,NA,NA,NA,NA,-7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134902,-4.33898,2.56377,-2.00034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.097
135163,-5,4.06517,-1.07308,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135274,-5,3.25463,-2.84936,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135589,-3.98992,1.16937,-2.73377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.646,NA
135692,-5,0.813114,-3.47673,NA,NA,NA,NA,NA,NA,NA,NA,-85.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135821,-4.50171,1.33765,-2.77381,NA,NA,NA,NA,NA,NA,NA,NA,-13.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136163,-5,0.628801,-1.1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
136280,-3.64214,0.998289,-0.976976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
136504,-2.81174,2.00276,-0.462508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.107,NA
136778,-2.36672,2.1127,1.14755,NA,NA,NA,NA,NA,NA,NA,38.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136968,-3.20968,2.78544,0.167064,NA,NA,NA,NA,NA,14.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137157,-2.13174,1.63369,0.212412,NA,NA,NA,NA,NA,25.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137207,-1.56081,1.3448,0.546162,NA,NA,69.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137569,-2.58011,-0.904919,0.129365,NA,-13.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137765,-2.61547,-1.61527,-0.402911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.06,NA,NA
137808,-1.90782,-1.98395,-0.620005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.565,NA,NA
138007,-2.29953,-2.24376,-0.579226,NA,NA,NA,NA,NA,NA,5.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138356,-2.17355,-3.35775,-1.09434,NA,NA,NA,NA,NA,NA,29.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138488,-0.298829,-3.07938,-1.95955,NA,NA,NA,NA,NA,NA,384.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138616,-0.520377,-2.50194,-0.393717,NA,NA,NA,NA,NA,NA,-130.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138975,-1.36135,-2.31757,0.0214438,NA,NA,NA,NA,NA,NA,88.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139164,-2.31411,-2.84548,-0.22601,NA,NA,NA,NA,NA,NA,-23.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139334,-2.50496,-2.22394,-0.187446,NA,126.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139483,-3.05038,-2.00698,-1.06662,NA,NA,NA,NA,NA,NA,NA,604.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139659,-3.58157,-2.7143,0.295199,NA,NA,-22.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139911,-2.52311,-3.35646,-1.00826,132.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140037,-2.72609,-2.94321,0.907101,0.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140264,-4.04257,-2.49476,1.66358,43.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140485,-4.515,-1.49967,-0.371136,NA,NA,NA,NA,NA,673.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140721,-5,0.0726792,-0.100816,57.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140982,-4.09257,-0.571914,1.45302,NA,37.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141005,-3.80012,-0.0493406,1.88798,NA,17.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141354,-3.19162,-0.292606,2.61944,NA,34.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141437,-2.04909,0.239071,2.61388,NA,NA,NA,NA,NA,NA,39.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141652,-2.46363,-2.65086,1.1707,NA,NA,NA,NA,-32.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141880,-0.32681,-1.44786,1.89305,NA,NA,NA,NA,NA,NA,519.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142182,0.245998,-1.7233,2.66936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.978,NA,NA
142267,0.515383,-2.00638,3.43163,NA,14.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142510,0.61914,-1.17607,3.67116,NA,NA,37.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142759,-1.56239,-2.65268,2.45105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.541,NA,NA
142800,0.115409,-2.26291,2.21879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.637,NA,NA
143073,-0.269066,-0.347485,2.16653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.72,NA,NA
143241,-0.19195,0.737893,1.89466,NA,NA,NA,NA,NA,NA,179.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143478,0.513164,1.9841,3.61836,NA,NA,NA,NA,NA,NA,-8.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143673,1.29421,2.38236,3.42997,NA,NA,-46.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143844,0.802735,2.60021,4.03879,NA,11.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144047,0.885187,2.77446,5,NA,NA,NA,NA,219.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144354,1.6157,2.20993,4.17387,NA,NA,NA,NA,NA,NA,31.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144408,1.38525,1.96188,3.95634,NA,NA,NA,NA,NA,NA,-10.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144696,2.14769,0.149835,3.11872,NA,NA,NA,NA,NA,NA,-8.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144837,3.47166,0.189527,0.879211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.362,NA,NA
145077,2.56765,-0.464477,1.16415,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145232,1.35138,1.39794,0.834839,NA,NA,NA,NA,57.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145487,1.78893,2.81977,2.97178,NA,NA,18.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145602,1.25971,3.45079,2.4641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.783,NA,NA
145802,1.8639,3.45175,1.12841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.645,NA,NA
146041,2.55612,4.46166,1.333,NA,-1.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146319,3.4941,4.12891,1.18964,NA,NA,NA,NA,NA,NA,-18.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146578,4.07619,4.60601,1.93331,NA,NA,NA,NA,NA,NA,-64.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146623,3.72029,3.58928,0.810785,NA,NA,NA,NA,NA,NA,46.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146966,3.01189,2.23867,1.57982,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147133,2.16358,0.487769,3.17851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.593,NA,NA
147269,2.13821,0.642648,4.39378,NA,NA,NA,NA,32.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147567,1.42593,1.60342,4.35892,NA,NA,NA,NA,NA,NA,23.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147625,0.360324,2.78219,3.06531,NA,NA,NA,NA,NA,NA,30.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147889,-0.665679,3.99808,3.13735,NA,NA,NA,NA,NA,NA,-17.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148081,-1.16878,4.36397,3.29036,NA,NA,NA,NA,109.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148304,-2.41951,3.84681,3.58408,NA,-13.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148589,-3.73729,4.73534,3.55212,NA,1.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148736,-2.35515,4.96934,3.46398,NA,NA,-96.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148894,-0.913299,4.85996,3.44256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-357.708,NA,NA
149028,-0.755684,4.13539,1.88204,NA,NA,NA,NA,NA,NA,376.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149286,0.28981,3.36199,1.91086,NA,NA,NA,NA,NA,NA,69.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149556,-0.549401,3.41499,0.647167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.954,NA,NA
149675,-1.29698,1.38093,-0.746529,NA,NA,NA,NA,NA,NA,1102.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149993,-1.05761,1.04058,-1.20166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.409,NA,NA
150031,2.13766,1.66475,-1.57266,NA,NA,NA,NA,NA,NA,-73.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150296,4.64461,-0.196988,-2.41699,NA,NA,NA,NA,NA,NA,467.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150569,3.04655,-0.0916067,-4.42439,NA,NA,NA,NA,NA,NA,-36.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150714,2.07614,1.79544,-5,NA,NA,13.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150924,3.0186,0.392999,-4.64293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.614,NA,NA
151033,4.18759,0.261672,-4.77216,35.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151276,4.00427,0.255655,-4.78975,NA,NA,NA,NA,NA,-3.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151543,3.5539,-0.184514,-5,NA,NA,NA,NA,NA,-51.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151639,1.91469,0.636833,-4.51647,NA,NA,NA,-100.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151841,1.29906,-0.539871,-4.27088,NA,NA,NA,NA,NA,NA,NA,53.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152015,2.41999,-1.46139,-3.83834,NA,NA,NA,NA,NA,NA,NA,682.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152315,2.22178,-0.149359,-4.68573,NA,NA,NA,120.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152479,2.13378,-1.5765,-4.00598,NA,NA,NA,NA,NA,230.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152646,3.69651,-4.13142,-4.51752,NA,NA,NA,NA,NA,-13.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152863,3.64592,-5,-5,NA,NA,NA,NA,NA,NA,NA,-31.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153187,2.90663,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.101,NA
153371,3.1439,-4.50228,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.709,NA
153421,3.50885,-4.05399,-4.41919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.866,NA
153748,1.82171,-4.79063,-4.94046,NA,NA,NA,NA,NA,45.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153991,1.32248,-4.72012,-3.53765,NA,NA,NA,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154148,3.15736,-4.00255,-3.01205,NA,70.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154272,3.80417,-5,-4.55298,NA,36.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154400,4.41107,-3.69393,-4.82318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.895,NA,NA
154730,5,-2.51779,-3.65727,NA,NA,NA,NA,NA,NA,124.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154836,5,-1.93126,-3.10102,NA,NA,NA,NA,NA,NA,452.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155121,3.98285,-3.00596,-2.67398,NA,NA,NA,NA,NA,NA,-3.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155211,4.00503,-3.64517,-1.61892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.298,NA,NA
155444,4.75789,-4.12155,-2.16765,NA,NA,104.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155687,4.91798,-3.12801,-2.71675,31.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155863,4.2512,-1.78671,-4.51318,NA,-13.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156084,2.21208,-1.03491,-2.73323,NA,NA,NA,NA,14.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156394,3.28156,-0.486402,-3.867,NA,NA,NA,NA,-34.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156544,2.43545,0.968891,-2.14165,NA,NA,62.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156746,1.26729,-0.325824,-2.11857,NA,NA,NA,NA,213.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156964,1.06499,0.850174,-1.29709,NA,NA,NA,NA,NA,NA,48.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157170,1.98801,2.49268,-1.20144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985,NA,NA
157246,2.33568,1.78484,-0.539163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.026,NA,NA
157538,0.168483,0.867377,-0.315925,NA,NA,NA,NA,-31.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157630,-0.545508,1.19183,-0.0932978,NA,NA,NA,NA,NA,NA,213.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157918,-0.962998,2.41582,0.903628,NA,NA,NA,NA,NA,NA,207.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158086,0.556408,0.894145,-0.316223,NA,NA,NA,NA,NA,NA,-26.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158278,0.947473,-0.578008,1.45919,NA,NA,NA,NA,NA,NA,101.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158411,0.320349,-0.608043,0.81469,NA,NA,NA,NA,NA,NA,273.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158684,1.09476,-0.50245,0.903787,NA,NA,NA,NA,NA,NA,4.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158825,0.994438,-0.017253,1.88282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.122,NA,NA
159181,0.135142,-2.92335,2.30319,NA,NA,NA,NA,NA,NA,-6.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159296,-0.159148,-3.4978,0.582253,NA,NA,NA,NA,NA,NA,13.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159450,1.2849,-2.73045,2.88051,NA,3.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159739,-0.750617,-1.65012,1.97239,NA,NA,NA,245.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159913,-1.28774,-2.15169,0.57103,NA,NA,NA,NA,NA,11.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160100,-1.3614,-4.42763,-0.494454,NA,NA,NA,NA,NA,NA,NA,33.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160230,0.133056,-5,-0.471475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.381,NA
160485,1.74872,-4.07585,-1.56714,NA,NA,NA,650.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160796,0.978549,-3.25963,-2.58284,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160818,0.716121,-3.02081,-2.74158,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161180,0.384849,-2.07938,-2.90847,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161324,-0.96418,-2.39353,-4.68067,NA,NA,NA,NA,NA,NA,NA,NA,33.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161573,-0.725756,-2.05993,-3.87517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107.637,NA
161768,-0.945381,-3.0295,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
161908,-0.289427,-4.21042,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.043,NA,NA,NA
162182,-1.45146,-3.46208,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.073
162228,0.0518053,-3.68499,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.099,NA,NA,NA,NA,NA,NA,NA,NA,NA
162575,-0.675547,-4.00407,-4.25432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162676,-1.02618,-3.23874,-4.97499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.28
162802,-0.642006,-4.49378,-4.77482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.36,NA,NA,NA
163121,0.778695,-5,-2.68946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.747,NA,NA,NA
163302,0.0986162,-4.20896,-2.28835,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163468,-0.214843,-4.62065,-1.89134,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163756,-0.722669,-3.12834,-1.53174,NA,NA,NA,NA,NA,1263.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163986,-0.515608,-3.17591,-3.70253,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164076,-1.94461,-2.51432,-1.90563,NA,NA,NA,NA,NA,609.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164365,-2.57657,-2.6007,-2.53812,NA,NA,116.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164489,-1.63504,-3.4121,-4.19674,NA,NA,-17.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164695,-1.95203,-1.80591,-3.60763,NA,NA,NA,NA,NA,109.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164944,-1.31942,-0.254735,-2.43773,NA,NA,NA,NA,NA,824.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165074,0.0174659,0.977259,-1.38173,NA,NA,NA,NA,NA,NA,NA,1354.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165346,-2.28352,0.68941,-1.3402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.285,NA
165488,-3.23455,-0.602318,-1.1756,NA,NA,NA,NA,NA,NA,NA,138.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165636,-1.896,1.25476,-1.6243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.342,NA
