id,x0,x1,x2,fitness7,fitness6.5,fitness7.5,fitness8.5,fitness8,fitness9,fitness9.5,fitness5.5,fitness5,fitness4.5,fitness3,fitness4,fitness6,fitness10,fitness3.5
173281,7.01238,8.38106,7.13463,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173483,8.19941,8.40127,7.83971,NA,NA,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA
173730,8.10748,8.54536,7.67161,NA,NA,NA,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA
173978,8.95867,7.63929,7.50306,NA,NA,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174099,7.28161,7.57381,7.16217,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174325,7.04575,7.63239,8.82995,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174499,8.19181,8.09649,9.52215,NA,NA,NA,NA,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174629,6.62457,7.83798,8.72222,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174912,7.26263,8.75273,7.83199,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175022,7.97967,6.85375,7.14241,NA,NA,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175322,7.84985,7.5754,7.02502,NA,NA,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175504,8.1743,6.6127,7.76439,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175685,7.0859,5.86913,8.60382,NA,NA,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175933,8.31049,8.01987,7.8199,NA,NA,NA,NA,0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176104,7.6439,8.61162,7.58688,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176253,6.48806,8.37737,8.12281,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176443,7.43025,8.55124,9.44367,NA,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176786,7.69164,8.17724,9.48822,NA,NA,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176960,8.49945,7.95749,10.5,NA,NA,NA,NA,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177029,8.05142,8.26687,8.80111,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177330,7.33656,7.33698,7.7078,NA,NA,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177476,7.06485,6.98309,7.98524,NA,NA,NA,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA
177666,6.60273,8.28208,8.46609,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177809,8.53446,7.79388,8.76446,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178077,8.25098,7.64327,8.64273,NA,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178258,7.96677,8.61784,8.13626,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178430,7.69462,7.02522,7.01569,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178772,7.88017,6.2423,7.8113,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178899,6.85727,6.45235,8.23513,NA,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179131,6.35014,6.82897,7.62543,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179312,7.20797,6.68441,6.85701,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179426,7.04103,8.04265,6.97242,NA,NA,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179709,8.18995,8.78093,7.65299,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179885,8.2847,9.16493,7.73428,NA,NA,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180092,6.81631,7.1832,7.69816,NA,NA,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180293,7.30707,6.75375,6.99528,NA,NA,NA,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180411,7.96426,7.7596,6.00544,NA,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180758,7.50829,7.82545,3.80852,NA,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180963,8.29015,8.65056,3.5135,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181061,7.03932,7.9965,3.67393,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181272,6.1464,8.14417,5.06408,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181536,6.53643,8.22841,3.70583,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181746,7.71848,8.10046,2.94797,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181814,8.3028,7.17278,2.64696,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182069,9.36764,8.42334,4.7547,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182299,8.10037,9.26223,7.29907,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182442,7.32021,8.24745,7.25363,NA,NA,NA,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182672,7.63874,8.45516,7.52084,NA,NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182928,7.73907,8.03142,7.98247,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183157,8.06951,8.10207,8.14858,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
183248,8.53505,8.57959,9.08834,NA,NA,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183424,7.1003,7.82877,8.39626,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183711,6.56774,7.66524,9.25721,NA,NA,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183843,7.6574,7.56159,7.77933,NA,NA,NA,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184001,7.81458,7.63906,6.84139,NA,NA,NA,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184358,8.29749,8.00638,7.41311,NA,NA,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184540,8.09457,8.25918,6.81164,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184730,7.29049,8.73918,6.91283,NA,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184994,7.19229,8.58495,5.3939,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185140,8.1378,7.82345,5.83069,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185387,7.92505,7.70117,6.81803,NA,NA,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185530,7.83312,8.29699,6.84558,NA,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185767,8.22771,8.60028,7.22179,NA,NA,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA
185821,8.50743,8.50543,7.21998,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186175,7.62989,8.39074,6.72352,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186396,8.65485,7.79007,6.92888,NA,NA,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186580,9.32315,8.1262,7.02826,NA,NA,NA,NA,NA,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA
186753,7.8675,8.35869,7.44862,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186919,7.51478,8.16329,7.2466,NA,NA,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187040,6.85518,8.12271,6.32823,NA,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187394,6.78668,7.92001,7.7659,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187491,8.01467,8.26073,7.4747,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187660,8.63092,7.12309,8.33634,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187926,8.49687,7.86952,8.01938,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188089,8.23006,8.39914,8.49748,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188319,8.81325,8.73155,8.33033,NA,NA,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188557,8.84418,8.45154,7.43158,NA,NA,NA,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA
188751,8.15465,8.76437,7.15936,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188817,8.75649,9.24601,7.46008,NA,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189134,8.28314,8.85558,8.14719,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189244,7.47405,9.09325,8.40104,NA,NA,NA,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189455,9.25151,8.1426,7.75525,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189679,6.97829,7.2005,8.60292,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189907,6.91499,8.33019,8.48317,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190171,7.43332,8.36299,8.58318,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190398,7.58085,7.72455,7.87016,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190456,8.33208,7.03908,7.37344,NA,NA,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190753,8.73012,8.81706,7.82773,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190813,7.78015,8.18659,8.35741,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191073,7.34687,7.55657,8.31789,NA,NA,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191365,8.56361,8.57251,7.38648,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191537,7.75021,7.47818,8.74374,NA,NA,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191740,7.6493,7.23414,7.2623,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191837,7.34581,6.64463,7.21114,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192023,8.02367,7.31842,7.47611,NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192308,8.40587,6.73771,6.8094,NA,NA,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192587,7.08338,7.81812,6.46546,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192646,7.02766,8.03562,8.15105,NA,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192877,7.77092,7.86008,8.42559,NA,NA,NA,NA,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193120,7.0573,8.58857,8.6611,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193341,8.19681,9.19704,8.56822,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193447,8.87403,7.8047,8.10917,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193707,7.84612,7.48723,8.89853,NA,NA,NA,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193815,8.09569,8.23019,8.67544,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194132,7.92298,8.4983,6.82557,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194362,7.68443,8.10841,7.43057,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194468,7.66187,8.29649,8.85861,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194652,7.7936,7.76829,8.00269,NA,NA,0.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194945,7.9657,6.8355,7.98761,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195105,7.49558,6.33877,7.60241,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195213,8.2127,6.73932,7.27907,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195417,7.24035,8.11152,6.92846,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195611,6.53733,8.01221,6.31181,NA,NA,NA,NA,NA,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA
195871,7.49771,9.20791,7.32928,NA,NA,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196089,7.81831,8.62902,7.59915,NA,NA,NA,NA,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196309,7.58439,8.10842,7.82883,NA,NA,NA,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196500,7.64509,9.00815,7.73109,NA,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196656,8.68582,8.56478,8.15934,NA,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196864,8.44071,7.96985,8.46813,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197063,7.93969,7.14052,6.77191,NA,NA,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197366,8.00743,7.42415,7.3597,NA,NA,NA,NA,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197445,7.75538,7.73939,7.97721,NA,NA,NA,NA,0.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197622,7.81979,8.4266,8.54183,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197959,7.68334,7.48969,8.96318,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198049,7.79236,6.31551,8.3306,NA,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198280,7.00509,7.42347,7.7382,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198413,7.69363,8.01062,7.04273,NA,NA,NA,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198746,7.99516,8.67725,7.14195,NA,NA,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198808,7.90523,8.3667,8.45209,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199151,8.70887,8.27208,7.01898,NA,NA,NA,NA,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199281,8.21746,8.18016,7.21821,NA,NA,0.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199551,7.62675,8.05725,8.51191,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199641,6.97247,8.13226,7.4896,NA,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199999,7.19587,7.17164,6.68133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204,NA,NA
