id,x0,x1,x2,fitness-4,fitness-4.5,fitness-3,fitness-2,fitness-1,fitness-5,fitness-3.5,fitness-2.5,fitness-1.5,fitness-0.5,fitness0,fitness0.5,fitness1.5
184568,3.43897,1.22533,-2.31269,NA,NA,-256.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184673,4.74261,0.20639,-3.3994,NA,NA,NA,-266.868,NA,NA,NA,NA,NA,NA,NA,NA,NA
184954,3.23682,0.947349,-2.9621,NA,NA,NA,-125.892,NA,NA,NA,NA,NA,NA,NA,NA,NA
185146,3.15652,0.511676,-3.3582,NA,NA,NA,NA,-160.349,NA,NA,NA,NA,NA,NA,NA,NA
185321,2.50003,1.87747,-4.97589,NA,NA,NA,NA,NA,NA,NA,NA,-53.479,NA,NA,NA,NA
185541,2.62373,1.90034,-4.91037,NA,NA,NA,NA,-75.256,NA,NA,NA,NA,NA,NA,NA,NA
185762,1.78091,4.26974,-4.37615,NA,NA,NA,NA,-186.937,NA,NA,NA,NA,NA,NA,NA,NA
185846,2.75835,4.51123,-4.96007,NA,NA,NA,NA,NA,NA,NA,-199.879,NA,NA,NA,NA,NA
186087,1.49929,2.92958,-4.53671,NA,NA,NA,-50.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
186213,2.40685,1.76422,-4.0708,NA,NA,NA,NA,-61.917,NA,NA,NA,NA,NA,NA,NA,NA
186569,2.49826,2.89654,-4.0988,NA,NA,NA,NA,NA,NA,NA,NA,-61.212,NA,NA,NA,NA
186761,1.84413,3.15827,-4.73922,NA,NA,NA,-62.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
186999,0.982445,2.58274,-4.93076,NA,NA,NA,-49.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
187175,2.27748,2.49922,-4.00791,NA,NA,NA,NA,NA,NA,NA,NA,-48.99,NA,NA,NA,NA
187387,0.512962,2.44635,-3.44906,NA,NA,NA,NA,NA,NA,NA,-75.475,NA,NA,NA,NA,NA
187552,2.08442,3.78529,-4.42418,-139.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187720,2.37861,2.60243,-4.38549,NA,NA,NA,NA,NA,NA,NA,-31.193,NA,NA,NA,NA,NA
187855,2.17135,2.45554,-4.33296,NA,NA,NA,NA,NA,NA,-47.123,NA,NA,NA,NA,NA,NA
188101,3.16111,2.88788,-4.24918,NA,-182.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188332,1.1631,2.56442,-4.94366,-70.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188512,1.72261,1.80547,-4.98338,NA,NA,-23.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188787,1.72035,2.68975,-4.17015,NA,NA,-31.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188971,1.03142,2.36252,-4.38894,NA,NA,NA,NA,NA,NA,NA,-29.367,NA,NA,NA,NA,NA
189149,1.29426,3.52152,-4.23475,NA,NA,NA,-92.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
189326,1.82902,2.53494,-2.24047,NA,NA,NA,NA,NA,NA,-151.764,NA,NA,NA,NA,NA,NA
189464,2.23365,0.482904,-3.57198,-110.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189634,1.42705,1.60099,-4.35238,NA,-76.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189821,1.44492,0.837499,-3.53214,NA,-141.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190074,0.912075,0.527639,-4.82024,NA,NA,NA,NA,NA,NA,-120.758,NA,NA,NA,NA,NA,NA
190250,1.80283,0.895107,-4.05055,NA,NA,NA,NA,NA,NA,-51.794,NA,NA,NA,NA,NA,NA
190584,1.70012,3.01688,-4.43598,-85.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190737,2.63121,2.14167,-4.90004,NA,-99.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190981,2.14579,2.60794,-4.97788,-72.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191151,0.875241,2.47784,-4.90078,NA,NA,NA,NA,NA,-156.381,NA,NA,NA,NA,NA,NA,NA
191397,1.5215,1.99564,-4.87557,NA,NA,NA,NA,NA,-140.384,NA,NA,NA,NA,NA,NA,NA
191520,1.81379,2.20325,-4.80192,NA,NA,NA,NA,NA,NA,-42.358,NA,NA,NA,NA,NA,NA
191631,3.24176,1.28364,-4.33948,-99.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191855,1.15952,0.977396,-3.67964,NA,NA,NA,NA,NA,NA,-63.489,NA,NA,NA,NA,NA,NA
192187,0.797623,0.138509,-3.87509,NA,-218.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192367,0.902657,0.577259,-3.88852,NA,-159.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192452,1.09241,-0.27613,-4.56411,NA,NA,NA,NA,NA,-302.221,NA,NA,NA,NA,NA,NA,NA
192744,0.720813,1.49876,-4.73084,-95.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192892,-0.0708569,2.8828,-3.99744,NA,NA,NA,NA,NA,NA,-123.061,NA,NA,NA,NA,NA,NA
193116,1.44828,2.93707,-4.66189,NA,NA,NA,-48.052,NA,NA,NA,NA,NA,NA,NA,NA,NA
193395,1.85537,3.28959,-4.93881,NA,NA,NA,NA,NA,NA,NA,NA,-78.903,NA,NA,NA,NA
193577,1.85663,3.70341,-4.20698,NA,NA,NA,NA,NA,NA,-123.399,NA,NA,NA,NA,NA,NA
193643,1.85531,3.9848,-4.54788,-173.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193847,0.534359,2.15584,-4.97315,NA,NA,NA,NA,NA,NA,NA,-53.86,NA,NA,NA,NA,NA
194147,0.467025,1.87552,-4.22635,NA,NA,NA,-59.292,NA,NA,NA,NA,NA,NA,NA,NA,NA
194228,1.67113,0.456466,-4.87129,NA,NA,-81.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194578,0.854201,2.73446,-4.60067,NA,NA,NA,NA,NA,NA,NA,-50.115,NA,NA,NA,NA,NA
194778,0.438546,3.11614,-4.39277,NA,NA,NA,NA,NA,NA,NA,NA,-116.341,NA,NA,NA,NA
194969,1.21747,3.01591,-4.62469,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.007,NA,NA,NA
195024,1.73101,3.25813,-4.84919,NA,NA,NA,NA,-105.022,NA,NA,NA,NA,NA,NA,NA,NA
195358,0.591227,2.78158,-3.88989,NA,NA,NA,-69.079,NA,NA,NA,NA,NA,NA,NA,NA,NA
195452,0.88941,1.44123,-3.09511,NA,NA,NA,NA,NA,NA,NA,NA,-121.652,NA,NA,NA,NA
195604,2.29356,1.79016,-4.82933,NA,NA,NA,NA,-50.591,NA,NA,NA,NA,NA,NA,NA,NA
195982,3.48738,0.869716,-4.14641,NA,NA,NA,NA,-146.859,NA,NA,NA,NA,NA,NA,NA,NA
196027,4.74545,1.71542,-4.41329,NA,NA,NA,-193.031,NA,NA,NA,NA,NA,NA,NA,NA,NA
196400,4.4452,2.9324,-4.21228,NA,NA,NA,NA,NA,NA,NA,-192.636,NA,NA,NA,NA,NA
196598,4.77024,2.31184,-4.12587,NA,NA,NA,NA,NA,NA,-237.435,NA,NA,NA,NA,NA,NA
196786,4.05539,1.41356,-4.66835,NA,NA,NA,NA,NA,NA,NA,-115.545,NA,NA,NA,NA,NA
196970,4.50081,1.84343,-4.03257,-211.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197120,3.06893,2.72026,-4.64739,NA,-141.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197318,2.98,2.55899,-3.79457,NA,NA,-76.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197506,1.64348,1.95046,-3.97179,-54.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197753,1.9672,1.76978,-2.92564,NA,NA,-64.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197838,1.34635,2.7568,-3.68099,NA,NA,-52.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198193,2.14396,2.29385,-3.68197,NA,NA,NA,NA,NA,NA,-43.441,NA,NA,NA,NA,NA,NA
198329,3.72775,2.42112,-4.33213,NA,NA,-99.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198532,3.21138,1.96663,-4.96335,NA,NA,NA,NA,NA,NA,NA,-57.972,NA,NA,NA,NA,NA
198632,2.47411,1.52286,-4.14483,NA,NA,-18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198810,1.55895,1.69241,-3.83173,NA,NA,NA,NA,NA,NA,-32.845,NA,NA,NA,NA,NA,NA
199098,2.47207,0.232447,-3.22844,NA,NA,-131.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199205,1.48037,1.33978,-4.15094,NA,NA,-14.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199401,2.14847,1.07001,-4.22995,NA,NA,NA,NA,NA,NA,NA,-16.913,NA,NA,NA,NA,NA
199700,1.69182,2.22063,-4.02764,NA,NA,NA,-22.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
199998,3.43854,3.80605,-2.81373,NA,NA,NA,NA,NA,NA,NA,-267.518,NA,NA,NA,NA,NA
