id,x0,x1,x2,fitness1,fitness0,fitness-1,fitness-2,fitness-0.5,fitness-1.5,fitness2.5,fitness2,fitness4.5,fitness5,fitness4,fitness3.5,fitness3,fitness0.5,fitness1.5,fitness-3,fitness-4,fitness-3.5,fitness-2.5,fitness-5,fitness-4.5
139062,4.79367,3.72279,4.98444,NA,NA,NA,NA,5558.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139272,4.62274,4.85046,4.24083,NA,NA,NA,NA,3483.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139385,5,4.29226,4.68678,NA,NA,NA,NA,NA,6641.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139702,5,5,4.99771,NA,NA,NA,2957.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139919,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1598.64,NA,NA,NA,NA,NA
140026,5,3.90211,4.89474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.97,NA,NA,NA,NA
140213,5,4.75902,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2241.58,NA,NA,NA,NA,NA
140526,5,3.88472,5,NA,NA,NA,790.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140586,5,3.90585,5,NA,NA,NA,NA,698.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140839,3.74921,4.88447,5,NA,NA,NA,NA,5018.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141046,4.37298,5,3.54297,NA,87.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141257,4.45122,5,5,NA,NA,NA,NA,NA,2059.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141397,4.86718,5,5,NA,NA,15091.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141553,5,4.87188,5,NA,NA,NA,6878.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141873,5,5,4.26015,NA,NA,3794.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141991,3.75719,4.62988,5,NA,NA,NA,1221.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142217,2.11595,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.707,NA,NA
142358,3.88165,5,4.7921,NA,NA,NA,645.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142668,4.76559,5,4.69282,NA,NA,NA,NA,10065.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142898,4.10853,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,NA,NA
143107,5,5,4.83548,NA,NA,NA,NA,13448.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143239,4.37381,4.985,5,NA,NA,NA,NA,NA,3912.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143512,5,3.58771,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.806,NA,NA,NA,NA
143697,4.76164,4.67357,3.8282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.08,NA,NA,NA,NA
143942,3.19478,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.509
144089,2.79578,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.943,NA,NA,NA,NA
144180,3.83996,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.12,NA,NA,NA,NA
144399,4.93723,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2478.193,NA,NA,NA,NA
144669,5,5,4.96429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3012.883,NA,NA,NA,NA
144817,5,4.76337,4.9018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424.856,NA,NA,NA,NA
145079,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200.724,NA,NA,NA,NA
145179,4.74885,4.81225,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.849,NA,NA,NA,NA
145381,5,4.80056,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3274.339,NA
145603,5,4.54577,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.325,NA
145782,5,5,4.83657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392.062,NA
146115,4.05973,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.202,NA,NA
146194,5,5,5,NA,NA,NA,5542.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146524,5,4.96907,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3854.167,NA,NA,NA,NA,NA,NA,NA
146579,4.09196,4.83714,5,NA,NA,NA,NA,2820.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146801,5,5,4.2641,NA,NA,789.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146976,4.65265,4.84938,5,NA,NA,NA,5433.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147291,4.73917,5,3.70122,NA,NA,NA,1686.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147537,5,5,4.78407,NA,NA,NA,6233.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147655,5,3.7956,3.56453,NA,NA,244.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147807,5,4.90731,4.83605,NA,NA,NA,NA,8991.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148129,5,4.69423,3.42839,NA,NA,NA,NA,NA,788.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148303,5,4.20746,3.80938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.857,NA,NA
148403,5,3.39682,4.09757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.468,NA,NA,NA,NA
148596,4.3212,5,2.50729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.188,NA,NA
148844,4.75005,4.73374,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2313.963,NA,NA,NA,NA,NA
149043,3.60192,5,4.93546,NA,NA,NA,897.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149195,4.91558,5,4.82537,NA,NA,NA,9303.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149346,4.77478,5,5,NA,NA,NA,NA,9304.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149576,4.70999,5,5,NA,NA,NA,NA,2556.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149910,4.55875,5,3.96773,NA,NA,NA,-9.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150009,5,5,3.78302,NA,NA,255.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150243,4.75074,5,4.55836,NA,NA,1542.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150363,5,4.93743,5,NA,NA,15882.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150552,4.80886,5,4.9475,NA,NA,7528.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150941,4.69284,5,5,NA,NA,NA,NA,11414.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151039,3.85404,4.37199,4.20119,NA,NA,NA,NA,373.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151326,3.29546,5,5,NA,2139.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151449,3.80579,5,5,NA,NA,4608.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151622,3.43944,4.81605,5,NA,NA,NA,NA,1215.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151827,5,5,3.72054,NA,NA,NA,1914.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152031,5,5,3.71474,NA,NA,NA,723.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152321,5,5,4.41835,NA,NA,2553.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152514,4.95973,4.80919,4.93218,NA,NA,3142.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152555,5,4.33957,5,NA,NA,1593.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152759,5,4.74274,4.78872,NA,3816.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152989,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3089.261,NA,NA,NA,NA,NA,NA,NA
153245,5,3.62957,5,NA,NA,1729.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153418,5,2.32642,5,NA,NA,1823.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153648,4.79162,1.82371,5,NA,NA,NA,1885.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153920,5,2.20025,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.626,NA,NA
154001,5,3.47183,4.94027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.77,NA,NA
154275,5,3.32076,4.20918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.343,NA,NA,NA,NA,NA
154526,4.83425,3.20679,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.595
154570,5,3.86344,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.966,NA
154791,5,5,4.57885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.946,NA,NA,NA,NA,NA
155128,5,5,4.18096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171.461,NA,NA,NA
155284,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2517.632,NA
155397,4.9438,4.54066,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.184,NA,NA,NA,NA
155733,4.23558,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.725
155903,3.57751,5,4.91029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.642,NA
156035,4.75134,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2954.933,NA
156173,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2431.297,NA
156526,5,5,4.66442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038.523,NA
156631,5,4.90816,4.79334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4180.602,NA
156751,5,4.74705,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906.089,NA,NA,NA,NA
157009,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.331,NA
157268,4.92056,5,4.55601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.593,NA,NA,NA,NA
157479,4.15207,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.886,NA,NA
157712,5,5,4.14122,NA,NA,NA,NA,NA,3862.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157786,4.92367,5,4.91782,NA,NA,NA,NA,15322.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158025,5,5,5,NA,NA,6210.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158325,5,5,5,NA,NA,NA,2294.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158449,4.62534,5,5,NA,NA,NA,2032.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158650,5,4.91178,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2069.63,NA,NA,NA,NA,NA
158758,5,3.35443,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.453,NA,NA,NA
158948,5,5,4.85216,NA,NA,NA,1733.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159163,5,4.66364,4.60829,NA,NA,4458.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159519,4.36811,3.75621,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.753,NA,NA
159680,5,4.76342,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.026,NA,NA,NA,NA
159870,5,3.80357,4.89259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115.494,NA,NA,NA,NA,NA
160020,5,3.18232,5,NA,NA,107.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160209,5,2.60697,5,NA,NA,NA,NA,924.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160473,4.61757,2.82239,4.93071,NA,NA,2396.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160618,3.7554,3.36348,4.04144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.344,NA,NA
160825,3.70192,3.84077,5,NA,NA,NA,593.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161117,5,4.94719,5,NA,NA,11808.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161319,4.67399,4.85917,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3861.882,NA,NA,NA,NA,NA,NA,NA
161386,4.31483,4.18046,5,NA,748.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161701,4.97472,2.75137,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
161795,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827.442,NA,NA,NA,NA,NA,NA,NA,NA,NA
162076,4.21522,5,4.98238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.704,NA,NA,NA,NA,NA,NA,NA,NA,NA
162253,4.41916,4.7308,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3690.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162349,4.24766,4.12855,4.01629,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162662,4.95872,5,4.98266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4932.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162749,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5518.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163044,5,3.64458,3.18945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.406,NA,NA,NA,NA,NA,NA,NA,NA,NA
163283,5,3.75649,1.70856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.314,NA,NA,NA,NA,NA,NA,NA,NA,NA
163381,5,3.58385,-0.65966,NA,NA,NA,NA,NA,NA,NA,NA,NA,1636.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163728,5,4.17868,-1.81376,NA,NA,NA,NA,NA,NA,NA,NA,580.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163746,4.54088,3.25705,-1.58427,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164116,5,3.74668,-1.94489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164280,4.24058,4.14908,-2.17652,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164388,5,4.0287,-1.20012,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164555,5,1.77699,-0.751639,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164749,5,-0.765611,-1.38895,NA,NA,NA,NA,NA,NA,NA,NA,NA,16878.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165071,5,1.30063,0.0897911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165310,4.73712,1.40084,-0.174537,NA,NA,NA,NA,NA,NA,NA,NA,NA,2214.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165442,4.06501,-0.180736,-1.61023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1488.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165662,4.56131,1.65827,-1.32643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165771,5,4.13548,-2.48767,NA,NA,NA,NA,NA,NA,NA,NA,NA,1712.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166093,5,4.69557,-3.20492,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166189,5,4.10143,-4.64789,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166506,5,4.89976,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3336.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166564,4.84489,4.96758,-2.16771,NA,NA,NA,NA,NA,NA,NA,NA,NA,5015.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166852,5,5,-0.777676,NA,NA,NA,NA,NA,NA,NA,NA,NA,17301.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166943,5,4.93166,-1.96708,NA,NA,NA,NA,NA,NA,NA,NA,NA,6689.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167241,5,5,-2.20976,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167359,5,4.25727,-2.57823,NA,NA,NA,NA,NA,NA,NA,NA,NA,1846.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167690,4.03327,4.8167,-2.79639,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167917,5,5,-4.15283,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168106,4.74871,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2933.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168163,5,5,-4.94716,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168392,5,5,-4.02351,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168645,5,5,-2.07028,NA,NA,NA,NA,NA,NA,NA,NA,NA,5165.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168877,5,5,-1.01675,NA,NA,NA,NA,NA,NA,NA,NA,NA,6383.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168983,5,5,-0.841559,NA,NA,NA,NA,NA,NA,NA,NA,NA,12794.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169223,4.64528,5,-0.296423,NA,NA,NA,NA,NA,NA,NA,NA,2342.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169349,3.90023,5,1.70335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169688,3.27045,4.64475,-0.334105,NA,NA,NA,NA,NA,NA,NA,NA,1441.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169927,3.12208,4.968,-0.160229,NA,NA,NA,NA,NA,NA,NA,NA,1800.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170125,3.39728,5,-0.317537,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170299,4.01865,5,-0.330829,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170529,4.69213,3.67881,-0.757599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.564,NA,NA,NA,NA,NA,NA,NA,NA
170653,4.76449,2.4354,-1.3902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170810,4.29139,5,-3.10966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171135,5,4.45213,-3.63357,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171146,5,2.64487,-1.85312,NA,NA,NA,NA,NA,NA,NA,NA,220.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171447,5,3.13125,-1.53004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2968.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171601,5,3.21337,-0.808197,NA,NA,NA,NA,NA,NA,NA,NA,2598.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171765,5,3.87084,-1.58971,NA,NA,NA,NA,NA,NA,NA,NA,1492.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172007,4.66846,4.75792,-1.14428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172224,2.95813,5,-0.92169,NA,NA,NA,NA,NA,NA,-55.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172532,2.52613,4.00157,0.835737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA
172707,3.8551,2.96625,1.57691,NA,NA,NA,NA,NA,NA,NA,NA,2.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172752,4.80627,2.41411,1.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,567.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173139,4.59822,2.02539,2.06212,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173242,4.43636,0.913516,1.74697,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173359,4.4928,2.06369,1.15178,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173649,5,2.02208,1.29739,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173815,5,2.25776,2.00679,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
