id,x0,x1,x2,fitness6.5,fitness5.5,fitness4,fitness4.5,fitness5,fitness7,fitness8,fitness8.5,fitness9.5,fitness10.5,fitness9,fitness7.5,fitness6,fitness3.5,fitness10,fitness3,fitness2.5,fitness1,fitness0.5,fitness1.5,fitness2
134668,5.90937,6.49932,8.62817,NA,NA,NA,NA,NA,NA,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134939,6.34155,7.15206,9.98545,NA,NA,NA,NA,NA,NA,NA,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135157,7.15914,8.2028,9.82358,NA,NA,NA,NA,NA,NA,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135311,8.80335,8.0788,9.60024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
135561,8.96659,9.28748,8.83265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
135625,9.41507,9.71258,8.54185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA
135987,8.54886,9.52526,7.86097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106,NA,NA,NA,NA,NA,NA,NA,NA
136172,9.48787,10.5,7.55962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA
136370,9.11119,10.5,8.38126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA
136504,8.2102,10.5,8.03145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136634,9.6077,8.47269,6.99386,NA,NA,NA,NA,NA,NA,NA,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136805,8.59716,10.5,6.66757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
137041,7.8925,10.5,7.57,NA,NA,NA,NA,NA,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137390,7.7441,10.5,7.54715,NA,NA,NA,NA,NA,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137584,7.34887,9.80736,9.27527,NA,NA,NA,NA,NA,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137765,8.19431,9.36717,8.29819,NA,NA,NA,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137822,8.50737,7.97312,8.69564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA
138195,8.46894,8.16626,10.271,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138358,8.64875,7.89005,7.89663,NA,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138448,7.05587,8.58185,8.99396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA
138616,8.24943,9.18931,10.4796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA
138972,8.37919,10.5,9.83739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
139125,8.28165,10.5,8.98973,NA,NA,NA,NA,NA,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139373,7.13604,8.74271,8.79762,NA,NA,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139507,8.55264,9.66634,7.2284,NA,NA,NA,NA,NA,NA,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139706,7.73308,9.40352,7.02842,NA,NA,NA,NA,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139906,8.14039,10.5,7.5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140041,8.72496,10.5,7.11283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140208,7.47859,10.5,7.69772,NA,NA,NA,NA,NA,NA,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140556,6.54263,10.5,8.14905,NA,NA,NA,NA,NA,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140651,7.31319,10.0847,8.85583,NA,NA,NA,NA,NA,NA,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140931,8.77276,8.86917,8.47445,NA,NA,NA,NA,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141019,7.99882,8.35362,6.77473,NA,NA,NA,NA,NA,NA,NA,NA,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141318,6.55196,7.55656,7.49559,NA,NA,NA,NA,NA,NA,NA,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141446,6.3277,7.06525,7.5238,NA,NA,NA,NA,NA,NA,NA,NA,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141739,7.58998,7.17435,7.38835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141823,7.29651,7.52902,6.87579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142182,6.28901,7.523,6.59153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA
142333,7.37294,7.58841,5.99493,NA,NA,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142442,6.99177,7.68322,6.99593,NA,NA,NA,NA,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142785,7.96598,8.24244,5.95971,NA,NA,NA,NA,NA,NA,NA,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142810,8.21524,7.94158,6.25484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143177,8.15906,5.95149,7.19357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143347,8.21426,7.71271,5.55156,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143535,7.77638,8.61567,4.91803,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143605,8.53065,6.64282,7.41243,NA,NA,NA,NA,NA,NA,NA,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143971,8.203,8.40101,8.27046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144147,8.82177,8.87152,9.04157,NA,NA,NA,NA,NA,NA,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144254,9.07439,9.57143,8.16452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA
144436,10.5,7.60662,8.7702,NA,NA,NA,NA,NA,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144788,10.5,8.25108,8.29137,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144945,10.5,7.33505,8.1771,NA,NA,NA,NA,NA,NA,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145126,10.5,8.2197,7.33358,NA,NA,NA,NA,NA,NA,NA,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145220,10.5,7.85069,5.90629,NA,NA,NA,NA,NA,NA,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145450,10.5,6.73381,7.13572,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145678,10.5,7.76375,7.70957,NA,NA,NA,NA,NA,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145989,10.4222,7.97602,6.21811,NA,NA,NA,NA,NA,NA,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146085,10.5,9.55044,6.24595,NA,NA,NA,NA,NA,NA,-0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146319,8.14267,7.54776,5.94993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104,NA,NA,NA,NA,NA,NA,NA,NA
146554,7.75358,8.57052,6.10057,NA,NA,NA,NA,NA,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146614,6.53476,8.87281,4.40001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,NA,NA,NA,NA,NA,NA,NA,NA
146887,7.09807,8.50192,6.94965,NA,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147134,7.47247,9.25856,7.92566,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147359,7.18629,8.19277,7.09808,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147430,7.17229,7.89821,6.50315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562,NA,NA,NA,NA
147747,6.80163,6.99029,6.17186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231,NA
147928,7.10135,6.90557,4.73904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171,NA,NA
148002,8.24222,6.80496,6.66282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,NA
148322,8.3822,7.64626,6.51976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427,NA,NA,NA
148405,7.01144,6.84761,7.0912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA
148761,7.58541,7.593,7.88272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771,NA,NA,NA,NA
148875,7.44122,7.4966,6.60333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247,NA,NA,NA,NA,NA
149060,7.46905,7.20021,6.58186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608
149296,6.54921,7.13878,5.79706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177
149563,5.71211,8.89852,6.81618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099,NA,NA,NA,NA
149794,4.7541,8.76084,7.8344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586
149850,5.2172,8.09969,7.70518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349
150164,3.76297,8.73938,8.55364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,NA,NA,NA
150379,3.29934,7.95248,7.76469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391,NA,NA
150413,4.14992,7.30172,8.24348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA
150794,5.41472,7.58797,8.50173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205,NA
150958,6.53565,7.09088,8.64574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441
151129,5.30665,7.69953,9.62862,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151336,3.74534,7.2075,8.1634,NA,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151504,4.2822,6.21898,7.96693,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151685,3.85,3.86277,7.53723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA
151907,3.80965,4.77592,7.3887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247,NA,NA,NA,NA,NA,NA,NA,NA
152194,3.71817,5.23291,8.16829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152231,5.13678,5.25292,7.5904,NA,NA,NA,NA,NA,NA,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152518,4.6709,3.97763,8.25653,NA,NA,NA,NA,NA,NA,NA,NA,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152646,4.56208,1.41981,8.29733,NA,NA,NA,NA,NA,NA,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152983,4.09642,2.2764,8.10648,NA,NA,NA,NA,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153044,4.94171,3.8974,9.4932,NA,NA,NA,NA,NA,NA,NA,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153243,5.36289,3.97983,9.06842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153504,5.65826,4.09686,8.73146,NA,NA,NA,NA,NA,NA,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153731,6.25553,4.21734,9.13679,NA,NA,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153874,7.67844,4.83748,8.26047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA
154107,8.70752,4.05315,7.41263,NA,NA,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154393,9.0786,5.02512,6.4281,NA,NA,NA,NA,NA,NA,NA,-0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154427,7.52986,6.15496,6.97221,NA,NA,NA,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154784,5.44025,5.20606,7.93741,NA,NA,NA,NA,NA,NA,NA,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154961,5.5319,6.04499,7.42364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
155054,4.2617,5.94159,8.22066,NA,NA,NA,NA,NA,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155225,5.32934,7.83006,8.78668,NA,NA,NA,NA,NA,NA,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155411,6.00151,7.7334,7.3143,NA,NA,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155773,6.87996,8.10293,6.48691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA
155909,6.79256,7.6421,7.48519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156160,6.44358,7.73016,6.95801,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156315,7.23184,6.50304,7.26142,NA,NA,NA,NA,NA,NA,NA,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156504,7.74956,7.67239,8.24183,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156675,7.4975,8.63122,7.94946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156881,7.6668,9.38583,7.78197,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157195,8.92955,10.5,8.39038,NA,NA,NA,NA,NA,NA,NA,NA,-0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157230,7.15822,9.9549,6.41438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157560,7.74793,8.0724,5.06586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157747,7.50448,8.49777,7.20359,NA,NA,NA,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157852,8.06102,7.67873,8.53295,NA,NA,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158080,8.17345,6.47098,8.7363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
158362,7.56288,5.99916,8.39915,NA,NA,NA,NA,NA,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158467,7.49529,6.40797,7.6933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158745,7.4602,4.71386,7.25659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158880,6.73124,5.9608,7.19729,NA,NA,NA,NA,NA,NA,NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159021,9.15253,6.06925,6.77713,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159370,9.06582,7.20024,8.10898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,NA
159534,8.35121,5.71041,8.47709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159646,8.34413,4.4218,8.59796,NA,NA,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159995,6.94141,4.13553,8.99482,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160124,6.6775,3.60799,7.91507,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160245,7.36155,2.40789,7.58014,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160417,7.26378,2.13456,7.17152,NA,NA,NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160797,7.38393,0.753812,7.48346,NA,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160953,7.47246,2.00129,6.75474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161048,8.5585,2.35739,7.66588,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161360,7.49107,2.57363,7.20439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215,NA,NA,NA,NA,NA,NA,NA,NA
161502,8.13524,3.92328,7.74626,NA,NA,NA,NA,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161729,7.76361,4.75914,6.44556,NA,NA,NA,NA,NA,NA,NA,NA,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161997,8.79685,3.60915,6.00469,NA,NA,NA,NA,NA,NA,NA,NA,-0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162015,9.68124,3.59529,7.23461,NA,NA,NA,NA,NA,NA,NA,NA,-0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162355,7.89564,2.47703,6.95783,NA,NA,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162475,7.39729,1.34016,8.42818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162646,7.06785,2.19175,7.9595,NA,NA,NA,NA,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162966,8.2801,2.44636,8.16115,NA,NA,NA,NA,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163018,7.57284,3.00485,8.41173,NA,NA,NA,NA,NA,NA,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163288,7.06749,1.85475,7.94955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA
163462,7.81025,1.62371,7.29718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
163704,7.97721,0.5,7.87366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101,NA,NA,NA,NA,NA,NA,NA,NA
163846,8.12915,2.06072,7.44804,NA,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164145,7.38556,1.03063,7.21289,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164241,7.6876,1.3411,8.3849,NA,NA,NA,NA,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164456,8.3784,3.5714,8.12182,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164624,9.19741,1.32609,8.38698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164982,8.15499,1.91299,7.88587,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165074,7.97776,4.23108,7.38185,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165243,8.2473,3.95333,8.38862,NA,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165445,8.57588,3.2615,9.20161,NA,NA,NA,NA,NA,-0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165772,7.66758,2.61194,8.52214,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165810,6.90287,4.59701,9.47776,NA,NA,NA,NA,NA,NA,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166053,8.20593,4.75104,10.5,NA,NA,NA,NA,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166265,7.14312,5.79103,9.59363,NA,NA,NA,NA,NA,-0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166449,6.82888,7.14092,7.38648,NA,NA,NA,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166750,6.69718,7.58844,8.21967,NA,NA,NA,NA,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166841,7.60578,6.98507,8.88213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA
167041,7.94368,4.93351,9.31252,NA,NA,NA,NA,NA,NA,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167302,8.28017,5.53489,9.91832,NA,NA,NA,NA,NA,NA,-0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167598,7.31247,5.54947,8.7021,NA,NA,NA,NA,NA,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167619,5.74385,6.53459,8.202,-0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167806,6.43189,6.34922,7.92307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135,NA,NA,NA,NA,NA,NA,NA,NA
168125,7.00682,7.25424,7.91983,NA,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168279,7.01241,8.97324,7.41175,NA,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
