id,x0,x1,x2,fitness7.5,fitness7,fitness8.5,fitness8,fitness6.5,fitness9,fitness9.5,fitness6,fitness10,fitness3.5,fitness4,fitness5.5,fitness4.5,fitness5,fitness3,fitness2.5,fitness1,fitness0.5,fitness2
145419,8.11069,7.73607,7.47195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525,NA,NA,NA,NA
145793,7.89042,7.48457,8.43232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831,NA,NA,NA,NA,NA,NA
145962,8.16264,7.41709,9.05681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA
146079,7.64716,8.25967,9.42415,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146287,7.24768,7.43783,7.70306,NA,NA,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146487,7.17263,7.43061,7.7018,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146693,7.46668,7.96402,7.90849,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146875,7.18813,7.44351,8.93887,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147020,7.57425,7.82212,7.57388,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147331,7.06864,7.01295,7.46982,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147597,7.20614,7.68195,7.0831,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147631,6.97857,7.60911,8.06651,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147941,7.22573,7.77748,7.99519,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148119,6.41708,7.27375,7.70737,NA,NA,NA,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148379,7.26075,7.73128,8.37826,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148460,7.50495,7.83179,8.77469,NA,0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148632,7.95505,7.85016,8.26276,NA,NA,NA,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148851,6.74847,8.32691,7.61006,NA,NA,NA,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149143,7.30707,8.26797,7.71844,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149230,7.49267,9.94147,8.19095,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149453,7.97766,9.53114,8.2081,NA,NA,NA,NA,NA,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149669,7.94024,8.54744,7.03687,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149821,8.3069,8.65134,7.60492,NA,NA,NA,0.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150049,7.62406,7.26511,8.18418,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150262,7.42681,7.00429,8.79418,NA,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150586,8.13177,8.34737,8.35058,NA,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150696,8.3147,8.51065,7.4512,NA,NA,NA,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150854,9.15183,7.47502,8.19803,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151017,8.47341,7.2772,7.48068,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151269,8.25218,6.47899,7.0807,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151445,7.94319,6.67558,6.66469,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151741,8.78563,6.81389,8.03562,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151937,7.21831,7.51683,8.23255,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152021,8.03497,6.87933,7.99993,NA,NA,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152241,8.18932,7.76874,8.07298,NA,NA,NA,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152438,7.77026,8.7803,8.34981,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152628,9.23531,9.64342,7.94192,NA,NA,NA,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152951,8.05441,7.23812,8.31385,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153057,9.09377,8.41263,7.45017,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153362,8.57578,8.92825,7.70408,NA,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153461,6.79697,7.29602,7.62088,NA,NA,NA,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153647,6.4065,9.1549,8.33222,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153867,7.45044,7.75485,9.02839,NA,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154077,7.24716,6.82052,8.27941,NA,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154261,7.77614,6.25562,8.87815,NA,NA,NA,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154516,7.62608,5.04193,7.841,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154725,7.32791,8.07667,8.27083,NA,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154931,7.32899,7.98301,8.39559,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155019,7.32824,8.23436,9.28071,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155400,7.22516,8.21378,7.26803,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155470,7.24619,7.93831,7.83141,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155760,7.69507,9.02515,7.98283,NA,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155958,7.58135,7.64002,8.33546,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156056,7.77771,7.45259,8.05041,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156208,7.81033,7.79504,7.89403,NA,NA,NA,NA,NA,NA,0.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156559,8.36723,7.51004,8.50844,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156704,8.18678,8.32056,8.02266,NA,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156966,8.37118,9.12288,7.90047,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157158,7.4972,7.85609,7.49269,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157395,7.63717,7.38353,7.63397,0.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157401,7.38554,7.0496,8.42132,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157776,7.93356,6.40244,7.72114,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157916,8.63279,7.17136,7.64607,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158118,8.58141,6.92375,6.97858,NA,NA,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158208,8.49085,6.54871,7.95213,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158533,8.26065,7.32078,8.49908,NA,NA,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158699,6.97393,8.80979,8.58302,NA,NA,NA,NA,NA,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158895,6.7993,7.75876,8.00207,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159198,7.33955,8.25367,8.37636,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159369,7.81472,8.34084,6.98763,NA,NA,NA,NA,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159483,7.76785,7.70677,6.39702,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159764,8.24323,8.00543,6.7265,NA,NA,NA,NA,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159823,8.87679,9.19866,5.5077,-0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160185,9.43085,8.66713,7.96092,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160244,8.48941,9.76327,7.8162,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160509,7.89309,8.76153,7.33856,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160754,8.56425,7.42013,6.47847,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160984,7.79285,7.67806,6.20036,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161055,9.77971,7.50328,7.0088,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161330,10.1992,7.92227,7.41016,NA,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161510,9.29413,7.06037,7.35991,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161781,10.1049,7.14215,8.20665,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161846,8.9499,6.52915,7.48422,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162119,8.11937,8.20348,5.97833,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162314,9.44953,7.95436,7.31422,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162553,8.12251,7.66253,7.02747,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162632,7.57638,7.80881,6.47888,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162919,7.31157,7.08587,6.91086,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163012,6.79459,6.7171,7.44103,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163326,6.61112,6.92601,7.98711,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163502,6.60303,6.31579,7.7611,NA,NA,NA,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163719,7.32801,7.20684,8.34207,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163918,8.23449,7.8033,7.29891,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164128,8.28573,7.98023,8.13648,NA,NA,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164390,8.24178,8.35915,7.80714,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164466,7.1551,7.39334,8.15997,NA,NA,NA,0.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164658,7.34323,7.9671,8.12302,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164924,7.94715,9.42718,6.97794,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165029,8.78901,8.92512,6.64965,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165332,7.89225,8.58398,7.51373,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165413,8.08653,9.05004,7.79678,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165785,8.23068,8.54281,8.36956,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165932,7.77449,6.49235,8.73748,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166062,7.61135,8.08387,7.90569,NA,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166232,6.55834,8.2345,8.63695,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166504,7.75796,8.23458,8.80941,NA,NA,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166654,8.54663,7.54221,9.41737,NA,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166830,7.30832,7.23969,7.83643,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167058,8.48141,7.93911,7.66632,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167288,7.93679,7.11718,8.74255,NA,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167439,7.58791,6.85862,7.57814,NA,NA,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167793,7.09454,8.39836,7.10811,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167828,7.00419,7.58239,8.1461,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168018,7.18325,8.58785,8.34172,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168272,7.07102,7.135,7.80482,NA,NA,NA,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168516,8.94656,7.10388,7.93709,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168784,7.7178,7.33927,7.60407,NA,NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168920,7.24029,8.46726,7.89373,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169070,7.22712,7.81359,8.35148,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169280,7.19678,7.50237,8.10213,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169492,7.47717,7.76542,8.09712,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169704,6.50862,7.72506,7.808,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169927,7.34214,8.17976,9.10728,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170062,7.92792,8.1614,8.34172,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170318,7.961,7.67852,7.80492,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170467,7.87652,7.78403,7.7914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529,NA,NA,NA,NA,NA,NA,NA
170791,7.28944,9.34762,7.61336,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170980,7.5011,8.52707,6.8919,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171129,7.6221,8.24963,6.95892,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171245,8.36064,8.94339,7.43143,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171406,8.35286,9.76787,6.99575,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171616,8.39455,8.63004,7.86262,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171812,8.91386,9.28897,7.55188,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172101,7.96941,7.79223,6.90663,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172362,8.88056,7.68121,7.60077,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172407,7.71526,8.28159,7.29557,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172687,8.46766,7.90108,7.39673,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172933,7.87889,8.7611,7.65373,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173052,7.74626,8.16507,8.01543,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173219,7.79444,7.56712,7.70134,NA,NA,NA,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173440,7.72398,6.98968,6.92556,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173691,7.96718,6.39396,7.73709,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173949,7.54782,7.33362,7.96761,0.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174184,6.9228,7.12894,7.09355,NA,NA,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174380,7.02124,6.39306,7.47415,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174544,8.70147,8.01259,8.14023,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174674,8.83166,7.93506,8.14807,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174897,7.92245,7.71318,7.01504,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175010,6.90621,7.43164,7.01013,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175400,7.15674,7.67592,7.39628,NA,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175568,7.21144,7.96209,7.73834,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175626,5.49109,8.93842,7.9548,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175952,6.70207,8.09398,7.85145,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176161,7.45098,7.09756,8.15263,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176391,8.75946,7.0692,7.18493,NA,NA,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176544,7.9398,6.84761,7.24071,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176721,7.99693,8.00633,8.4953,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176934,7.60063,7.92747,8.00607,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177032,7.54271,7.54792,8.50812,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177322,7.76036,8.00604,8.29237,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177401,8.62049,7.48245,8.54674,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177744,7.45911,7.48211,8.33227,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177923,8.03205,7.19103,8.27067,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178141,7.93202,7.45758,7.48846,0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178201,8.38847,8.16455,8.13214,NA,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178419,7.20364,8.85443,7.89453,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178719,8.75291,7.9299,7.17938,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178874,7.10117,6.69516,7.96352,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179174,7.38401,7.33476,7.08519,NA,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179368,6.58917,7.54409,8.105,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179517,7.03526,7.5852,7.82752,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179689,7.25243,7.53983,8.46995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA
179890,7.97818,6.55118,7.71152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA
180147,8.06285,6.65492,7.84786,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180288,7.65215,6.82306,7.57368,NA,NA,NA,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180527,7.55569,7.35384,9.09755,NA,NA,NA,0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180637,7.09092,7.37795,8.99132,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180857,7.38455,8.25162,8.86734,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181150,7.31088,8.25299,7.80275,NA,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181357,6.26124,8.68651,7.99626,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181540,6.76053,8.40872,8.13764,0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181661,8.02928,8.18477,8.49302,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
