id,x0,x1,x2,fitness0,fitness-0.5,fitness-1.5,fitness-1,fitness-2.5,fitness1,fitness0.5,fitness-2,fitness-3,fitness1.5,fitness-3.5,fitness-4,fitness-4.5,fitness-5
171374,-1.37892,-0.534507,-2.18267,NA,NA,NA,1885.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171560,-0.889213,-0.924954,-1.68611,NA,NA,NA,7244.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171683,-1.40898,-1.5168,0.384978,NA,NA,NA,3633.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171956,-0.590671,-1.54056,-1.00269,NA,4279.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172042,-0.222559,-1.36371,-0.111643,NA,7460.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172244,-1.28623,-1.0173,-1.4308,NA,NA,10045.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172418,-0.584919,-0.752632,-0.674323,NA,NA,16473.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172739,-0.594563,1.00807,-0.583848,NA,NA,NA,1443.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172854,-1.31653,-1.05925,-0.028214,2170.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173023,-1.21676,-1.45262,-0.389282,NA,2585.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173330,-0.832021,-0.803629,-0.758985,NA,NA,NA,NA,6654.099,NA,NA,NA,NA,NA,NA,NA,NA,NA
173507,-1.07807,-1.53271,-1.46556,NA,NA,NA,NA,1362.821,NA,NA,NA,NA,NA,NA,NA,NA,NA
173756,-0.560368,-1.9747,-0.408204,NA,988.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173954,-0.790149,-3.02968,-0.133813,NA,3814.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174092,-0.81767,-1.42013,0.0557023,3706.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174380,-0.866159,-0.88165,-0.039994,NA,NA,NA,12694.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174506,-0.130001,-0.205331,-0.0985187,NA,NA,NA,NA,NA,NA,NA,1148.636,NA,NA,NA,NA,NA,NA
174707,-1.34018,-0.0202272,-0.822263,NA,NA,NA,NA,3097.963,NA,NA,NA,NA,NA,NA,NA,NA,NA
174920,-3.1804,-0.282848,-0.0400444,652.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175109,-2.55339,-0.300871,0.0077933,NA,NA,NA,986.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175396,-2.09914,0.343049,-0.578893,NA,NA,1865.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175538,-0.821969,-0.751928,-0.929013,NA,12198.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175743,0.036012,-0.569145,-0.193064,NA,NA,NA,1151.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175985,-0.597113,-1.30362,-0.671337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632.209,NA,NA
176095,-0.850916,-1.45886,-1.93569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264.359,NA,NA
176210,-1.94885,-1.2213,-0.0824346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.769,NA
176531,-0.759054,-0.553433,-0.968672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.042,NA
176765,-0.282824,-0.704421,-2.92339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.963
176925,-1.48023,-0.987165,-2.66281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.704,NA,NA,NA
177039,-0.0402944,-2.03523,-1.47847,NA,NA,NA,NA,1569.244,NA,NA,NA,NA,NA,NA,NA,NA,NA
177392,-0.260223,-1.56704,-0.886785,NA,NA,NA,2212.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177424,-0.633097,-1.43799,-2.31492,NA,NA,836.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177629,-1.53228,-1.00421,-2.99403,NA,NA,NA,1761.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177853,-0.749552,-1.58417,-3.95501,NA,NA,NA,NA,NA,NA,NA,832.362,NA,NA,NA,NA,NA,NA
178016,-0.725786,-0.754037,-4.08129,NA,NA,5677.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178336,-0.755841,-0.177612,-2.59002,NA,2779.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178433,-0.987782,-0.840279,-2.66389,NA,NA,NA,NA,NA,NA,893.476,NA,NA,NA,NA,NA,NA,NA
178773,-1.59517,-1.3833,-2.94857,NA,NA,4534.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178891,-3.36115,-2.1516,-0.620476,NA,NA,NA,807.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179057,-3.13251,-3.01839,-0.72123,846.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179208,-1.97814,-2.84146,-1.39723,NA,NA,NA,NA,NA,NA,529.321,NA,NA,NA,NA,NA,NA,NA
179518,0.0225432,-0.204555,-1.07234,911.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179748,-0.319778,-1.23005,-0.0939153,NA,NA,NA,4229.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179926,-0.850917,-1.75029,-0.902876,NA,1870.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180158,-1.54388,-0.196885,-0.271658,NA,NA,NA,NA,NA,NA,2421.405,NA,NA,NA,NA,NA,NA,NA
180224,-1.60549,0.46303,-0.87349,NA,3738.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180495,-0.920603,-0.48292,-1.57447,NA,NA,NA,1242.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180631,-1.34497,-0.892023,0.923468,NA,NA,4366.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180977,-1.69678,-0.621459,1.37969,NA,NA,NA,1418.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181141,-1.2314,-0.636624,0.851877,NA,NA,3417.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181259,-3.11646,-0.808842,-1.62887,NA,3370.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181534,-1.61868,-0.773487,-1.89833,NA,3876.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181683,-1.44309,-1.23177,-0.237139,NA,9670.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181822,-0.0101962,-2.055,0.389561,NA,1371.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182136,0.401781,-1.23349,-0.16992,1774.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182299,0.88448,-2.19012,-0.973741,NA,NA,NA,NA,NA,NA,NA,547.97,NA,NA,NA,NA,NA,NA
182471,2.23578,-1.7061,-1.39685,NA,NA,950.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182700,2.1112,-1.4189,-0.772432,NA,NA,NA,2377.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182858,0.90348,-0.714168,-2.45508,NA,NA,1789.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183145,0.295884,-0.56584,-1.50687,NA,NA,NA,1669.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183346,-1.38888,-1.28935,-1.31196,NA,14706.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183584,-2.06816,-0.734584,-1.01761,NA,NA,5710.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183651,-1.33255,-0.232105,-1.04578,NA,NA,4540.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183906,-0.846293,0.660947,-0.737466,NA,NA,NA,5686.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184085,-0.229915,1.11403,-1.65465,NA,NA,284.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184213,-0.939032,-0.0557828,-2.72204,NA,NA,602.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184466,-1.52548,-0.590999,-1.19583,NA,NA,5482.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184634,-1.70298,-1.00607,-1.69313,NA,NA,1360.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184880,-1.34803,-0.784982,-0.97184,NA,NA,NA,NA,NA,NA,4921.779,NA,NA,NA,NA,NA,NA,NA
185033,-0.0935771,-1.53286,-1.23153,NA,NA,NA,NA,NA,NA,NA,2672,NA,NA,NA,NA,NA,NA
185271,-0.185356,-1.99985,-0.969261,NA,1824.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185514,-0.614895,-1.46839,-0.924017,NA,NA,NA,7877.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185622,-0.488807,-0.688687,-0.594115,NA,1547.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185961,-0.964067,-1.58981,-0.837192,NA,NA,NA,17041.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186009,-0.308925,-1.60996,-0.595606,NA,NA,5557.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186228,-0.153539,-1.20635,-1.22035,NA,4103.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186428,-0.508763,-2.06422,-0.953298,NA,1530.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186667,-1.68182,-1.64199,0.639306,NA,648.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186974,-1.47422,-1.97896,-0.973059,NA,NA,NA,NA,NA,NA,NA,825.982,NA,NA,NA,NA,NA,NA
187020,-1.22753,-0.905075,-0.404457,NA,NA,NA,952.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187265,-0.920577,-1.45319,-0.678851,NA,23721.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187425,-0.142591,-0.638347,-0.731639,NA,5831.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187622,-0.640825,-2.42488,-0.91992,NA,NA,NA,5482.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187856,-2.15965,-1.24364,-0.738594,NA,NA,NA,NA,NA,NA,NA,1267.619,NA,NA,NA,NA,NA,NA
188140,-0.885998,-1.08519,-1.40282,NA,NA,NA,4972.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188383,-1.33267,0.234233,-0.82045,NA,NA,NA,6606.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188586,-1.44381,-0.0473304,0.0371783,NA,2388.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188686,-1.61853,-1.32185,0.421039,NA,NA,2279.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188848,-0.804494,-1.31139,-0.396658,NA,NA,3720.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189050,-0.630788,-0.96746,-1.07392,NA,NA,3794.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189296,-2.43283,-1.42239,-0.279876,NA,NA,NA,4268.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189420,-3.43928,-1.25124,-1.33833,NA,2074.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189652,-1.38512,-1.49567,-0.840295,NA,NA,27760.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189862,-2.90991,-1.21976,-1.25294,NA,NA,1840.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190119,-3.06864,-0.277481,-0.790258,NA,NA,NA,NA,NA,NA,NA,1294.739,NA,NA,NA,NA,NA,NA
190315,-1.44184,-0.196313,-0.729803,NA,NA,NA,676.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190430,-1.58575,-0.76372,-1.15659,2427.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190620,-0.871498,-0.242811,-0.256342,NA,NA,9587.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190984,-0.965662,-1.98618,-0.159055,NA,NA,NA,7397.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191028,-1.42744,-0.603673,-0.174702,NA,3250.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191321,-1.35396,-0.228522,-0.346406,NA,1893.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191466,-1.63497,-0.807197,-0.5138,NA,NA,NA,3623.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191630,-1.5667,-0.164071,-0.233876,NA,1968.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191988,0.00891029,-1.55327,0.86865,NA,NA,NA,1831.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192090,-0.6811,-0.38957,-0.161684,NA,NA,3954.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192281,0.171041,-1.39438,-0.278448,NA,1033.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192529,-0.0533202,-0.334568,-1.48354,NA,6133.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192661,-0.646603,0.210736,-2.08873,NA,1006.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192815,-0.704854,-0.210293,-0.327992,NA,3031.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193009,-2.50877,-1.47113,0.36074,NA,NA,2136.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193262,0.105943,-0.201566,-0.854892,NA,NA,909.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193531,-1.32067,-0.599348,-0.940691,NA,NA,NA,3700.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193618,-2.44925,-0.791294,-0.502313,NA,NA,NA,1750.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193932,-2.94727,-0.293337,-0.209272,NA,NA,2198.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194100,-1.35306,-1.47993,-1.63291,NA,7755.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194226,-1.26805,-1.48498,-1.20903,NA,1703.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194403,-0.699025,-1.10038,-1.36827,NA,2842.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194719,-1.20283,-0.883139,-1.41029,NA,NA,8598.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194841,-1.4545,-0.702261,-1.53798,NA,NA,13222.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195031,-1.50606,-0.410593,-1.52583,NA,NA,NA,NA,NA,NA,NA,1828.877,NA,NA,NA,NA,NA,NA
195315,-1.3505,-1.56541,-1.21623,NA,NA,NA,9608.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195449,-1.31419,-1.43897,-0.816028,NA,NA,20008.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195634,0.661206,-2.0968,-0.525213,NA,NA,NA,500.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195912,-1.41831,-0.367194,-1.49593,NA,NA,NA,10343.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196177,-1.61157,-0.717467,-1.3436,NA,NA,NA,NA,NA,4726.683,NA,NA,NA,NA,NA,NA,NA,NA
196344,-0.642969,-1.53826,-1.62536,5946.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196587,-0.837991,-0.698777,-3.23044,1266.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196788,-0.675616,-0.655761,-2.56795,NA,NA,NA,NA,NA,NA,1684.369,NA,NA,NA,NA,NA,NA,NA
196998,-0.90374,-1.29286,-1.83289,NA,NA,NA,4943.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197018,-1.45421,-0.752423,-0.872374,6905.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197399,-1.89831,-0.522484,-0.834905,NA,NA,2351.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197427,-1.89626,-0.365917,-1.25256,NA,NA,1826.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197705,-0.670092,0.782792,-1.35423,NA,NA,6457.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197851,-1.43609,-1.39427,-1.27758,NA,NA,NA,22230.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198148,-1.23651,-1.13389,-0.833994,NA,NA,606.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198341,-0.842605,-0.659811,-0.157251,NA,NA,NA,10296.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198401,-1.50852,0.382263,-0.787335,NA,8448.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198658,-0.870795,-0.162065,-0.978133,NA,NA,NA,8832.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198877,-1.36939,-0.507291,-0.768555,NA,NA,NA,6716.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199110,-0.842584,-1.35835,-0.0675923,9625.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199255,-1.51431,-1.26074,0.882662,NA,NA,NA,3973.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199593,-1.43266,-0.866288,0.477742,NA,NA,NA,NA,NA,NA,1277.152,NA,NA,NA,NA,NA,NA,NA
199783,-2.21349,-0.979022,0.981914,NA,NA,NA,671.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199997,-2.31281,-0.827311,1.81781,NA,NA,NA,NA,NA,NA,NA,-134.71,NA,NA,NA,NA,NA,NA
