id,x0,x1,x2,fitness-2.5,fitness-0.5,fitness-1,fitness-1.5,fitness-2,fitness0,fitness1.5,fitness0.5,fitness1,fitness-3,fitness-5,fitness-4.5,fitness3,fitness4.5,fitness3.5,fitness5,fitness4
164880,0.211205,3.59837,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.138,NA
165054,-0.158733,4.16893,4.76841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4677.998,NA
165314,-0.875757,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12181.035,NA
165506,-0.76994,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12916.305,NA
165784,-1.99557,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5539.261,NA
166016,-1.95648,5,4.88879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6960.919,NA
166202,-2.00597,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6488.082,NA
166433,-1.86844,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3533.352,NA
166604,-1.07778,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771.366,NA
166762,-1.98159,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485.289,NA
166866,-2.06827,4.81754,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1570.883,NA,NA,NA
167237,-1.18361,5,4.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.582,NA
167314,-0.0187808,5,3.16975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.217,NA
167446,-0.991623,5,4.87909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10250.771,NA
167796,-1.93477,5,4.61228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648.358,NA
167985,-0.861738,5,3.62725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.811
168069,-0.91766,5,3.82964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766.201,NA
168315,-0.981161,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8261.57,NA
168491,-0.929771,5,4.52727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832.807,NA
168743,0.428497,4.89611,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2747.676,NA,NA,NA
169041,0.186398,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674.845,NA
169049,-0.906178,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11346.22,NA
169291,-0.72579,4.8213,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16019.167,NA
169549,-0.637767,3.9143,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2211.529,NA
169754,-0.5515,5,4.52418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.728,NA
169965,-1.64904,4.19441,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3167.812,NA
170159,-1.98383,3.80426,4.7816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2472.096,NA
170242,-0.92854,3.42656,4.36172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343.485,NA
170566,-0.104682,5,4.3822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.364
170770,-0.75629,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11013.878,NA,NA,NA
170910,-0.287861,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317.956
171174,-1.08258,4.96857,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3287.479,NA
171323,-2.49205,4.80365,4.32456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2513.342,NA
171453,-1.40662,4.80617,4.96355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3967.333,NA,NA,NA
171765,-0.899307,5,3.78966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265.078,NA
171935,0.305241,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393.47,NA
172185,-0.482283,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365.092,NA
172283,-1.05136,5,4.96117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5059.744,NA
172586,-0.860943,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12490.133,NA
172741,-2.11639,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4449.265,NA
172974,-1.55016,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5324.461,NA,NA,NA
173096,-0.670422,4.73321,4.5915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4846.139,NA
173333,-0.873729,5,4.76592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14654.537,NA
173597,-0.88886,4.78104,4.85756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19563.256,NA
173771,-0.506577,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2677.341,NA
173890,-0.828938,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12931.184,NA
174208,-0.251857,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4599.443,NA,NA,NA
174400,-0.109819,5,4.34095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4033.906,NA
174467,-1.34716,5,4.33403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6402.064,NA
174820,-1.19768,4.06375,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.607,NA
174882,-1.20672,4.43942,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060.435,NA
175158,-0.943206,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7316.329,NA,NA,NA
175420,0.427503,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2803.424,NA
175454,0.290636,5,4.75482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3852.859,NA
175671,-0.734117,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12394.068,NA
175890,-0.804112,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13055.786,NA
176077,-1.74636,5,4.33499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823.782,NA
176252,-1.23888,5,4.15454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250.137,NA
176481,-0.610553,5,4.96226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9315.695,NA
176801,-0.66293,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10324.025,NA
176846,-0.89144,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11783.569,NA
177116,-0.814464,3.9275,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246.439,NA
177336,-1.92214,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4792.215,NA
177461,-0.52335,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3588.062,NA
177779,-0.577416,4.83366,4.76561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10233.616,NA
177909,-0.693576,5,4.79859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14506.101,NA
178104,0.00271792,5,4.09335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252.775,NA
178355,-0.275084,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3248.526
178531,-0.813543,4.82751,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22221.348,NA
178811,-0.220864,3.72943,4.3189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2189.889,NA
179019,-1.23771,4.30726,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4174.169,NA
179149,-1.88807,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.158,NA
179251,-0.685866,4.71557,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12480.125,NA
179592,-0.740658,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12517.215,NA
179796,-0.985709,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8034.131,NA
179900,-0.872723,4.74828,4.63094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11677.07,NA
180086,-0.614387,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8269.475,NA
180327,0.277368,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3194.509,NA
180588,-0.73923,4.53949,4.68383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1576.125,NA
180828,-0.229921,5,4.23364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2451.651,NA,NA,NA
180915,-1.35516,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625.872,NA,NA,NA
181118,-0.540783,5,4.97217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5054.62,NA
181371,-0.858552,2.90738,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317.861,NA
181486,-0.78404,3.2889,4.13358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.348,NA
181779,-0.79377,2.7179,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3202.372,NA
181918,-0.819478,4.76997,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15622.683,NA,NA,NA
182038,0.260264,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3008.255,NA
182419,0.481617,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922.914,NA
182581,0.741292,4.23331,4.95059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2178.145,NA
182648,-0.303258,4.22222,4.80136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4863.291,NA
183010,-0.538262,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4394.285,NA
183074,-0.974352,4.94926,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13669.814,NA
183357,-0.706001,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11730.191,NA
183559,0.214936,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2286.784,NA
183691,-0.727615,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12259.719,NA
183968,-0.789302,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14953.377,NA,NA,NA
184159,-0.898064,4.7843,4.89918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18844.334,NA
184273,-0.672159,4.20366,4.22444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3772.012,NA
184464,-2.16528,4.98214,4.55178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.956,NA
184744,-2.4307,4.06672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.844,NA
184988,-2.44826,4.24363,4.79046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.832,NA,NA,NA
185171,-1.86671,4.09911,4.34289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.85,NA
185374,-1.55604,3.88436,3.17214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.231,NA,NA,NA
185616,-1.8684,5,4.81592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4606.081,NA
185780,-1.62861,5,4.23012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3998.678,NA
185902,-0.667012,4.69969,4.87172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13361.455,NA
186187,-1.58319,5,4.19228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4691.656,NA
186396,0.166304,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179.177,NA
186608,0.823436,4.44767,4.92392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.6,NA,NA,NA
186676,-0.0410296,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2794.164,NA,NA,NA
187013,1.31475,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1668.14,NA,NA,NA
187081,0.898071,4.70757,4.69073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.721,NA,NA,NA
187273,1.35712,4.68932,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2337.136,NA
187600,-0.29942,4.43242,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432.166,NA,NA,NA
187703,-0.783184,4.87848,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17256.119,NA
187879,-0.503513,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511.068,NA
188171,-0.547734,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4902.278,NA
188326,-2.08916,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5476.275,NA
188547,-0.707455,5,4.54828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2212.193,NA
188759,-0.578583,4.92055,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8260.23,NA
188931,-0.683885,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13077.32,NA
189049,-0.00690531,4.20951,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2493.918,NA
189319,-0.791786,4.58088,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4715.677,NA
189497,-0.944493,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9937.573,NA
189783,-0.834195,4.81893,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18185.536,NA,NA,NA
189866,-0.576974,5,4.8259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8468.65,NA
190088,-1.22052,5,4.18991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3222,NA
190370,-1.06485,4.60126,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2097.949,NA
190619,-0.39182,4.59702,4.80512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.462
190720,-0.99635,5,4.79054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9430.293,NA
190899,-0.601002,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7633.592,NA
191028,-0.94799,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12651.642,NA
191275,-0.000850557,5,4.99142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489.182,NA,NA,NA
191513,0.267187,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4115.636,NA
191679,-1.19334,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.454,NA,NA,NA
192007,-1.81904,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901.75,NA
192085,-2.08914,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4912.027,NA
192257,-1.66654,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370.447,NA,NA,NA
192477,-1.92145,3.7384,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2226.12,NA
192674,-1.47754,3.72719,3.61975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.691,NA,NA,NA
192841,-1.28839,5,4.44136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2768.57,NA
193128,-1.18221,5,4.34418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.159,NA
193423,-0.910998,5,4.86164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14914.83,NA
193450,-1.06196,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3740.652,NA
193790,-0.731989,3.71924,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5026.853,NA
193986,-1.44557,4.27152,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7361.725,NA
194132,0.228191,3.72687,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.231,NA
194230,-1.36211,5,4.15353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5303.044,NA
194511,-0.329217,4.1549,4.87706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3547.249,NA
194646,0.244468,5,4.9385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3420.791,NA
194922,-1.57803,4.85737,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6411.319,NA,NA,NA
195220,-0.691216,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15054.463,NA
195223,-0.970475,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8779.839,NA
195592,-0.14031,5,4.32984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4423.834,NA
195661,-0.77746,4.85305,4.8226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22698.072,NA
195923,-0.779819,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12993.308,NA
196055,-0.769788,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16523.87,NA
196321,-0.537713,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.321,NA,NA,NA,NA
196427,-0.863137,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12448.486,NA
196738,-0.676121,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10801.002,NA
196947,-0.390237,5,4.25393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022.192,NA
197053,-2.01235,5,4.8151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9539.484,NA
197384,-2.01477,5,4.97223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6188.703,NA
197526,-1.79801,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091.75,NA
197681,-3.42655,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.093
197859,-2.23728,4.97365,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2215.282,NA
198194,-2.11813,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4416.211,NA
198286,-2.01893,4.94857,4.94265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10226.03,NA
198513,-2.81593,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297.488,NA
198759,-2.77056,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.426,NA
198978,-0.915704,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11307.217,NA
199053,-0.905603,4.93677,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13967.847,NA
199220,-0.960919,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9223.146,NA
199474,-0.885092,4.767,4.18418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4758.645,NA,NA,NA
199817,-0.457682,4.67883,4.02027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102
