id,x0,x1,x2,fitness4.5,fitness5,fitness3.5,fitness4,fitness3,fitness1.5,fitness0.5,fitness-0.5,fitness0,fitness-2,fitness-1,fitness-1.5,fitness-3,fitness-4,fitness-5,fitness-2.5,fitness1
163469,5,5,4.23019,NA,5345.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163636,5,5,4.44952,NA,2427.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163940,5,4.84271,4.3213,NA,7096.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164117,5,5,4.49331,NA,762.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164328,5,4.88011,4.29143,NA,8908.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164410,5,5,4.13681,NA,3828.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164612,5,4.96424,4.08999,NA,3073.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164943,4.85066,5,4.43113,NA,4047.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165063,3.87386,5,4.13212,NA,1402.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165292,5,4.78175,3.31756,NA,3926.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165490,5,5,4.34518,NA,5050.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165738,5,5,4.42812,NA,4146.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165889,5,5,4.26105,NA,7129.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166025,4.86397,5,4.23669,NA,NA,2362.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166396,5,5,3.08649,NA,1323.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166444,5,5,4.25518,NA,5509.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166694,4.77909,4.73464,5,7460.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166971,5,4.40153,5,NA,3896.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167054,3.74653,5,4.48845,NA,351.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167347,4.27705,5,3.88678,NA,1448.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167575,4.26513,4.93589,5,7630.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167621,4.75295,4.48306,5,NA,1363.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167906,4.9327,5,4.76414,NA,NA,NA,7700.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168014,5,5,5,NA,NA,NA,NA,NA,1691.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168388,4.68547,5,5,NA,NA,NA,NA,NA,NA,1229.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168430,5,4.61054,5,NA,NA,NA,NA,NA,NA,NA,4269.695,NA,NA,NA,NA,NA,NA,NA,NA,NA
168807,5,5,4.36172,NA,NA,NA,NA,NA,NA,NA,NA,4216.223,NA,NA,NA,NA,NA,NA,NA,NA
168895,5,5,4.27902,NA,NA,NA,NA,NA,NA,NA,4134.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
169127,5,5,4.8628,NA,NA,NA,NA,NA,NA,NA,NA,NA,7130.757,NA,NA,NA,NA,NA,NA,NA
169400,4.66161,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4345.532,NA,NA,NA,NA,NA,NA,NA
169451,4.99826,5,5,NA,NA,NA,NA,NA,NA,NA,11676.609,NA,NA,NA,NA,NA,NA,NA,NA,NA
169671,4.67531,4.54726,4.89779,NA,NA,NA,NA,NA,NA,NA,2354.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
169894,5,4.88794,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16144.064,NA,NA,NA,NA,NA,NA
170098,4.72756,3.69955,5,NA,NA,NA,NA,NA,NA,NA,977.792,NA,NA,NA,NA,NA,NA,NA,NA,NA
170240,5,3.65522,4.70279,NA,NA,NA,NA,NA,NA,NA,2580.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
170552,2.99649,5,4.78693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.831,NA,NA,NA,NA,NA,NA
170626,4.84555,4.15579,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5046.168,NA,NA,NA,NA,NA
170935,4.90065,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15688.653,NA,NA,NA,NA,NA,NA
171115,5,5,5,NA,NA,NA,NA,NA,NA,3290.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171393,4.8215,5,5,NA,NA,NA,NA,NA,NA,4535.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171527,5,5,4.05252,NA,NA,NA,NA,NA,NA,NA,NA,823.759,NA,NA,NA,NA,NA,NA,NA,NA
171742,5,5,4.7353,NA,NA,NA,NA,NA,NA,NA,9577.264,NA,NA,NA,NA,NA,NA,NA,NA,NA
171822,5,5,5,NA,NA,NA,NA,NA,NA,NA,3490.736,NA,NA,NA,NA,NA,NA,NA,NA,NA
172170,4.8858,4.27272,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9763.702,NA,NA,NA,NA,NA
172362,5,4.22615,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4464.778,NA,NA,NA,NA,NA
172480,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485.395,NA,NA,NA,NA,NA,NA,NA
172748,4.40952,5,4.84036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.369,NA,NA,NA,NA,NA,NA
172957,4.38503,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3545.782,NA,NA,NA,NA,NA,NA,NA,NA
173127,4.36231,5,5,NA,NA,NA,NA,NA,NA,NA,2879.413,NA,NA,NA,NA,NA,NA,NA,NA,NA
173232,5,5,5,NA,NA,NA,NA,NA,NA,NA,12493.178,NA,NA,NA,NA,NA,NA,NA,NA,NA
173563,4.68233,5,5,NA,NA,NA,NA,NA,NA,NA,4925.521,NA,NA,NA,NA,NA,NA,NA,NA,NA
173796,4.72092,5,3.31428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3106.48,NA,NA,NA,NA,NA
173959,5,5,4.83744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17116.844,NA,NA,NA,NA,NA,NA
174140,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589.786,NA,NA,NA,NA,NA,NA
174278,4.91572,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16253.449,NA,NA,NA,NA,NA,NA
174506,5,4.65161,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6671.136,NA,NA,NA,NA,NA,NA
174750,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13006.568,NA,NA,NA,NA,NA,NA
174810,5,4.04827,4.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415.779,NA,NA,NA,NA,NA
175030,5,3.64176,4.64632,NA,NA,NA,NA,NA,NA,NA,2025.896,NA,NA,NA,NA,NA,NA,NA,NA,NA
175304,4.92311,2.75968,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4128.545,NA,NA,NA,NA,NA,NA
175543,5,2.85969,4.94162,NA,NA,NA,NA,NA,NA,NA,3043.856,NA,NA,NA,NA,NA,NA,NA,NA,NA
175766,5,4.60505,5,NA,NA,NA,NA,NA,NA,NA,3053.667,NA,NA,NA,NA,NA,NA,NA,NA,NA
175829,4.24074,5,4.4816,NA,NA,NA,NA,NA,NA,289.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176064,3.77679,4.76652,4.81439,NA,NA,NA,NA,NA,NA,NA,NA,1261.818,NA,NA,NA,NA,NA,NA,NA,NA
176399,5,5,5,NA,NA,NA,NA,NA,NA,2282.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176446,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3212.637,NA,NA,NA,NA,NA,NA
176784,5,5,4.18818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5420.24,NA,NA,NA,NA,NA
176998,5,5,4.48161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.291,NA,NA,NA,NA,NA
177044,5,4.77457,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15166.918,NA,NA,NA,NA,NA,NA
177243,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8277.125,NA,NA,NA,NA,NA,NA
177516,4.30772,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6977.543,NA,NA,NA,NA,NA
177700,4.02483,5,4.26854,NA,NA,NA,NA,NA,NA,NA,525.608,NA,NA,NA,NA,NA,NA,NA,NA,NA
177972,3.84615,5,4.23141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2282.839,NA,NA,NA,NA,NA
178098,5,5,4.95714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479.818,NA,NA,NA,NA,NA,NA
178341,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.092,NA,NA,NA,NA,NA,NA
178492,4.83269,4.80011,4.30725,NA,NA,NA,NA,NA,NA,NA,NA,7816.258,NA,NA,NA,NA,NA,NA,NA,NA
178672,5,5,4.39831,NA,NA,NA,NA,NA,NA,1332.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178812,5,5,5,NA,NA,NA,NA,NA,NA,NA,3678.129,NA,NA,NA,NA,NA,NA,NA,NA,NA
179021,5,5,3.68346,NA,NA,NA,NA,NA,NA,NA,2672.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
179263,4.92453,3.25563,4.49227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.532,NA,NA,NA,NA,NA,NA
179409,5,5,5,NA,NA,NA,NA,NA,NA,NA,10245.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
179689,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13052.566,NA,NA,NA,NA,NA,NA
179921,5,3.94165,5,NA,NA,NA,NA,NA,NA,NA,1692.718,NA,NA,NA,NA,NA,NA,NA,NA,NA
180019,4.67366,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9064.89,NA,NA,NA,NA,NA,NA
180211,5,5,4.80679,NA,NA,NA,NA,NA,NA,NA,14832.836,NA,NA,NA,NA,NA,NA,NA,NA,NA
180481,5,3.56455,5,NA,NA,NA,NA,NA,NA,NA,700.459,NA,NA,NA,NA,NA,NA,NA,NA,NA
180621,5,4.97276,3.88585,NA,NA,NA,NA,NA,NA,NA,3086.066,NA,NA,NA,NA,NA,NA,NA,NA,NA
180951,4.98086,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14089.578,NA,NA,NA,NA,NA,NA
181015,4.71611,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12502.836,NA,NA,NA,NA,NA,NA
181355,5,4.487,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246.341,NA,NA,NA,NA,NA
181527,5,4.90557,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6981.906,NA,NA,NA,NA,NA,NA,NA
181795,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5424.284,NA,NA,NA,NA,NA,NA,NA
181820,5,5,4.7897,NA,NA,NA,NA,NA,NA,NA,NA,NA,5898.914,NA,NA,NA,NA,NA,NA,NA
182026,4.99207,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.653,NA,NA,NA,NA,NA,NA,NA
182263,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710.575,NA,NA,NA,NA
182522,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2546.737,NA,NA,NA
182689,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
182826,5,5,4.63986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723.978,NA,NA
183032,5,3.90233,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.991,NA,NA
183266,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
183506,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.094,NA,NA,NA
183787,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110.885,NA,NA,NA,NA
183991,5,5,4.09367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.665,NA
184008,5,4.73146,4.48061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1836.933,NA,NA,NA,NA,NA
184221,5,4.38167,4.74237,NA,NA,NA,NA,NA,NA,NA,NA,2996.074,NA,NA,NA,NA,NA,NA,NA,NA
184455,5,4.70787,3.61823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2362.122,NA,NA,NA,NA,NA,NA
184709,5,4.7211,3.63635,NA,NA,NA,NA,NA,NA,NA,2833.653,NA,NA,NA,NA,NA,NA,NA,NA,NA
184925,5,4.87255,3.28071,NA,NA,NA,NA,NA,NA,NA,1206.509,NA,NA,NA,NA,NA,NA,NA,NA,NA
185078,5,5,3.75972,NA,NA,NA,NA,NA,NA,1273.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185343,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13056.608,NA,NA,NA,NA,NA,NA
185423,4.78004,5,5,NA,NA,NA,NA,NA,NA,NA,13623.957,NA,NA,NA,NA,NA,NA,NA,NA,NA
185724,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1705.336,NA,NA,NA,NA,NA,NA,NA,NA
185844,5,5,4.35964,NA,NA,NA,NA,NA,NA,NA,3963.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
186033,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9532.233,NA,NA,NA,NA,NA,NA
186333,4.30095,5,4.88515,NA,NA,NA,NA,NA,NA,NA,NA,6264.406,NA,NA,NA,NA,NA,NA,NA,NA
186529,4.98644,5,4.72808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14520.848,NA,NA,NA,NA,NA,NA
186797,4.62661,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2987.588,NA,NA,NA,NA,NA,NA,NA
186978,5,4.68541,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4937.566,NA,NA,NA,NA,NA,NA,NA
187149,3.90763,5,5,NA,NA,NA,NA,NA,NA,NA,2710.987,NA,NA,NA,NA,NA,NA,NA,NA,NA
187394,3.21255,4.82672,4.1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2413.854,NA,NA,NA,NA,NA,NA
187583,5,4.97804,3.88673,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305.325,NA,NA,NA,NA,NA,NA,NA
187756,5,5,4.40485,NA,NA,NA,NA,NA,NA,NA,NA,3287.474,NA,NA,NA,NA,NA,NA,NA,NA
187831,5,4.73745,4.11138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3720.429,NA,NA,NA,NA,NA
188123,3.45985,4.48709,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.939,NA,NA,NA,NA,NA,NA
188369,5,5,5,NA,NA,NA,NA,NA,NA,NA,12649.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
188578,5,4.78372,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16209.483,NA,NA,NA,NA,NA,NA
188778,4.43073,5,3.75122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.108,NA
188960,5,5,4.58259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2634.119,NA,NA,NA,NA,NA,NA
189177,5,5,4.95638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15244.984,NA,NA,NA,NA,NA,NA
189394,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7626.391,NA,NA,NA,NA,NA,NA
189434,4.1178,4.86382,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5896.493,NA,NA,NA,NA,NA
189746,5,5,4.58744,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.089,NA,NA,NA,NA,NA,NA,NA
189932,4.67568,4.8529,4.05422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.448,NA,NA,NA,NA,NA
190170,3.80329,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500.234,NA,NA,NA,NA,NA,NA
190370,5,4.63878,4.40412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.056,NA
190588,5,5,4.26856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5973.629,NA,NA,NA,NA,NA
190715,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2937.312,NA,NA,NA,NA,NA,NA,NA
190980,5,4.60375,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2685.89,NA,NA,NA,NA,NA,NA,NA
191014,5,4.7613,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3281.931,NA,NA,NA,NA,NA,NA,NA
191335,5,4.91387,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14172.245,NA,NA,NA,NA,NA,NA
191531,5,3.78098,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149.593,NA,NA,NA,NA,NA,NA
191693,5,4.83001,4.3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6433.971,NA,NA,NA,NA,NA
191845,5,5,4.33757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4862.897,NA,NA,NA,NA,NA
192016,5,5,3.63431,NA,NA,NA,NA,NA,NA,NA,NA,-9.473,NA,NA,NA,NA,NA,NA,NA,NA
192368,5,5,5,NA,NA,NA,NA,NA,NA,1363.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192455,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2510.094,NA,NA,NA,NA,NA,NA,NA,NA
192709,5,5,4.72634,NA,NA,NA,NA,NA,NA,NA,6407.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
192829,5,5,5,NA,NA,NA,NA,NA,NA,NA,5818.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
193016,5,5,3.78148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2735.076,NA,NA,NA,NA,NA,NA
193321,5,4.69556,4.64219,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909.718,NA,NA,NA,NA,NA,NA,NA
193503,5,4.55566,4.88208,NA,NA,NA,NA,NA,NA,NA,3445.918,NA,NA,NA,NA,NA,NA,NA,NA,NA
193626,5,4.90712,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7143.759,NA,NA,NA,NA,NA,NA,NA
193853,5,4.22301,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2502.248,NA,NA,NA,NA,NA,NA
194111,5,4.88943,4.7328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11333.941,NA,NA,NA,NA,NA,NA
194359,5,4.85127,4.93041,NA,NA,NA,NA,NA,NA,NA,8669.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
194476,5,4.58743,5,NA,NA,NA,NA,NA,NA,1300.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194710,5,5,4.67315,NA,NA,NA,NA,NA,NA,NA,5085.902,NA,NA,NA,NA,NA,NA,NA,NA,NA
194832,5,5,4.20917,NA,NA,NA,NA,NA,NA,NA,3489.042,NA,NA,NA,NA,NA,NA,NA,NA,NA
195155,5,4.20403,4.89511,NA,NA,NA,NA,NA,NA,NA,NA,5494.68,NA,NA,NA,NA,NA,NA,NA,NA
195363,5,4.69566,5,NA,NA,NA,NA,NA,NA,NA,NA,2202.417,NA,NA,NA,NA,NA,NA,NA,NA
195560,3.08915,5,5,NA,NA,NA,NA,NA,NA,NA,972.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
195741,4.62655,5,5,NA,NA,NA,NA,NA,NA,NA,6016.798,NA,NA,NA,NA,NA,NA,NA,NA,NA
195950,4.61794,4.77229,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514.951
196106,4.99715,5,5,NA,NA,NA,NA,NA,NA,3202.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196273,5,4.2141,4.89612,NA,NA,NA,NA,NA,NA,NA,4448.423,NA,NA,NA,NA,NA,NA,NA,NA,NA
196439,5,5,5,NA,NA,NA,NA,NA,NA,3223.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196769,5,4.72444,4.81967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17989.706,NA,NA,NA,NA,NA,NA
196871,5,5,4.88565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16761.79,NA,NA,NA,NA,NA,NA
197003,5,5,4.72013,NA,NA,NA,NA,NA,NA,NA,12342.222,NA,NA,NA,NA,NA,NA,NA,NA,NA
197214,5,4.96182,4.75124,NA,NA,NA,NA,NA,NA,NA,NA,NA,6505.556,NA,NA,NA,NA,NA,NA,NA
197500,4.68788,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4424.912,NA,NA,NA,NA,NA,NA,NA
197581,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302.736,NA,NA,NA,NA
197799,5,4.42308,4.86609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2546.743,NA,NA,NA,NA,NA
198122,3.26459,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062.961,NA
198229,4.67239,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2424.164,NA,NA,NA,NA
198561,4.97505,4.74745,4.79497,NA,NA,NA,NA,NA,NA,NA,NA,NA,2834.382,NA,NA,NA,NA,NA,NA,NA
198638,5,5,5,NA,NA,NA,NA,NA,NA,NA,12449.065,NA,NA,NA,NA,NA,NA,NA,NA,NA
198958,5,4.61614,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3904.964,NA,NA,NA,NA,NA,NA
199161,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12388.678,NA,NA,NA,NA,NA,NA
199261,5,5,4.57692,NA,NA,NA,NA,NA,NA,NA,4157.831,NA,NA,NA,NA,NA,NA,NA,NA,NA
199393,5,5,4.62531,NA,NA,NA,NA,NA,1530.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199775,5,4.77814,2.84893,NA,NA,-56.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
