id,x0,x1,x2,fitness-1,fitness0,fitness1,fitness0.5,fitness2.5,fitness4.5,fitness4,fitness5,fitness3,fitness2,fitness-2,fitness-0.5,fitness-1.5,fitness-2.5,fitness-3.5,fitness-3,fitness-4.5,fitness-4,fitness1.5,fitness3.5,fitness-5
137844,3.06999,0.152002,3.92676,NA,NA,NA,NA,NA,-7.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138058,3.78746,0.720646,4.39516,NA,NA,NA,NA,NA,145.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138265,3.28818,0.490522,5,NA,NA,NA,NA,NA,NA,164.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138468,2.34947,0.473594,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.601,NA
138722,2.27485,-0.430969,5,NA,NA,NA,NA,NA,NA,2.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138890,2.44839,-0.956504,5,NA,NA,NA,NA,NA,NA,NA,NA,579.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139041,2.30095,-0.281757,5,NA,NA,NA,NA,NA,2092.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139192,2.01757,-1.08058,5,NA,NA,NA,NA,NA,NA,NA,139.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139571,1.03502,-0.848474,4.76428,NA,NA,NA,NA,NA,NA,NA,1694.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139720,1.1833,-0.108555,5,NA,NA,NA,NA,NA,NA,NA,1283.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139882,2.49564,1.1927,5,NA,NA,NA,NA,NA,102.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140123,2.42083,1.83903,5,NA,NA,NA,NA,NA,NA,NA,594.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140264,2.15935,1.88037,5,NA,NA,NA,NA,NA,NA,NA,422.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140504,3.27618,1.68031,5,NA,NA,NA,NA,NA,NA,NA,628.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140633,4.37467,0.74609,4.60393,NA,NA,NA,NA,NA,NA,NA,946.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140858,3.9695,0.90711,4.26389,NA,NA,NA,NA,NA,NA,NA,113.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141068,5,-0.313942,5,NA,NA,NA,NA,NA,3441.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141330,5,-0.906547,5,NA,NA,NA,NA,NA,NA,NA,12508.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141471,5,-0.603336,5,NA,NA,NA,NA,NA,NA,NA,7746.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141584,5,-0.711964,4.73314,NA,NA,NA,NA,NA,NA,NA,17183.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141925,4.75687,-0.379858,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1526.997,NA
142015,5,-0.665334,5,NA,NA,NA,NA,NA,NA,NA,10413.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142302,5,-0.307519,4.14927,NA,NA,NA,NA,NA,NA,NA,2900.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142510,4.29928,0.268707,5,NA,NA,NA,NA,NA,836.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142692,1.76517,1.36626,5,NA,NA,NA,NA,NA,NA,NA,686.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142919,2.25258,0.624843,5,NA,NA,NA,NA,NA,NA,NA,319.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143023,4.236,1.08184,5,NA,NA,NA,NA,NA,NA,NA,65.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143351,4.06739,0.00788229,4.97839,NA,NA,NA,NA,NA,NA,358.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143512,5,-0.563023,5,NA,NA,NA,NA,NA,NA,NA,NA,397.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143759,5,-0.507346,5,NA,NA,NA,NA,469.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143913,5,-1.21505,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.293,NA,NA
144067,5,-1.0342,5,NA,NA,NA,NA,NA,NA,NA,NA,1473.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144269,5,-1.97061,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.688,NA
144490,5,-2.58602,4.85984,NA,NA,NA,NA,NA,2400.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144653,4.59026,-3.39923,4.45076,NA,NA,NA,NA,NA,NA,NA,210.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144786,5,-3.14726,4.81337,NA,NA,NA,NA,NA,NA,NA,2745.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145022,4.15648,-0.225143,4.59562,NA,NA,NA,NA,NA,NA,NA,1627.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145286,4.82423,-0.959819,3.68669,NA,NA,NA,NA,NA,NA,NA,5006.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145440,5,-0.683393,5,NA,NA,NA,NA,NA,NA,NA,11047.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145736,4.88683,-2.09772,5,NA,NA,NA,NA,NA,NA,NA,6303.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145803,4.54648,-0.809556,5,NA,NA,NA,NA,NA,NA,NA,2328.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146063,3.30199,0.662616,5,NA,NA,NA,NA,NA,NA,NA,679.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146182,3.90822,-0.648131,5,NA,NA,NA,NA,NA,NA,NA,2115.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146556,5,-0.978071,5,NA,NA,NA,NA,NA,NA,NA,8413.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146667,4.23433,-1.67202,5,NA,NA,NA,NA,NA,NA,NA,3403.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146806,5,-2.38043,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.003,NA
147103,5,-2.15466,4.67386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959.749,NA
147265,5,-1.50834,5,NA,NA,NA,NA,NA,5237.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147527,5,0.504246,4.9225,NA,NA,NA,NA,NA,1664.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147612,4.10574,-0.149456,5,NA,NA,NA,NA,NA,NA,976.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147916,4.90127,-1.09326,5,NA,NA,NA,NA,NA,NA,NA,2775.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148000,5,-0.105261,4.48823,NA,NA,NA,NA,NA,NA,NA,755.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148323,5,-1.07425,3.84687,NA,NA,NA,NA,NA,NA,NA,968.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148516,3.63251,-2.04976,4.5347,NA,NA,NA,NA,NA,NA,NA,140.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148645,4.50034,-1.52961,4.80274,NA,NA,NA,NA,NA,NA,NA,867.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148916,4.88573,-2.26085,5,NA,NA,NA,NA,NA,NA,NA,1131.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149049,5,-3.51237,4.33945,NA,NA,NA,NA,NA,NA,NA,1395.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149273,5,-3.644,4.40773,NA,NA,NA,NA,NA,NA,NA,675.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149506,5,-4.81914,3.24153,NA,NA,NA,NA,NA,NA,276.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149648,5,-2.83953,1.4221,NA,NA,NA,NA,NA,262.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149937,4.47346,-2.74511,-0.452622,NA,NA,NA,NA,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149991,5,-1.94289,0.760084,NA,NA,NA,NA,NA,NA,NA,1844.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150209,5,-2.40989,1.92604,NA,NA,NA,NA,NA,NA,36.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150444,3.3847,-2.84781,1.64361,NA,NA,NA,NA,NA,NA,NA,-77.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150569,3.51943,-1.04845,2.8842,NA,NA,NA,NA,NA,NA,NA,-39.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150895,5,-0.767492,3.77646,NA,NA,NA,NA,NA,NA,NA,4788.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151061,5,-1.13692,4.41772,NA,NA,NA,NA,NA,NA,NA,362.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151221,5,-1.50622,4.69972,NA,NA,NA,NA,NA,6298.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151373,5,-3.46576,5,NA,NA,NA,NA,NA,NA,783.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151670,5,-2.3634,3.49661,NA,NA,NA,NA,NA,NA,NA,138.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151883,4.47572,-2.8404,4.3823,NA,NA,NA,NA,NA,NA,NA,146.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152019,4.80223,-1.85128,4.57321,NA,NA,NA,NA,NA,NA,NA,1635.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152267,4.49087,-1.6828,4.82605,NA,NA,NA,NA,NA,NA,NA,528.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152526,5,-0.463505,5,NA,NA,NA,NA,NA,NA,NA,368.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152747,4.61423,-0.793044,4.73256,NA,NA,NA,NA,NA,5166.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152781,2.83665,-0.794964,3.84918,NA,NA,NA,NA,NA,NA,NA,1079.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152985,2.20762,-1.41503,4.87292,NA,NA,NA,NA,NA,NA,NA,3918.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153342,3.38425,-1.35492,4.85506,NA,NA,NA,NA,NA,NA,NA,4341.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153369,4.77704,-0.686128,5,NA,NA,NA,NA,NA,NA,NA,13677.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153566,4.77933,-0.698745,5,NA,NA,NA,NA,NA,NA,NA,14220.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153958,5,-0.962626,4.80516,NA,NA,NA,NA,NA,NA,NA,11775.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154145,4.82887,-0.892532,5,NA,NA,NA,NA,NA,9535.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154220,5,-0.819922,5,NA,NA,NA,NA,NA,NA,4825.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154486,4.53495,-3.02298,4.96322,NA,NA,NA,NA,NA,NA,NA,439.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154671,4.12114,-2.68047,5,NA,NA,NA,NA,NA,NA,NA,563.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154884,3.79951,-3.26226,5,NA,NA,NA,NA,NA,NA,NA,60.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155004,3.37635,-1.5824,4.85764,NA,NA,NA,NA,NA,NA,NA,3465.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155269,4.82834,-0.583307,5,NA,NA,NA,NA,NA,NA,NA,8909.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155496,4.65519,-1.85509,4.97008,NA,NA,NA,NA,NA,1701.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155597,3.47942,-0.159346,5,NA,NA,NA,NA,NA,NA,NA,921.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155793,5,-1.10469,5,NA,NA,NA,NA,NA,NA,NA,1096.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155974,4.91535,-2.8892,5,NA,NA,NA,NA,NA,NA,NA,3172.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156256,5,-5,3.83574,NA,NA,NA,NA,NA,NA,NA,862.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156480,5,-5,5,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156747,5,-4.72471,3.88938,NA,NA,NA,NA,NA,NA,NA,32.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156847,4.66533,-5,3.11747,NA,NA,NA,NA,NA,NA,201.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156989,5,-4.70791,4.36886,NA,NA,NA,NA,NA,NA,29.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157357,4.85377,-4.31602,5,NA,NA,NA,NA,NA,619.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157415,4.05017,-4.47676,3.94785,NA,NA,NA,NA,NA,NA,NA,55.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157733,4.74777,-2.50162,4.4654,NA,NA,NA,NA,NA,NA,NA,786.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157896,4.94448,-3.16182,5,NA,NA,NA,NA,NA,NA,NA,2285.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158098,5,-3.81712,4.96514,NA,NA,NA,NA,NA,NA,NA,1519.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158217,4.31268,-2.89055,4.26807,NA,NA,NA,NA,NA,NA,NA,994.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158491,5,-0.887425,4.72924,NA,NA,NA,NA,NA,NA,NA,12820.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158569,5,0.365899,4.95444,NA,NA,NA,NA,NA,NA,NA,3983.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158850,5,-0.871894,5,NA,NA,NA,NA,NA,NA,NA,12267.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158987,5,-1.23015,5,NA,NA,NA,NA,NA,NA,3678.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159314,5,-0.617118,5,NA,NA,NA,NA,NA,NA,NA,8395.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159371,5,-1.38464,4.06993,NA,NA,NA,NA,NA,NA,NA,2811.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159640,5,-1.83014,5,NA,NA,NA,NA,NA,NA,NA,2303.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159934,4.58144,-0.647557,5,NA,NA,NA,NA,NA,NA,NA,4718.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159974,5,2.28636,5,NA,NA,NA,NA,NA,1245.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160263,5,3.97115,4.19707,NA,NA,NA,NA,NA,NA,NA,348.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160366,5,5,5,NA,NA,NA,NA,NA,NA,5242.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160724,5,4.4413,5,NA,NA,NA,NA,NA,NA,536.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160947,4.65443,4.20115,5,NA,NA,NA,NA,NA,NA,NA,4755.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161037,5,4.95254,4.66992,NA,NA,NA,NA,NA,NA,NA,NA,1402.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161347,4.16675,5,4.79395,NA,NA,NA,NA,NA,NA,NA,NA,407.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161460,4.28469,3.27642,4.93214,NA,NA,NA,NA,NA,952.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161723,3.25093,2.97136,4.17415,NA,NA,NA,NA,NA,NA,76.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161934,4.50566,3.85882,4.57506,NA,NA,NA,NA,NA,-16.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162095,4.56393,3.86112,4.85631,NA,NA,NA,NA,NA,528.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162299,5,3.72419,4.4166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.581,NA
162479,5,3.29456,4.78337,NA,NA,NA,NA,NA,NA,NA,4028.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162606,4.54983,3.44362,5,NA,NA,NA,NA,NA,NA,NA,338.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162903,4.29032,4.55892,5,NA,NA,NA,NA,NA,NA,NA,1350.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163071,5,5,4.12372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.938,NA
163326,5,5,4.31849,NA,NA,NA,NA,NA,NA,801.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163460,2.93936,4.49614,5,NA,NA,NA,NA,NA,NA,NA,NA,-31.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163737,2.17588,4.54209,4.95703,NA,NA,NA,NA,NA,313.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163916,1.38077,3.81682,5,NA,NA,NA,NA,NA,NA,NA,863.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164094,3.39548,5,4.63889,NA,NA,NA,NA,NA,NA,NA,1799.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164182,1.65563,5,4.45843,NA,NA,NA,NA,NA,NA,NA,332.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164395,2.34856,5,5,NA,NA,NA,NA,NA,1942.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164741,2.9015,4.89424,4.19336,NA,NA,NA,NA,NA,NA,NA,1240.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164795,2.29982,5,5,NA,NA,NA,NA,NA,NA,NA,3224.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165049,3.09282,4.89618,5,NA,NA,NA,NA,NA,NA,NA,1872.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165270,3.179,5,5,NA,NA,NA,NA,NA,NA,NA,2666.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165374,3.15418,5,5,NA,NA,NA,NA,NA,NA,NA,2364.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165679,4.28476,3.63697,5,NA,NA,NA,NA,NA,NA,NA,1288.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165785,5,4.40525,5,NA,NA,NA,NA,NA,NA,NA,3797.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166075,4.59894,4.12264,5,NA,NA,NA,NA,NA,NA,NA,1604.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166206,5,5,4.59824,NA,NA,NA,NA,NA,NA,2136.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166366,5,5,4.28095,NA,NA,NA,NA,NA,NA,NA,5550.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166583,4.41101,5,4.76161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985.121,NA
166790,4.67434,5,4.89603,NA,NA,NA,NA,NA,5738.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167021,4.50722,5,4.66681,NA,NA,NA,NA,NA,118.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167342,4.05854,4.90076,4.82535,NA,NA,NA,NA,NA,NA,NA,3161.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167415,5,3.41671,5,NA,NA,NA,NA,NA,221.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167630,4.34383,4.67302,5,NA,NA,NA,NA,NA,NA,NA,4248.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167891,4.23734,5,5,NA,NA,NA,NA,NA,NA,NA,7173.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167963,3.37058,5,5,NA,NA,NA,NA,NA,NA,NA,2760.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168165,3.80136,5,3.727,NA,NA,NA,NA,NA,NA,400.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168414,3.71742,5,4.38845,NA,NA,NA,NA,NA,NA,NA,1464.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168582,5,5,5,NA,NA,NA,NA,NA,5520.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168779,4.22402,5,4.26175,NA,NA,NA,NA,NA,443.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169089,5,4.79287,4.3024,NA,NA,NA,NA,NA,NA,NA,6930.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169298,5,5,2.56023,NA,NA,NA,NA,NA,NA,78.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169541,5,5,3.40845,NA,NA,NA,NA,NA,NA,NA,2283.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169602,3.96747,5,4.01016,NA,NA,NA,NA,NA,NA,NA,35.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169895,5,5,3.18864,NA,NA,NA,NA,NA,NA,NA,2769.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170079,4.63315,5,3.41994,NA,NA,NA,NA,NA,NA,NA,1662.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170277,5,5,3.7333,NA,NA,NA,NA,NA,1523.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170505,4.85539,5,3.28198,NA,NA,NA,NA,NA,NA,NA,4335.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170661,4.94703,4.54445,3.17161,NA,NA,NA,NA,NA,NA,NA,520.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170793,5,4.29463,3.66282,NA,NA,NA,NA,NA,NA,NA,1532.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171149,4.46167,4.35511,3.1639,NA,NA,NA,NA,NA,NA,NA,321.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171183,5,5,2.27214,NA,NA,NA,NA,NA,NA,NA,2905.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171368,5,4.33069,0.990305,NA,NA,NA,NA,NA,NA,NA,1068.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171604,5,5,0.0634676,NA,NA,NA,NA,NA,NA,568.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171840,4.97136,5,-0.664557,NA,NA,NA,NA,NA,NA,NA,11619.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171992,3.97756,5,-1.98821,NA,NA,NA,NA,NA,NA,NA,207.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172333,5,5,-3.24099,NA,NA,NA,NA,NA,NA,NA,544.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
