id,x0,x1,x2,fitness2,fitness0.5,fitness1,fitness0,fitness-0.5,fitness-1.5,fitness-2,fitness-3,fitness-1,fitness-2.5,fitness2.5,fitness-3.5,fitness3,fitness1.5,fitness-5,fitness-4,fitness4,fitness3.5,fitness5,fitness4.5,fitness-4.5
138745,0.826886,5,4.74116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2390.865,NA
138816,1.37933,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2442.889,NA,NA
139093,1.87542,4.15098,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.893,NA
139245,2.27699,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2607.882,NA,NA
139516,1.30879,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875.59,NA,NA,NA
139684,3.34274,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3014.632,NA,NA
139797,3.18345,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3617.768,NA,NA
140013,4.52063,3.52307,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,NA
140254,5,3.85865,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.359,NA,NA,NA,NA,NA,NA,NA,NA
140420,5,3.60813,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851.159,NA,NA,NA,NA
140654,4.14721,3.86082,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528.13,NA,NA
140781,4.27929,5,4.52878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.158,NA,NA
140996,5,5,3.77499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531.882,NA
141194,4.96586,5,3.19476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.683,NA,NA,NA
141482,5,5,4.36595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.067,NA,NA,NA,NA
141623,4.43137,4.40129,3.71184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.357,NA,NA,NA,NA
141936,3.43128,4.71269,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.05,NA,NA,NA
141971,4.13879,3.87471,2.59275,-6.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142350,5,4.92652,4.2787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.3,NA,NA,NA,NA,NA,NA,NA
142529,4.36694,5,5,597.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142588,5,5,4.8427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3491.782,NA,NA,NA,NA,NA,NA,NA
142897,4.55513,4.25437,5,NA,11.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142966,4.59971,2.91548,5,NA,NA,NA,NA,1007.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143305,5,4.57172,5,NA,NA,NA,NA,NA,NA,NA,NA,3976.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143419,5,4.42139,4.92599,NA,NA,NA,NA,NA,3025.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143722,3.87037,5,5,NA,NA,NA,NA,408.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143870,3.69244,5,5,NA,NA,NA,NA,3046.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144133,4.44525,4.84868,4.86084,NA,NA,NA,NA,NA,5969.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144228,4.75006,5,5,NA,NA,NA,NA,NA,NA,NA,2215.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144422,5,5,5,NA,NA,NA,NA,NA,NA,NA,2238.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144563,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2539.96,NA,NA,NA,NA,NA
144934,5,5,4.11417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.979,NA,NA,NA,NA,NA,NA,NA,NA,NA
145112,4.67091,5,4.84726,NA,NA,NA,NA,NA,NA,4972.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145163,4.63987,3.80682,4.79979,NA,NA,NA,NA,NA,NA,1603.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145404,4.85693,4.41086,4.93709,NA,NA,NA,NA,NA,6731.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145691,5,4.62355,5,NA,NA,NA,NA,NA,NA,3005.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145815,4.8696,4.50133,5,NA,NA,NA,NA,NA,751.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146004,5,3.41222,3.81719,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146218,3.44371,3.90724,5,NA,NA,NA,NA,NA,NA,-131.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146492,3.27689,4.66036,4.99248,NA,NA,NA,NA,NA,3071.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146613,4.19901,4.05464,3.23088,NA,NA,NA,NA,NA,396.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146770,5,5,4.07056,NA,NA,NA,NA,NA,2713.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147148,5,5,4.8977,NA,NA,NA,NA,14759.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147247,5,4.6506,5,NA,NA,NA,NA,NA,NA,801.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147541,4.12511,5,5,NA,NA,NA,810.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147588,4.76658,4.05649,5,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147858,4.1831,3.70627,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.872,NA,NA,NA,NA,NA,NA,NA,NA
148131,4.88503,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1292.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148259,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441.809,NA,NA,NA,NA,NA,NA,NA,NA
148479,4.42416,5,5,898.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148677,5,5,5,NA,3461.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148808,5,5,5,NA,3219.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149018,4.77972,4.9174,4.15569,NA,NA,885.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149179,5,5,4.39703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.854,NA,NA,NA,NA,NA,NA,NA,NA
149475,4.47181,4.33217,4.47435,17.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149579,5,5,4.72849,NA,3501.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149895,5,4.07469,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.191,NA,NA,NA,NA,NA,NA,NA
150046,4.70498,4.85768,5,NA,NA,NA,NA,7447.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150235,5,5,5,NA,NA,NA,NA,2172.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150369,4.65203,5,4.89872,NA,NA,NA,NA,NA,NA,4234.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150552,4.64539,4.56039,4.82974,NA,NA,NA,NA,NA,NA,NA,758.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150821,2.99811,3.85437,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.975,NA,NA,NA,NA,NA
151077,3.3345,4.727,4.29427,NA,NA,NA,NA,NA,NA,1231.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151220,3.46837,5,5,NA,NA,NA,NA,NA,751.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151477,2.76778,5,5,NA,NA,NA,NA,NA,NA,897.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151660,4.92346,5,4.18792,NA,NA,NA,NA,NA,7675.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151804,4.78834,5,4.70743,NA,NA,NA,NA,NA,NA,6910.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151967,5,4.98807,5,NA,3235.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152253,5,3.82896,3.69466,NA,NA,NA,309.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152530,2.98867,4.63376,3.28667,7.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152685,5,5,3.58972,NA,NA,NA,167.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152874,5,3.96265,3.35128,66.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152994,4.88603,5,4.53523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.424,NA,NA,NA,NA,NA,NA,NA
153241,5,5,3.22355,NA,NA,508.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153350,5,5,2.34631,709.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153553,4.05314,4.86877,3.40078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.344,NA,NA,NA
153779,4.7792,5,4.74469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.769,NA,NA,NA,NA,NA,NA,NA,NA
153984,4.84671,5,3.62502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154163,4.40078,4.24935,4.23252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525.334,NA,NA
154496,5,3.82453,4.26148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450.968,NA,NA
154684,5,5,4.32687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5282.705,NA,NA
154817,4.29089,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7368.396,NA,NA
154971,3.10683,4.64137,4.58773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.063,NA
155209,5,3.40765,4.59963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.995,NA
155377,5,3.65093,4.28446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643.684,NA,NA
155566,5,3.22683,4.9012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4015.502,NA,NA
155874,4.97738,3.16992,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.81,NA,NA,NA
155991,5,3.26563,5,874.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156153,4.14956,5,5,NA,NA,NA,NA,1174.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156518,3.60057,4.89997,4.60468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.066,NA,NA,NA,NA,NA,NA,NA
156618,4.96387,4.75163,4.56426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156872,4.7838,4.38654,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.884,NA,NA,NA,NA,NA,NA,NA,NA
156975,4.16434,4.58602,5,NA,NA,460.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157244,3.84397,5,4.59903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.951,NA,NA,NA
157484,3.9613,4.36303,4.38525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.467,NA
157575,4.02744,5,4.25821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.983,NA,NA,NA,NA
157878,4.2447,5,4.91892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.831,NA,NA,NA,NA
157986,5,4.59301,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2360.906,NA
158296,4.69122,5,4.33314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6366.441,NA,NA
158434,4.81154,5,4.14299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5145.153,NA,NA
158588,4.71268,5,2.96934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.617,NA,NA,NA,NA
158896,4.15055,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413.902,NA,NA,NA,NA
158982,3.82889,2.77029,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.01,NA
159168,5,2.42439,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869.176,NA,NA
159450,4.63391,0.508827,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1056.817,NA,NA
159569,3.43136,1.73292,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.533,NA,NA
159868,4.61829,1.5152,3.78257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.463,NA,NA
160005,5,2.79547,4.29401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505.924,NA,NA
160252,5,3.43029,3.70835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.425,NA
160419,4.36902,3.56901,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.049,NA,NA
160699,4.98701,3.81324,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882.985,NA,NA,NA,NA
160807,4.38794,4.90352,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5497.255,NA,NA
161095,4.18326,4.65562,4.77672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307.353,NA,NA,NA,NA
161325,4.7207,5,3.40416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2451.701,NA,NA
161370,5,4.99223,4.25769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5710.344,NA,NA
161658,4.98218,4.3529,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5310.279,NA,NA
161835,4.65059,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300.308,NA,NA,NA,NA
162033,5,5,4.76847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3658.386,NA,NA,NA,NA
162185,5,4.04522,4.74292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670.04,NA,NA
162407,4.65057,4.87828,3.38416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2516.633,NA,NA
162651,5,3.96437,2.07982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.218,NA,NA
162768,5,4.2452,0.930146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2149.783,NA,NA
162991,5,4.00069,1.89871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.874,NA,NA
163316,5,5,0.376454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321.338,NA,NA
163346,5,3.92857,0.324931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.018,NA,NA
163613,5,4.37701,-0.373311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.233,NA
163929,5,5,0.546115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.603,NA,NA,NA,NA
164026,5,5,2.17713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.813,NA,NA,NA,NA
164261,5,4.76217,1.28626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066.613,NA
164523,5,3.10076,-1.21895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.484,NA,NA
164601,4.29291,3.07488,0.345772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.58,NA,NA
164858,4.3203,3.4676,3.35073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.632,NA
165097,4.53579,3.71675,2.39124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.016,NA,NA
165244,5,5,2.08132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.676,NA,NA
165440,5,5,2.38089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2297.924,NA,NA
165652,4.59719,4.28524,2.71724,155.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165761,5,5,2.50971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.74,NA
165954,4.85515,4.47971,1.65423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.975,NA,NA
166295,3.37648,3.11286,1.6054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.721,NA,NA,NA,NA,NA,NA,NA,NA
166539,2.31391,4.79997,2.14481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.316,NA
166737,1.35214,5,0.950914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.567,NA,NA
166917,2.45196,4.24847,2.13523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.639,NA,NA
167116,2.619,3.73542,3.12393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.387,NA,NA
167206,2.0533,4.38193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.758,NA,NA
167441,2.07438,5,3.49095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.471,NA,NA,NA,NA
167570,2.28398,4.80369,4.22546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.874,NA,NA,NA,NA
167901,2.28949,5,4.81264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3415.297,NA,NA
168019,3.18762,3.43596,4.06029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.229,NA,NA
168315,4.76309,2.94154,3.16441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.501,NA,NA
168388,5,2.67788,3.09735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.373,NA,NA
168678,5,3.79873,2.3524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910.162,NA,NA
168768,5,2.61362,2.88291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207.516,NA,NA
169018,5,4.9078,2.15204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064.119,NA,NA
169159,4.62663,5,2.42218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146.355,NA,NA
169349,4.47881,4.2337,2.01931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.797,NA
169728,4.40393,5,2.65296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.495,NA,NA
169892,4.74591,5,4.2698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6309.047,NA,NA
170133,5,5,4.54353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.638,NA,NA,NA
170220,5,4.25339,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1439.517,NA,NA,NA
170494,3.21672,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.74,NA,NA,NA,NA,NA,NA,NA
170673,5,4.22459,3.79915,NA,NA,629.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170902,4.81939,2.94503,3.99568,NA,NA,NA,-5.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171080,5,4.19101,2.94974,NA,NA,NA,NA,200.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171195,5,3.26159,2.67634,NA,NA,NA,568.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171392,5,2.62226,2.37991,NA,NA,NA,230.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171675,5,2.59155,2.39323,NA,NA,NA,NA,NA,40.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171895,5,3.95259,0.931414,NA,NA,NA,NA,NA,NA,NA,NA,379.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171976,4.35333,3.30563,0.742696,NA,NA,NA,84.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172184,5,2.98717,-1.61533,NA,47.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172413,5,4.37155,-2.30387,NA,NA,12.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172552,5,5,-1.22794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.314,NA,NA,NA,NA,NA,NA,NA
172935,5,5,-1.48755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853.605,NA,NA,NA,NA,NA,NA,NA,NA
173087,5,4.18308,-1.52755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5535.426,NA,NA
173227,5,4.47196,-1.69982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.863,NA,NA
173506,5,4.91272,-2.88341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3719.07,NA,NA
