id,x0,x1,x2,fitness-4,fitness-2,fitness-1,fitness-0.5,fitness0,fitness-2.5,fitness-3.5,fitness-3,fitness-1.5,fitness0.5,fitness2,fitness1.5,fitness3,fitness5,fitness4.5,fitness3.5,fitness1,fitness2.5,fitness-4.5,fitness-5,fitness4
138970,5,0.503729,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.923,NA,NA,NA,NA,NA,NA,NA,NA
139230,4.63761,0.240334,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.857,NA,NA,NA,NA,NA,NA,NA,NA
139466,5,0.804964,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745.568
139754,3.15328,0.418596,4.49162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.525,NA,NA,NA,NA,NA,NA,NA
139787,3.45468,-0.497988,4.95215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.893
140137,3.75017,-0.687222,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4105.326,NA,NA,NA,NA,NA,NA,NA
140230,4.76073,-0.612585,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9687.649,NA,NA,NA,NA,NA,NA,NA
140434,5,1.19709,4.88425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2399.329,NA,NA,NA,NA,NA,NA,NA
140707,4.34784,0.872973,4.84136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2459.21,NA,NA,NA,NA,NA,NA,NA
140845,5,0.685826,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626.688,NA,NA,NA,NA,NA,NA
141153,5,-0.598139,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7530.247,NA,NA,NA,NA,NA,NA
141170,5,-1.79775,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318.787,NA,NA,NA,NA,NA,NA,NA
141447,4.43821,-1.49513,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.197,NA,NA,NA,NA,NA
141712,5,-1.70885,4.87921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358.904,NA,NA,NA,NA,NA
141824,5,-0.741656,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4604.643,NA,NA,NA,NA,NA
142113,5,-1.03906,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732.827
142240,3.94134,-1.03923,3.57126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.822
142520,3.56416,-1.1637,4.51031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.129,NA,NA,NA,NA,NA,NA,NA
142734,5,-0.479381,4.6134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.652,NA,NA,NA,NA,NA,NA,NA
142816,5,-0.0730948,4.26015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3868.739,NA,NA,NA,NA,NA,NA,NA
143060,5,-1.48487,4.24827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9281.422,NA,NA,NA,NA,NA,NA,NA
143286,4.74521,-1.05099,4.9689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3167.294,NA,NA,NA,NA,NA,NA
143396,4.06739,-1.49777,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.049,NA,NA,NA,NA,NA
143620,3.77781,-0.0526437,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.124,NA,NA,NA,NA,NA,NA
143866,4.57149,0.0965391,4.23838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.128,NA,NA,NA,NA,NA,NA,NA
144072,5,-1.14387,4.38634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.46,NA,NA,NA,NA,NA,NA,NA
144238,5,-1.51577,4.39612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740.617
144458,5,-1.32449,4.42831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3353.719,NA,NA,NA,NA,NA,NA
144598,5,-0.911038,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14606.466,NA,NA,NA,NA,NA,NA,NA
144770,4.14516,0.0725313,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.187,NA,NA,NA,NA,NA,NA,NA
144984,5,0.832787,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782.6
145252,3.53665,0.56645,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.684,NA,NA,NA,NA,NA,NA,NA
145552,5,0.249319,4.65588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160.963,NA,NA,NA,NA,NA,NA,NA
145587,4.56641,-1.80519,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.533,NA,NA,NA,NA,NA,NA,NA
145783,5,-1.48002,4.30558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7014.334,NA,NA,NA,NA,NA,NA,NA
146091,3.73385,-2.03405,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969.274,NA,NA,NA,NA,NA,NA,NA
146192,4.66926,-1.89702,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4637.943,NA,NA,NA,NA,NA,NA,NA
146386,5,-2.54524,4.53437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.687,NA,NA,NA,NA,NA,NA
146592,3.39135,-2.91291,4.37073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.231,NA,NA,NA,NA,NA,NA
146930,3.6977,-2.58954,4.4763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.762,NA,NA,NA,NA,NA,NA,NA
147014,5,-3.76774,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.127,NA,NA,NA,NA,NA,NA,NA
147181,5,-3.12834,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.171
147529,4.33654,-5,4.95651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.675,NA,NA,NA,NA,NA,NA
147624,5,-3.92485,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868.285,NA,NA,NA,NA,NA
147857,4.77037,-3.08584,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4430.855,NA,NA,NA,NA,NA,NA,NA
148154,4.75223,-1.42867,4.02777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.981
148210,5,-1.54525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148372,5,-1.76271,4.72257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.301,NA,NA,NA,NA,NA,NA,NA,NA
148727,5,-0.768994,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1456.16,NA,NA,NA,NA,NA
148807,4.90671,-1.03232,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2574.136,NA,NA,NA,NA,NA
149034,4.16689,-2.20413,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.86,NA,NA,NA
149345,5,-1.69591,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149449,3.23838,-0.8074,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.004,NA,NA,NA,NA,NA
149705,3.75439,0.800301,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.364,NA,NA,NA,NA,NA,NA,NA,NA
149815,1.57293,2.20633,4.77095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.801,NA,NA,NA,NA,NA
150070,3.02549,2.44943,2.67933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.396,NA,NA,NA,NA,NA,NA,NA,NA
150268,3.41447,2.7943,2.30445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.125,NA,NA,NA
150463,4.25498,0.694674,1.61493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.723,NA,NA,NA,NA,NA,NA,NA,NA
150681,4.02754,-1.36463,1.80569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.782,NA,NA,NA
150829,3.85235,-1.53233,2.22638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.31
151124,4.50712,-2.24856,2.86091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887
151273,3.42455,-0.690067,4.08247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756.936,NA,NA,NA,NA,NA,NA,NA
151493,2.9443,-0.945875,4.32677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.215
151635,4.82344,0.49505,4.56212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.052,NA,NA,NA,NA,NA,NA,NA
151781,4.96486,0.277171,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3647.42,NA,NA,NA,NA,NA,NA,NA
152080,5,0.283832,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3252.237,NA,NA,NA,NA,NA,NA,NA
152324,4.69432,1.27873,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.803,NA,NA,NA,NA,NA
152450,5,0.662696,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.885
152631,5,1.36624,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629.078,NA,NA,NA,NA,NA,NA
152806,4.32424,2.3453,4.15653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.311,NA,NA,NA,NA,NA,NA,NA
153098,4.62952,1.26921,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1544.801,NA,NA,NA,NA,NA,NA,NA
153210,5,0.420196,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2898.419,NA,NA,NA,NA,NA,NA,NA
153475,5,-0.191294,4.94151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4715.086,NA,NA,NA,NA,NA,NA
153714,4.16805,-1.32183,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5164.438,NA,NA,NA,NA,NA,NA,NA
153869,4.62999,-2.38361,3.1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.917,NA,NA,NA,NA,NA,NA,NA
153972,5,-3.16072,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.786
154308,5,-2.55368,4.30354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.165,NA,NA,NA,NA,NA,NA,NA
154434,4.34785,-1.5396,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5657.948,NA,NA,NA,NA,NA,NA,NA
154748,5,-0.538872,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3127.675,NA,NA,NA,NA,NA,NA
154791,4.48908,-0.100657,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.297,NA,NA,NA,NA,NA,NA,NA
154968,5,0.235034,4.85536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3527.548,NA,NA,NA,NA,NA,NA,NA
155346,5,-0.620833,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8852.349,NA,NA,NA,NA,NA,NA
155555,4.34331,-1.55968,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5364.149,NA,NA,NA,NA,NA,NA,NA
155581,4.70654,-1.85007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2940.049,NA,NA,NA,NA,NA,NA,NA
155925,3.3145,-2.57604,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071.637,NA,NA,NA,NA,NA,NA,NA
156103,4.14747,-4.54886,4.94121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.906,NA,NA,NA,NA,NA,NA,NA
156301,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA
156603,5,-3.86939,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987.502,NA,NA,NA,NA,NA,NA,NA
156806,4.22416,-4.30107,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.863,NA,NA,NA,NA,NA,NA,NA
157070,4.78492,-2.42165,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1561.551
157251,5,-1.61184,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539.221,NA,NA,NA,NA,NA,NA,NA,NA
157377,3.88149,0.389917,4.29576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.161,NA,NA,NA
157738,4.17587,-0.362793,3.80356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.197,NA,NA,NA,NA,NA
157914,4.22923,-0.332014,4.28299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122.876
158129,4.20689,2.89726,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.928,NA,NA,NA,NA,NA,NA,NA
158340,4.92469,2.7933,3.50232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.351,NA,NA,NA,NA,NA,NA,NA
158472,5,3.22012,4.59358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.745,NA,NA,NA,NA,NA
158576,3.4143,4.18678,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.4,NA,NA,NA,NA,NA,NA,NA,NA
158768,4.4372,3.63178,4.87758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159083,5,3.67015,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122.235
159182,3.77797,3.09395,4.15477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.652,NA,NA,NA
159538,5,3.26327,4.10034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.249,NA,NA,NA,NA,NA,NA,NA,NA
159674,4.86466,4.55845,3.52953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,NA,NA,NA,NA,NA,NA,NA,NA
159824,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2143.422,NA,NA,NA,NA,NA,NA,NA,NA
160038,5,4.74624,4.40684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1165.99,NA,NA,NA,NA,NA,NA,NA,NA
160302,5,4.95992,4.88393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3966.327,NA,NA,NA
160443,5,4.89373,4.10874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160750,4.58387,4.9614,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160879,5,4.95617,4.18169,NA,NA,NA,4522.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160983,5,5,3.50256,NA,NA,NA,NA,69.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161265,5,4.33654,3.99714,NA,NA,NA,103.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161543,5,5,4.86243,NA,NA,14852.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161744,5,3.81374,5,NA,1979.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161768,5,3.5787,5,NA,499.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162004,5,3.91201,5,NA,NA,NA,NA,NA,NA,NA,335.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162292,5,3.26392,2.98614,NA,NA,NA,NA,NA,NA,NA,NA,216.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162459,4.47797,3.40404,4.34199,NA,NA,NA,NA,NA,NA,52.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162662,5,4.27011,4.24237,NA,NA,NA,NA,NA,NA,NA,913.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162847,5,4.72899,4.86966,3334.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163054,5,4.60327,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.245,NA
163223,4.68139,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2244.737,NA
163502,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
163653,5,4.57533,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.47,NA
163783,4.55453,4.69453,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.421,NA
164133,2.69071,4.98514,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.048,NA
164297,3.83785,5,4.99248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.78,NA
164499,4.33602,5,4.0426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.379,NA
164601,4.27902,4.94426,4.29238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.367,NA
164785,3.56683,4.1466,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.338,NA,NA
165101,4.95623,5,5,285.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165355,4.57744,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865.221,NA
165480,5,5,4.92033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3244.898,NA
165653,5,5,4.71278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2594.888,NA
165897,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
166152,5,5,5,2507.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166300,4.89401,4.32321,5,NA,NA,NA,NA,NA,NA,NA,NA,6292.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166558,5,4.32586,5,NA,NA,3727.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166630,4.94296,3.4352,5,NA,NA,NA,NA,NA,NA,NA,NA,2876.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166797,5,5,4.6533,NA,NA,NA,NA,1994.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167125,5,5,4.13462,NA,NA,NA,NA,1918.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167280,5,4.02591,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.662,NA,NA,NA,NA
167493,4.71391,2.70331,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167585,4.77553,1.8263,4.85199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127.034,NA,NA,NA,NA,NA,NA,NA,NA,NA
167823,4.8785,2.32844,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.369
168123,3.45432,2.7907,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.749,NA,NA,NA,NA,NA,NA
168169,3.76358,3.1383,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.088,NA,NA,NA,NA,NA,NA,NA
168531,3.61625,4.45946,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.646,NA,NA,NA,NA,NA,NA,NA
168659,2.65783,4.303,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275.593,NA,NA,NA,NA,NA,NA,NA
168830,1.17945,4.50125,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.583
168993,0.808994,4.84242,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661.885,NA,NA,NA,NA,NA,NA
169255,0.376096,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.619,NA,NA,NA,NA,NA
169495,2.13957,4.01088,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.195,NA,NA,NA,NA,NA,NA
169664,1.3288,5,4.91769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4465.203,NA,NA,NA,NA,NA,NA,NA
169761,2.46626,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328.295,NA,NA,NA,NA,NA,NA,NA
170150,3.51203,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.955,NA,NA,NA,NA,NA,NA,NA
170277,4.19101,3.8337,4.85114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200.133,NA,NA,NA,NA,NA,NA,NA
170452,4.8379,4.1623,4.88675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10155.181,NA,NA,NA,NA,NA,NA,NA
170561,5,4.49892,4.95327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627.747,NA,NA,NA,NA,NA,NA,NA
170805,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4146.579,NA,NA,NA,NA,NA,NA
171125,5,4.60763,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2801.505,NA,NA,NA,NA,NA,NA
171214,5,4.92955,4.2895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.038,NA,NA,NA,NA,NA,NA,NA,NA
171546,3.73887,3.55566,4.36724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.628
171651,4.22791,3.12259,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712.02,NA,NA,NA,NA,NA,NA
171913,4.05741,4.83665,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857.649
171963,5,5,4.34253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.089,NA,NA,NA,NA,NA,NA,NA,NA
172229,5,5,4.60334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174.479,NA,NA,NA
172520,5,5,4.9965,NA,NA,NA,NA,NA,NA,NA,NA,NA,3416.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172631,4.26001,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914.105,NA,NA,NA,NA
172873,4.33041,5,5,NA,NA,NA,2496.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173007,5,5,5,NA,NA,8402.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173351,5,5,4.67455,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173503,5,4.56895,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.103,NA,NA,NA,NA,NA,NA,NA,NA,NA
173730,5,4.41554,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.095,NA,NA,NA,NA,NA,NA,NA,NA,NA
173893,5,4.24608,4.33875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912.826,NA,NA,NA
