id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness0,fitness1,fitness2
179059,2.43677,0.373047,-4.97186,NA,NA,NA,NA,NA,NA,NA,-95.736,NA,NA,NA,NA,NA,NA
179313,1.9503,2.56805,-5,NA,NA,NA,NA,NA,-32.938,NA,NA,NA,NA,NA,NA,NA,NA
179527,1.69439,2.21211,-5,NA,NA,NA,NA,NA,NA,-29.409,NA,NA,NA,NA,NA,NA,NA
179753,0.522451,2.62697,-4.09566,NA,NA,NA,NA,NA,-59.924,NA,NA,NA,NA,NA,NA,NA,NA
179911,0.260186,2.64481,-4.50501,NA,NA,-129.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180024,1.72112,1.67535,-3.79896,NA,NA,NA,-20.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180302,2.35623,1.00914,-4.35346,NA,NA,NA,-34.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180577,3.30178,1.38171,-4.75567,NA,NA,NA,NA,-73.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
180746,3.34282,1.67438,-3.30984,NA,NA,NA,NA,NA,-93.146,NA,NA,NA,NA,NA,NA,NA,NA
180831,2.45724,1.06037,-4.45137,NA,-126.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181046,1.80982,1.30453,-5,NA,NA,NA,NA,-36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
181274,1.84028,0.4529,-5,NA,NA,-144.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181505,1.21346,1.52482,-5,NA,NA,NA,NA,NA,-25.741,NA,NA,NA,NA,NA,NA,NA,NA
181734,0.7422,1.54458,-5,NA,NA,NA,NA,NA,NA,-52.842,NA,NA,NA,NA,NA,NA,NA
181839,2.39199,2.81023,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.014,NA,NA,NA
182028,1.95928,1.97853,-5,NA,NA,NA,NA,NA,NA,NA,NA,-77.94,NA,NA,NA,NA,NA
182332,1.00523,2.64987,-4.93114,NA,NA,NA,NA,NA,NA,NA,-56.441,NA,NA,NA,NA,NA,NA
182475,1.29063,1.8814,-4.06603,NA,NA,NA,NA,NA,NA,NA,NA,-64.742,NA,NA,NA,NA,NA
182793,2.51379,1.57519,-4.70194,NA,NA,NA,NA,NA,NA,NA,NA,-76.239,NA,NA,NA,NA,NA
182956,1.16993,0.259352,-5,NA,NA,NA,NA,NA,NA,NA,NA,-170.295,NA,NA,NA,NA,NA
183173,1.61315,-0.361723,-4.74863,NA,NA,NA,NA,NA,NA,NA,-224.62,NA,NA,NA,NA,NA,NA
183235,2.18113,-1.0574,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-382.81,NA,NA,NA,NA
183565,1.68436,-0.29253,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-254.797,NA,NA,NA,NA
183736,0.115269,-0.794493,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-567.206,NA,NA,NA
183827,1.37755,1.2426,-5,NA,NA,NA,NA,NA,NA,NA,NA,-85.432,NA,NA,NA,NA,NA
184010,0.998798,1.7592,-4.83801,NA,NA,NA,NA,NA,-27.166,NA,NA,NA,NA,NA,NA,NA,NA
184201,1.43092,2.71457,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.449,NA,NA,NA,NA
184533,2.38975,2.17276,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.839,NA,NA,NA
184794,3.10339,2.63474,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.503,NA,NA,NA,NA
184919,1.90221,1.09885,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-151.843,NA,NA,NA
185108,2.24845,1.61161,-5,NA,NA,NA,NA,NA,NA,NA,-38.179,NA,NA,NA,NA,NA,NA
185252,3.37851,0.28014,-5,NA,NA,NA,NA,NA,NA,-136.778,NA,NA,NA,NA,NA,NA,NA
185426,2.85719,0.779184,-5,NA,NA,NA,NA,NA,NA,-73.928,NA,NA,NA,NA,NA,NA,NA
185748,2.66662,1.32659,-3.22199,NA,NA,NA,-71.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185998,2.92275,1.56411,-3.10738,NA,NA,-113.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186094,2.08651,1.0647,-3.11014,NA,NA,NA,-63.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186243,2.43803,1.55766,-4.44794,NA,NA,NA,NA,NA,NA,NA,-36.425,NA,NA,NA,NA,NA,NA
186499,1.39244,1.28162,-5,NA,NA,NA,NA,NA,-28.596,NA,NA,NA,NA,NA,NA,NA,NA
186759,1.86435,1.32502,-5,NA,NA,NA,-21.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186885,3.10959,3.10678,-5,NA,NA,NA,NA,-110.227,NA,NA,NA,NA,NA,NA,NA,NA,NA
187006,2.4178,2.23958,-5,NA,NA,NA,NA,NA,NA,NA,-42.721,NA,NA,NA,NA,NA,NA
187392,1.27136,1.43893,-5,NA,NA,NA,NA,NA,NA,-34.742,NA,NA,NA,NA,NA,NA,NA
187454,1.84658,1.50993,-5,NA,NA,NA,-20.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187744,1.32635,2.24389,-5,NA,NA,NA,NA,-44.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
187869,1.41147,3.31512,-5,NA,NA,NA,-83.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188183,0.480536,2.75664,-4.34816,NA,NA,NA,NA,NA,-66.045,NA,NA,NA,NA,NA,NA,NA,NA
188385,1.28847,3.22838,-3.92159,NA,NA,NA,NA,NA,-65.957,NA,NA,NA,NA,NA,NA,NA,NA
188464,0.0987267,2.19363,-4.27489,NA,NA,NA,NA,NA,-73.599,NA,NA,NA,NA,NA,NA,NA,NA
188719,0.973406,1.88068,-5,NA,NA,NA,NA,NA,-34.366,NA,NA,NA,NA,NA,NA,NA,NA
188839,2.10808,2.83107,-5,NA,NA,NA,NA,NA,-44.532,NA,NA,NA,NA,NA,NA,NA,NA
189072,2.85302,2.37685,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.665,NA,NA,NA
189229,2.27822,4.10067,-5,NA,NA,NA,NA,NA,NA,-152.301,NA,NA,NA,NA,NA,NA,NA
189537,1.82253,3.35065,-5,NA,NA,NA,NA,NA,NA,-79.294,NA,NA,NA,NA,NA,NA,NA
189651,1.97931,3.6379,-4.08605,NA,NA,NA,NA,NA,-89.544,NA,NA,NA,NA,NA,NA,NA,NA
189951,1.33086,2.1091,-4.75068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-125.125,NA,NA,NA
190175,2.45093,2.75268,-4.12455,NA,NA,NA,NA,NA,NA,NA,NA,-76.702,NA,NA,NA,NA,NA
190296,2.70611,1.27864,-4.69889,NA,NA,NA,NA,NA,NA,NA,NA,-76.907,NA,NA,NA,NA,NA
190438,1.91411,1.4775,-3.64235,NA,NA,NA,NA,NA,NA,NA,-46.951,NA,NA,NA,NA,NA,NA
190615,1.57687,1.34802,-5,NA,NA,NA,NA,NA,NA,NA,NA,-58.741,NA,NA,NA,NA,NA
190874,1.23117,0.56623,-5,NA,NA,NA,NA,NA,NA,NA,NA,-131.886,NA,NA,NA,NA,NA
191136,1.48325,2.11065,-2.9873,NA,NA,NA,NA,NA,NA,NA,-72.792,NA,NA,NA,NA,NA,NA
191225,1.69337,2.03908,-3.29293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.787,NA,NA,NA
191407,0.834935,1.52986,-3.15836,NA,NA,NA,NA,NA,NA,-67.205,NA,NA,NA,NA,NA,NA,NA
191724,1.98928,0.998456,-4.47058,NA,NA,NA,NA,NA,NA,-29.226,NA,NA,NA,NA,NA,NA,NA
191975,2.38335,1.86222,-4.14592,NA,NA,NA,NA,NA,NA,-24.447,NA,NA,NA,NA,NA,NA,NA
192174,3.00757,1.40015,-3.33542,NA,NA,NA,NA,NA,NA,-83.504,NA,NA,NA,NA,NA,NA,NA
192275,2.91503,3.03934,-4.28922,NA,NA,NA,NA,NA,NA,-80.597,NA,NA,NA,NA,NA,NA,NA
192521,2.29105,2.71379,-5,NA,NA,NA,NA,NA,-43.028,NA,NA,NA,NA,NA,NA,NA,NA
192777,2.793,1.81772,-3.70803,NA,NA,-94.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192854,1.86344,2.84056,-4.47043,NA,-119.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193112,1.37275,1.80674,-4.21591,NA,-103.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193312,2.12909,1.67392,-3.71456,NA,NA,-66.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193489,1.37358,1.8967,-4.32555,NA,NA,NA,NA,NA,NA,NA,-27.322,NA,NA,NA,NA,NA,NA
193626,2.14209,2.81418,-3.27236,NA,NA,NA,NA,NA,NA,NA,-82.549,NA,NA,NA,NA,NA,NA
193842,2.80331,1.67592,-3.36409,NA,NA,NA,NA,NA,NA,-70.988,NA,NA,NA,NA,NA,NA,NA
194019,3.02643,3.06837,-5,NA,NA,NA,NA,NA,NA,-95.308,NA,NA,NA,NA,NA,NA,NA
194355,3.22001,2.83674,-5,NA,NA,NA,NA,NA,-85.431,NA,NA,NA,NA,NA,NA,NA,NA
194473,3.33493,2.12534,-4.64585,NA,NA,-94.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194653,3.0899,1.54334,-4.45762,NA,NA,NA,NA,-67.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
194884,2.68089,1.28129,-4.44126,NA,NA,NA,NA,-61.198,NA,NA,NA,NA,NA,NA,NA,NA,NA
195174,2.39131,3.22694,-4.56489,NA,NA,NA,NA,-76.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
195345,1.29769,2.26106,-3.94716,NA,NA,NA,NA,NA,-21.983,NA,NA,NA,NA,NA,NA,NA,NA
195537,1.81741,1.09395,-3.48765,NA,NA,NA,NA,NA,-37.214,NA,NA,NA,NA,NA,NA,NA,NA
195728,1.89047,1.30161,-4.60459,NA,NA,NA,NA,NA,-7.935,NA,NA,NA,NA,NA,NA,NA,NA
195918,1.09388,-0.305367,-5,NA,NA,NA,NA,NA,-315.984,NA,NA,NA,NA,NA,NA,NA,NA
196131,1.73394,1.55327,-5,NA,NA,NA,NA,NA,NA,-21.21,NA,NA,NA,NA,NA,NA,NA
196379,2.54709,1.37534,-4.18538,NA,NA,NA,NA,NA,-21.047,NA,NA,NA,NA,NA,NA,NA,NA
196445,0.56234,2.95565,-3.9917,NA,NA,NA,-86.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196679,1.63616,1.54641,-4.37113,NA,NA,NA,NA,NA,NA,NA,-27.674,NA,NA,NA,NA,NA,NA
196862,1.12738,2.15052,-4.49565,NA,NA,NA,-28.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197143,0.757884,1.53741,-4.63696,NA,NA,NA,-46.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197349,-0.06722,0.818575,-4.15209,NA,NA,NA,NA,-195.317,NA,NA,NA,NA,NA,NA,NA,NA,NA
197568,0.235427,2.44129,-4.47037,NA,NA,NA,NA,NA,-70.412,NA,NA,NA,NA,NA,NA,NA,NA
197708,0.17629,2.16286,-4.27391,NA,NA,NA,NA,NA,-69.619,NA,NA,NA,NA,NA,NA,NA,NA
197991,-0.275024,1.34493,-5,NA,NA,NA,NA,NA,-124.286,NA,NA,NA,NA,NA,NA,NA,NA
198056,0.494607,1.49969,-4.45488,NA,NA,NA,NA,NA,-53.268,NA,NA,NA,NA,NA,NA,NA,NA
198342,-0.11042,1.51687,-3.92144,NA,NA,NA,NA,NA,NA,NA,-109.102,NA,NA,NA,NA,NA,NA
198468,-0.171613,1.45321,-4.87418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-211.18,NA,NA,NA
198757,0.247513,0.765084,-5,NA,NA,NA,NA,NA,NA,-135.364,NA,NA,NA,NA,NA,NA,NA
198983,1.31539,2.45021,-5,NA,NA,NA,NA,NA,NA,-38.32,NA,NA,NA,NA,NA,NA,NA
199075,1.21819,1.28153,-5,NA,NA,NA,-36.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199223,0.333324,0.645754,-5,NA,NA,NA,-159.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199412,1.4941,0.696764,-5,NA,NA,-148.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199740,1.46509,0.84707,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-430.314,NA
199999,0.70975,1.53116,-4.47114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-567.615
