id,x0,x1,x2,fitness-2,fitness-1,fitness-1.5,fitness0,fitness-0.5,fitness0.5,fitness-2.5,fitness1,fitness-3,fitness-3.5,fitness1.5,fitness2,fitness-5,fitness-4
171215,-0.743539,-0.061955,-0.94561,NA,NA,NA,NA,NA,3786.834,NA,NA,NA,NA,NA,NA,NA,NA
171461,0.346898,-0.0771018,-0.225242,NA,NA,NA,1829.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171746,-0.587875,2.2259,-1.43587,NA,3795.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171952,-0.888971,1.70158,-1.01593,NA,NA,NA,NA,NA,626.001,NA,NA,NA,NA,NA,NA,NA,NA
172175,0.0583535,3.25166,-0.762328,NA,NA,NA,NA,1548.167,NA,NA,NA,NA,NA,NA,NA,NA,NA
172356,-0.0362441,3.30177,-1.5425,NA,NA,NA,1858.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172564,-0.691242,4.79234,-0.798907,NA,NA,NA,NA,NA,7251.074,NA,NA,NA,NA,NA,NA,NA,NA
172719,-0.905455,3.65849,-0.912953,NA,NA,NA,NA,1389.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
172989,-2.21084,4.28623,-0.361483,NA,NA,NA,NA,1017.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
173166,-2.1891,4.72694,-1.46589,NA,NA,2929.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173393,-1.01119,4.68127,-1.24793,NA,2607.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173469,-1.56433,4.81731,-1.16932,NA,NA,NA,NA,4811.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
173739,-1.0135,4.31496,-1.50741,NA,NA,NA,NA,6674.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
173985,-1.02448,3.68719,-0.718956,NA,3048.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174040,-0.0708048,4.67451,-1.0637,NA,NA,2717.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174276,-1.02349,4.90745,-1.42975,NA,NA,11819.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174492,-0.740039,4.6589,-1.60917,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.81,NA,NA,NA,NA
174704,-2.42183,4.82538,-0.550733,NA,NA,NA,NA,NA,NA,749.13,NA,NA,NA,NA,NA,NA,NA
174949,-1.20789,4.78623,-0.567983,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.129,NA,NA,NA,NA
175164,-1.25034,4.94096,-1.20075,3048.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175322,0.0233282,4.96852,-2.53112,NA,NA,NA,NA,1791.178,NA,NA,NA,NA,NA,NA,NA,NA,NA
175503,0.348951,4.73001,-1.31477,NA,NA,NA,NA,NA,NA,651.512,NA,NA,NA,NA,NA,NA,NA
175719,0.735851,4.88853,-2.03757,NA,357.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175990,0.724805,4.90336,-1.36648,NA,6280.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176121,-0.103337,4.8178,-1.52166,NA,15267.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176359,-0.73978,4.82679,0.101512,NA,NA,1327.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176532,0.371199,4.91807,-0.60749,NA,NA,NA,NA,4035.896,NA,NA,NA,NA,NA,NA,NA,NA,NA
176672,-0.596282,4.42148,-0.787179,NA,NA,NA,NA,NA,1454.306,NA,NA,NA,NA,NA,NA,NA,NA
176841,-0.616838,4.71364,-1.30277,NA,NA,NA,NA,6337.952,NA,NA,NA,NA,NA,NA,NA,NA,NA
177173,-1.18353,4.72692,-1.48345,NA,7367.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177321,-1.82252,4.82305,-2.54897,NA,NA,863.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177410,-1.23119,4.19562,-2.49353,NA,NA,1578.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177709,0.199257,4.74445,-1.59796,NA,NA,2651.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177883,-0.75144,4.6378,-0.0139494,NA,NA,4001.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178074,-1.73286,4.25927,-0.625445,NA,1516.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178360,-0.671754,4.6342,-0.63831,NA,11076.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178567,-0.948941,2.51114,-0.712416,NA,NA,1336.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178672,-1.47881,1.00918,-0.94308,NA,NA,2225.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178906,-1.38491,0.166072,-1.58931,NA,NA,1314.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179164,-0.330624,1.78534,-0.295487,NA,1513.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179219,-0.304119,0.230494,-0.275498,NA,NA,1595.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179427,-0.254969,-0.226628,-1.40249,4048.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179726,-0.940211,-1.00444,-1.9182,NA,NA,NA,NA,3718.789,NA,NA,NA,NA,NA,NA,NA,NA,NA
179951,-0.555005,-0.779084,-2.22739,NA,NA,NA,628.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180189,-1.38946,-0.942613,-1.34992,NA,NA,21335.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180206,-0.058778,-0.0969261,-0.840572,NA,NA,3770.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180569,-0.24442,-0.544374,-0.658516,NA,NA,NA,NA,6041.015,NA,NA,NA,NA,NA,NA,NA,NA,NA
180680,-0.225233,-0.0864546,-1.1962,NA,NA,NA,NA,NA,817.747,NA,NA,NA,NA,NA,NA,NA,NA
180885,-0.880286,-0.578035,-0.644373,NA,NA,NA,NA,NA,NA,NA,2050.659,NA,NA,NA,NA,NA,NA
181096,-0.635337,-1.49802,-0.983722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1755.671,NA,NA,NA
181370,-1.43088,-2.08972,-0.88535,NA,NA,NA,NA,NA,3533.731,NA,NA,NA,NA,NA,NA,NA,NA
181472,-0.313036,-2.98993,-0.885528,NA,1669.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181711,-1.47346,-3.52301,-3.41198,NA,1041.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181832,-0.27683,-2.93531,-1.82814,NA,NA,NA,NA,814.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
182162,-0.040285,-1.10339,-1.44415,NA,NA,NA,NA,697.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
182319,-0.350553,-2.11261,-1.64274,NA,NA,2082.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182469,-0.716065,-0.956592,-0.744463,NA,NA,NA,NA,12544.442,NA,NA,NA,NA,NA,NA,NA,NA,NA
182721,-2.91703,-1.59961,0.0560826,NA,NA,628.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182952,-0.86557,-1.88729,-0.663706,NA,NA,9149.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183153,-0.667948,-0.841875,-1.4167,NA,NA,NA,NA,26259.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
183273,-1.0249,-0.695135,-1.47905,NA,6874.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183437,-1.79794,-0.239488,-0.854712,NA,1712.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183612,-1.25108,-0.104996,-1.30275,NA,6968.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183875,-2.62149,-0.620143,-0.829548,NA,1712.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184120,-2.83168,-0.776313,-1.51137,NA,4291.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184266,-0.741213,-0.878835,-1.16726,NA,NA,NA,NA,5487.656,NA,NA,NA,NA,NA,NA,NA,NA,NA
184482,-2.60867,-0.577126,-0.790988,NA,4171.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184601,-2.99664,-0.910318,-1.18565,NA,2745.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184961,-1.22412,-1.39821,-1.27898,NA,11554.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185043,-1.34913,-0.966573,-1.91487,NA,8902.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185283,-0.730186,-2.15719,-1.0331,NA,NA,3668.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185468,-1.01929,-0.790853,-1.71481,828.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185695,-0.846682,-0.585222,-1.3988,NA,9448.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185933,-1.04156,-1.60455,-1.46171,NA,NA,NA,1787.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186130,-1.58609,-1.55264,-1.00787,NA,NA,NA,NA,NA,NA,NA,396.243,NA,NA,NA,NA,NA,NA
186361,-1.22188,-0.184721,-1.82097,NA,NA,NA,880.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186482,-1.29231,-0.183219,-2.95628,NA,NA,NA,897.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186742,-1.44534,-0.781739,-1.17918,NA,NA,NA,NA,4048.808,NA,NA,NA,NA,NA,NA,NA,NA,NA
186998,-1.32253,-0.316349,-1.27259,NA,9623.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187001,-0.851098,-0.229141,-1.03234,NA,10338.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187396,-1.62629,0.210202,-1.31529,NA,NA,1864.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187471,-0.25028,-0.24477,-0.952799,NA,NA,3376.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187619,-1.55799,-1.32048,-0.211365,1745.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187941,-0.383683,-0.717287,-1.66263,NA,NA,NA,NA,NA,NA,1020.363,NA,NA,NA,NA,NA,NA,NA
188160,-0.254617,-0.98394,-2.04538,NA,4170.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188397,-0.115703,0.00757004,-0.71241,NA,NA,NA,3647.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188409,-1.50107,0.242665,-0.629382,2142.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188747,-0.604741,-0.672146,-1.18609,NA,5151.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188858,-0.808939,-2.0951,-0.935033,NA,NA,NA,NA,5464.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
189031,-0.0135739,-2.92293,-0.730136,NA,NA,NA,NA,NA,682.005,NA,NA,NA,NA,NA,NA,NA,NA
189362,-0.169155,-3.0515,-0.793423,NA,6127.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189407,-1.44199,-1.71567,-2.11265,NA,NA,NA,427.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189646,-1.45812,-1.96535,-1.56903,NA,NA,5734.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189954,-0.632151,-0.25658,-0.198141,NA,NA,5844.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190067,-2.53635,-0.776421,-0.665575,1585.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190241,-2.08337,-1.4649,-0.0678134,NA,NA,NA,NA,NA,NA,568.097,NA,NA,NA,NA,NA,NA,NA
190506,-2.47763,-0.756606,-1.60131,NA,NA,5198.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190648,-1.30035,-0.859732,-1.42027,NA,12491.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190922,-0.781015,-2.11213,-0.915373,NA,NA,NA,NA,NA,NA,2926.634,NA,NA,NA,NA,NA,NA,NA
191126,-0.155522,-0.646692,-1.06929,994.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191379,-1.49759,0.40949,-0.644888,1496.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191494,-2.00643,1.779,-1.62947,NA,NA,1090.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191744,-0.893852,1.21311,-1.24339,1353.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191996,-1.22814,0.277474,-0.789985,453.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192041,-1.86028,-0.870872,-1.39453,NA,NA,NA,NA,NA,NA,NA,NA,1882.672,NA,NA,NA,NA,NA
192237,-0.792659,-0.886673,-1.88001,NA,NA,NA,NA,NA,NA,2409.095,NA,NA,NA,NA,NA,NA,NA
192597,0.464454,-1.66012,-0.648302,914.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192779,-0.903474,-2.41907,-0.0924067,NA,1888.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192945,-0.704226,-2.70517,-0.526525,NA,NA,NA,NA,729.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
193050,-0.738555,-1.01138,-0.478301,NA,1020.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193251,-1.03791,-0.710191,-1.39997,NA,14004.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193589,-1.5049,0.23211,-0.543487,NA,2563.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193774,-0.949756,-0.346133,0.765512,NA,NA,NA,1535.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193964,-2.13097,-1.54887,0.7581,NA,NA,NA,690.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194154,-1.85379,-1.71086,-1.03308,NA,641.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194300,-1.71406,-0.731787,0.649696,NA,NA,864.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194556,-1.41646,-0.84104,-0.256683,NA,NA,12495.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194785,-0.767259,-1.91574,-1.20441,1569.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194987,-1.57116,-1.03425,-1.31737,NA,NA,8230.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195152,-0.308241,-1.54095,-0.412719,1056.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195370,-1.17572,-1.31978,-1.52275,NA,3559.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195443,-0.65058,-1.59798,-0.843918,NA,19280.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195719,-1.17734,-0.788872,-0.120341,NA,NA,5250.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195970,-0.231966,-1.58539,-0.107851,NA,8395.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196034,1.25271,-1.30077,-1.07626,305.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196310,-0.352882,-0.226035,-0.653941,NA,NA,6005.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196489,-0.588127,0.347827,-1.9124,NA,NA,1962.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196741,-3.01085,-0.640987,-0.883271,NA,NA,2244.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196910,-2.1452,-1.34705,-0.858431,2873.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197018,-1.58912,-2.07838,-0.786111,4270.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197310,-1.35945,-2.58858,-1.52454,952.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197567,-0.691535,-1.88941,-1.37399,4377.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197727,-0.788845,-1.31028,-0.154173,NA,NA,16521.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197854,-0.722237,-0.91082,0.375604,NA,NA,7481.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198103,-0.585759,-0.220744,0.313827,NA,NA,NA,NA,1160.708,NA,NA,NA,NA,NA,NA,NA,NA,NA
198366,-0.724344,-1.34538,-1.0006,NA,16783.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198562,-0.764092,-2.02378,0.00851771,NA,1421.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198741,-0.735451,-2.46462,0.372637,NA,2049.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198977,-0.940604,-2.14606,-0.239749,NA,3447.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199133,-0.916968,-1.26023,-0.259451,NA,NA,10737.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199322,-0.727149,-0.956925,0.787169,1440.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199565,-1.37727,-1.34996,-0.0130758,NA,10154.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199775,-3.09193,-0.917296,-0.0562307,NA,3079.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199999,-3.52273,-1.52204,0.496915,NA,142.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
