id,x0,x1,x2,fitness-1.5,fitness-2,fitness-2.5,fitness-1,fitness0.5,fitness0,fitness-0.5,fitness1,fitness2,fitness2.5,fitness3.5,fitness4.5,fitness5,fitness4
188190,-0.986932,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7972.297,NA
188524,-0.762093,5,4.75182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14838.475,NA
188633,-1.91555,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4789.062,NA,NA
188982,-1.84804,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909.857,NA
189077,-0.834903,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12872.811,NA
189199,-0.518916,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3347.44,NA
189544,-0.724773,4.81686,4.67178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13246.204,NA
189767,-1.09338,5,4.93356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2231.018,NA
189930,-0.832963,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12893.001,NA
190046,-0.941632,4.84597,4.82858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17645.636,NA
190286,-0.661936,4.67022,4.94498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13538.007,NA
190458,-0.795397,4.9394,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15952.936,NA
190623,-0.676405,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10810.841,NA
190932,-0.647707,4.73689,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10757.458,NA
191067,-0.690187,4.76072,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13332.877,NA
191201,-0.857613,4.96439,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14359.121,NA
191493,-0.570882,5,4.73999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6835.885,NA
191595,-1.48806,5,3.24522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035.461,NA
191940,-2.83991,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1729.991,NA
192139,-2.96165,5,4.95364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3714.788,NA
192194,-2.10663,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4627.161,NA
192522,-1.59573,5,4.41352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3229.001,NA
192729,-1.60445,5,4.31043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4695.782,NA
192980,-2.17625,5,4.78233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4909.657,NA
193125,-1.22247,4.32899,4.95381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5564.326,NA
193309,-0.811773,4.67009,4.92027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13621.573,NA
193562,-0.795947,4.93603,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20031.891,NA
193612,-1.23622,5,4.32709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3997.978,NA
193857,-0.975281,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8549.61,NA
194070,-1.89366,4.81967,3.8451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792.618,NA
194305,-0.726411,4.7848,4.69568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14362.412,NA
194393,-0.912336,5,4.72175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11698.74,NA
194627,-0.21341,4.31293,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4749.867,NA
194863,-0.778511,4.72713,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13896.313,NA
195167,-0.802032,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17291.851,NA
195387,-0.770548,5,4.8611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17223.763,NA
195521,-2.00889,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5552.879,NA
195690,-0.834053,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14084.676,NA
195950,-0.514824,4.99647,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3175.001,NA
196149,-0.600066,5,4.97446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8401.423,NA
196273,-0.760319,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12813.08,NA
196503,-0.902023,5,4.90008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14957.79,NA
196635,-0.518333,4.99696,4.82336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4414.458,NA
196909,-0.700122,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11564.853,NA
197062,-0.626225,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8809.338,NA
197239,0.354429,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3429.973,NA
197414,-0.325489,5,4.12222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2562.218,NA,NA
197718,-1.42424,5,4.91264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8236.826,NA,NA
197874,-0.223606,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4645.836
198035,-0.677197,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10838.183,NA
198307,-0.702697,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11638.361,NA
198523,-1.47948,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4773.19
198720,-0.904142,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14890.031,NA
198848,-0.62504,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8756.32,NA
199002,-0.900657,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12900.33,NA
199340,-0.876182,5,4.75052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14021.309,NA
199528,-0.85037,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15364.75,NA
199729,-1.04362,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839.934,NA
199989,-1.19159,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280.078
