id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness2.5,fitness1,fitness-1,fitness0,fitness-2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-3,fitness-0.5,fitness1.5,fitness0.5,fitness2,fitness-4
150641,-1.08241,-0.960712,-1.34661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3002.072,NA,NA,NA,NA
150908,-1.2458,-0.678418,-0.742552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7749.678,NA,NA,NA,NA
151146,-1.96134,-1.46033,-0.628348,NA,NA,NA,NA,NA,10773.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151276,0.0104458,-1.56425,0.281706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895.058,NA,NA,NA,NA,NA,NA
151507,-0.749281,-0.669388,-0.226688,NA,NA,NA,NA,NA,NA,NA,7971.853,NA,NA,NA,NA,NA,NA,NA,NA,NA
151791,-0.0671059,-0.945625,-1.21987,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.62,NA,NA,NA,NA,NA,NA,NA
151977,-0.262495,-1.99293,-0.827434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.024,NA,NA,NA,NA,NA
152153,-1.31165,-1.71843,-0.251865,NA,NA,NA,NA,NA,NA,NA,987.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
152322,0.0368434,-2.49481,-0.806908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516.665,NA,NA,NA,NA,NA,NA
152483,-1.34312,-1.01813,-0.823365,NA,NA,NA,NA,NA,6652.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152708,-0.655662,-0.315162,-1.89494,NA,NA,NA,NA,NA,3997.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152837,-1.24392,-2.40488,-1.6274,NA,NA,NA,NA,NA,1711.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153060,-1.03108,-1.4183,-0.96686,NA,NA,NA,NA,NA,11348.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153255,-0.33008,-1.62968,-1.20426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667.041,NA,NA,NA,NA
153423,-0.749302,-0.913309,-1.49364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16808.684,NA,NA,NA,NA
153698,-1.21464,0.0102539,-1.53055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1733.19,NA,NA,NA,NA
153816,-0.859839,-1.46508,-1.29717,NA,NA,NA,NA,NA,NA,14857.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154011,-2.06959,-0.289106,-0.926848,NA,NA,NA,NA,NA,7231.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154240,-2.11,-1.29537,-0.821999,NA,NA,NA,NA,NA,7737.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154560,-1.40355,-0.738558,-1.32942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5033.365,NA,NA
154696,-0.514219,-1.24008,-0.915276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.637,NA,NA
154953,-0.89639,-1.37677,-0.759448,NA,NA,NA,NA,NA,24148.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155042,-1.2147,-0.804013,-1.35412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306.896,NA,NA,NA,NA
155209,-0.278458,-0.0677432,-1.05279,NA,NA,NA,NA,NA,NA,1427.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155558,-0.848027,-0.0831184,1.80821,NA,NA,NA,NA,986.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155762,-1.58114,0.436804,0.964526,NA,NA,NA,NA,NA,NA,487.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155885,-1.45555,-0.736806,2.75322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1597.805,NA,NA,NA,NA
156040,-1.38527,-1.4528,4.08231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5597.721,NA,NA,NA,NA,NA,NA
156329,-0.746859,-2.15713,4.95404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6017.161,NA,NA,NA,NA
156577,-1.27469,-2.09206,4.28101,NA,NA,NA,NA,NA,NA,NA,955.981,NA,NA,NA,NA,NA,NA,NA,NA,NA
156792,-0.962756,-0.130678,4.44128,NA,NA,NA,NA,NA,2791.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156814,-0.590684,0.389349,4.21532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.039,NA,NA,NA,NA,NA,NA
157059,-0.291745,-0.49526,4.92904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333.131,NA,NA,NA,NA,NA,NA
157365,-0.13345,-1.53178,3.86456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640.047,NA,NA,NA,NA
157492,-0.162652,-0.658877,4.81218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13567.346,NA,NA,NA,NA,NA,NA
157735,-0.749435,-0.62972,3.13377,NA,NA,NA,NA,NA,NA,1098.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157854,-1.86669,-0.844575,4.76196,NA,NA,NA,NA,NA,3117.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158004,-1.29857,-1.16416,4.68446,NA,NA,NA,NA,NA,NA,NA,1366.329,NA,NA,NA,NA,NA,NA,NA,NA,NA
158265,-0.595895,-0.673378,3.92812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.426,NA,NA,NA,NA
158454,-0.892897,-1.40948,4.78132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24061.411,NA,NA,NA,NA,NA,NA
158704,-0.962765,-0.254308,4.81716,NA,NA,NA,NA,NA,7278.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158860,-2.10365,-0.685632,4.93736,NA,NA,NA,NA,NA,NA,1882.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159128,-1.45082,-2.1542,4.43685,NA,NA,NA,NA,NA,2306.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159216,-0.769667,-1.54522,4.21448,NA,NA,NA,NA,NA,NA,NA,5107.625,NA,NA,NA,NA,NA,NA,NA,NA,NA
159422,-0.615693,-1.309,4.99189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9836.009,NA,NA,NA,NA,NA,NA
159767,-1.03732,-0.770601,4.11846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.44,NA,NA,NA,NA
159887,-1.42402,-0.290441,3.39311,NA,NA,NA,NA,NA,1356.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160098,-0.146049,-1.05988,3.42948,NA,NA,NA,NA,NA,946.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160215,-0.931414,-1.34438,3.15611,NA,NA,NA,NA,NA,NA,NA,1545.111,NA,NA,NA,NA,NA,NA,NA,NA,NA
160589,-1.05389,-0.073239,4.2171,NA,NA,NA,NA,NA,2506.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160648,-0.843122,-0.531424,4.84924,NA,NA,NA,NA,NA,10299.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160919,-3.04339,-1.23528,4.99838,NA,NA,NA,NA,NA,NA,2041.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161127,-1.33245,-1.03567,4.98676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7705.348,NA,NA,NA,NA,NA,NA
161209,-2.97018,-0.747214,4.85957,NA,NA,NA,NA,NA,NA,NA,1055.149,NA,NA,NA,NA,NA,NA,NA,NA,NA
161518,-3.00932,-0.950079,4.80988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2669.851,NA,NA,NA,NA
161620,-2.56526,-0.593721,4.82361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.341,NA,NA,NA,NA
161963,-1.92918,-1.0335,4.97022,NA,NA,NA,NA,NA,2612.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162176,-2.50782,-1.18775,4.80774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655.921,NA,NA,NA,NA,NA
162373,-0.500715,-0.624933,4.81972,NA,NA,NA,NA,NA,1324.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162592,-1.37398,-0.298173,4.45611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590.04,NA,NA,NA,NA,NA,NA
162643,-1.3126,0.217047,4.38566,NA,NA,NA,NA,NA,1920.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162981,-1.45197,-1.0123,4.75234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8282.671,NA,NA,NA,NA
163188,-1.58893,-0.904859,4.37741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077.489,NA,NA,NA
163232,-1.4728,-1.39894,4.88563,NA,NA,NA,NA,1670.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163472,-2.10108,-0.829121,4.66219,NA,NA,NA,NA,NA,8269.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163623,-2.38336,-0.770337,2.62961,NA,NA,NA,NA,NA,NA,354.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163993,-0.985813,-0.705612,2.35371,NA,NA,NA,NA,NA,NA,1119.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164137,-0.834811,-0.82245,3.07749,NA,NA,NA,NA,NA,NA,1976.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164285,-1.53369,-0.790871,2.26704,NA,NA,NA,NA,NA,6641.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164406,-1.54878,-0.812685,0.848358,NA,NA,NA,NA,NA,NA,4833.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164648,-1.38816,-3.23486,-0.00964263,NA,NA,NA,NA,NA,NA,358.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164846,-2.50226,-1.99543,-0.270734,NA,NA,NA,NA,NA,NA,1443.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165126,-1.26759,-0.796778,-0.324901,NA,NA,NA,NA,NA,NA,4225.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165296,-1.45357,0.0793785,-1.05259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.21,NA,NA,NA,NA
165454,-0.742782,-1.32779,-0.857266,NA,NA,NA,NA,NA,9410.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165724,-1.45393,-2.27257,-0.260877,NA,NA,NA,NA,NA,NA,368.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165828,-0.770502,-1.82904,-1.89143,NA,NA,NA,NA,NA,NA,1396.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166084,-1.42013,-1.37189,-1.38679,NA,NA,NA,NA,NA,24282.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166272,-0.233238,-1.59661,-0.31575,NA,NA,NA,NA,NA,6737.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166520,-0.26817,-1.26342,-0.743684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12258.02,NA,NA,NA,NA,NA,NA
166777,0.203495,-1.53299,-0.489122,NA,NA,NA,NA,NA,699.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166957,-0.936076,-1.60557,-1.33737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8252.87,NA,NA,NA,NA
167124,-1.44482,-1.18548,-0.163257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4806.199,NA,NA,NA,NA
167351,-0.970245,-1.25642,-1.4075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13133.502,NA,NA,NA,NA,NA,NA
167401,-1.32343,-0.286458,-1.41369,NA,NA,NA,NA,NA,NA,NA,6532.332,NA,NA,NA,NA,NA,NA,NA,NA,NA
167620,-0.574186,-0.882828,-1.30898,NA,NA,NA,NA,NA,NA,NA,5258.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
167884,-1.68021,-0.836379,-0.958456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744.67
168074,-2.54486,-1.54817,-1.39136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376.381
168321,-0.788405,-1.05961,-1.28792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2213.436,NA,NA,NA,NA,NA
168504,-1.14469,-0.601168,-0.852381,NA,NA,NA,NA,NA,NA,NA,828.537,NA,NA,NA,NA,NA,NA,NA,NA,NA
168634,-0.174163,-3.09815,-0.570088,NA,NA,NA,NA,NA,NA,NA,965.271,NA,NA,NA,NA,NA,NA,NA,NA,NA
168921,-0.794365,-0.878296,-1.34491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4857.216
169191,-1.31131,-0.972704,0.0533105,NA,NA,NA,NA,NA,NA,NA,NA,429.27,NA,NA,NA,NA,NA,NA,NA,NA
169280,-0.500415,-1.65189,-1.08177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.889,NA,NA,NA,NA,NA
169538,-2.43961,-1.54019,-1.4439,NA,NA,NA,NA,NA,2122.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169782,-1.84369,-1.29527,-0.240368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487.069,NA,NA,NA,NA,NA,NA
169804,-1.58244,-1.68188,-0.0884078,NA,NA,NA,NA,NA,3121.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170061,-1.66444,-1.83345,-0.620508,NA,NA,NA,NA,NA,1077.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170330,-1.05458,-1.62381,-1.25308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3579.268,NA,NA,NA,NA,NA,NA
170406,-0.672229,-1.6367,-0.635457,NA,NA,NA,NA,NA,12011.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170755,-0.229176,-1.89492,-1.44523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4623.015,NA,NA,NA,NA,NA,NA
170885,-1.66238,-1.36203,-0.665886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10112.087,NA,NA,NA,NA,NA,NA
171192,-1.24947,-2.07834,-0.808959,NA,NA,NA,NA,NA,909.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171361,-2.01247,-2.36017,-0.739334,NA,NA,NA,NA,NA,693.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171483,-1.20063,-0.949009,-1.37084,NA,NA,NA,NA,NA,1781.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171736,-1.5956,-0.830617,-0.606196,NA,NA,NA,NA,NA,NA,2869.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171822,-1.25398,-1.0415,0.674551,NA,NA,NA,NA,118.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172182,0.340067,-0.882925,-0.902424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.239,NA,NA,NA,NA
172258,1.25258,-0.185957,-0.742656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4210.049,NA,NA,NA,NA
172542,-0.544723,-0.985934,-0.900028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5538.06,NA,NA,NA,NA,NA,NA
172623,-0.86141,-1.35272,-1.43284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24222.985,NA,NA,NA,NA,NA,NA
172830,-0.676882,-2.8617,-1.27782,NA,NA,NA,NA,NA,3793.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173035,-0.309284,-1.63932,-1.37892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4008.814,NA,NA,NA,NA
173360,-1.54937,-0.573718,-0.338918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4693.039,NA,NA,NA,NA,NA,NA
173474,-0.751713,-0.869987,0.161399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2312.755,NA,NA,NA,NA,NA,NA
173652,-0.837803,-0.716683,0.85199,NA,NA,NA,NA,NA,NA,NA,4237.661,NA,NA,NA,NA,NA,NA,NA,NA,NA
173847,-0.67812,-0.779413,-0.899948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20488.902,NA,NA,NA,NA,NA,NA
174024,-0.663742,-1.30995,-0.163599,NA,NA,NA,NA,NA,NA,8616.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174245,-0.842288,-0.874814,-1.66039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14344.005,NA,NA,NA,NA
174408,-1.48823,-0.186012,-1.46034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3451.34,NA,NA,NA,NA,NA
174767,-1.19766,-0.878259,-0.949157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2272.224,NA,NA,NA,NA,NA
174970,-1.23222,-1.20619,-0.924639,NA,NA,NA,NA,NA,NA,NA,NA,NA,1566.802,NA,NA,NA,NA,NA,NA,NA
175152,-1.07408,-1.25162,-0.34323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640.044,NA,NA,NA,NA,NA,NA
175295,-1.27066,-0.896275,-1.16081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3181.876,NA,NA,NA,NA,NA,NA
175469,-0.860024,-0.236248,-0.393336,NA,NA,NA,NA,NA,NA,3305.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175745,-1.9735,-0.586648,-0.651204,NA,NA,NA,NA,NA,3934.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175852,-0.951822,-0.121556,0.677351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283.548,NA,NA,NA,NA,NA,NA
176177,-0.568142,-0.220849,-0.0370889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4002.124,NA,NA,NA,NA,NA,NA
176297,-0.648881,0.186585,0.241693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.604,NA,NA,NA,NA,NA,NA
176563,-0.553236,-0.385263,-1.31155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2565.824,NA,NA,NA,NA,NA,NA
176615,-1.93628,-0.732261,-1.15575,NA,NA,NA,NA,NA,2552.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176829,-1.56389,-1.59494,-1.35764,NA,NA,NA,NA,NA,10278.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177047,-0.751275,-0.795635,-0.226495,NA,NA,NA,NA,NA,6028.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177263,-0.0992093,-0.81246,0.241739,NA,NA,NA,NA,NA,3825.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177556,-1.5047,-1.25927,0.44384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.967,NA,NA,NA,NA
177627,-1.3027,-1.72266,-0.0111116,NA,NA,NA,NA,NA,1754.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177821,-0.894735,-0.724193,0.509461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1341.081,NA,NA,NA,NA
178140,-1.01397,-1.24329,-0.950863,NA,NA,NA,NA,NA,NA,NA,3593.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
178232,-0.595809,-1.51664,-0.101299,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511.924,NA,NA,NA,NA,NA,NA,NA
178546,-1.33245,-1.45805,-0.735428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5109.574,NA,NA,NA,NA,NA,NA
178715,-1.42983,-0.667151,-0.178751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13307.821,NA,NA,NA,NA,NA,NA
178856,-1.22804,-0.876432,-0.121096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2429.244,NA,NA,NA,NA,NA,NA,NA
179169,-0.333883,-0.274966,-1.99921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.857,NA,NA,NA,NA,NA,NA
179209,-0.920195,-0.719727,-1.91258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8832.402,NA,NA,NA,NA,NA,NA
179595,-2.15435,-1.16749,-0.88228,NA,NA,NA,NA,NA,2379.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179685,-1.46259,-1.18541,-0.755048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4599.684,NA,NA,NA,NA,NA,NA
179961,-1.61811,-0.410361,-0.803496,NA,NA,NA,NA,NA,1062.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180033,-0.923477,-0.533281,-1.20872,NA,NA,NA,NA,NA,2928.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180306,-2.57856,-0.969992,-0.986567,NA,NA,NA,NA,NA,2304.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180582,-1.15267,-1.59691,-0.633946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406.441,NA,NA,NA,NA,NA,NA
180661,-0.912937,-0.0537751,-1.71806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2092.01,NA,NA,NA,NA,NA,NA
180851,-1.35872,-0.376223,-1.24822,NA,NA,NA,NA,NA,5739.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181015,-1.14598,-0.814247,-0.675519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3149.818,NA,NA,NA,NA
181388,-0.934102,-0.121319,-0.799414,NA,NA,NA,NA,NA,18719.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181563,1.14311,0.00796672,-0.217796,NA,NA,NA,NA,NA,NA,263.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181734,0.470181,-1.00168,-0.836644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240.561,NA,NA,NA,NA,NA,NA
181891,0.296861,-1.58861,-0.624374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2941.895,NA,NA,NA,NA
182198,-1.02853,-0.676734,-2.33176,NA,NA,NA,NA,NA,1030.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182297,-0.139743,-1.50542,-1.91488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5123.242,NA,NA,NA,NA,NA,NA
182513,-0.218873,-0.68303,-2.13706,NA,NA,NA,NA,NA,NA,NA,1524.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
182740,-0.256082,-1.51196,-0.689377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14923.011,NA,NA,NA,NA,NA,NA
182879,-0.698989,-0.0152097,0.527165,NA,NA,NA,NA,NA,NA,NA,401.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
183124,-2.23708,-0.692022,-1.40156,NA,NA,NA,NA,NA,NA,NA,1453.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
183265,-1.81724,-2.10101,-1.2452,NA,NA,NA,NA,NA,NA,NA,514.742,NA,NA,NA,NA,NA,NA,NA,NA,NA
183411,-2.18522,-1.44665,-0.995764,NA,NA,NA,NA,NA,4972.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183619,-1.26495,-1.95598,-1.31025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150.193,NA,NA,NA,NA,NA,NA
183903,-1.93064,-1.55088,-1.4751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8626.299,NA,NA,NA,NA,NA,NA
184096,-0.925939,-1.07996,-0.510572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.861,NA,NA,NA,NA,NA,NA
184293,-1.03085,-1.53387,-0.170921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7471.594,NA,NA,NA,NA,NA,NA
184436,-0.242951,-3.06486,-0.874698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755.232,NA,NA,NA,NA
184753,-0.866083,-3.14978,-2.00762,NA,NA,NA,NA,NA,NA,1655.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184812,-0.693996,-4.10077,-1.66585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.328,NA,NA,NA,NA
185133,-0.906115,-1.99339,-0.940705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5187.536,NA,NA,NA,NA
185238,-1.22956,-2.85733,-1.6163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501.411,NA,NA,NA,NA,NA,NA
185517,0.855473,-3.08165,-1.6246,NA,NA,NA,NA,NA,NA,711.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185614,-0.285356,-3.86568,-0.931506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414.506,NA,NA,NA,NA
185935,-1.34361,-2.46178,-1.97365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2972.188,NA,NA,NA,NA,NA,NA
186110,-0.806785,-2.53937,-1.36571,NA,NA,NA,NA,NA,NA,5089.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186344,-0.230378,-1.31662,-1.63349,NA,NA,NA,NA,NA,2599.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186519,-0.708948,-1.90746,-1.29036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7259.707,NA,NA,NA,NA
186668,-2.36957,-2.1381,-0.857932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.632,NA,NA
186881,-1.40666,-2.50673,-0.282067,NA,NA,NA,NA,NA,4715.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187134,-1.31483,-2.12716,-0.9285,NA,NA,NA,NA,NA,NA,NA,1316.028,NA,NA,NA,NA,NA,NA,NA,NA,NA
187283,-0.779357,-3.51737,0.27758,NA,NA,NA,NA,NA,NA,NA,666.654,NA,NA,NA,NA,NA,NA,NA,NA,NA
187403,-0.804236,-2.46673,-1.00059,NA,NA,NA,NA,NA,NA,NA,2474.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
187623,-1.8092,-2.66984,-0.736662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.814,NA,NA,NA,NA
187828,-1.31339,-3.05965,-1.53748,NA,NA,NA,NA,NA,NA,2108.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188187,-1.72087,-1.23253,-0.930478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2588.505,NA,NA,NA,NA,NA,NA
