id,x0,x1,x2,fitness-1,fitness-2,fitness-2.5,fitness-1.5,fitness0,fitness-3,fitness-5,fitness-3.5,fitness-4,fitness-4.5,fitness-0.5,fitness0.5,fitness1
184513,2.13997,2.49834,-3.10852,NA,NA,NA,NA,NA,NA,NA,-88.288,NA,NA,NA,NA,NA
184668,2.42621,1.92764,-3.86025,NA,NA,-21.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184921,3.02515,1.62736,-3.09423,NA,NA,NA,NA,NA,NA,NA,-119.059,NA,NA,NA,NA,NA
185008,2.06665,2.08576,-2.89484,NA,-66.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185362,1.77771,1.6831,-2.25215,NA,-125.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185416,2.03702,0.857068,-2.21851,NA,NA,NA,NA,NA,-164.46,NA,NA,NA,NA,NA,NA,NA
185609,1.83254,1.34494,-3.29639,NA,NA,NA,NA,NA,-43.777,NA,NA,NA,NA,NA,NA,NA
185855,1.67105,1.49409,-2.86542,NA,NA,NA,NA,NA,-64.362,NA,NA,NA,NA,NA,NA,NA
186167,2.21887,1.31352,-4.68811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.898,NA,NA
186329,1.12233,0.987598,-4.80071,NA,NA,NA,-70.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
186425,1.87749,1.8118,-4.53857,NA,NA,NA,NA,NA,NA,NA,-21.014,NA,NA,NA,NA,NA
186738,1.25781,2.299,-4.73787,NA,NA,-22.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186983,1.56469,2.60718,-4.61478,NA,NA,-26.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187018,2.25652,2.83286,-4.59053,NA,NA,NA,NA,NA,-48.248,NA,NA,NA,NA,NA,NA,NA
187368,3.08834,3.32756,-4.88164,NA,NA,NA,NA,NA,NA,NA,-117.697,NA,NA,NA,NA,NA
187499,2.92256,3.49651,-4.61453,NA,NA,NA,NA,NA,NA,NA,NA,-145.349,NA,NA,NA,NA
187649,1.94659,1.26337,-4.91936,NA,NA,NA,NA,NA,NA,NA,NA,-57.965,NA,NA,NA,NA
187855,0.636219,1.60805,-3.90409,NA,NA,NA,NA,NA,NA,NA,-60.084,NA,NA,NA,NA,NA
188014,1.26888,2.4687,-4.69813,NA,NA,NA,NA,NA,NA,NA,NA,-65.761,NA,NA,NA,NA
188257,0.743132,2.77829,-4.26206,NA,NA,NA,NA,NA,-55.524,NA,NA,NA,NA,NA,NA,NA
188511,0.615048,1.99571,-4.98379,NA,NA,NA,NA,NA,NA,NA,NA,-93.743,NA,NA,NA,NA
188688,0.555975,3.13292,-3.84707,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.08,NA,NA,NA
188810,1.56179,1.9512,-3.09297,NA,NA,NA,NA,NA,NA,NA,NA,-82.915,NA,NA,NA,NA
189046,1.35538,1.97131,-3.87954,NA,NA,NA,NA,NA,NA,NA,-40.71,NA,NA,NA,NA,NA
189260,2.78501,0.912837,-4.02634,NA,NA,NA,NA,NA,-55.807,NA,NA,NA,NA,NA,NA,NA
189536,2.59804,1.69973,-3.31688,NA,NA,-48.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189729,2.15597,1.21082,-3.10553,NA,-60.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189920,2.4933,1.52368,-4.46312,NA,NA,-16.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190001,2.45611,1.53466,-4.68672,NA,NA,NA,-35.868,NA,NA,NA,NA,NA,NA,NA,NA,NA
190329,2.44881,2.59381,-3.50093,NA,-56.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190485,1.81066,2.92924,-3.12794,NA,-80.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190719,2.32279,3.1553,-3.5088,NA,-86.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190884,1.58464,2.42299,-4.91227,NA,NA,NA,NA,NA,NA,NA,-43.019,NA,NA,NA,NA,NA
191153,1.1452,3.75588,-4.2393,NA,-115.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191205,2.15436,2.02991,-3.50436,NA,NA,-27.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191533,0.447664,2.36937,-3.72065,NA,-68.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191636,1.90174,1.97348,-4.40266,NA,NA,NA,NA,NA,-16.289,NA,NA,NA,NA,NA,NA,NA
191973,0.889311,2.10599,-4.72322,NA,NA,NA,NA,NA,NA,NA,NA,-72.642,NA,NA,NA,NA
192088,1.33803,2.21969,-4.36707,NA,NA,NA,NA,NA,NA,NA,NA,-74.962,NA,NA,NA,NA
192218,-0.458114,1.59299,-3.75718,NA,NA,NA,NA,NA,NA,NA,NA,-165.636,NA,NA,NA,NA
192580,-0.205763,1.98573,-3.42924,NA,NA,NA,NA,NA,NA,NA,-131.739,NA,NA,NA,NA,NA
192772,0.40789,2.15545,-3.69469,NA,NA,NA,NA,NA,NA,NA,-89.008,NA,NA,NA,NA,NA
192882,2.52582,0.798573,-3.80847,NA,NA,-56.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193120,1.9752,-0.159731,-4.6099,NA,NA,-181.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193309,0.219114,0.47922,-4.31166,NA,NA,-173.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193477,0.207576,0.749112,-4.74956,NA,NA,NA,NA,NA,NA,NA,-137.707,NA,NA,NA,NA,NA
193685,0.662846,1.78058,-3.59988,NA,NA,NA,NA,NA,-54.268,NA,NA,NA,NA,NA,NA,NA
193979,0.553171,1.92601,-2.72089,NA,NA,-109.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194192,1.01472,1.25582,-4.56311,NA,NA,NA,NA,NA,NA,NA,-47.367,NA,NA,NA,NA,NA
194240,0.870096,1.5112,-4.95408,NA,NA,-40.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194549,1.19608,1.45287,-4.48673,NA,NA,NA,NA,NA,NA,NA,NA,-55.095,NA,NA,NA,NA
194711,1.64439,2.83641,-4.59177,NA,NA,NA,NA,NA,NA,NA,NA,-67.135,NA,NA,NA,NA
194928,1.44696,2.44567,-3.1729,NA,NA,-53.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195147,0.9234,2.27353,-4.19633,NA,NA,NA,-48.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
195347,0.141376,1.89736,-3.64094,NA,NA,-86.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195496,1.74031,1.60089,-4.54695,NA,NA,-2.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195778,2.43063,1.37192,-4.51484,NA,NA,NA,NA,NA,NA,NA,-32.57,NA,NA,NA,NA,NA
195806,3.93153,1.12691,-3.25022,NA,NA,NA,NA,NA,-174.115,NA,NA,NA,NA,NA,NA,NA
196113,4.06121,0.663815,-3.81981,NA,NA,NA,NA,NA,NA,NA,NA,NA,-252.149,NA,NA,NA
196366,4.13363,1.58573,-4.88117,NA,NA,NA,NA,NA,NA,NA,NA,NA,-217.294,NA,NA,NA
196597,3.78956,1.08397,-4.58926,NA,NA,NA,NA,NA,NA,NA,NA,-130.599,NA,NA,NA,NA
196679,2.15282,2.81657,-4.20885,NA,NA,NA,NA,NA,-39.748,NA,NA,NA,NA,NA,NA,NA
196964,1.67251,2.47699,-4.2603,NA,-24.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197051,0.823649,2.17386,-4.74821,NA,NA,-35.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197312,0.170669,3.68944,-4.15234,NA,NA,-144.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197556,1.8704,2.81259,-4.74272,NA,-45.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197616,2.84732,1.97558,-4.35338,NA,NA,NA,NA,NA,NA,NA,-58.821,NA,NA,NA,NA,NA
197870,2.43139,0.566111,-2.72709,NA,NA,NA,NA,NA,NA,NA,NA,-172.987,NA,NA,NA,NA
198081,2.31192,0.0809137,-4.40709,NA,NA,NA,NA,NA,-124.174,NA,NA,NA,NA,NA,NA,NA
198343,1.69463,0.404392,-3.5831,NA,NA,NA,-147.727,NA,NA,NA,NA,NA,NA,NA,NA,NA
198554,-0.630863,1.53087,-4.77158,NA,NA,-147.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198727,-0.835933,2.12931,-4.75877,NA,NA,NA,NA,NA,-165.403,NA,NA,NA,NA,NA,NA,NA
198929,0.369315,4.20181,-3.99211,NA,NA,NA,-203.754,NA,NA,NA,NA,NA,NA,NA,NA,NA
199073,0.29033,1.69966,-4.09537,NA,NA,NA,NA,NA,-63.574,NA,NA,NA,NA,NA,NA,NA
199252,-0.70649,1.41707,-4.22081,NA,NA,NA,NA,NA,NA,NA,-166.186,NA,NA,NA,NA,NA
199424,-0.117004,2.07181,-4.40784,NA,NA,NA,NA,NA,NA,NA,NA,-118.264,NA,NA,NA,NA
199731,0.987258,3.12685,-4.55095,NA,NA,NA,NA,NA,-73.771,NA,NA,NA,NA,NA,NA,NA
199999,0.905438,0.387067,-4.36792,NA,NA,NA,NA,NA,-133.716,NA,NA,NA,NA,NA,NA,NA
