id,x0,x1,x2,fitness7.5,fitness8,fitness9,fitness7,fitness8.5,fitness9.5,fitness6.5,fitness10,fitness5.5,fitness4.5,fitness4,fitness5,fitness6,fitness2.5,fitness3,fitness3.5,fitness2,fitness0.5,fitness1,fitness1.5,fitness10.5
134373,6.94117,7.13182,8.14351,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134423,6.69735,6.93556,7.09163,NA,NA,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134638,7.073,7.27066,6.79714,NA,NA,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134855,7.17301,9.53419,7.98071,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135003,7.77626,7.77582,8.73511,NA,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135300,5.9053,7.60443,7.27331,NA,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135484,6.1357,6.92116,9.03036,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135602,7.20021,8.1407,9.01581,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135867,7.06437,7.21939,8.88507,NA,NA,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136124,6.76436,5.71513,6.96698,NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136360,8.20292,5.95052,7.46183,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136566,6.59414,5.86227,6.66526,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136627,7.11502,5.27687,6.80702,NA,NA,NA,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136899,8.78715,5.21747,7.49756,NA,NA,NA,NA,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137153,7.96872,5.34603,7.51169,NA,NA,NA,NA,NA,NA,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137335,7.03481,4.93258,8.35622,NA,NA,NA,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137408,6.48579,4.36014,8.63064,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137617,7.02389,4.79296,10.0384,NA,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137907,7.58994,4.46029,9.24565,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138109,6.92139,4.4399,7.35469,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138306,6.66374,4.27146,6.76883,NA,NA,NA,NA,NA,NA,NA,0.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138599,7.6142,6.68238,6.98552,NA,NA,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138768,7.72189,7.5426,7.82367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492
138829,9.53188,7.8143,8.41839,NA,NA,NA,NA,NA,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139086,9.92016,8.48991,8.27413,NA,NA,NA,NA,NA,NA,NA,-0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139249,10.5,8.48726,7.12862,NA,NA,NA,NA,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139422,10.5,7.68434,8.8119,NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139647,10.2738,7.62617,10.1216,-0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139861,8.26562,7.51184,9.14453,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140093,8.91776,7.83292,10.5,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140399,8.81828,8.10858,9.80225,NA,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140476,8.49697,8.58295,7.90503,NA,NA,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140731,8.81377,7.594,6.01415,NA,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140832,9.08299,7.42615,4.50722,NA,NA,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141109,8.59238,8.73189,4.10608,NA,NA,NA,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141385,8.45815,6.69164,3.39263,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141591,7.91768,6.24923,4.16954,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141715,6.8654,7.16922,5.2195,NA,0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141916,6.3117,8.87314,6.87812,NA,NA,NA,NA,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142152,7.79523,7.60561,5.5907,NA,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142377,8.39345,7.82149,6.39302,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142452,9.44849,7.64752,7.10891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178,NA,NA,NA,NA,NA,NA,NA,NA
142603,8.95199,7.42083,6.4714,NA,NA,NA,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142989,8.20706,9.10839,7.05583,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143017,8.86485,8.07977,7.78725,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143348,8.28047,7.16219,8.39559,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143564,8.61794,8.08692,8.05704,NA,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143689,8.29527,6.47508,8.44249,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143923,10.3379,7.85553,7.78038,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144094,10.1337,8.15057,8.30218,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144287,10.3248,8.17033,8.13029,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144470,9.33565,8.01046,8.11835,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144734,10.0364,7.5545,7.60216,NA,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144977,9.09949,7.7301,8.08659,NA,NA,NA,NA,NA,NA,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145078,8.76145,7.37793,7.37443,NA,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145247,8.68949,8.44669,6.9892,NA,NA,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145434,8.22409,8.24422,7.78488,NA,NA,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145745,8.59363,8.17265,8.16527,NA,NA,NA,NA,NA,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145862,7.29007,8.71011,9.71395,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146041,6.306,8.3513,8.52465,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146258,5.31001,7.40194,7.24149,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146439,6.82532,7.5803,7.44836,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146756,5.5279,6.91768,8.87774,NA,0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146833,7.18916,6.99921,7.93729,NA,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147146,8.40293,7.99394,8.84607,NA,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147281,8.35132,7.24563,9.67668,NA,NA,NA,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147444,8.8903,7.24996,8.28965,NA,NA,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147660,7.87335,5.88698,8.92306,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147821,8.98763,8.11456,9.81091,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148037,8.3977,8.21498,9.14446,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148387,7.48733,8.18904,8.6352,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148439,9.16647,7.61289,7.87981,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148659,9.96505,7.53729,8.16254,NA,NA,NA,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148802,8.85012,7.98079,7.81424,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149065,7.53812,7.61573,6.55516,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149260,8.23306,6.43375,6.278,NA,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149483,8.1088,6.9179,6.74312,NA,NA,NA,NA,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149615,8.38785,6.20267,7.21716,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149838,7.75427,7.6087,7.04705,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150001,7.02811,7.82689,6.13343,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150378,7.84058,6.64502,7.91512,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150590,6.71034,7.84135,7.3853,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150680,6.74102,7.91924,7.41158,NA,NA,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150905,6.80167,7.53925,6.26472,NA,NA,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151030,7.50236,6.85703,5.96925,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151332,7.9615,5.48364,7.83298,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151471,10.5,5.95217,9.44577,-0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151699,8.42059,7.05436,8.22481,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151818,7.61561,6.56117,7.51418,NA,NA,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152194,8.96249,6.7328,6.98687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152310,8.02148,7.47974,6.79768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152467,7.89193,7.00684,7.31954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152786,9.62914,6.59561,8.28373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152835,10.0235,8.48435,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117,NA,NA,NA,NA
153081,8.3131,8.92303,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,NA,NA
153233,7.82491,9.19705,10.1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153568,8.53227,8.21896,8.36727,NA,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153710,7.50607,9.19343,9.86051,NA,NA,NA,NA,NA,NA,NA,NA,-0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153919,8.62171,9.37494,8.68509,NA,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154007,8.13292,8.77661,7.11104,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154374,8.50727,7.31665,8.18691,NA,NA,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154515,7.97661,8.08032,8.00531,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154657,6.64941,8.65642,7.2132,NA,NA,NA,NA,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154859,5.09505,9.32786,7.76997,NA,NA,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155039,6.01151,7.88945,7.39811,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155230,6.78809,7.89313,7.41529,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155407,7.15842,7.16308,7.16529,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155676,7.98355,5.15281,7.06056,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155894,8.82602,3.58714,7.73741,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156038,9.02275,5.25851,7.95813,NA,NA,NA,NA,NA,-0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156273,8.51319,6.10442,8.10595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.067
156575,7.71896,6.47179,8.18076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163
156703,6.92332,6.01031,7.5482,NA,NA,NA,NA,NA,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156976,6.86154,6.09179,5.70409,NA,NA,NA,NA,-0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157184,6.93226,7.66292,4.125,NA,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157232,6.89764,7.56597,3.93536,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157490,7.55207,8.03246,3.16373,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157737,7.05238,7.8446,3.31292,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157969,7.34634,7.46611,1.57337,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158128,8.07293,7.20412,0.831889,NA,NA,NA,NA,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158266,7.44973,10.4544,1.53563,NA,-0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158545,7.50563,7.40057,1.20822,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158601,7.22479,8.82508,1.18559,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158928,7.90236,9.04768,1.28583,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159178,7.52998,9.45564,1.15734,NA,NA,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159315,8.07619,9.03862,2.2336,NA,NA,NA,NA,NA,NA,NA,NA,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159464,8.00052,6.75666,0.641629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
159641,6.88282,6.41293,0.703408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102,NA,NA,NA,NA,NA,NA,NA,NA
159841,6.3976,7.29809,0.5,NA,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160131,5.29826,6.93046,0.5,NA,-0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160251,4.97035,7.55825,2.33097,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160537,6.5866,6.3618,2.54942,NA,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160698,6.90855,6.76974,3.58761,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160927,7.76425,8.23276,5.03156,NA,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161074,7.65323,7.89357,5.04403,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161365,7.87061,8.33488,5.09139,NA,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161407,7.41964,8.01922,5.38214,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161722,6.68096,6.81073,6.1401,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161979,6.3929,7.9672,7.15272,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162151,8.49586,7.66676,8.04464,NA,NA,NA,NA,NA,NA,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162297,8.42563,7.54239,7.27208,NA,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162471,7.8032,6.84661,8.38653,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162690,7.06003,6.88076,8.41618,NA,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162917,7.1054,8.25409,8.51695,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163128,7.24681,7.16106,8.49617,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163310,8.03222,8.29976,8.07182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387
163562,8.50616,8.24525,7.64758,NA,NA,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163610,8.01613,8.45592,8.04577,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163938,7.89958,9.85286,8.09818,NA,NA,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164036,8.71122,9.0476,6.40039,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164381,7.62808,9.13712,6.96445,NA,NA,NA,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164571,7.2998,8.13992,6.71934,NA,NA,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164753,7.69497,7.25775,8.19748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474,NA,NA,NA,NA,NA,NA,NA,NA
164902,9.54163,7.6498,8.85483,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165035,9.43048,7.24812,8.4241,NA,NA,NA,NA,NA,NA,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165338,8.97505,6.57491,6.80693,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165412,8.35332,7.50329,7.90375,NA,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165601,9.06464,7.20767,6.28984,NA,NA,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165895,8.65056,6.32828,7.66451,NA,NA,NA,NA,NA,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166057,7.32584,7.90133,8.06904,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166212,7.96733,8.40112,8.50725,NA,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166493,6.89439,7.88509,7.15934,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166732,6.7992,7.06206,7.11418,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166884,7.59904,7.49093,7.822,NA,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167098,7.39544,7.79751,6.42806,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167257,8.29534,7.33089,6.16411,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167507,8.31641,7.38255,4.12448,NA,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167607,7.51493,8.29451,3.99673,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167995,7.77522,9.82288,4.40081,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
