id,x0,x1,x2,fitness-1,fitness-0.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-2,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness2.5,fitness3,fitness4.5,fitness3.5,fitness5,fitness4,fitness2,fitness-4,fitness-4.5
134191,-1.35726,2.66956,-0.538782,NA,NA,NA,NA,950.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134321,-1.36028,2.69941,1.26835,457.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134520,-1.28375,-0.36484,0.723693,NA,1958.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134614,-1.13893,0.722181,-1.34177,526.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134904,-1.34575,1.2618,-1.67352,NA,NA,NA,NA,NA,1425.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135041,-1.40252,0.352467,-0.391677,NA,NA,NA,NA,1444.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135325,-1.37323,0.21453,-0.970126,NA,NA,1183.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135543,-2.83899,-1.08695,-0.887118,NA,NA,NA,NA,521.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135727,-2.36284,-1.36437,-0.560239,NA,NA,NA,324.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135843,-1.42218,-0.588132,-0.220033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.325,NA,NA
136101,-0.800869,-2.48385,-0.0562391,NA,NA,NA,NA,1238.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136255,-0.876947,-2.34563,-1.03736,592.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136465,-1.64697,-1.90634,-0.790439,NA,NA,NA,NA,NA,NA,2698.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136762,-1.92158,-2.1144,-0.699699,NA,NA,NA,NA,NA,4360.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136835,-0.840549,-1.39352,-1.94917,NA,NA,NA,NA,NA,NA,1868.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137046,-0.340056,-2.78506,-1.06887,NA,NA,NA,NA,NA,NA,53.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137393,-0.590026,-2.01388,-1.24172,2616.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137502,-1.08861,-2.88302,-1.0875,NA,NA,NA,NA,121.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137768,-0.732295,-2.4507,-0.405116,NA,NA,NA,NA,735.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137891,0.670734,-3.97918,-1.28465,NA,NA,NA,NA,519.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138150,0.900261,-3.196,-1.63006,NA,NA,NA,NA,NA,315.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138222,-0.968657,-2.5326,-2.0085,2516.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138581,-0.793338,-3.57357,-1.70222,NA,NA,NA,NA,NA,965.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138631,-0.89648,-1.40194,-1.01808,NA,NA,NA,NA,NA,NA,NA,NA,2442.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138822,-0.306516,-0.667094,-1.48917,NA,NA,NA,NA,NA,12568.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139150,-0.700541,-0.830901,-3.31073,NA,NA,NA,NA,NA,NA,298.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139258,-1.27503,-1.99401,-2.89387,NA,1253.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139477,-1.16439,-1.00865,-2.82249,NA,90.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139764,-0.587929,-1.90638,-1.41986,3226.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139828,-1.2827,-1.37332,-1.71993,NA,2570.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140167,-1.35365,-1.84791,-0.704306,NA,NA,NA,NA,NA,NA,1649.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140255,-1.6237,-0.714288,0.875203,NA,2815.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140558,-2.49721,-1.28958,0.540592,NA,NA,NA,NA,235.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140779,-1.82122,-0.24137,2.2738,401.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140865,-1.64668,-0.627649,0.777879,NA,NA,NA,NA,1917.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141024,-0.914302,-1.83083,0.245609,NA,NA,NA,NA,201.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141389,-0.583477,-0.924201,0.213821,NA,NA,NA,NA,NA,2867.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141523,-1.41977,-1.49366,-1.88459,NA,NA,NA,NA,NA,8691.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141700,-1.61659,-2.65192,-0.608958,NA,1174.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141984,-0.763668,-1.41739,-0.366348,NA,NA,NA,NA,6902.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142081,-1.08461,-1.21285,-0.137375,537.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142351,-1.43741,-0.624151,1.37119,3606.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142426,-0.0873887,-1.64994,0.295219,NA,NA,NA,NA,NA,1968.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142777,-0.781058,-3.7897,-1.27164,NA,NA,NA,NA,NA,NA,628.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142846,-2.0633,-2.79999,-1.56495,931.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143097,-0.947999,-2.65339,-2.40305,NA,NA,NA,NA,NA,775.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143364,-1.51924,-1.96965,-1.1405,NA,553.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143446,-1.03173,-2.10373,-0.41315,NA,833.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143704,-0.0979429,-1.32125,-0.910985,NA,NA,NA,NA,NA,9941.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143899,0.858158,-0.766759,-0.936419,NA,3118.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144095,-0.257267,-0.0341767,-1.53817,6033.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144290,-0.925653,-0.321638,-1.41712,NA,6521.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144513,-1.48975,0.316572,-0.579657,4769.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144700,-0.389014,-0.91426,-0.917365,7250.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144969,-1.44753,-1.63244,-1.41294,2627.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145090,-0.788181,-1.57547,-0.582052,NA,10721.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145306,-1.56331,-2.46975,-3.00433,NA,NA,NA,NA,NA,1482.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145558,-3.71412,-2.95707,-1.26334,NA,NA,NA,NA,NA,31.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145710,-4.02392,-3.13215,0.410316,NA,NA,NA,NA,NA,314.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145901,-3.97305,-0.952001,-0.0556237,NA,1406.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146035,-3.81389,-1.19098,0.368525,NA,NA,94.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146299,-2.01115,-1.37932,0.211921,NA,1367.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146465,-3.2898,-0.983443,-0.202461,NA,NA,NA,NA,62.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146746,-1.99472,-1.0468,-0.237111,NA,NA,NA,NA,NA,NA,1434.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146899,-3.47055,0.354439,0.0084251,NA,NA,NA,NA,NA,480.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147133,-2.28784,0.623819,1.02676,NA,NA,NA,NA,NA,2.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147368,-0.918532,0.299093,-0.769444,NA,NA,NA,NA,5512.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147401,0.346481,-0.662377,-2.27166,NA,NA,NA,NA,NA,326.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147773,-0.505735,-1.66365,-2.78786,NA,126.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147967,-1.05587,-1.36174,-1.90365,NA,NA,NA,NA,NA,NA,192.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148025,-1.25241,-0.848653,-0.294134,NA,NA,NA,NA,3089.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148358,-0.90706,-1.62799,-0.343709,NA,NA,NA,NA,NA,6532.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148559,-1.12561,-1.19735,-0.83782,NA,NA,NA,NA,NA,172.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148775,-0.72729,-1.47191,-1.64506,NA,NA,NA,NA,8923.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148897,-0.631474,-1.6162,-1.16751,NA,NA,249.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149080,-0.754478,-1.97748,-2.52127,4107.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149375,-1.56619,-2.02062,-2.98072,3074.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149437,-2.0312,-0.407197,-2.65419,NA,NA,NA,NA,NA,375.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149781,-0.366701,-1.26955,-2.09443,NA,NA,NA,NA,NA,2711.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149985,-1.47217,-1.20013,-0.160907,NA,NA,NA,NA,NA,NA,2465.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150057,-0.731422,-0.999054,1.42252,NA,NA,NA,NA,NA,NA,NA,755.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150377,-1.28564,-1.6645,-0.358612,NA,NA,NA,NA,NA,NA,983.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150535,-2.13986,-0.694183,-1.1965,NA,NA,NA,NA,NA,NA,1610.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150606,-3.35621,-1.67733,-0.766488,NA,NA,NA,NA,NA,1233.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150869,-2.09635,-1.59189,-2.04887,NA,NA,NA,NA,NA,NA,1554.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151099,-0.861184,-1.32376,-1.85322,NA,NA,NA,NA,NA,NA,NA,NA,707.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151322,-1.19136,-0.476233,-2.58883,NA,NA,NA,NA,NA,64.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151449,-1.66731,-0.278967,-0.986112,NA,NA,NA,NA,NA,3895.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151778,-2.1138,0.441217,-0.781749,NA,NA,NA,NA,NA,2257.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151880,-0.398436,1.84978,-1.30351,1248.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152194,-1.31154,0.859382,-0.600963,NA,NA,NA,NA,957.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152280,-0.595258,1.1515,-1.19467,733.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152429,-1.64092,0.260094,-0.557661,NA,784.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152756,-1.34549,-0.290671,-0.786226,NA,NA,NA,NA,10226.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152988,-1.08515,-1.61714,-1.40383,NA,NA,NA,NA,1799.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153166,-0.876806,-0.933824,-2.62038,NA,NA,NA,NA,NA,NA,2054.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153372,-0.0289975,-2.54798,-2.32186,219.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153497,1.14938,-1.33891,-1.91382,NA,NA,NA,NA,NA,NA,430.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153775,-0.0824297,-1.29964,-2.44198,NA,NA,NA,NA,NA,NA,1398.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153900,-0.102052,-2.31584,-1.54085,636.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154174,0.886845,-1.72101,-0.76275,NA,NA,NA,NA,NA,669.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154220,-0.235082,-0.963255,-1.69693,NA,NA,NA,NA,NA,2757.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154592,-0.74172,-1.39608,-1.21616,NA,NA,NA,NA,NA,12058.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154713,-1.32251,-1.29507,-0.536357,NA,2748.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154849,-1.00347,-0.016749,-0.833832,NA,6562.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155174,-1.3324,-0.9028,-1.61505,NA,NA,NA,4307.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155389,-1.63719,-1.64611,-1.28119,5941.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155472,-1.53758,-0.974136,-1.0091,NA,6445.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155758,-1.71879,-0.912035,-0.869428,NA,5409.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155909,-1.98739,0.0331355,-1.17849,NA,NA,NA,NA,NA,663.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156115,-1.03018,0.31633,-0.566851,NA,NA,NA,NA,NA,1938.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156209,-3.20816,-0.353232,-1.21148,NA,NA,NA,NA,NA,393.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156561,-1.43209,-0.475397,-0.828522,1226.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156735,-0.490636,-0.701403,-0.75366,NA,NA,NA,NA,2372.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156871,-0.82488,-1.66254,-2.37628,295.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157187,-0.699152,-1.69395,-2.63393,NA,NA,NA,NA,965.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157367,-1.41525,-1.23472,-2.71736,NA,870.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157485,-0.239695,-1.48426,-2.7081,NA,NA,355.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157636,-1.23426,-1.67394,-1.64269,NA,2741.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157920,-0.856336,-0.92718,-0.852913,NA,NA,NA,NA,13931.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158156,-1.33001,-0.896994,-0.793943,NA,8738.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158235,-1.32289,-0.387197,0.375184,NA,NA,NA,473.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158455,-0.471757,-0.299387,-0.736709,NA,1210.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158742,-0.821042,-0.209338,-0.968352,NA,13773.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158843,-0.620767,0.0599008,-2.22353,NA,265.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159033,-0.192742,0.383362,-2.37838,430.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159369,-0.0869947,1.41767,-2.12971,NA,NA,NA,NA,NA,NA,411.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159457,0.383884,-0.721556,-1.49947,5469.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159743,0.166491,-0.12753,-1.4362,NA,NA,NA,NA,NA,907.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159829,1.67642,-1.25894,-2.38498,NA,NA,NA,NA,NA,NA,199.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160137,0.999503,-1.22491,-2.13652,NA,NA,NA,NA,NA,667.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160354,0.150777,-1.53028,-1.18855,NA,326.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160580,-0.68054,-1.71294,-1.08016,630.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160682,-1.65471,-0.149021,-1.18334,NA,2543.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160867,-1.18587,-1.30088,-1.74097,NA,NA,204.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161092,-0.423116,-2.63625,-1.14871,NA,NA,26.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161278,-0.221385,-2.42238,-0.926972,NA,NA,NA,NA,1399.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161577,-1.18479,-2.34761,-1.04066,NA,255.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161733,-1.82574,-1.95564,-2.41282,217.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161936,-0.18559,-2.20136,-1.9926,2077.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162183,-0.75704,-1.5686,-2.12196,3311.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162271,-0.220915,-0.65963,-1.21053,NA,NA,NA,NA,NA,3841.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162542,0.0548728,-2.62391,-1.56158,NA,869.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162797,-0.737968,-1.36773,-0.873786,29186.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162848,0.0165839,-0.303264,-2.20433,NA,NA,NA,NA,NA,687.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163127,-1.33728,-1.497,-1.97419,NA,NA,NA,NA,NA,10238.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163322,-0.990046,-1.85932,-0.651421,NA,NA,NA,NA,NA,4358.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163470,-2.53531,-1.26035,-1.56959,3436.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163711,-1.6826,-0.656459,-1.47545,NA,NA,NA,NA,NA,5200.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163986,-1.38107,-2.15963,-1.03305,NA,2212.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164066,-0.980281,-1.18067,-0.701743,NA,1720.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164255,-0.702297,-0.946132,-0.742124,NA,NA,3602.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164597,-0.944543,0.0158568,-0.705228,NA,1965.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164788,-1.41773,0.417041,-2.34837,NA,319.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164862,-1.97187,-0.182509,-3.10941,1976.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165141,-0.776098,0.322045,-2.70921,NA,NA,NA,NA,NA,NA,280.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165324,-1.2495,-0.430837,-3.93342,NA,NA,NA,NA,NA,360.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165493,-1.09114,-0.761385,-4.67374,340.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165697,-1.42037,-0.813388,-2.67334,NA,NA,NA,NA,NA,1187.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165870,-0.63749,0.00254994,-1.4153,NA,NA,NA,NA,NA,6744.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166018,0.548891,0.922428,-0.519783,NA,95.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166364,-0.475566,1.33862,-1.20524,NA,50.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166562,-0.908725,0.00688521,-0.778664,NA,1728.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166730,0.777547,0.000925778,-0.0723443,650.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166993,0.371794,-1.4679,0.487994,NA,NA,NA,NA,NA,NA,576.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167073,2.87618,-1.25765,-1.07684,303.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167282,2.14245,-1.45378,-1.1663,NA,NA,NA,NA,NA,784.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167431,1.81808,-1.27559,-1.9488,NA,NA,NA,NA,NA,1829.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
