id,x0,x1,x2,fitness-5,fitness-4.5,fitness-3.5,fitness-3,fitness-1.5,fitness-1,fitness-2,fitness-0.5,fitness-2.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness-4,fitness3
129760,2.99657,-1.41071,-0.237149,NA,NA,NA,NA,NA,NA,182.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129997,1.62637,-2.04742,-0.02013,NA,NA,NA,NA,419.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130042,0.724489,-1.79822,-0.563537,NA,NA,NA,NA,NA,347.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130360,1.69728,-1.44796,-0.317196,NA,NA,NA,NA,NA,2454.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130490,0.255883,-1.34066,-0.138097,NA,NA,NA,NA,3121.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130760,-0.0478089,-0.658864,0.0756063,NA,NA,NA,NA,1461.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131000,-1.43989,-1.27818,1.35188,NA,NA,NA,NA,1494.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131145,-1.2557,-1.13507,0.336878,NA,NA,NA,NA,365.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131214,-0.1821,-1.62198,0.422478,NA,NA,NA,NA,NA,NA,NA,NA,160.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131482,0.319088,-0.859614,-0.859195,NA,NA,NA,NA,NA,NA,NA,NA,2565.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131625,-0.133838,-1.92549,-1.59768,NA,NA,NA,NA,NA,NA,NA,NA,1137.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131828,-1.41415,-1.24301,-3.82047,NA,NA,NA,NA,1932.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132010,-1.27344,-0.042972,-0.726975,NA,NA,NA,NA,8383.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132345,-0.606812,-0.0694711,-0.276868,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132420,-1.02521,0.882034,-0.229152,NA,NA,NA,NA,NA,NA,NA,NA,NA,998.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132651,-1.6022,0.964484,-1.88644,NA,NA,NA,NA,934.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132890,-1.88558,0.684486,-1.34397,NA,NA,NA,NA,NA,NA,NA,NA,NA,794.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133174,-1.63981,-0.665443,-1.33759,NA,NA,NA,NA,NA,NA,NA,NA,NA,7648.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133201,-0.0457278,-0.649911,-0.999285,NA,NA,NA,NA,NA,7677.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133546,-0.642696,-0.508811,-2.36727,NA,NA,NA,NA,NA,NA,NA,796.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133779,0.0549422,-1.00182,-2.73612,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133941,-0.190289,-1.88202,-2.61875,NA,NA,NA,NA,1217.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134040,-0.868005,-0.890234,-3.42742,NA,NA,NA,NA,NA,NA,2357.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134219,-0.51874,-0.755799,-1.91045,NA,NA,NA,NA,3120.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134506,-1.69745,-1.32257,-0.844547,NA,NA,NA,NA,NA,3804.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134799,-2.85027,-0.248905,-0.229777,NA,NA,NA,NA,1835.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134873,-2.03864,-0.250988,-0.133187,NA,NA,NA,NA,NA,NA,NA,596.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135052,-0.667127,-1.50496,-1.26752,NA,NA,NA,NA,15362.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135229,0.040363,-1.00775,-1.02677,NA,NA,NA,NA,NA,NA,NA,1909.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135563,-0.176164,-0.877365,-0.742173,NA,NA,NA,NA,NA,17709.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135734,1.52699,-1.21139,-1.34832,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135811,-1.17848,-0.906088,-1.30096,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136138,-0.484775,-0.91811,0.309518,NA,NA,NA,NA,NA,NA,NA,297.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136320,-0.162538,-0.951036,0.93307,NA,NA,NA,NA,NA,NA,NA,2051.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136582,1.37154,-1.94011,0.290425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136702,-0.0504488,-2.84404,-0.286603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.646,NA,NA,NA,NA,NA,NA
136825,-0.868445,-4.80568,-1.46518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.014
137042,-0.538584,-3.678,0.654808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.055,NA,NA,NA,NA,NA
137298,-1.5707,-4.24722,-0.989919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.006,NA,NA,NA,NA,NA
137409,-1.18313,-4.39292,-0.959201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091.758,NA,NA,NA,NA,NA
137706,-1.15557,-4.52919,-0.914446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.571,NA,NA,NA
137850,-1.61186,-4.03798,-2.0558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.931,NA,NA,NA,NA,NA,NA
138003,-0.0175645,-2.98666,-1.0129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.936,NA,NA,NA,NA,NA,NA
138295,-0.952413,-1.93822,-0.832435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5029.315,NA,NA,NA,NA
138430,-0.819182,-0.896882,-0.607152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2727.935,NA,NA,NA,NA,NA,NA
138722,-1.49515,-1.54973,-0.420618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651.535,NA,NA,NA,NA,NA,NA,NA
138829,-0.156789,-1.59949,-0.108345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.639
139032,-0.799549,-1.18663,-0.026552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185.07,NA,NA,NA,NA,NA,NA
139204,-1.75318,-1.29882,-0.619408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898.572,NA,NA,NA,NA
139415,-1.19931,-1.4338,-0.55731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.229,NA,NA,NA,NA,NA,NA
139778,-1.29182,-1.52891,-1.59291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6113.056,NA,NA,NA,NA
139801,-1.15927,-1.50489,-0.128843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960.646,NA,NA,NA
140055,-1.05262,-2.17034,-1.18984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.244,NA,NA,NA
140269,-1.23134,-1.14174,-0.681205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438.328,NA,NA,NA,NA,NA
140522,-1.0243,-0.65773,-0.625892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8880.154,NA,NA,NA,NA,NA
140601,0.90732,-0.349674,-1.06176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862.336,NA,NA,NA,NA,NA
140929,1.25092,-1.97445,-1.95679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.965,NA,NA,NA,NA
141181,1.15068,-1.08332,-2.1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.884,NA,NA,NA,NA,NA
141347,-0.158341,-1.49471,-2.87863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981.273,NA,NA,NA,NA,NA
141540,-0.12352,-0.514743,-1.66678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269.155,NA,NA,NA,NA
141650,1.03866,0.515094,-1.06174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.564,NA,NA,NA,NA,NA,NA
141929,0.613882,0.741404,-0.869887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.975
142097,-0.256076,0.0106919,-0.895763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091.187,NA,NA,NA
142274,-0.473678,-0.0543276,-0.756517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.241,NA,NA,NA,NA
142527,-0.869478,0.505428,-1.23686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.586
142614,0.0515002,-0.234388,-1.36056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
142945,-0.651685,-0.382401,-0.234843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1336.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
143124,-0.73392,-1.61587,0.0580114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.922,NA,NA,NA,NA,NA,NA,NA,NA
143333,0.00445586,-0.643038,-0.254197,NA,NA,NA,NA,NA,NA,NA,1232.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143471,0.197812,-0.393129,-0.586852,NA,NA,NA,NA,NA,NA,NA,599.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143643,0.0182209,0.199883,0.209181,NA,NA,NA,NA,NA,217.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143882,-0.440834,-0.793348,0.813104,NA,NA,NA,NA,279.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144060,-0.423112,-2.65102,0.646201,NA,NA,NA,NA,NA,83.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144210,-0.418867,-2.15361,-2.07908,NA,NA,NA,NA,NA,NA,NA,663.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144594,-2.18172,-1.89088,-2.98935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.952,NA,NA,NA,NA,NA,NA,NA,NA,NA
144633,-2.01161,-1.00885,-1.59099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
144893,-1.16506,-1.70381,-0.631571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.029,NA,NA,NA,NA,NA,NA,NA,NA
145050,-0.732343,-0.337925,-2.17395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903.924
145207,-0.887979,0.8756,-1.21869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3754.283,NA,NA,NA,NA,NA
145468,-1.89196,-0.920025,-0.925557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8524.883,NA,NA,NA,NA,NA
145699,-2.49329,-0.834941,-1.23399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.79,NA,NA,NA
145814,-1.26872,-1.33,-0.828621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3401.434,NA,NA,NA
146056,-1.05368,-1.05225,-0.978617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174.999,NA,NA,NA,NA
146258,-1.94296,0.756716,-1.54103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.475,NA,NA,NA,NA
146492,-2.1492,-0.177953,-0.540534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.735,NA,NA,NA,NA,NA,NA
146625,-1.59618,-0.00396418,-0.71971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6849.178,NA,NA,NA,NA,NA
146851,-0.933953,0.98167,-0.968878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.419,NA,NA,NA,NA
147033,-1.03807,-0.330346,-1.57409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.476
147331,1.28359,-0.922373,-2.44139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.294,NA,NA,NA,NA
147494,0.643939,-0.710028,-1.19282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.648,NA,NA,NA,NA,NA
147712,0.345633,0.233704,-0.817754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2067.359,NA,NA,NA,NA,NA
147809,2.12934,-0.180456,-2.58994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.457,NA,NA,NA,NA
148119,1.17808,-0.949873,-2.05077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.143,NA,NA,NA,NA
148372,-0.0997364,-1.51816,-3.1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.85,NA,NA,NA,NA,NA,NA
148438,1.21056,-1.27962,-1.3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2881.543,NA,NA,NA,NA,NA
148725,0.628769,-1.24784,-0.151737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.639,NA,NA,NA,NA
148929,-0.824505,-0.852553,0.0518467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1699.382,NA,NA,NA,NA,NA,NA
149106,-1.34565,-0.997051,-1.2749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11442.605,NA,NA,NA,NA,NA
149388,-1.02774,-0.94022,-2.36867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.143,NA,NA,NA,NA
149567,-0.231158,-1.50709,-1.98708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6790.899,NA,NA,NA,NA,NA
149616,-1.07942,-2.38195,-1.47276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.989,NA,NA,NA,NA
149945,-0.865092,-2.75064,0.00850576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.437,NA,NA,NA
150045,0.203612,-0.999767,0.296655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850.124,NA,NA,NA,NA,NA
150302,0.219697,-0.3143,-0.373231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.671,NA,NA,NA,NA,NA
150405,1.03365,0.87619,-0.0586013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.845,NA,NA,NA,NA
150628,0.785926,-1.49317,0.496558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.31,NA,NA,NA,NA,NA
150918,-0.603012,-0.193398,-1.65587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379.797,NA,NA,NA
151199,-1.4857,-0.697924,-0.591924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2563.918,NA,NA,NA,NA
151318,-0.234177,-0.681823,-1.17275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.045
151431,-0.608335,-0.61245,-2.10072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.298,NA,NA
151747,-0.60674,-1.54386,-2.74764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.253,NA,NA,NA,NA,NA
151958,-1.23877,-0.505792,-0.543047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.411,NA,NA,NA,NA
152198,-2.49756,-2.16607,-0.191851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.251,NA,NA,NA,NA
152252,-2.44776,-2.48297,-0.257472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.716,NA,NA,NA,NA
152529,-2.7911,-0.384221,-0.940146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.659,NA,NA,NA,NA
152623,-0.593963,-0.619153,-1.14768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.118,NA,NA,NA,NA
152969,0.311695,-1.50932,-0.634642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.864,NA,NA
153032,-0.285763,-1.64244,-0.241905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.678,NA,NA,NA,NA,NA,NA,NA
153281,-0.252932,-0.273999,-0.425215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
153534,-1.94197,-0.103301,-1.53358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
153680,-1.28945,-0.749788,-2.3512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153898,-1.76227,0.0430775,-1.54805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154038,-1.50639,-0.129902,-3.43772,NA,NA,NA,NA,NA,2949.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154356,-0.733993,-0.917048,-2.46225,NA,NA,NA,NA,NA,8034.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154594,-0.468473,-0.0915017,-2.01168,NA,NA,NA,NA,NA,NA,NA,410.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154780,0.217896,-0.0810557,-1.93491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154945,0.368992,-0.283679,-1.49347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
155102,-2.0437,-1.33989,-0.961699,NA,NA,NA,NA,NA,10334.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155354,-1.17017,-1.12884,-1.47507,NA,NA,NA,NA,NA,235.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155575,-2.10777,-2.03103,-2.62478,NA,NA,NA,NA,NA,NA,NA,455.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155736,-1.98497,-1.94438,-2.04879,NA,NA,NA,NA,NA,NA,NA,NA,NA,1777.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155938,-0.423326,-2.15232,-0.729607,NA,NA,NA,NA,NA,NA,NA,832.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156075,0.0267019,-1.68658,-1.38944,NA,NA,NA,NA,NA,1112.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156291,0.931236,-3.12983,-0.885556,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156437,0.0182696,-2.69061,-1.41706,NA,NA,NA,NA,NA,NA,NA,877.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156735,-0.284614,-1.39212,-1.95432,NA,NA,NA,NA,5518.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156895,-0.877799,0.23356,-1.72381,NA,NA,NA,NA,NA,NA,545.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157170,-1.30611,-0.633386,-1.42863,NA,NA,NA,NA,NA,NA,NA,NA,NA,4270.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157328,-2.08619,1.11084,-0.639628,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157527,-3.05311,0.890241,-0.515034,NA,NA,NA,NA,NA,523.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157796,-0.280275,-0.0166479,-0.94903,NA,NA,NA,NA,NA,NA,NA,NA,1010.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157982,-1.55818,-0.280753,-2.91894,NA,NA,NA,NA,2402.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158074,-1.05939,-1.52327,-3.1122,NA,NA,NA,NA,NA,815.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158224,-0.902501,-1.1517,-2.03909,NA,NA,NA,NA,NA,NA,874.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158477,-1.47746,0.3274,-2.5278,NA,NA,NA,NA,NA,NA,NA,NA,330.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158625,-1.40106,-1.06038,-0.97867,NA,NA,NA,NA,NA,NA,2088.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158821,-1.5728,-0.943776,-0.304795,NA,NA,NA,NA,2498.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159194,-0.328778,-2.18907,-0.555357,NA,NA,NA,NA,NA,NA,NA,1575.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159391,-1.65295,-2.82596,-1.40929,NA,NA,NA,NA,NA,NA,NA,786.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159504,-0.89635,-0.773063,-0.28241,NA,NA,NA,NA,NA,NA,NA,14662.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159613,-0.326902,0.324723,-0.69422,NA,NA,NA,NA,NA,NA,1730.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159869,-0.232301,-0.752957,-1.01381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1665.583,NA
160063,-3.08472,-0.822976,-1.38725,875.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160205,-1.89212,-0.905917,-2.15086,NA,176.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160599,-0.875563,-0.624608,-2.54916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.017,NA
160755,-0.917729,-1.21119,-2.11417,NA,NA,NA,1270.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160959,-2.17875,-0.671701,-1.41205,NA,NA,NA,NA,NA,NA,2918.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161009,-0.811013,-1.77312,-0.906199,NA,NA,NA,NA,NA,84.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161271,-1.23382,-2.07446,-2.52012,NA,NA,NA,NA,NA,NA,NA,1100.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161477,-0.504808,-0.0653158,-1.49438,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161620,-0.616173,-0.13928,-1.41868,NA,NA,NA,NA,NA,NA,NA,NA,NA,7068.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161928,-1.56987,-1.11661,-1.52556,NA,NA,NA,NA,NA,NA,NA,273.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
