id,x0,x1,x2,fitness-2.5,fitness-2,fitness-1.5,fitness-3.5,fitness-3,fitness-4,fitness-1,fitness-0.5,fitness0,fitness-5,fitness-4.5,fitness0.5,fitness1
187982,1.84133,0.818876,-4.94184,NA,NA,NA,-58.149,NA,NA,NA,NA,NA,NA,NA,NA,NA
188089,0.87312,1.80926,-5,NA,NA,NA,NA,-47.875,NA,NA,NA,NA,NA,NA,NA,NA
188245,0.763635,1.28677,-4.70112,-50.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188408,1.24522,0.356673,-3.01389,NA,NA,-199.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188740,1.56045,0.719464,-3.91479,NA,NA,NA,NA,NA,NA,-144.902,NA,NA,NA,NA,NA,NA
188823,0.936847,0.861499,-4.46662,NA,NA,-108.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189100,1.90814,1.87927,-4.87552,NA,NA,NA,NA,NA,NA,-47.074,NA,NA,NA,NA,NA,NA
189259,2.02239,3.84312,-3.31329,NA,NA,NA,NA,NA,NA,-169.47,NA,NA,NA,NA,NA,NA
189502,2.70756,2.14191,-3.68314,NA,-46.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189726,1.56342,1.34857,-4.82995,NA,NA,NA,NA,NA,NA,-66.054,NA,NA,NA,NA,NA,NA
189824,1.10165,2.22432,-5,NA,NA,NA,NA,-37.12,NA,NA,NA,NA,NA,NA,NA,NA
190025,1.22806,1.88452,-5,NA,-26.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190217,-0.331419,2.28392,-5,NA,-128.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190453,-0.598379,2.1173,-3.42174,NA,NA,NA,NA,-157.712,NA,NA,NA,NA,NA,NA,NA,NA
190717,1.02632,1.95338,-5,-30.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190848,0.891809,2.22645,-5,NA,NA,NA,NA,NA,NA,-92.482,NA,NA,NA,NA,NA,NA
191199,0.443199,1.17977,-5,NA,NA,NA,NA,NA,NA,NA,NA,-221.116,NA,NA,NA,NA
191360,1.04754,1.26383,-5,NA,NA,-59.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191581,0.585787,0.884892,-4.75019,NA,-105.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191660,0.698536,1.14089,-5,NA,NA,-99.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191972,1.78838,1.50889,-4.04965,NA,NA,NA,NA,-8.528,NA,NA,NA,NA,NA,NA,NA,NA
192171,2.64018,1.91963,-3.54026,NA,NA,NA,-57.696,NA,NA,NA,NA,NA,NA,NA,NA,NA
192393,2.11835,2.48537,-5,NA,NA,NA,-46.826,NA,NA,NA,NA,NA,NA,NA,NA,NA
192423,1.27685,1.34752,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.988,NA,NA
192726,0.751458,1.27848,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.432,NA,NA,NA
192852,0.969937,0.458008,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-203.347,NA,NA,NA
193164,1.47483,0.275337,-5,NA,NA,NA,NA,NA,-134.369,NA,NA,NA,NA,NA,NA,NA
193397,2.94684,0.486908,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-188.437,NA,NA,NA
193576,1.98585,2.16847,-4.71936,NA,NA,NA,NA,NA,-47.033,NA,NA,NA,NA,NA,NA,NA
193698,2.96649,2.7841,-5,NA,NA,NA,-88.554,NA,NA,NA,NA,NA,NA,NA,NA,NA
193942,2.39783,2.29697,-5,NA,NA,NA,NA,-31.914,NA,NA,NA,NA,NA,NA,NA,NA
194070,2.29396,0.440176,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-190.228,NA,NA,NA
194345,1.78483,1.42287,-4.78299,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.784,NA,NA,NA
194419,4.14715,2.22711,-5,NA,NA,NA,-157.362,NA,NA,NA,NA,NA,NA,NA,NA,NA
194678,3.32175,2.63232,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168.647,NA,NA
194805,2.83679,2.70173,-3.92212,NA,NA,NA,NA,NA,-106.172,NA,NA,NA,NA,NA,NA,NA
195040,3.73473,2.75754,-2.2699,-390.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195395,2.99503,1.41271,-3.79702,NA,-52.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195596,2.7163,-0.434839,-4.00664,NA,-229.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195643,2.96178,-0.472827,-5,NA,NA,NA,NA,NA,NA,-291.062,NA,NA,NA,NA,NA,NA
195886,1.81109,2.06279,-3.44695,NA,-29.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196045,2.20851,1.47333,-2.73007,NA,-90.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196291,0.585615,0.971575,-4.18217,NA,NA,NA,-85.653,NA,NA,NA,NA,NA,NA,NA,NA,NA
196513,1.348,0.0356698,-4.1817,NA,NA,NA,NA,-166.963,NA,NA,NA,NA,NA,NA,NA,NA
196649,0.753047,1.49376,-4.16284,NA,NA,NA,NA,NA,-66.8,NA,NA,NA,NA,NA,NA,NA
196905,0.525952,1.4794,-4.84038,NA,NA,NA,NA,NA,-109.597,NA,NA,NA,NA,NA,NA,NA
197160,1.31328,2.72734,-4.56965,NA,-40.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197309,2.6772,2.41874,-4.55406,NA,NA,-64.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197492,3.33056,2.75078,-4.13059,NA,NA,NA,NA,NA,NA,-124.207,NA,NA,NA,NA,NA,NA
197726,2.09854,1.23088,-3.05955,NA,NA,NA,NA,NA,NA,-124.391,NA,NA,NA,NA,NA,NA
197872,0.834429,1.96817,-3.003,NA,-88.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198036,1.37321,3.29468,-3.59026,NA,NA,NA,NA,-79.019,NA,NA,NA,NA,NA,NA,NA,NA
198270,0.986221,2.50821,-3.75046,NA,NA,NA,NA,NA,-82.33,NA,NA,NA,NA,NA,NA,NA
198596,0.316941,2.57983,-3.83658,NA,NA,NA,NA,-81.567,NA,NA,NA,NA,NA,NA,NA,NA
198667,1.0677,2.13753,-4.36445,-21.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198978,0.711657,1.34286,-5,-58.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199180,2.09781,1.54206,-5,NA,NA,NA,-31.034,NA,NA,NA,NA,NA,NA,NA,NA,NA
199253,1.18245,0.822429,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.73,NA,NA
199499,0.705808,2.44806,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.049,NA,NA,NA
199676,1.55825,1.87646,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.091,NA,NA,NA
200000,1.2101,2.09432,-3.53525,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.579,NA,NA,NA
