id,x0,x1,x2,fitness-1.5,fitness0,fitness-0.5,fitness1,fitness2.5,fitness5,fitness4.5,fitness4,fitness3.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness-2,fitness-2.5,fitness-1,fitness-3,fitness-3.5,fitness-5,fitness-4,fitness-4.5
131123,4.27033,4.84259,-2.42605,NA,1217.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131225,3.76811,2.06342,-1.48352,170.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131516,4.69081,1.57216,2.10094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.652,NA,NA,NA,NA,NA,NA,NA
131701,3.39073,0.225077,4.08294,221.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131979,3.27768,1.46186,3.83254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.264,NA
132171,2.60357,0.85161,3.4278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.077
132295,3.04506,1.76237,4.05663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.5
132519,1.90103,1.46523,3.17481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.298,NA,NA
132672,2.51528,1.06009,2.71852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.516,NA,NA,NA,NA
132969,2.57392,-0.908262,2.16063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.601,NA,NA,NA,NA,NA,NA,NA
133063,2.12669,-1.31403,2.18805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.371,NA,NA,NA,NA,NA
133388,2.95228,-0.146689,2.1024,81.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133434,2.02585,1.25117,2.51552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.142,NA,NA,NA,NA,NA,NA,NA
133781,2.7007,1.60826,2.67187,-9.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133889,3.38054,-0.477138,4.21511,222.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134170,3.68891,-0.48759,4.50014,NA,NA,33.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134243,4.43422,-0.196134,3.95896,NA,NA,120.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134566,3.86177,-1.25809,2.43674,NA,NA,318.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134626,4.77482,-1.92782,1.64902,1082.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134863,4.78139,-1.63607,3.2214,NA,NA,2229.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135073,4.95315,-0.536231,1.92481,NA,NA,536.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135393,4.28115,-1.91082,3.15019,NA,NA,571.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135541,3.71843,-0.845465,1.93116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.419,NA,NA,NA,NA,NA
135764,4.06548,-1.21911,1.88985,52.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135813,4.21043,-0.160656,-0.0259299,367.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136101,4.01115,1.28703,-2.34577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.687,NA,NA,NA,NA,NA,NA,NA
136306,4.99781,0.917077,-2.82634,602.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136443,3.75042,0.77754,-0.926243,1481.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136723,4.15193,0.884137,-0.233007,884.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136815,3.98533,0.301935,-0.198157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.582,NA,NA,NA,NA,NA,NA,NA
137098,4.30849,0.564323,-0.334317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.902,NA,NA,NA,NA,NA
137347,4.60893,0.145598,-0.237046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.521,NA,NA,NA,NA,NA,NA,NA,NA
137498,4.88029,-0.152308,0.963887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3744.577,NA,NA,NA,NA,NA
137700,4.95003,-0.99725,1.77768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.043,NA,NA,NA,NA,NA
137887,4.36043,-1.13119,0.668595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.086,NA,NA,NA,NA,NA
138126,4.9529,-0.851653,0.407892,NA,NA,4681.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138201,4.81742,-0.149361,-0.195947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11939.765,NA,NA,NA,NA,NA
138401,3.29887,-0.757155,-0.505956,NA,149.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138716,1.17266,-0.909374,-0.467585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.568,NA,NA,NA,NA,NA,NA,NA,NA
138950,-0.276376,-2.62229,-0.926176,NA,NA,NA,894.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139075,-0.859901,-2.77656,-1.37252,NA,NA,NA,212.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139267,-2.73186,-3.53548,0.358796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.191,NA,NA,NA,NA,NA,NA,NA,NA
139575,-2.87514,-3.5095,2.07506,NA,NA,NA,-4.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139790,-1.84598,-2.90208,1.5462,NA,NA,NA,11.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139965,-1.86799,-3.88388,0.394029,NA,102.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140088,-1.85594,-3.43553,-0.635205,NA,NA,1044.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140351,-0.641885,-3.78757,-2.44922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.758,NA,NA,NA,NA,NA,NA,NA
140510,-1.68054,-4.89879,-3.38949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.42,NA,NA,NA,NA,NA,NA
140620,-0.126456,-4.0981,-3.50291,589.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140833,-0.139566,-3.80833,-3.70139,6.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141119,-0.18258,-4.9923,-3.11924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.414,NA,NA,NA,NA
141217,-0.845962,-3.91979,-3.99634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.056,NA,NA,NA,NA,NA,NA
141411,-1.3914,-4.1005,-3.94098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.823,NA,NA,NA,NA,NA,NA
141734,-2.40799,-3.80414,-3.09764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.721,NA,NA,NA,NA,NA,NA,NA
141819,-0.943452,-2.59824,-2.61717,NA,767.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142008,-1.36633,-1.84059,-3.37052,612.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142352,-0.721899,-1.8575,-1.96874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.299,NA,NA,NA,NA,NA,NA
142405,-1.54378,-0.298425,-1.75061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.441,NA,NA,NA,NA
142745,-1.60326,0.0296373,-2.96146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.792,NA,NA,NA
142901,-2.08941,0.765407,-1.27454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.119,NA,NA,NA,NA,NA,NA
143160,-1.9662,1.31717,-0.842191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.235,NA,NA,NA
143244,0.0708246,0.538373,-1.19136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.909,NA,NA,NA
143533,-1.47768,-0.0864572,-1.60177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.996,NA,NA,NA,NA
143760,-1.13301,-1.60487,-3.15258,146.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143887,-2.15269,-1.10872,-3.68814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.941,NA,NA,NA,NA,NA,NA
144074,-2.74556,-1.39731,-3.63582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.414,NA,NA,NA,NA,NA,NA,NA
144231,-1.02444,-0.175295,-3.94779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.639,NA,NA,NA,NA
144573,0.821929,-0.0066852,-4.84449,NA,314.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144775,0.302863,-0.02407,-4.42318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.306,NA,NA,NA,NA,NA,NA,NA,NA
144820,1.38215,1.44522,-3.58272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.174,NA,NA,NA,NA,NA,NA,NA,NA
145071,0.785918,1.98925,-3.53351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.854,NA,NA,NA,NA,NA
145374,1.34091,2.97217,-2.76941,NA,NA,7.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145545,-0.607323,4.28927,-2.0116,NA,NA,NA,1248.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145781,-1.66079,4.25939,-2.70765,NA,NA,NA,72.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145891,-2.56882,4.72068,-3.10227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.608,NA,NA,NA,NA,NA,NA,NA,NA
146172,-2.4593,3.80729,-0.930602,1320.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146325,-4.01529,4.32218,-1.95746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.169,NA,NA,NA,NA,NA,NA
146584,-4.93878,4.4862,-1.87112,77.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146624,-2.87543,4.49598,-1.36038,NA,NA,200.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146866,-2.44266,4.17192,-2.20263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.508,NA,NA,NA,NA,NA,NA,NA,NA
147141,-3.40997,4.05924,-2.06806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.97,NA,NA,NA,NA,NA
147393,-2.73131,4.56998,-3.91432,NA,16.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147599,-2.78096,4.27875,-3.59369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.227,NA,NA,NA,NA,NA,NA,NA,NA,NA
147678,-3.82576,3.859,-3.81928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.169,NA,NA,NA,NA,NA,NA,NA,NA,NA
147961,-4.44174,4.66131,-2.47849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148151,-3.09601,4.70182,-0.888394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
148244,-1.92602,3.7298,-1.57085,NA,NA,NA,624.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148440,-0.67827,2.65562,-1.15286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.534,NA,NA,NA,NA,NA,NA,NA,NA
148796,-1.45098,1.92385,-1.42254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3145.655,NA,NA,NA,NA,NA
148801,0.387485,2.42029,-1.38567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286.022,NA,NA,NA,NA,NA
149034,-0.310302,2.14569,-1.55939,982.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149399,-1.21856,-0.0861342,-2.79403,237.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149466,-1.58195,-0.839885,-2.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.463,NA,NA,NA,NA,NA,NA
149618,-1.83873,-0.12631,-0.160674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.892,NA,NA,NA,NA,NA,NA
149843,-1.16443,-0.479499,-0.115986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.37,NA,NA,NA,NA,NA,NA,NA
150076,-0.928087,-0.69731,-1.46622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8344.465,NA,NA,NA,NA,NA
150312,-1.89825,0.223477,-0.937125,1716.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150421,-4.30673,0.667567,0.821554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.402,NA,NA,NA,NA,NA
150641,-4.51733,-1.0835,0.635152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.56,NA,NA,NA,NA,NA
150999,-4.51097,-0.976289,3.28891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.617,NA,NA,NA,NA,NA
151067,-4.61023,-0.978472,2.62412,140.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151358,-4.95723,-0.556755,3.59485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.848,NA,NA,NA,NA,NA
151503,-4.27088,-1.35909,4.79261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293.426,NA,NA,NA,NA,NA
151637,-3.36753,-1.05296,3.67075,246.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151917,-1.57591,-1.10804,3.80309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.064,NA,NA,NA,NA,NA
152198,-3.45756,-0.164123,4.78426,NA,NA,1420.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152226,-3.5361,-1.43943,4.76231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418.986,NA,NA,NA,NA,NA,NA,NA,NA
152452,-4.06559,-1.97023,4.00732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.871,NA,NA,NA,NA,NA,NA,NA,NA
152757,-4.30854,-2.8798,2.97768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA
152829,-3.90139,-3.20078,2.33555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.818,NA,NA,NA,NA,NA,NA,NA,NA
153120,-2.50282,-2.95022,3.14125,NA,91.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153254,-1.48019,-2.80703,4.4278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787.379,NA,NA,NA,NA,NA
153544,-1.75392,-1.25952,4.28916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.904,NA,NA,NA,NA,NA,NA,NA,NA
153785,-0.245316,-0.38736,4.84749,NA,NA,NA,NA,345.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153931,0.642547,-0.686603,4.17101,NA,NA,NA,NA,NA,NA,NA,NA,338.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154101,-0.272594,0.171352,3.47495,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154233,1.32013,0.413889,3.41123,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154522,0.434499,1.03556,3.93962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154743,-1.79023,1.32124,4.29748,NA,NA,NA,20.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154995,-0.765414,0.986447,3.42847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.304,NA,NA,NA,NA,NA,NA,NA,NA,NA
155059,-0.158043,0.637614,3.66162,NA,NA,450.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155249,-0.14414,2.59386,2.92765,NA,NA,101.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155533,1.30388,1.68402,0.921689,NA,NA,119.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155800,0.304606,1.89039,1.27274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.705,NA,NA,NA,NA,NA,NA,NA,NA
155923,-1.00805,1.68688,1.91122,NA,108.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156135,0.864924,1.49937,1.42909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.823,NA,NA,NA,NA,NA,NA,NA,NA
156254,2.3367,1.31394,1.78039,NA,NA,176.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156445,2.22614,1.78565,1.17547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.458,NA,NA,NA,NA,NA,NA,NA,NA
156743,1.01194,1.64826,1.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.754,NA,NA,NA,NA,NA,NA,NA,NA
156951,1.98238,1.91914,0.799891,NA,NA,76.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157143,1.71787,2.90585,0.447464,NA,68.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157232,1.80945,3.94048,0.931546,NA,NA,145.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157591,0.808212,3.69335,0.309134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.49,NA,NA,NA,NA,NA,NA,NA,NA
157604,0.445458,3.40798,1.61171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.542,NA,NA,NA,NA,NA
157861,-0.680177,3.70685,2.81542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.941,NA,NA,NA,NA,NA,NA
158194,-0.831399,3.21039,3.45572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.524,NA,NA,NA
158302,-0.0975701,4.39264,3.18369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.992,NA
158565,0.196614,4.86839,4.48925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.314,NA,NA,NA,NA
158649,-0.427364,4.87046,4.81053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1594.859,NA,NA,NA,NA,NA,NA,NA
158889,-0.175308,4.64539,4.29565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207.732,NA,NA,NA,NA,NA,NA
159097,-0.0160789,4.96762,4.0127,459.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159327,0.421172,4.66609,2.92512,NA,301.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159498,0.593171,3.51685,3.60652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224,NA,NA,NA,NA,NA,NA,NA
159680,1.12238,4.28244,4.23184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.489,NA,NA,NA
159935,0.85759,4.23458,4.99977,2050.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160137,0.72006,4.82671,4.40137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.806,NA,NA,NA,NA,NA,NA
160351,-0.137277,4.64177,4.52172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.199,NA,NA,NA,NA,NA,NA,NA
160452,-1.99563,4.57933,3.87591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.597,NA,NA,NA,NA,NA,NA
160748,-0.992273,3.94586,4.00685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.728,NA,NA,NA,NA,NA,NA,NA
160988,-1.36341,4.30014,4.57543,2247.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161083,-1.2238,3.57621,2.77683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.572,NA,NA,NA,NA,NA
161215,-0.790969,2.18868,3.50177,NA,NA,117.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161461,-0.87962,2.66032,3.79578,NA,572.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161667,-2.26421,4.34161,4.73474,NA,NA,281.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161835,-4.00574,3.42895,4.73641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.182,NA,NA,NA,NA,NA,NA,NA
162095,-4.40479,3.74441,3.45768,179.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162322,-2.73555,1.35726,4.80409,144.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162503,-2.13076,-0.117671,3.73885,834.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162667,-2.9395,-0.173849,3.78648,1298.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162982,-2.96815,-0.627451,2.86558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.6,NA,NA,NA,NA
163108,-2.04686,-1.4483,4.68235,5943.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163256,-1.9438,-0.860291,4.2219,5667.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163421,-1.4818,-0.580631,2.61414,1251.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163690,-0.8163,-0.432815,1.16651,NA,NA,386.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163817,0.266828,-0.542295,-0.588731,NA,NA,547.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
