id,x0,x1,x2,fitness4,fitness4.5,fitness5,fitness3.5,fitness2.5,fitness1,fitness0,fitness0.5,fitness-1.5,fitness-1,fitness-2,fitness1.5,fitness-0.5,fitness-3,fitness-2.5,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness2,fitness3
137411,4.89855,4.01479,-1.42874,NA,NA,1135.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137734,5,3.41903,-0.971812,NA,NA,NA,770.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137858,4.28195,4.31379,-0.664342,NA,NA,4121.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138063,2.74677,4.38242,0.400773,92.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138228,3.34584,4.8068,-1.30447,1486.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138465,2.77697,5,-1.61329,NA,825.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138623,3.27096,4.79095,-1.33244,NA,NA,4867.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138938,3.15328,5,-3.67306,NA,NA,246.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139114,3.50823,5,-2.65546,NA,NA,105.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139178,2.94892,4.03788,-2.74656,NA,NA,1.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139408,1.80262,4.54277,-1.98909,NA,NA,273.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139648,4.41181,5,-1.52423,NA,4572.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139812,3.53677,4.01406,-0.884421,NA,NA,-9.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140024,3.07884,5,-0.181035,NA,NA,1048.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140230,4.56673,5,-0.872353,NA,2875.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140501,5,5,-0.912094,NA,NA,11153.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140556,5,4.87998,-2.49085,953.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140923,5,5,-2.44216,NA,NA,NA,978.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140962,4.6187,3.76652,-2.83103,NA,NA,NA,95.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141226,3.77184,3.71409,-1.98812,NA,NA,936.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141522,4.18468,4.74505,-1.3037,NA,NA,5877.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141628,4.33873,4.29961,-0.889428,NA,NA,4428.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141839,4.23806,5,-1.52501,NA,NA,6361.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142022,4.29626,5,-0.212307,NA,NA,4840.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142335,4.24872,1.91022,-1.51205,NA,130.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142527,5,3.45354,-1.58599,NA,NA,1469.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142596,4.29339,3.17655,-1.93729,NA,NA,972.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142796,4.78291,3.04755,-2.65386,NA,NA,173.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142954,5,3.47166,-2.46395,NA,NA,428.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143175,3.62763,2.22364,-1.37142,NA,NA,645.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143496,4.20227,1.32639,-1.08252,NA,NA,434.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143716,3.77379,2.04797,-1.76792,NA,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143797,5,3.16648,-1.36561,NA,NA,3873.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144148,5,4.17328,-1.93575,NA,239.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144248,5,5,-0.831434,NA,NA,NA,4140.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144422,5,5,-2.0583,NA,NA,6527.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144555,5,5,-1.39243,NA,7251.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144860,3.91799,5,-3.03365,NA,NA,623.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144978,3.70006,3.80455,-1.97738,NA,NA,652.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145219,3.78084,4.27019,-0.0631679,NA,NA,1382.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145521,4.08668,3.92506,-1.58024,NA,NA,NA,69.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145617,4.10703,5,-0.837816,900.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145938,3.10957,5,-0.776223,645.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145991,5,5,-0.87878,NA,1096.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146224,4.87744,5,-1.11233,NA,367.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146471,5,4.94523,-0.896824,NA,NA,14022.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146640,3.87295,5,-0.740163,NA,NA,3572.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146881,4.84259,5,-0.740375,NA,NA,16629.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147014,3.75323,5,1.09994,NA,NA,92.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147254,4.3168,5,1.48237,NA,521.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147409,5,5,0.745029,316.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147619,5,5,-0.828825,NA,NA,16731.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147875,5,5,-0.696983,NA,NA,11472.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148060,5,4.179,-1.94495,131.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148316,5,4.25304,-0.976273,NA,NA,NA,425.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148488,5,5,-1.02474,NA,NA,5934.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148705,4.30953,5,-1.23442,NA,NA,5335.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148833,4.74724,5,-0.947567,NA,1613.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148975,5,4.6731,-0.605364,NA,NA,8762.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149298,4.51438,3.76555,0.322342,NA,NA,18.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149466,5,4.39178,0.971077,NA,NA,994.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149743,5,4.89027,0.627679,NA,9.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149869,3.91907,4.98563,-0.775038,NA,NA,3410.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150042,5,5,-0.781544,NA,NA,NA,4032.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150280,4.26342,5,-1.49085,NA,NA,6995.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150431,3.45209,4.68907,-1.41186,NA,NA,1911.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150573,3.89848,4.55572,-0.967274,NA,NA,578.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150899,4.3089,5,0.664764,NA,NA,1454.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151114,4.61194,5,0.0419418,239.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151228,5,5,-1.99063,NA,NA,7263.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151486,4.18954,5,-2.34186,NA,NA,888.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151651,5,5,-2.11172,NA,NA,4535.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151846,4.37744,5,-4.51253,NA,1090.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152022,2.81641,5,-5,NA,NA,684.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152324,0.762807,5,-2.05148,NA,NA,1943.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152503,-0.243599,5,-0.857409,NA,NA,10672.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152745,0.389182,4.96506,-1.54871,NA,NA,4040.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152757,0.587189,4.7742,-2.02516,NA,NA,234.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153019,1.8175,4.68696,-2.92647,NA,NA,737.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153308,0.82106,5,-2.76101,NA,NA,80.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153534,-0.0435985,4.37478,-3.46701,NA,NA,741.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153591,-0.43328,4.84248,-4.12218,NA,NA,308.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153886,0.490195,5,-4.59599,NA,NA,356.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153954,-1.95865,5,-5,900.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154248,-1.48075,3.70819,-5,NA,725.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154542,-1.65935,4.51279,-2.79646,NA,NA,3.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154620,0.947512,2.04665,-2.09108,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154876,2.2901,3.72173,-2.46374,NA,NA,432.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154970,2.23919,4.7977,-1.89046,NA,NA,NA,NA,265.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155176,2.16202,4.37212,-1.48558,NA,NA,NA,212.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155502,0.84051,5,-2.45858,NA,NA,NA,223.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155571,0.924965,5,-0.466185,NA,NA,172.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155815,1.99254,2.92633,-0.903899,NA,77.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156115,2.60438,2.28519,-1.29137,-157.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156212,2.63934,2.37679,0.893717,NA,NA,124.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156374,2.55317,2.33426,0.0848887,NA,NA,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156569,1.4864,1.22707,1.27493,22.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156915,1.24533,1.63467,1.01935,NA,NA,41.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156974,0.624516,1.30786,1.95243,NA,NA,54.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157177,0.952722,0.722022,0.305417,NA,NA,291.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157458,0.285741,0.463804,0.408673,NA,NA,294.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157624,1.80444,-0.316075,-1.87773,NA,NA,853.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157791,1.43002,-0.292087,-1.19443,NA,385.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158079,2.18022,-1.41288,-0.0731548,NA,NA,2215.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158154,2.42381,-1.64887,0.00750813,NA,NA,525.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158390,3.26575,-1.99484,-0.673914,NA,1561.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158680,5,-2.37196,-0.685552,NA,NA,2339.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158819,5,-1.8086,0.627332,NA,NA,NA,-74.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159060,5,-2.41234,1.43658,NA,NA,556.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159289,5,-3.86305,0.767374,NA,NA,702.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159518,3.66217,-3.5491,0.416656,NA,NA,209.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159578,4.81445,-2.71147,-1.12256,NA,NA,-2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159859,5,-2.90833,-0.808308,NA,NA,NA,310.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159988,3.81001,-1.35083,-0.583939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.431
160300,5,-0.639049,-0.639935,NA,NA,NA,849.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160522,5,-2.10845,-0.0941711,1273.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160732,4.58833,-0.992419,-0.132783,NA,NA,2566.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160936,5,-1.23924,-0.633,NA,NA,7052.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161003,5,-1.29029,-0.825297,NA,NA,13372.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161321,4.39905,-1.28206,0.775293,NA,1231.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161397,5,-0.268094,-0.470509,NA,NA,596.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161662,5,-1.07591,-0.405108,NA,NA,839.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161763,5,1.63839,-0.506332,NA,NA,402.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161995,5,2.77177,0.241061,NA,NA,746.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162287,4.95084,3.61631,0.44879,NA,NA,566.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162442,5,3.40371,-1.34165,NA,NA,3442.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162589,5,2.62954,-2.197,NA,303.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162872,4.90799,1.47248,-1.22402,NA,1080.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163086,3.86044,2.72743,-0.761757,NA,NA,989.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163203,3.39688,3.87541,-1.02659,NA,NA,NA,169.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163364,3.30327,5,-1.0934,44.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163596,2.426,5,-1.39914,NA,NA,NA,-256.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163938,4.59464,5,-1.75936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.057
164026,5,5,-1.54664,NA,NA,NA,2159.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164248,4.86011,5,-0.330153,NA,NA,NA,1907.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164473,5,5,0.343737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
164675,4.6424,5,-0.317139,NA,NA,NA,NA,NA,895.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164772,5,5,-1.19491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.268,NA,NA,NA,NA,NA,NA,NA,NA,NA
165064,5,4.79594,-2.31052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.744
165184,5,5,-2.15972,927.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165516,5,5,-2.13508,1408.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165589,4.85402,5,-1.26338,NA,6203.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165795,5,4.72361,-2.22229,NA,NA,NA,733.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166133,5,5,-1.919,NA,NA,5416.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166323,5,3.94096,-1.39397,NA,700.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166417,5,3.83933,-0.134173,1507.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166595,5,3.3093,0.706144,253.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166882,5,3.66505,0.280909,NA,NA,1201.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167052,4.43985,5,0.950356,NA,NA,759.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167310,4.20397,4.42203,0.673581,266.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167505,4.46317,4.49022,0.470046,NA,NA,62.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167734,4.65582,5,0.403847,NA,NA,2328.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167838,4.77703,4.06798,1.80472,NA,NA,729.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168002,5,2.96526,4.29974,NA,NA,496.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168344,4.56474,2.98774,3.90306,NA,NA,-25.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168452,3.67604,1.65455,3.19138,-53.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168582,3.84968,0.0736705,3.0222,NA,NA,13.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168775,4.37678,1.30638,4.40111,NA,NA,608.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169020,5,0.92343,3.1155,NA,NA,742.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169205,5,2.26694,3.7106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.647,NA
169443,5,2.17702,5,NA,NA,NA,NA,NA,320.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169564,3.75008,3.967,5,NA,NA,NA,NA,NA,NA,-25.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169792,5,4.68631,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7095.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170065,5,4.53621,4.22777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.802,NA,NA,NA,NA,NA,NA
170336,5,5,3.06163,NA,NA,NA,NA,NA,NA,NA,NA,934.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170457,5,5,1.84508,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170729,4.09475,5,2.34886,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170805,5,5,3.67931,NA,NA,NA,NA,NA,NA,NA,NA,NA,3932.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171073,5,5,3.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171199,5,5,2.77406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.199,NA,NA,NA,NA,NA
171357,4.84335,5,3.45159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.868,NA,NA
