id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1.5,fitness-1,fitness-2.5,fitness-2,fitness0,fitness1.5,fitness1,fitness2,fitness2.5,fitness5,fitness3.5,fitness4,fitness4.5,fitness3,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5
129482,-0.580613,-0.708843,-1.56453,NA,NA,NA,9147.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129627,-1.26768,-0.119775,-2.07249,NA,NA,526.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129915,-2.03784,-0.533195,-3.65274,NA,NA,NA,237.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130016,-2.50198,-1.42346,-4.4589,NA,NA,NA,1789.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130271,-2.11297,-1.63681,-3.00604,NA,NA,NA,1482.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130565,-0.677643,-0.830475,-1.09305,NA,2620.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130632,-1.53736,-0.998648,-0.912419,4270.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130962,-0.940134,-1.0135,-1.0903,NA,941.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131158,-0.594728,-1.5516,-1.02139,NA,NA,NA,NA,170.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131360,-0.27004,-1.53847,-1.54499,NA,NA,NA,NA,NA,5562.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131466,-0.401382,-1.83494,-0.665645,NA,NA,NA,1379.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131696,-0.868685,-2.33227,-1.56147,NA,NA,1615.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131802,-1.20067,-1.0882,-0.604987,NA,NA,NA,1335.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132035,-1.31381,-1.32687,-0.355033,NA,NA,NA,NA,654.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132288,-0.793582,-2.57056,-0.71878,NA,NA,NA,NA,NA,3860.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132427,-0.73754,-1.31015,-0.115414,NA,NA,14691.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132663,-1.0889,-1.00796,-0.239501,NA,NA,NA,NA,NA,336.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132826,-2.13125,-1.36775,-0.969955,NA,NA,NA,NA,NA,3346.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133144,-3.19183,-0.610077,-1.34346,NA,NA,NA,2369.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133371,-2.10795,-0.237306,-1.22944,NA,NA,2792.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133408,-3.00068,-0.309231,-1.65591,NA,NA,NA,454.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133717,-1.63219,-0.596987,-1.30712,NA,NA,NA,2440.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133834,-1.0016,0.719807,-2.02063,NA,NA,NA,NA,NA,NA,287.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134095,-1.30382,0.885159,-2.06391,NA,1598.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134277,-0.390083,-0.418314,-1.64959,NA,652.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134447,0.420723,-0.219414,-1.91424,NA,NA,NA,NA,NA,372.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134657,0.721945,-0.041036,-0.608554,NA,NA,2016.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134823,-0.811246,0.0849001,-0.939608,NA,1380.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135027,-0.942326,-1.27552,0.609839,NA,NA,NA,430.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135325,-2.10819,-1.05525,-0.0598269,NA,NA,NA,1938.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135506,-1.85583,-1.08877,-0.263891,NA,NA,NA,NA,NA,113.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135774,-1.63566,-0.996405,0.0485512,NA,NA,NA,NA,544.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135952,-2.40142,-1.00955,0.00987277,NA,NA,1031.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136062,-1.22299,-2.07355,1.22976,NA,NA,NA,NA,NA,207.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136380,-1.60641,-1.59799,-0.173827,NA,NA,NA,6120.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136413,-1.72097,-0.13517,-0.286366,NA,NA,NA,NA,NA,NA,258.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136625,-1.52163,-0.0492309,0.269934,NA,1296.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136987,-1.97462,-1.42831,-0.0399746,904.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137153,-2.18737,-1.50932,0.0359237,NA,NA,1366.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137338,-2.97127,-0.667184,0.851627,NA,NA,NA,NA,NA,857.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137525,-3.30747,-0.140211,-0.026471,NA,153.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137653,-4.80263,-0.87182,-1.23451,NA,1292.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137870,-3.99028,-2.1152,-0.843414,NA,NA,NA,NA,NA,NA,1234.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138059,-3.63265,-1.05731,-1.37728,NA,336.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138339,-2.58218,-0.803651,-1.4341,NA,NA,NA,3219.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138471,-1.48591,0.741439,-0.887808,NA,NA,NA,NA,NA,NA,4546.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138690,-1.38489,0.998541,-1.53969,NA,1399.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138953,-1.5428,0.19431,-0.891677,NA,NA,NA,NA,NA,NA,912.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139073,0.106178,-0.777623,-0.100861,NA,NA,NA,NA,NA,NA,557.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139293,-0.802594,-1.52029,-0.293364,NA,6062.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139598,-1.27363,-0.722212,0.210528,NA,NA,NA,4287.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139690,0.0557445,-1.9441,1.87396,NA,NA,420.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139985,0.989447,-1.61967,0.777944,NA,NA,NA,NA,NA,46.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140008,-0.840566,-1.39593,-0.720842,NA,NA,NA,NA,NA,14731.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140296,-1.23319,-1.41876,-1.26383,NA,NA,NA,NA,NA,1804.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140470,-2.0334,-2.59229,-0.786356,NA,NA,NA,NA,NA,436.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140779,-3.50381,-1.35556,0.190803,NA,NA,125.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140978,-3.4822,-0.173991,-0.667324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.168,NA,NA
141014,-4.09892,-0.775907,-0.385675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.112,NA,NA,NA,NA
141325,-2.03852,-0.989166,-0.612273,NA,NA,2618.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141570,-1.94325,-1.27887,-0.54887,NA,NA,NA,NA,NA,1832.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141753,-1.69808,-0.207439,-0.192633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969.441,NA,NA,NA,NA
141945,-1.03469,-1.99311,-1.39963,NA,NA,NA,NA,NA,1145.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142121,-1.87528,-1.35426,-1.0382,NA,NA,NA,4043.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142312,-1.53794,-0.715809,-1.69048,NA,NA,7592.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142419,-1.93139,-1.61508,0.422146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.612,NA,NA,NA,NA
142643,-0.838207,-1.27968,-0.587278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2388.856,NA,NA,NA,NA
142893,0.190386,-0.576121,-0.320215,NA,NA,NA,NA,NA,400.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143110,-0.625366,-1.02613,-0.635085,NA,NA,NA,NA,NA,NA,5484.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143236,-0.307799,-1.10453,-0.373319,NA,NA,NA,NA,57.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143598,-0.268942,-0.956381,-1.46962,NA,NA,11617.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143752,-0.172195,-2.04574,-2.11268,NA,3520.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143933,-0.0299618,-1.76969,-3.67931,NA,NA,NA,NA,NA,2.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144138,-0.868188,-0.94112,-2.35924,NA,NA,NA,NA,NA,1405.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144349,-1.05217,-0.981769,-2.00692,NA,NA,NA,1841.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144530,-1.27231,-1.0512,-2.18151,NA,NA,NA,NA,NA,762.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144675,-0.392869,-0.661118,-1.90764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.755,NA,NA,NA,NA
144984,-0.568559,-0.0254069,0.0261016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.291,NA
145146,-1.02418,-1.55808,-0.952209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963.987
145244,-1.49051,-0.879949,-1.01611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.596,NA,NA,NA,NA
145439,-0.95008,0.418964,-1.62821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.534,NA,NA,NA
145705,-1.42993,-0.855021,-0.474039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.764,NA,NA,NA,NA
145878,-1.35098,-1.74802,-1.53958,NA,NA,NA,NA,NA,225.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146174,-0.816358,-0.0400593,-1.71401,NA,NA,1552.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146355,-0.907796,-1.21277,-0.749944,NA,NA,NA,4342.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146584,0.169772,-1.51357,-0.735155,NA,2756.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146652,-0.350524,-2.15222,-1.64423,NA,NA,NA,530.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146888,-0.56494,-1.55895,-1.57397,NA,NA,3283.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147192,-0.902788,-1.44379,-1.28547,NA,2889.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147344,-1.07079,-1.53355,-0.221827,NA,NA,NA,NA,NA,NA,2792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147594,-1.36557,-1.19264,-0.237718,1841.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147761,-0.701224,-1.31395,-0.538359,NA,NA,NA,NA,NA,NA,418.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147986,-0.797354,-1.41549,-1.39519,NA,13321.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148168,-0.60235,-1.52459,-1.77968,NA,NA,NA,329.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148278,-0.244229,-2.09623,-2.08611,NA,NA,NA,NA,NA,1363.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148594,-0.619901,-0.0234379,-1.71683,NA,NA,1598.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148687,0.0282,0.450702,-2.09705,NA,NA,NA,NA,NA,308.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148881,-0.373248,-0.963482,-2.73544,NA,NA,98.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149190,-1.31358,-1.52754,-2.14199,NA,NA,6842.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149261,-1.66011,-1.70335,-1.99962,NA,413.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149441,-1.64407,-0.31537,-0.973052,NA,NA,NA,NA,NA,NA,2055.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149784,-0.763657,-0.525677,0.0473113,NA,NA,NA,NA,NA,NA,435.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149908,-1.30894,-0.0309222,-0.92083,NA,5547.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150107,-1.57736,-0.986279,-0.325974,NA,NA,4522.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150298,-0.521626,-1.25523,-1.69757,NA,NA,NA,NA,182.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150598,-1.16798,-1.5717,-2.35534,NA,NA,NA,693.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150629,-1.05234,-0.0341225,-2.1733,NA,NA,NA,NA,NA,100.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150893,-0.645599,0.211335,-1.53892,NA,NA,NA,NA,NA,1143.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151110,-0.0500773,-0.506314,-1.23209,NA,NA,NA,NA,448.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151284,1.24986,-1.43362,-1.30654,NA,NA,1402.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151475,0.862727,-1.23452,-2.14839,NA,NA,1417.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151710,0.446106,-1.39362,-0.671094,NA,3619.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151980,-1.6155,-0.943283,-0.595968,NA,NA,NA,NA,NA,NA,1611.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152129,-1.53023,-1.49898,-0.669071,NA,12407.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152319,-1.87272,-0.915619,-0.692587,NA,NA,NA,NA,NA,NA,5281.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152425,-2.93761,-0.938871,-0.860938,NA,NA,NA,2122.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152690,-2.84196,-1.38309,-1.53909,NA,NA,3407.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152986,-1.77378,-1.59982,-0.820882,NA,NA,NA,NA,NA,72.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153124,0.096798,-1.35099,-1.29028,NA,943.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153395,-0.700768,-1.21991,-0.762483,NA,6197.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153549,-0.646273,-2.08547,-1.38734,2852.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153758,0.953254,-3.92648,-1.31421,168.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153948,0.380243,-3.91364,-1.22653,NA,NA,NA,694.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154010,-0.0763727,-4.56063,-0.63761,NA,NA,1833.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154368,0.852628,-4.13406,-0.604011,NA,NA,NA,798.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154458,-0.725657,-4.65444,-0.879427,NA,NA,NA,NA,NA,377.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154757,-0.124923,-3.13561,-0.687311,NA,NA,NA,NA,NA,735.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154909,-0.986984,-0.959565,-0.346468,NA,NA,NA,NA,NA,2048.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155152,-1.32102,-0.552519,-1.07585,NA,NA,NA,NA,NA,1134.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155300,0.426076,-0.0953385,0.859722,NA,NA,857.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155440,0.293381,0.284262,-2.02526,NA,NA,915.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155670,0.835141,-0.165957,-2.7928,NA,NA,367.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155856,-0.467152,-0.780535,-1.49054,NA,NA,NA,1106.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156149,-0.968036,-0.783395,-2.26774,NA,NA,NA,484.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156308,-0.349156,-0.742678,-1.87867,NA,NA,NA,4318.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156500,-2.48549,-0.593524,-2.25817,NA,NA,NA,87.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156741,-0.112586,-1.54141,-2.54142,NA,NA,NA,NA,NA,1728.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156981,-0.81073,-0.790104,-1.03008,NA,NA,16376.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157199,-1.59011,-0.762222,-0.757179,NA,NA,NA,16802.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157266,-2.07231,-1.70241,-0.909533,NA,NA,NA,2755.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157468,-1.37687,-1.67952,-0.2079,NA,NA,NA,NA,NA,NA,320.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157640,-0.549735,-1.41331,0.0158417,422.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157989,-1.00444,-1.89558,-0.199643,NA,NA,NA,NA,NA,NA,NA,909.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158055,-2.01331,-2.09106,-0.0433331,NA,NA,NA,NA,NA,NA,NA,569.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158241,-1.55243,-1.59983,-0.661539,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158518,-2.13764,-0.651956,0.00197106,NA,NA,NA,2622.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158608,-2.01096,-0.761857,-0.0248472,NA,NA,NA,NA,NA,2109.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158969,-1.88297,-0.971916,-1.1708,NA,NA,NA,1286.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159093,-1.60081,-1.54705,-1.36913,NA,NA,NA,11500.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159271,-2.10476,-0.712135,-2.34998,NA,1241.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159419,-1.45205,-0.850827,-0.823785,NA,NA,NA,37106.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159662,-0.67114,0.44916,-0.943129,NA,NA,4182.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159925,-1.57421,-1.48063,0.666029,NA,NA,NA,834.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160132,-2.04491,-2.10765,1.39174,NA,NA,901.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160223,-0.682061,-1.32861,2.88276,NA,NA,2539.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160505,0.400955,-1.9027,3.92837,NA,NA,NA,401.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160646,-0.681687,-1.73722,4.394,NA,NA,NA,NA,NA,NA,NA,268.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160942,-0.88199,-0.000749652,3.73048,NA,NA,NA,NA,NA,NA,1289.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161147,1.01804,-0.52964,4.74668,NA,NA,871.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161392,-0.891003,0.996042,4.957,NA,NA,NA,NA,NA,NA,1596.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161600,-0.574273,-0.208207,4.812,NA,NA,NA,NA,NA,NA,1075.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161623,0.967843,-0.270168,4.81334,NA,NA,NA,3319.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
