x0,x1,x2,fitness0
-4.5,1.5,-4.5,-424.113
-4.5,1.5,-4.0,-480.408
-4.5,1.5,-3.5,-550.891
-4.5,1.5,-3.0,-617.655
-4.5,1.5,-2.5,-668.665
-4.5,1.5,-2.0,-715.22
-4.5,1.5,-1.5,-745.739
-4.5,1.5,-1.0,-793.961
-4.5,1.5,-0.5,-622.31
-4.5,1.5,0.0,-647.897
-4.5,1.5,0.5,-511.932
-4.5,1.5,1.0,-604.899
-4.5,1.5,1.5,-704.527
-4.5,1.5,2.0,-816.097
-4.5,1.5,2.5,-871.783
-4.5,1.5,3.0,-916.823
-4.5,1.5,3.5,-924.282
-4.5,1.5,4.0,-986.095
-4.5,1.5,4.5,-1054.543
-4.5,1.5,5.0,-1135.897
-4.5,2.0,-5.0,-336.184
-4.5,2.0,-4.5,-366.925
-4.5,2.0,-4.0,-406.87
-4.5,2.0,-3.5,-479.637
-4.5,2.0,-3.0,-563.466
-4.5,2.0,-2.5,-629.89
-4.5,2.0,-2.0,-704.12
-4.5,2.0,-1.5,-743.322
-4.5,2.0,-1.0,-797.386
-4.5,2.0,-0.5,-634.055
-4.5,2.0,0.0,-654.224
-4.5,2.0,0.5,-534.24
-4.5,2.0,1.0,-614.544
-4.5,2.0,1.5,-737.211
-4.5,2.0,2.0,-827.209
-4.5,2.0,2.5,-903.47
-4.5,2.0,3.0,-934.915
-4.5,2.0,3.5,-937.115
-4.5,2.0,4.0,-1018.125
-4.5,2.0,4.5,-1013.634
-4.5,2.0,5.0,-1158.388
-4.5,2.5,-5.0,-301.672
-4.5,2.5,-4.5,-314.291
-4.5,2.5,-4.0,-361.019
-4.5,2.5,-3.5,-432.968
-4.5,2.5,-3.0,-528.271
-4.5,2.5,-2.5,-635.646
-4.5,2.5,-2.0,-737.648
-4.5,2.5,-1.5,-803.564
-4.5,2.5,-1.0,-875.927
-4.5,2.5,-0.5,-704.989
-4.5,2.5,0.0,-755.58
-4.5,2.5,0.5,-597.674
-4.5,2.5,1.0,-736.061
-4.5,2.5,1.5,-782.533
-4.5,2.5,2.0,-934.979
-4.5,2.5,2.5,-943.76
-4.5,2.5,3.0,-967.168
-4.5,2.5,3.5,-1031.496
-4.5,2.5,4.0,-915.272
-4.5,2.5,4.5,-1180.051
-4.5,2.5,5.0,-917.968
-4.5,3.0,-5.0,-267.213
-4.5,3.0,-4.5,-287.318
-4.5,3.0,-4.0,-324.321
-4.5,3.0,-3.5,-396.348
-4.5,3.0,-3.0,-503.016
-4.5,3.0,-2.5,-631.799
-4.5,3.0,-2.0,-774.569
-4.5,3.0,-1.5,-880.714
-4.5,3.0,-1.0,-949.976
-4.5,3.0,-0.5,-835.962
-4.5,3.0,0.0,-817.478
-4.5,3.0,0.5,-772.888
-4.5,3.0,1.0,-765.667
-4.5,3.0,1.5,-969.293
-4.5,3.0,2.0,-934.806
-4.5,3.0,2.5,-1047.822
-4.5,3.0,3.0,-1032.615
-4.5,3.0,3.5,-945.234
-4.5,3.0,4.0,-1146.491
-4.5,3.0,4.5,-863.761
-4.5,3.0,5.0,-1285.304
-4.5,3.5,-5.0,-255.992
-4.5,3.5,-4.5,-267.166
-4.5,3.5,-4.0,-303.446
-4.5,3.5,-3.5,-368.306
-4.5,3.5,-3.0,-469.673
-4.5,3.5,-2.5,-609.785
-4.5,3.5,-2.0,-779.221
-4.5,3.5,-1.5,-900.524
-4.5,3.5,-1.0,-1032.026
-4.5,3.5,-0.5,-855.474
-4.5,3.5,0.0,-969.889
-4.5,3.5,0.5,-746.223
-4.5,3.5,1.0,-978.545
-4.5,3.5,1.5,-884.774
-4.5,3.5,2.0,-1103.035
-4.5,3.5,2.5,-1004.811
-4.5,3.5,3.0,-1011.065
-4.5,3.5,3.5,-1110.038
-4.5,3.5,4.0,-852.928
-4.5,3.5,4.5,-1261.187
-4.5,3.5,5.0,-779.058
-4.5,4.0,-5.0,-253.393
-4.5,4.0,-4.5,-264.065
-4.5,4.0,-4.0,-292.978
-4.5,4.0,-3.5,-347.702
-4.5,4.0,-3.0,-434.077
-4.5,4.0,-2.5,-557.942
-4.5,4.0,-2.0,-712.601
-4.5,4.0,-1.5,-870.14
-4.5,4.0,-1.0,-947.709
-4.5,4.0,-0.5,-912.292
-4.5,4.0,0.0,-837.171
-4.5,4.0,0.5,-909.884
-4.5,4.0,1.0,-789.619
-4.5,4.0,1.5,-1078.484
-4.5,4.0,2.0,-925.713
-4.5,4.0,2.5,-1067.541
-4.5,4.0,3.0,-1033.919
-4.5,4.0,3.5,-913.924
-4.5,4.0,4.0,-1168.602
-4.5,4.0,4.5,-802.39
-4.5,4.0,5.0,-1302.556
-4.5,4.5,-5.0,-267.124
-4.5,4.5,-4.5,-275.66
-4.5,4.5,-4.0,-301.927
-4.5,4.5,-3.5,-351.848
-4.5,4.5,-3.0,-432.401
-4.5,4.5,-2.5,-551.862
-4.5,4.5,-2.0,-726.436
-4.5,4.5,-1.5,-875.838
-4.5,4.5,-1.0,-1059.996
-4.5,4.5,-0.5,-897.302
-4.5,4.5,0.0,-1067.818
-4.5,4.5,0.5,-814.665
-4.5,4.5,1.0,-1089.79
-4.5,4.5,1.5,-918.784
-4.5,4.5,2.0,-1130.69
-4.5,4.5,2.5,-1005.251
-4.5,4.5,3.0,-1009.281
-4.5,4.5,3.5,-1096.395
-4.5,4.5,4.0,-877.722
-4.5,4.5,4.5,-1215.023
-4.5,4.5,5.0,-826.74
-4.5,5.0,-5.0,-294.438
-4.5,5.0,-4.5,-300.294
-4.5,5.0,-4.0,-323.358
-4.5,5.0,-3.5,-365.538
-4.5,5.0,-3.0,-431.793
-4.5,5.0,-2.5,-532.131
-4.5,5.0,-2.0,-670.479
-4.5,5.0,-1.5,-842.767
-4.5,5.0,-1.0,-949.234
-4.5,5.0,-0.5,-963.562
-4.5,5.0,0.0,-908.705
-4.5,5.0,0.5,-996.081
-4.5,5.0,1.0,-899.535
-4.5,5.0,1.5,-1098.527
-4.5,5.0,2.0,-985.72
-4.5,5.0,2.5,-1063.126
-4.5,5.0,3.0,-1038.053
-4.5,5.0,3.5,-972.883
-4.5,5.0,4.0,-1107.726
-4.5,5.0,4.5,-927.313
-4.5,5.0,5.0,-1190.165
-4.0,-5.0,-5.0,-579.959
-4.0,-5.0,-4.5,-636.381
-4.0,-5.0,-4.0,-743.074
-4.0,-5.0,-3.5,-855.604
-4.0,-5.0,-3.0,-966.91
-4.0,-5.0,-2.5,-1038.785
-4.0,-5.0,-2.0,-1344.926
-4.0,-5.0,-1.5,-1291.985
-4.0,-5.0,-1.0,-1598.067
-4.0,-5.0,-0.5,-1261.214
-4.0,-5.0,0.0,-1500.797
-4.0,-5.0,0.5,-1143.463
-4.0,-5.0,1.0,-1405.509
-4.0,-5.0,1.5,-1072.062
-4.0,-5.0,2.0,-1360.949
-4.0,-5.0,2.5,-1053.708
-4.0,-5.0,3.0,-1369.237
-4.0,-5.0,3.5,-1088.547
-4.0,-5.0,4.0,-1430.767
-4.0,-5.0,4.5,-1176.731
-4.0,-5.0,5.0,-1545.635
-4.0,-4.5,-5.0,-560.73
-4.0,-4.5,-4.5,-617.021
-4.0,-4.5,-4.0,-723.495
-4.0,-4.5,-3.5,-833.423
-4.0,-4.5,-3.0,-938.552
-4.0,-4.5,-2.5,-980.71
-4.0,-4.5,-2.0,-1234.174
-4.0,-4.5,-1.5,-1102.88
-4.0,-4.5,-1.0,-1366.229
-4.0,-4.5,-0.5,-1011.654
-4.0,-4.5,0.0,-1246.031
-4.0,-4.5,0.5,-887.312
-4.0,-4.5,1.0,-1148.714
-4.0,-4.5,1.5,-815.403
-4.0,-4.5,2.0,-1104.053
-4.0,-4.5,2.5,-796.888
-4.0,-4.5,3.0,-1112.257
-4.0,-4.5,3.5,-831.6
-4.0,-4.5,4.0,-1173.721
-4.0,-4.5,4.5,-919.729
-4.0,-4.5,5.0,-1288.578
-4.0,-4.0,-5.0,-412.597
-4.0,-4.0,-4.5,-469.973
-4.0,-4.0,-4.0,-579.835
-4.0,-4.0,-3.5,-698.634
-4.0,-4.0,-3.0,-832.484
-4.0,-4.0,-2.5,-933.379
-4.0,-4.0,-2.0,-1289.129
-4.0,-4.0,-1.5,-1232.414
-4.0,-4.0,-1.0,-1535.688
-4.0,-4.0,-0.5,-1196.307
-4.0,-4.0,0.0,-1435.679
-4.0,-4.0,0.5,-1079.612
-4.0,-4.0,1.0,-1341.423
-4.0,-4.0,1.5,-1009.225
-4.0,-4.0,2.0,-1297.788
-4.0,-4.0,2.5,-990.913
-4.0,-4.0,3.0,-1306.126
-4.0,-4.0,3.5,-1025.634
-4.0,-4.0,4.0,-1367.602
-4.0,-4.0,4.5,-1113.779
-4.0,-4.0,5.0,-1482.529
-4.0,-3.5,-5.0,-584.154
-4.0,-3.5,-4.5,-641.248
-4.0,-3.5,-4.0,-749.946
-4.0,-3.5,-3.5,-862.249
-4.0,-3.5,-3.0,-977.703
-4.0,-3.5,-2.5,-1016.206
-4.0,-3.5,-2.0,-1266.217
-4.0,-3.5,-1.5,-1096.916
-4.0,-3.5,-1.0,-1339.364
-4.0,-3.5,-0.5,-979.243
-4.0,-3.5,0.0,-1209.406
-4.0,-3.5,0.5,-852.383
-4.0,-3.5,1.0,-1112.106
-4.0,-3.5,1.5,-780.79
-4.0,-3.5,2.0,-1068.121
-4.0,-3.5,2.5,-761.234
-4.0,-3.5,3.0,-1076.25
-4.0,-3.5,3.5,-796.015
-4.0,-3.5,4.0,-1137.488
-4.0,-3.5,4.5,-883.882
-4.0,-3.5,5.0,-1252.334
-4.0,-3.0,-5.0,-598.227
-4.0,-3.0,-4.5,-656.459
-4.0,-3.0,-4.0,-769.003
-4.0,-3.0,-3.5,-889.266
-4.0,-3.0,-3.0,-1028.071
-4.0,-3.0,-2.5,-1105.628
-4.0,-3.0,-2.0,-1408.657
-4.0,-3.0,-1.5,-1279.501
-4.0,-3.0,-1.0,-1535.056
-4.0,-3.0,-0.5,-1188.665
-4.0,-3.0,0.0,-1418.852
-4.0,-3.0,0.5,-1068.193
-4.0,-3.0,1.0,-1327.298
-4.0,-3.0,1.5,-1001.135
-4.0,-3.0,2.0,-1287.845
-4.0,-3.0,2.5,-982.353
-4.0,-3.0,3.0,-1296.373
-4.0,-3.0,3.5,-1016.916
-4.0,-3.0,4.0,-1357.533
-4.0,-3.0,4.5,-1104.83
-4.0,-3.0,5.0,-1472.714
-4.0,-2.5,-5.0,-731.726
-4.0,-2.5,-4.5,-791.477
-4.0,-2.5,-4.0,-902.16
-4.0,-2.5,-3.5,-1014.72
-4.0,-2.5,-3.0,-1129.927
-4.0,-2.5,-2.5,-1139.803
-4.0,-2.5,-2.0,-1337.844
-4.0,-2.5,-1.5,-1142.273
-4.0,-2.5,-1.0,-1346.648
-4.0,-2.5,-0.5,-997.339
-4.0,-2.5,0.0,-1212.708
-4.0,-2.5,0.5,-868.693
-4.0,-2.5,1.0,-1121.702
-4.0,-2.5,1.5,-804.159
-4.0,-2.5,2.0,-1085.908
-4.0,-2.5,2.5,-784.135
-4.0,-2.5,3.0,-1094.133
-4.0,-2.5,3.5,-816.193
-4.0,-2.5,4.0,-1154.31
-4.0,-2.5,4.5,-903.134
-4.0,-2.5,5.0,-1269.558
-4.0,-2.0,-5.0,-769.897
-4.0,-2.0,-4.5,-827.864
-4.0,-2.0,-4.0,-944.058
-4.0,-2.0,-3.5,-1059.47
-4.0,-2.0,-3.0,-1179.643
-4.0,-2.0,-2.5,-1205.852
-4.0,-2.0,-2.0,-1403.124
-4.0,-2.0,-1.5,-1270.631
-4.0,-2.0,-1.0,-1475.91
-4.0,-2.0,-0.5,-1171.116
-4.0,-2.0,0.0,-1383.972
-4.0,-2.0,0.5,-1071.321
-4.0,-2.0,1.0,-1324.494
-4.0,-2.0,1.5,-1036.076
-4.0,-2.0,2.0,-1315.362
-4.0,-2.0,2.5,-1027.873
-4.0,-2.0,3.0,-1331.938
-4.0,-2.0,3.5,-1060.262
-4.0,-2.0,4.0,-1395.052
-4.0,-2.0,4.5,-1149.16
-4.0,-2.0,5.0,-1513.564
-4.0,-1.5,-5.0,-761.531
-4.0,-1.5,-4.5,-831.79
-4.0,-1.5,-4.0,-938.002
-4.0,-1.5,-3.5,-1041.345
-4.0,-1.5,-3.0,-1125.613
-4.0,-1.5,-2.5,-1097.723
-4.0,-1.5,-2.0,-1216.841
-4.0,-1.5,-1.5,-1101.469
-4.0,-1.5,-1.0,-1259.124
-4.0,-1.5,-0.5,-982.817
-4.0,-1.5,0.0,-1162.473
-4.0,-1.5,0.5,-880.875
-4.0,-1.5,1.0,-1116.73
-4.0,-1.5,1.5,-869.553
-4.0,-1.5,2.0,-1133.447
-4.0,-1.5,2.5,-866.3
-4.0,-1.5,3.0,-1153.531
-4.0,-1.5,3.5,-891.971
-4.0,-1.5,4.0,-1214.433
-4.0,-1.5,4.5,-980.312
-4.0,-1.5,5.0,-1334.446
-4.0,-1.0,-5.0,-779.172
-4.0,-1.0,-4.5,-832.503
-4.0,-1.0,-4.0,-950.363
-4.0,-1.0,-3.5,-1048.747
-4.0,-1.0,-3.0,-1118.252
-4.0,-1.0,-2.5,-1116.693
-4.0,-1.0,-2.0,-1206.64
-4.0,-1.0,-1.5,-1166.688
-4.0,-1.0,-1.0,-1298.308
-4.0,-1.0,-0.5,-1080.361
-4.0,-1.0,0.0,-1232.463
-4.0,-1.0,0.5,-1015.033
-4.0,-1.0,1.0,-1236.832
-4.0,-1.0,1.5,-1079.346
-4.0,-1.0,2.0,-1328.382
-4.0,-1.0,2.5,-1115.762
-4.0,-1.0,3.0,-1380.965
-4.0,-1.0,3.5,-1146.397
-4.0,-1.0,4.0,-1456.764
-4.0,-1.0,4.5,-1239.963
-4.0,-1.0,5.0,-1593.486
-4.0,-0.5,-5.0,-747.04
-4.0,-0.5,-4.5,-821.628
-4.0,-0.5,-4.0,-901.75
-4.0,-0.5,-3.5,-979.709
-4.0,-0.5,-3.0,-1018.37
-4.0,-0.5,-2.5,-994.713
-4.0,-0.5,-2.0,-1048.822
-4.0,-0.5,-1.5,-1026.237
-4.0,-0.5,-1.0,-1117.716
-4.0,-0.5,-0.5,-913.271
-4.0,-0.5,0.0,-1016.458
-4.0,-0.5,0.5,-824.235
-4.0,-0.5,1.0,-1010.115
-4.0,-0.5,1.5,-927.813
-4.0,-0.5,2.0,-1146.026
-4.0,-0.5,2.5,-990.586
-4.0,-0.5,3.0,-1204.87
-4.0,-0.5,3.5,-1018.675
-4.0,-0.5,4.0,-1264.563
-4.0,-0.5,4.5,-1130.066
-4.0,-0.5,5.0,-1391.803
-4.0,0.0,-5.0,-678.519
-4.0,0.0,-4.5,-731.403
-4.0,0.0,-4.0,-828.268
-4.0,0.0,-3.5,-930.753
-4.0,0.0,-3.0,-1005.567
-4.0,0.0,-2.5,-1037.002
-4.0,0.0,-2.0,-1093.283
-4.0,0.0,-1.5,-1108.062
-4.0,0.0,-1.0,-1178.572
-4.0,0.0,-0.5,-1000.416
-4.0,0.0,0.0,-1062.774
-4.0,0.0,0.5,-914.342
-4.0,0.0,1.0,-1051.354
-4.0,0.0,1.5,-1076.66
-4.0,0.0,2.0,-1243.336
-4.0,0.0,2.5,-1190.303
-4.0,0.0,3.0,-1346.757
-4.0,0.0,3.5,-1208.173
-4.0,0.0,4.0,-1445.93
-4.0,0.0,4.5,-1288.707
-4.0,0.0,5.0,-1629.306
-4.0,0.5,-5.0,-535.187
-4.0,0.5,-4.5,-578.808
-4.0,0.5,-4.0,-653.935
-4.0,0.5,-3.5,-744.817
-4.0,0.5,-3.0,-816.905
-4.0,0.5,-2.5,-853.236
-4.0,0.5,-2.0,-903.915
-4.0,0.5,-1.5,-922.844
-4.0,0.5,-1.0,-984.411
-4.0,0.5,-0.5,-801.105
-4.0,0.5,0.0,-852.77
-4.0,0.5,0.5,-692.555
-4.0,0.5,1.0,-826.231
-4.0,0.5,1.5,-865.08
-4.0,0.5,2.0,-1030.937
-4.0,0.5,2.5,-1011.204
-4.0,0.5,3.0,-1110.424
-4.0,0.5,3.5,-1074.187
-4.0,0.5,4.0,-1126.211
-4.0,0.5,4.5,-1252.425
-4.0,0.5,5.0,-1202.336
-4.0,1.0,-5.0,-422.642
-4.0,1.0,-4.5,-467.348
-4.0,1.0,-4.0,-528.724
-4.0,1.0,-3.5,-622.853
-4.0,1.0,-3.0,-714.801
-4.0,1.0,-2.5,-774.641
-4.0,1.0,-2.0,-840.664
-4.0,1.0,-1.5,-873.258
-4.0,1.0,-1.0,-928.256
-4.0,1.0,-0.5,-760.311
-4.0,1.0,0.0,-786.281
-4.0,1.0,0.5,-658.272
-4.0,1.0,1.0,-745.596
-4.0,1.0,1.5,-853.796
-4.0,1.0,2.0,-957.77
-4.0,1.0,2.5,-1012.246
-4.0,1.0,3.0,-1068.004
-4.0,1.0,3.5,-1025.813
-4.0,1.0,4.0,-1157.348
-4.0,1.0,4.5,-1083.446
-4.0,1.0,5.0,-1326.102
-4.0,1.5,-5.0,-344.62
-4.0,1.5,-4.5,-364.3
-4.0,1.5,-4.0,-424.307
-4.0,1.5,-3.5,-505.975
-4.0,1.5,-3.0,-594.98
-4.0,1.5,-2.5,-673.941
-4.0,1.5,-2.0,-742.299
-4.0,1.5,-1.5,-785.166
-4.0,1.5,-1.0,-840.038
-4.0,1.5,-0.5,-669.769
-4.0,1.5,0.0,-699.238
-4.0,1.5,0.5,-559.686
-4.0,1.5,1.0,-658.94
-4.0,1.5,1.5,-750.737
-4.0,1.5,2.0,-867.308
-4.0,1.5,2.5,-913.318
-4.0,1.5,3.0,-947.762
-4.0,1.5,3.5,-958.768
-4.0,1.5,4.0,-969.825
-4.0,1.5,4.5,-1069.109
-4.0,1.5,5.0,-1050.296
-4.0,2.0,-5.0,-271.929
-4.0,2.0,-4.5,-302.808
-4.0,2.0,-4.0,-346.162
-4.0,2.0,-3.5,-426.933
-4.0,2.0,-3.0,-529.034
-4.0,2.0,-2.5,-622.79
-4.0,2.0,-2.0,-723.411
-4.0,2.0,-1.5,-775.645
-4.0,2.0,-1.0,-844.142
-4.0,2.0,-0.5,-672.519
-4.0,2.0,0.0,-712.819
-4.0,2.0,0.5,-563.749
-4.0,2.0,1.0,-682.026
-4.0,2.0,1.5,-751.814
-4.0,2.0,2.0,-885.491
-4.0,2.0,2.5,-912.209
-4.0,2.0,3.0,-935.094
-4.0,2.0,3.5,-975.27
-4.0,2.0,4.0,-902.24
-4.0,2.0,4.5,-1096.69
-4.0,2.0,5.0,-918.957
-4.0,2.5,-5.0,-234.135
-4.0,2.5,-4.5,-247.795
-4.0,2.5,-4.0,-295.973
-4.0,2.5,-3.5,-373.229
-4.0,2.5,-3.0,-482.293
-4.0,2.5,-2.5,-615.4
-4.0,2.5,-2.0,-741.256
-4.0,2.5,-1.5,-839.082
-4.0,2.5,-1.0,-899.468
-4.0,2.5,-0.5,-774.712
-4.0,2.5,0.0,-759.835
-4.0,2.5,0.5,-698.668
-4.0,2.5,1.0,-702.454
-4.0,2.5,1.5,-898.296
-4.0,2.5,2.0,-879.196
-4.0,2.5,2.5,-992.878
-4.0,2.5,3.0,-979.803
-4.0,2.5,3.5,-886.945
-4.0,2.5,4.0,-1093.553
-4.0,2.5,4.5,-791.228
-4.0,2.5,5.0,-1232.758
-4.0,3.0,-5.0,-198.351
-4.0,3.0,-4.5,-218.358
-4.0,3.0,-4.0,-256.458
-4.0,3.0,-3.5,-331.632
-4.0,3.0,-3.0,-447.846
-4.0,3.0,-2.5,-595.316
-4.0,3.0,-2.0,-773.981
-4.0,3.0,-1.5,-884.009
-4.0,3.0,-1.0,-1014.373
-4.0,3.0,-0.5,-822.757
-4.0,3.0,0.0,-941.161
-4.0,3.0,0.5,-695.412
-4.0,3.0,1.0,-944.94
-4.0,3.0,1.5,-829.12
-4.0,3.0,2.0,-1081.992
-4.0,3.0,2.5,-960.046
-4.0,3.0,3.0,-964.981
-4.0,3.0,3.5,-1089.012
-4.0,3.0,4.0,-741.21
-4.0,3.0,4.5,-1273.585
-4.0,3.0,5.0,-614.482
-4.0,3.5,-5.0,-185.531
-4.0,3.5,-4.5,-196.958
-4.0,3.5,-4.0,-233.726
-4.0,3.5,-3.5,-300.407
-4.0,3.5,-3.0,-407.935
-4.0,3.5,-2.5,-566.475
-4.0,3.5,-2.0,-750.324
-4.0,3.5,-1.5,-934.647
-4.0,3.5,-1.0,-1006.529
-4.0,3.5,-0.5,-982.268
-4.0,3.5,0.0,-866.779
-4.0,3.5,0.5,-969.154
-4.0,3.5,1.0,-769.742
-4.0,3.5,1.5,-1135.944
-4.0,3.5,2.0,-889.198
-4.0,3.5,2.5,-1081.595
-4.0,3.5,3.0,-1020.083
-4.0,3.5,3.5,-818.583
-4.0,3.5,4.0,-1208.493
-4.0,3.5,4.5,-602.887
-4.0,3.5,5.0,-1379.119
-4.0,4.0,-5.0,-182.147
-4.0,4.0,-4.5,-192.92
-4.0,4.0,-4.0,-222.257
-4.0,4.0,-3.5,-278.624
-4.0,4.0,-3.0,-370.234
-4.0,4.0,-2.5,-503.636
-4.0,4.0,-2.0,-696.296
-4.0,4.0,-1.5,-836.391
-4.0,4.0,-1.0,-1041.403
-4.0,4.0,-0.5,-817.423
-4.0,4.0,0.0,-1058.711
-4.0,4.0,0.5,-682.271
-4.0,4.0,1.0,-1100.921
-4.0,4.0,1.5,-777.786
-4.0,4.0,2.0,-1142.674
-4.0,4.0,2.5,-915.564
-4.0,4.0,3.0,-930.338
-4.0,4.0,3.5,-1098.668
-4.0,4.0,4.0,-671.676
-4.0,4.0,4.5,-1301.979
-4.0,4.0,5.0,-533.257
-4.0,4.5,-5.0,-195.162
-4.0,4.5,-4.5,-203.72
-4.0,4.5,-4.0,-230.349
-4.0,4.5,-3.5,-281.118
-4.0,4.5,-3.0,-364.676
-4.0,4.5,-2.5,-496.387
-4.0,4.5,-2.0,-674.709
-4.0,4.5,-1.5,-902.358
-4.0,4.5,-1.0,-987.98
-4.0,4.5,-0.5,-1066.664
-4.0,4.5,0.0,-875.555
-4.0,4.5,0.5,-1103.547
-4.0,4.5,1.0,-784.985
-4.0,4.5,1.5,-1192.075
-4.0,4.5,2.0,-876.063
-4.0,4.5,2.5,-1061.847
-4.0,4.5,3.0,-1000.168
-4.0,4.5,3.5,-824.634
-4.0,4.5,4.0,-1163.197
-4.0,4.5,4.5,-656.724
-4.0,4.5,5.0,-1302.797
-4.0,5.0,-5.0,-221.954
-4.0,5.0,-4.5,-227.977
-4.0,5.0,-4.0,-251.278
-4.0,5.0,-3.5,-294.487
-4.0,5.0,-3.0,-363.876
-4.0,5.0,-2.5,-469.751
-4.0,5.0,-2.0,-635.943
-4.0,5.0,-1.5,-794.841
-4.0,5.0,-1.0,-1022.777
-4.0,5.0,-0.5,-863.128
-4.0,5.0,0.0,-1093.382
-4.0,5.0,0.5,-794.625
-4.0,5.0,1.0,-1112.159
-4.0,5.0,1.5,-871.497
-4.0,5.0,2.0,-1093.064
-4.0,5.0,2.5,-945.977
-4.0,5.0,3.0,-949.795
-4.0,5.0,3.5,-1036.269
-4.0,5.0,4.0,-817.027
-4.0,5.0,4.5,-1142.362
-4.0,5.0,5.0,-763.832
-3.5,-5.0,-5.0,-543.235
-3.5,-5.0,-4.5,-598.402
-3.5,-5.0,-4.0,-700.535
-3.5,-5.0,-3.5,-803.426
-3.5,-5.0,-3.0,-877.527
-3.5,-5.0,-2.5,-888.701
-3.5,-5.0,-2.0,-1052.183
-3.5,-5.0,-1.5,-936.46
-3.5,-5.0,-1.0,-1191.507
-3.5,-5.0,-0.5,-844.506
-3.5,-5.0,0.0,-1073.771
-3.5,-5.0,0.5,-714.311
-3.5,-5.0,1.0,-974.932
-3.5,-5.0,1.5,-641.3
-3.5,-5.0,2.0,-930.008
-3.5,-5.0,2.5,-622.743
-3.5,-5.0,3.0,-938.211
-3.5,-5.0,3.5,-657.51
-3.5,-5.0,4.0,-999.7
-3.5,-5.0,4.5,-745.663
-3.5,-5.0,5.0,-1114.55
-3.5,-4.5,-5.0,-523.946
-3.5,-4.5,-4.5,-579.072
-3.5,-4.5,-4.0,-680.876
-3.5,-4.5,-3.5,-781.693
-3.5,-4.5,-3.0,-850.571
-3.5,-4.5,-2.5,-838.407
-3.5,-4.5,-2.0,-957.747
-3.5,-4.5,-1.5,-763.858
-3.5,-4.5,-1.0,-968.725
-3.5,-4.5,-0.5,-598.209
-3.5,-4.5,0.0,-820.54
-3.5,-4.5,0.5,-458.991
-3.5,-4.5,1.0,-718.661
-3.5,-4.5,1.5,-385.044
-3.5,-4.5,2.0,-673.368
-3.5,-4.5,2.5,-366.123
-3.5,-4.5,3.0,-681.382
-3.5,-4.5,3.5,-400.696
-3.5,-4.5,4.0,-742.741
-3.5,-4.5,4.5,-488.739
-3.5,-4.5,5.0,-857.545
-3.5,-4.0,-5.0,-375.712
-3.5,-4.0,-4.5,-431.369
-3.5,-4.0,-4.0,-535.204
-3.5,-4.0,-3.5,-641.084
-3.5,-4.0,-3.0,-727.216
-3.5,-4.0,-2.5,-754.455
-3.5,-4.0,-2.0,-961.974
-3.5,-4.0,-1.5,-857.543
-3.5,-4.0,-1.0,-1123.601
-3.5,-4.0,-0.5,-778.465
-3.5,-4.0,0.0,-1009.561
-3.5,-4.0,0.5,-651.776
-3.5,-4.0,1.0,-911.934
-3.5,-4.0,1.5,-579.357
-3.5,-4.0,2.0,-867.326
-3.5,-4.0,2.5,-560.204
-3.5,-4.0,3.0,-875.438
-3.5,-4.0,3.5,-594.949
-3.5,-4.0,4.0,-936.769
-3.5,-4.0,4.5,-682.935
-3.5,-4.0,5.0,-1051.586
-3.5,-3.5,-5.0,-547.321
-3.5,-3.5,-4.5,-602.79
-3.5,-3.5,-4.0,-705.746
-3.5,-3.5,-3.5,-807.032
-3.5,-3.5,-3.0,-879.923
-3.5,-3.5,-2.5,-860.708
-3.5,-3.5,-2.0,-979.223
-3.5,-3.5,-1.5,-756.489
-3.5,-3.5,-1.0,-946.496
-3.5,-3.5,-0.5,-571.203
-3.5,-3.5,0.0,-788.818
-3.5,-3.5,0.5,-428.431
-3.5,-3.5,1.0,-685.054
-3.5,-3.5,1.5,-352.043
-3.5,-3.5,2.0,-637.339
-3.5,-3.5,2.5,-329.564
-3.5,-3.5,3.0,-645.792
-3.5,-3.5,3.5,-365.93
-3.5,-3.5,4.0,-707.137
-3.5,-3.5,4.5,-453.475
-3.5,-3.5,5.0,-821.699
-3.5,-3.0,-5.0,-560.811
-3.5,-3.0,-4.5,-617.661
-3.5,-3.0,-4.0,-722.462
-3.5,-3.0,-3.5,-828.416
-3.5,-3.0,-3.0,-915.952
-3.5,-3.0,-2.5,-924.351
-3.5,-3.0,-2.0,-1097.835
-3.5,-3.0,-1.5,-928.793
-3.5,-3.0,-1.0,-1144.013
-3.5,-3.0,-0.5,-786.758
-3.5,-3.0,0.0,-1003.969
-3.5,-3.0,0.5,-649.7
-3.5,-3.0,1.0,-904.088
-3.5,-3.0,1.5,-575.425
-3.5,-3.0,2.0,-858.613
-3.5,-3.0,2.5,-551.239
-3.5,-3.0,3.0,-867.025
-3.5,-3.0,3.5,-588.041
-3.5,-3.0,4.0,-927.995
-3.5,-3.0,4.5,-675.245
-3.5,-3.0,5.0,-1042.586
-3.5,-2.5,-5.0,-696.461
-3.5,-2.5,-4.5,-751.132
-3.5,-2.5,-4.0,-856.54
-3.5,-2.5,-3.5,-956.328
-3.5,-2.5,-3.0,-1026.043
-3.5,-2.5,-2.5,-987.617
-3.5,-2.5,-2.0,-1072.891
-3.5,-2.5,-1.5,-837.277
-3.5,-2.5,-1.0,-989.279
-3.5,-2.5,-0.5,-622.362
-3.5,-2.5,0.0,-816.661
-3.5,-2.5,0.5,-465.971
