id,x0,x1,x2,fitness1,fitness1.5,fitness0,fitness-1,fitness-0.5,fitness0.5,fitness-1.5,fitness-2.5,fitness-2,fitness2,fitness-3,fitness-3.5,fitness2.5,fitness4,fitness4.5,fitness3.5,fitness5,fitness3,fitness-4,fitness-4.5,fitness-5
130915,-2.54037,3.6853,-1.85034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.885,NA,NA,NA,NA,NA,NA,NA,NA,NA
131013,-1.946,3.61891,-0.803751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131245,-1.26273,2.71839,0.275959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
131504,0.202617,2.74184,0.240758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.712,NA,NA,NA,NA,NA,NA,NA,NA,NA
131763,-1.29378,2.65404,-0.00556978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131930,-1.18271,3.0536,-1.57412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.292,NA,NA,NA,NA,NA,NA,NA,NA,NA
132160,-1.06342,3.37495,-2.65301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.581,NA,NA
132264,0.727325,2.08685,-0.71236,NA,NA,NA,NA,NA,NA,NA,-25.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132584,-0.0512395,2.33427,-1.21003,NA,NA,NA,NA,NA,NA,NA,124.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132661,-0.0257108,2.36436,-2.02581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132833,-0.419154,3.4488,-1.17186,NA,NA,NA,NA,NA,NA,132.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133087,0.407448,3.3129,-0.557345,NA,NA,NA,NA,NA,NA,888.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133280,0.339177,2.54532,-0.523335,NA,NA,NA,NA,NA,NA,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133408,1.12455,2.26923,-0.855774,NA,NA,NA,NA,NA,NA,NA,96.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133784,0.758612,2.67534,-1.1952,NA,NA,NA,367.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133929,1.43297,2.7227,-0.682726,NA,NA,NA,NA,96.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134152,0.499099,1.93442,-0.910966,NA,NA,NA,432.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134261,-1.415,1.33079,-0.400835,NA,NA,NA,765.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134599,-0.807964,0.654102,-1.09359,NA,NA,NA,705.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134645,-0.997838,1.2537,0.894001,NA,NA,NA,1070.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134935,0.258548,0.876011,0.430234,NA,NA,NA,NA,364.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135094,0.130044,1.79482,-0.218939,NA,NA,NA,NA,23.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135272,0.248264,3.26282,-1.05636,NA,NA,NA,NA,254.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135589,0.939193,3.60389,-1.44116,NA,NA,NA,NA,404.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135720,0.749308,3.81167,-3.1689,NA,NA,NA,NA,145.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135899,0.983545,4.70275,-3.50139,NA,NA,NA,NA,639.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136187,0.00461001,4.82444,-3.4885,NA,NA,NA,2029.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136376,0.313437,3.85148,-2.54049,NA,NA,NA,NA,139.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136430,0.215556,4.64285,-1.3017,NA,NA,NA,NA,958.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136791,0.885401,4.13745,-1.96956,NA,NA,NA,NA,1180.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136852,0.557514,4.53397,-2.46532,NA,NA,11.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137176,0.632111,4.56642,-3.10927,NA,NA,NA,NA,48.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137321,-0.384547,3.1313,-3.08757,NA,NA,NA,NA,NA,NA,NA,NA,49.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137499,-1.42708,4.93541,-3.51579,NA,NA,NA,2595.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137665,-1.26379,4.00244,-2.93362,NA,NA,NA,45.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137967,-1.89434,3.38755,-2.64491,NA,NA,NA,NA,213.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138042,-1.91181,4.80874,-2.31109,NA,NA,271.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138207,-1.03652,4.7065,-1.6888,NA,NA,NA,NA,NA,NA,2324.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138416,-0.69283,3.8636,-2.39651,NA,NA,NA,NA,NA,NA,964.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138687,-1.65191,4.95183,-1.80944,NA,NA,NA,NA,NA,NA,NA,323.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138905,-1.5711,3.32237,-1.62366,NA,NA,NA,NA,NA,NA,NA,789.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139049,-2.3062,2.41194,0.163199,NA,NA,NA,NA,14.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139274,-0.882391,1.22439,0.0277987,NA,NA,NA,NA,47.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139543,-1.65201,1.09211,-0.841552,NA,NA,NA,NA,NA,32.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139617,-2.54259,2.63787,-1.94568,NA,NA,NA,NA,143.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139921,-0.673586,2.50313,-0.9103,NA,NA,468.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140046,-0.810479,3.14456,-0.583937,NA,NA,2157.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140262,-0.891725,4.99282,-0.795548,4119.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140446,-0.796689,4.44695,-1.7098,NA,165.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140712,-2.30615,3.94777,-2.43947,NA,4.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140861,-2.38415,4.48633,-2.6066,NA,NA,NA,NA,NA,7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141124,-0.869597,4.93813,-1.96658,NA,NA,2142.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141320,-1.04801,4.19616,-3.90611,NA,NA,548.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141488,-0.091023,2.52219,-3.84829,NA,NA,NA,NA,NA,26.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141716,-1.67165,1.53484,-4.99364,NA,NA,NA,NA,NA,29.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141854,-0.929106,2.42308,-4.83742,NA,NA,NA,NA,NA,161.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142035,-1.14373,3.73427,-2.06411,106.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142310,-0.723789,3.17374,-1.33698,NA,NA,NA,NA,NA,1354.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142579,-0.0598584,3.44108,0.0984163,NA,NA,NA,NA,42.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142769,-0.0250886,2.27582,0.236237,NA,NA,NA,NA,162.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142907,-1.5483,2.42172,0.137379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143023,0.158629,2.88912,-0.255361,NA,NA,NA,NA,NA,NA,NA,NA,-38.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143296,-0.876267,3.06915,-0.662052,NA,NA,NA,NA,NA,NA,NA,328.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143518,1.24165,2.06753,-0.440104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.419,NA,NA
143722,0.961534,1.62453,-1.09356,NA,NA,NA,NA,NA,NA,NA,8.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143901,0.559267,1.83075,-0.929859,NA,NA,NA,NA,NA,NA,NA,NA,65.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144175,0.0326413,0.921711,-1.17805,NA,NA,NA,NA,NA,NA,NA,NA,192.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144345,0.729136,0.765178,-0.801935,NA,NA,NA,NA,NA,NA,NA,514.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144528,0.54082,0.0605243,-1.20198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.554,NA,NA,NA,NA,NA,NA,NA,NA,NA
144631,-0.859592,-1.38611,-0.87796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5432.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144801,-0.775576,-1.19797,-1.59029,NA,NA,NA,NA,NA,NA,NA,2329.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145187,0.913369,-1.61857,-0.057062,NA,NA,NA,NA,NA,NA,NA,NA,949.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145258,-0.391236,-1.91533,-0.901207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.808,NA
145405,0.113622,-1.58468,0.454595,NA,NA,NA,NA,NA,NA,NA,29.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145711,-0.762098,-0.813782,-0.273607,NA,NA,NA,NA,NA,NA,NA,NA,9592.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145937,0.395551,-0.8036,-2.27669,NA,NA,NA,NA,NA,NA,151.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146198,-0.131524,-1.5966,-3.70265,NA,NA,NA,NA,488.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146313,0.152516,-2.26658,-1.53965,NA,NA,NA,NA,50.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146571,-0.42263,-2.14811,-0.714307,NA,NA,NA,413.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146755,0.783107,-2.22935,-1.10836,NA,NA,NA,NA,92.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146876,-1.04847,-1.68456,-1.75977,NA,NA,98.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147094,-0.993973,-1.41674,-2.18298,NA,NA,NA,NA,NA,NA,NA,NA,NA,791.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147306,-1.35122,-3.40111,-0.78974,NA,NA,2789.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147412,-2.24472,-1.61089,-1.26298,NA,NA,NA,NA,NA,NA,1294.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147750,-4.02269,-1.6497,-1.41558,NA,NA,NA,NA,NA,NA,2630.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147969,-2.49944,-0.021752,-0.0719313,NA,NA,NA,27.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148035,-2.49271,-0.62607,-0.100566,NA,NA,NA,NA,1473.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148296,-3.43809,-1.24842,-0.138259,NA,NA,NA,NA,937.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148591,-3.06812,-0.690777,-0.206251,NA,NA,NA,1651.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148726,-3.97366,-0.0737637,-0.678642,NA,NA,NA,NA,3334.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148997,-2.5685,0.837996,-0.0557397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149073,-2.14019,0.608706,0.33732,NA,NA,NA,NA,NA,NA,NA,NA,88.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149242,-3.05602,-0.267454,-1.34333,NA,NA,NA,NA,NA,NA,NA,NA,214.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149408,-2.67342,0.1791,-1.76065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149690,-2.34832,-0.505183,-0.988584,NA,NA,NA,NA,408.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149963,-1.44945,0.788819,0.317564,NA,NA,NA,NA,1299.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150080,-0.480752,0.310082,-0.378476,NA,NA,NA,307.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150317,-1.94769,1.37916,0.921287,NA,NA,NA,696.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150455,-1.65003,2.60846,1.70954,NA,NA,NA,87.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150727,-2.03859,1.88214,1.5064,NA,NA,NA,NA,122.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150887,-1.66279,1.00661,1.6876,NA,NA,NA,259.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151077,-0.81972,0.501777,1.2238,NA,NA,479.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151268,-0.478358,0.660161,-0.354915,NA,NA,NA,NA,96.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151523,0.377126,0.824152,-1.04405,NA,NA,NA,NA,647.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151735,0.253627,-0.0636979,-3.02225,NA,NA,NA,NA,479.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151964,0.0459909,0.377927,-3.51387,NA,NA,NA,NA,NA,NA,218.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152197,-0.805014,0.614722,-3.40861,NA,NA,NA,-0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152288,-0.920862,0.767401,-3.65796,NA,NA,NA,354.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152505,-2.08462,1.35586,-4.76884,NA,NA,NA,NA,NA,NA,182.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152667,-1.39079,0.65998,-1.95949,NA,NA,NA,NA,NA,NA,1026.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152944,0.015297,0.691223,-1.31054,NA,NA,NA,NA,1415.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153091,0.309613,-1.42962,-0.0416381,NA,NA,NA,NA,NA,530.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153353,1.31373,-0.90463,-0.773787,NA,NA,NA,NA,NA,1232.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153556,3.28115,-1.93744,0.25544,237.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153764,1.97313,-3.0062,-0.742781,NA,181.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153835,0.339263,-3.50755,-2.40862,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154175,0.407868,-2.30931,-1.3886,NA,NA,NA,NA,NA,49.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154321,0.0722169,-1.52754,-1.59578,NA,NA,NA,NA,NA,624.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154497,-1.83121,-3.6155,0.532458,NA,NA,6.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154708,-0.476234,-2.59729,-0.487442,NA,NA,NA,NA,NA,23.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154876,0.187458,-3.5145,-1.62177,NA,85.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155094,0.0617708,-4.01933,-1.40905,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155209,-1.70786,-0.219847,0.169344,137.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155596,-1.27642,-0.471869,1.36314,NA,NA,NA,114.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155604,-0.871554,-0.51321,-0.257663,NA,NA,NA,5341.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155926,-1.76221,0.93569,-1.46861,NA,NA,1.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156078,-0.775236,1.00402,-0.830151,NA,NA,NA,NA,NA,1131.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156299,-0.983197,2.55181,-0.522373,NA,NA,NA,NA,NA,-0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156546,0.266779,3.79616,0.973089,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156672,-0.21637,4.19419,0.532925,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156941,-1.808,4.60489,2.34876,NA,-28.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157099,-1.49813,4.81407,2.87311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.741,NA,NA,NA,NA,NA,NA,NA,NA
157210,-2.61292,4.1378,1.33749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.364,NA,NA,NA,NA,NA
157520,-2.26852,4.66441,-1.30891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763.585,NA,NA,NA,NA
157659,-3.49013,3.79669,-2.08825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.717,NA,NA,NA,NA,NA,NA
157832,-2.93191,3.93406,-1.50212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.867,NA,NA,NA,NA,NA,NA
158149,-3.06328,4.18657,-1.05021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139.66,NA,NA,NA,NA
158360,-3.40369,2.55343,-0.880716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,NA,NA,NA,NA,NA,NA
158503,-3.30837,1.2051,-2.44651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.101,NA,NA,NA,NA,NA,NA
158794,-2.28983,1.02575,-1.26536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,NA,NA,NA,NA,NA
158885,-1.50374,1.3115,-2.00026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.263,NA,NA,NA
159164,-1.50416,0.380276,-2.94015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.007,NA,NA,NA
159211,0.0808237,0.450666,-3.01337,NA,41.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159480,-0.819021,-1.21052,-2.04078,NA,1134.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159757,-0.189304,-2.03848,-1.25207,NA,892.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159822,0.66644,-2.11587,0.0880032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.109,NA,NA,NA,NA,NA
160127,0.161243,-0.771779,1.11733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.121,NA,NA,NA
160263,2.57592,-1.40423,1.8946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.854,NA,NA,NA,NA,NA,NA,NA,NA
160591,1.51147,-2.47959,1.79293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.078,NA,NA,NA,NA,NA,NA,NA
160780,1.1822,-2.11869,0.511789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.752,NA,NA,NA,NA,NA
160883,0.316401,-2.10718,-1.19736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.04,NA,NA,NA,NA,NA,NA,NA
161158,0.625817,-1.7354,-1.55298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.794,NA,NA,NA,NA,NA,NA,NA
161374,0.93884,-0.740431,0.058784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.497,NA,NA,NA,NA,NA,NA,NA
161548,2.77848,0.168408,0.260734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.533,NA,NA,NA,NA,NA,NA,NA
161719,0.558153,0.203421,2.59194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,NA,NA,NA
161806,-0.973676,-0.734759,3.20939,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162136,-0.42819,-0.544034,3.77704,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162302,-2.49807,-1.46195,4.41458,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162502,-3.14446,-2.80995,4.51386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA
162731,-3.43707,-4.21812,4.14409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.741,NA,NA,NA,NA,NA
162877,-4.33617,-1.88594,4.56022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.269,NA,NA,NA,NA,NA,NA
163074,-4.84173,-0.024205,4.23996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.424,NA,NA,NA
163262,-3.20647,-1.15283,4.34238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.748,NA,NA,NA,NA,NA,NA,NA
163544,-2.2272,-0.701397,4.53351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.607,NA,NA,NA,NA,NA,NA,NA,NA
