id,x0,x1,x2,fitness-2.5,fitness-3,fitness-4,fitness-1,fitness0.5,fitness0,fitness1.5,fitness1,fitness2,fitness2.5,fitness-1.5,fitness-0.5,fitness3,fitness3.5,fitness5,fitness4,fitness4.5,fitness-2,fitness-3.5
149131,4.21682,5,4.64014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518.034,NA,NA,NA,NA
149134,4.04171,5,3.9468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.071,NA,NA,NA,NA
149514,5,5,3.46417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1449.59,NA,NA
149542,5,5,4.37578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393.548,NA,NA
149807,5,3.33294,4.22826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.053,NA,NA
150111,4.388,3.97854,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.697,NA,NA
150254,3.8746,4.35452,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1849.04,NA,NA,NA,NA
150364,3.5914,3.23597,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.367,NA,NA,NA,NA
150545,3.48884,3.77452,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.482,NA,NA,NA,NA
150752,2.16498,4.96279,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025.087,NA,NA,NA,NA
150989,1.38876,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2378.426,NA,NA,NA,NA
151261,2.52164,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.624,NA,NA,NA,NA
151516,4.67233,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2399.726,NA,NA,NA
151644,5,4.15687,3.79644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.19,NA,NA,NA,NA
151855,5,3.29147,4.60403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.671,NA,NA
152019,4.67336,3.56412,4.31134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.416,NA,NA,NA,NA
152199,5,4.41108,4.86919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4841.254,NA,NA,NA,NA
152359,4.7955,3.83975,4.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.964,NA,NA,NA,NA,NA
152632,4.70776,2.25796,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1429.305,NA,NA
152853,4.52116,2.27813,3.79987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.921,NA,NA,NA,NA
153066,5,3.45822,3.70523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.562,NA,NA,NA,NA
153272,4.96111,3.62804,4.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379.896,NA,NA,NA,NA
153406,5,5,2.69082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198.426,NA,NA,NA
153727,5,5,3.34449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3001.272,NA,NA,NA,NA
153909,5,4.30954,4.71509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5562.884,NA,NA,NA,NA
153974,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5466.951,NA,NA,NA
154159,5,4.89601,4.08362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3296.33,NA,NA,NA,NA
154421,4.34938,5,4.58089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802.979,NA,NA,NA,NA
154633,4.86368,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608.428,NA,NA,NA,NA,NA
154781,5,4.2101,4.84285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805.7,NA,NA,NA
155074,4.89514,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.6,NA,NA,NA
155240,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333.676,NA,NA,NA,NA,NA
155507,4.23567,4.8854,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1688.171,NA,NA,NA,NA,NA,NA,NA,NA,NA
155730,3.91234,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.671,NA,NA,NA,NA,NA
155886,5,4.99776,4.5937,NA,NA,NA,NA,NA,NA,NA,NA,1038.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156074,4.33445,5,5,NA,NA,NA,NA,NA,NA,1283.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156302,4.77012,4.26323,3.26128,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.134,NA,NA,NA,NA,NA,NA,NA,NA,NA
156432,3.24216,5,3.17062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.184,NA,NA,NA,NA,NA,NA
156696,3.06953,4.84466,3.69049,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.302,NA,NA,NA,NA,NA,NA,NA,NA,NA
156751,4.87377,4.78346,4.82433,NA,NA,NA,NA,NA,NA,5670.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157038,3.7839,4.98,3.52911,NA,NA,NA,NA,NA,NA,NA,NA,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157159,1.95816,4.81144,4.42202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.069,NA,NA,NA,NA,NA
157475,3.64644,3.95426,4.35851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.218,NA,NA,NA,NA
157550,4.1894,4.71538,3.67501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.464,NA,NA,NA,NA
157749,3.59434,5,4.31435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.568,NA,NA,NA,NA
158013,3.32735,5,3.76165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155.14,NA,NA,NA,NA
158304,2.89071,5,4.45357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.627,NA,NA,NA,NA
158504,4.14679,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.031,NA,NA
158541,4.28606,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5542.74,NA,NA,NA,NA
158734,3.92196,4.10469,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.736,NA,NA,NA,NA
159067,4.08226,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2482.482,NA,NA,NA,NA
159258,4.45268,4.81434,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3015.54,NA,NA,NA,NA
159498,4.99715,4.88459,4.03086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.714,NA,NA
159641,4.11465,4.36606,4.56335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.426,NA,NA,NA
159735,4.80684,3.36901,4.78585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898.33,NA,NA,NA,NA,NA
160128,5,4.32892,4.6606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.872,NA,NA,NA,NA
160201,4.27126,5,4.96224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6392.313,NA,NA,NA,NA
160359,3.94134,4.14566,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.487,NA,NA,NA,NA
160601,3.12803,3.05845,4.28849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.217,NA,NA,NA,NA
160874,3.49279,3.07606,4.74177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.28,NA,NA,NA,NA,NA,NA
161067,3.35171,3.69268,4.81134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.53,NA,NA,NA,NA,NA
161199,2.29657,2.46118,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.004,NA,NA,NA
161474,4.34613,3.02005,4.48255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.155,NA,NA
161685,4.94527,2.95948,2.56454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.659,NA,NA
161756,5,3.32867,4.94281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4828.851,NA,NA,NA,NA
162119,5,3.69704,3.32548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.693,NA,NA,NA,NA
162278,5,3.15458,3.79952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.406,NA,NA,NA,NA
162430,5,3.38727,2.87699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.148,NA,NA,NA,NA,NA
162710,4.55702,3.70178,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.701,NA,NA,NA,NA,NA,NA
162881,3.76602,4.29606,4.93433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.558,NA,NA,NA,NA,NA
163038,4.765,4.77621,4.58045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784.497,NA,NA
163135,3.92897,4.57559,4.25039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.84,NA,NA,NA,NA,NA
163393,1.97395,4.4644,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.13,NA,NA,NA,NA,NA,NA
163682,3.3369,3.35104,5,NA,NA,NA,NA,NA,NA,232.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163864,2.36682,3.81566,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.485,NA,NA,NA
164038,2.8893,2.9539,4.56506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.823,NA,NA
164158,4.24217,4.5544,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.188,NA,NA,NA
164520,4.56803,4.55518,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.676,NA,NA
164604,5,3.34627,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2987.32,NA,NA,NA,NA
164816,5,4.12042,3.10655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.009,NA,NA,NA
165073,5,4.06213,2.77588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.965,NA,NA,NA,NA
165212,4.6227,2.44727,2.70613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.065,NA,NA,NA,NA
165383,3.39617,2.849,2.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.636,NA,NA,NA,NA
165669,3.37217,3.71469,4.24225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.453,NA,NA
165855,3.71477,3.12767,3.59017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.757,NA,NA,NA,NA,NA
165938,4.66648,4.70552,4.51264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.63,NA,NA
166216,4.08463,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544.982,NA,NA,NA,NA
166340,4.39174,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4143.184,NA,NA,NA,NA
166535,3.21123,4.97794,2.70623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.07,NA,NA,NA,NA
166863,3.2137,3.76717,3.33303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.051,NA,NA,NA
167052,3.89538,2.84657,3.42657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.382,NA,NA,NA
167256,3.93027,5,3.57184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.337,NA,NA
167531,2.76233,5,4.17954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.097,NA,NA,NA,NA
167727,3.21392,3.21452,4.34278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.071,NA,NA
167807,2.79224,2.84627,4.11905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.699,NA,NA,NA,NA
168085,4.0349,4.26474,4.3756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.84,NA,NA,NA,NA
168279,4.74472,3.79371,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006.534,NA,NA
168502,5,3.2222,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3054.49,NA,NA,NA,NA
168571,5,2.90188,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913.731,NA,NA
168902,4.54847,3.03428,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.97,NA,NA,NA,NA
168957,3.78398,4.53915,4.21707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.92,NA,NA,NA,NA
169319,4.11148,5,4.64335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2234.195,NA,NA,NA,NA
169362,4.95132,3.53261,3.95218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.048,NA,NA,NA,NA
169645,5,2.65761,4.32245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.181,NA,NA,NA,NA
169867,5,2.85569,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.125,NA,NA
169967,4.76299,3.11507,4.92962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662.809,NA,NA,NA,NA
170168,5,1.91755,4.18362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.117,NA,NA,NA,NA,NA
170458,5,4.68411,4.33968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.779,NA,NA
170650,4.61282,4.74669,3.58808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.046,NA,NA
170750,4.80458,4.40434,4.98765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900.284,NA,NA,NA,NA,NA
170961,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.848,NA,NA,NA,NA,NA
171267,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2588.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
171509,4.59436,4.5663,4.83546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.214,NA,NA,NA,NA,NA
171719,3.68642,5,3.11759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.758,NA,NA,NA
171815,2.97381,4.94379,3.8079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.646,NA,NA
172050,1.12556,4.74947,4.82107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.913,NA,NA,NA,NA,NA
172188,1.24186,3.7011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.475,NA,NA,NA,NA,NA,NA
172498,-0.39177,3.3896,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.948,NA,NA,NA
172547,-1.35963,2.87699,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.92,NA,NA,NA,NA,NA
172844,-1.79762,4.21134,4.03089,NA,NA,NA,NA,NA,NA,NA,NA,-14.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173067,-3.172,4.46146,4.9034,NA,NA,NA,NA,NA,NA,138.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173197,-2.26806,4.97848,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
173433,-2.10867,4.82985,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6060.038,NA,NA,NA,NA
173725,-2.8151,4.69613,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1562.898,NA,NA,NA,NA
173859,-2.89048,4.31542,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871.464,NA,NA,NA
174073,-2.60335,4.47175,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-251.121,NA,NA,NA
174143,-3.59492,3.45463,4.83637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.513,NA,NA,NA,NA
174489,-4.57355,3.74129,4.46819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.823,NA,NA,NA,NA
174665,-4.80661,4.66964,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158.287,NA,NA,NA,NA
174841,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
174985,-4.87206,4.60909,4.58693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.536,NA,NA,NA,NA
175280,-5,5,4.77439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3125.869,NA,NA,NA,NA
175524,-5,5,4.98352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2934.037,NA,NA,NA,NA
175674,-5,4.71156,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2582.148,NA,NA,NA,NA
175871,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2960.644,NA,NA,NA,NA
176026,-4.5497,4.16595,4.73046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.435,NA,NA,NA,NA
176217,-5,5,3.87317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.013,NA,NA,NA,NA
176514,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2347.901,NA,NA
176547,-5,4.71742,4.66052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2710.603,NA,NA,NA,NA
176922,-4.98652,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604.544,NA,NA,NA,NA
177084,-4.11079,4.77928,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2282.376,NA,NA,NA,NA
177170,-4.03249,4.70861,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505.093,NA,NA,NA,NA
177395,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
177619,-4.92906,4.79388,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3255.829,NA,NA,NA,NA
177904,-5,3.42391,4.15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.965,NA,NA,NA,NA
178000,-4.57147,3.0437,4.89799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.832,NA,NA,NA
178199,-4.52058,4.92916,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099.486,NA,NA,NA,NA,NA
178428,-5,4.03925,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.943,NA,NA,NA,NA,NA,NA,NA,NA,NA
178555,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
178860,-5,3.1835,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.864,NA,NA,NA
179088,-5,4.55619,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.333,NA,NA,NA,NA
179209,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
179824,-5,4.93204,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4230.285,NA,NA,NA,NA
180029,-4.97971,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.787,NA,NA
180165,-5,4.61307,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365.613,NA,NA,NA,NA
180466,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
180630,-2.04476,4.54655,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.237,NA,NA,NA,NA
180794,-1.52724,4.12285,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4099.014,NA,NA,NA,NA
181017,-0.412843,3.72589,4.44498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.884,NA,NA,NA,NA
181283,-0.830366,5,4.8759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17152.095,NA,NA,NA,NA
181439,-0.829945,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12922.101,NA,NA,NA,NA
181577,-1.93896,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.53,NA,NA,NA,NA,NA
181816,-2.36415,4.63608,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.819,NA,NA
181981,-1.51401,4.20306,4.96613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6926.446,NA,NA,NA,NA
182302,-3.02975,5,4.67217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3369.587,NA,NA,NA,NA
182472,-3.2158,2.59534,3.81821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.72,NA,NA,NA,NA
182551,-2.49271,2.5631,3.75138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.882,NA,NA
182808,-3.02284,4.78705,4.39649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.21,NA,NA
183037,-2.03016,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500.144,NA,NA,NA,NA
183126,-1.42053,5,3.48769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204.89,NA,NA,NA,NA
183454,-1.01577,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6438.223,NA,NA,NA,NA
183543,-0.500573,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2351.652,NA,NA,NA,NA
183831,-1.9697,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876.259,NA,NA,NA
184114,-1.03933,4.8327,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6734.404,NA,NA,NA,NA
184233,-1.2418,5,4.33909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4051.166,NA,NA,NA,NA
184495,-0.179774,5,4.38127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3855.232,NA,NA,NA,NA
184702,-0.955877,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9449.001,NA,NA,NA,NA
184777,-0.648049,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9741.323,NA,NA,NA,NA
185102,-0.624624,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11580.832,NA,NA,NA,NA
185320,-2.17502,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.778,NA,NA
185486,-2.01279,5,4.02872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.578,NA,NA
185641,-2.47597,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.933,NA,NA
185891,-1.53092,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5570.438,NA,NA
186117,-2.54281,4.39064,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065.752,NA,NA
186237,-3.80618,4.54859,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.886,NA,NA
186380,-4.72114,3.62601,4.64209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA
186675,-2.9341,3.47052,4.05851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.208,NA,NA,NA,NA,NA
186760,-1.46503,3.59012,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.06,NA,NA,NA,NA,NA,NA
