id,x0,x1,x2,fitness-2,fitness-1,fitness-2.5,fitness-1.5,fitness-3.5,fitness-5,fitness-4,fitness-4.5,fitness-3,fitness1,fitness0.5,fitness-0.5,fitness0,fitness2,fitness2.5,fitness3.5,fitness5,fitness4.5,fitness4,fitness3,fitness1.5
139297,4.31786,0.511623,-1.64687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.55,NA,NA,NA
139441,4.24501,-0.626681,0.571331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.136,NA,NA,NA,NA
139639,4.2195,-1.53644,-0.415649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.251,NA,NA,NA,NA
139916,5,-2.11786,0.737063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484.414,NA,NA,NA,NA
140050,4.16317,-2.6826,-0.224185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.855,NA,NA,NA,NA
140145,3.60601,-1.42057,1.20923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.421,NA,NA,NA,NA
140514,5,-0.31104,1.76289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969.557,NA,NA,NA
140736,2.52392,1.16155,2.11863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.717,NA,NA,NA,NA
140914,1.84003,3.61833,0.472118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.033,NA,NA,NA,NA
141061,1.86309,3.73689,2.88229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.043,NA,NA,NA
141238,3.12806,4.79215,1.55538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.275,NA,NA,NA
141378,4.28627,3.80421,-0.322343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324.795,NA,NA,NA,NA
141670,5,4.34896,-1.39951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6602.496,NA,NA,NA,NA
141858,4.77372,3.34363,-0.0926027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2753.414,NA,NA,NA,NA
142074,5,4.00473,-0.377898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.537,NA,NA,NA,NA
142156,5,3.9366,-0.0630208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.319,NA,NA,NA
142349,4.13852,2.49008,-0.620827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.638,NA,NA,NA,NA,NA
142603,2.25016,2.82088,-1.00833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.399,NA
142914,2.47363,2.98282,-1.04324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.559,NA,NA,NA,NA,NA,NA
143110,3.72543,3.0359,-0.247951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.496,NA,NA,NA
143152,4.18123,3.7267,-1.20583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154.121,NA,NA,NA,NA
143520,4.70824,3.86199,-1.61802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069.112,NA,NA,NA
143721,4.62325,4.488,-2.8822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.866,NA,NA
143759,4.73091,5,-3.2462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.477,NA,NA,NA,NA,NA
144005,4.41929,4.63524,-1.68686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.819,NA,NA,NA
144266,4.46884,4.78673,-0.628414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.166,NA,NA,NA
144361,4.81626,3.78607,-0.879105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5840.879,NA,NA,NA,NA
144595,5,4.34115,-0.550684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.225,NA,NA,NA
144846,5,5,-0.841916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16731.114,NA,NA,NA,NA
145138,5,5,0.0579399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.052,NA,NA
145160,4.17814,4.31941,-0.385441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.875,NA,NA
145465,4.41626,4.14114,0.00228196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.384,NA,NA,NA
145581,4.34425,4.56585,1.76404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.563,NA,NA,NA,NA
145832,5,3.49152,1.87935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.808,NA,NA
146010,4.8603,3.28506,2.65986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.261,NA,NA,NA,NA
146197,5,3.40203,3.51294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.644,NA,NA
146379,4.41243,4.41326,1.5057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.729,NA,NA
146548,5,5,2.09634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766.502,NA,NA,NA
146753,5,5,0.207912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.819,NA,NA,NA,NA,NA
147017,4.60942,5,1.85807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.39,NA
147291,4.26469,4.43088,1.84261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.322,NA,NA
147419,3.40707,3.60365,-0.140176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.616,NA,NA,NA,NA
147651,3.12844,2.70736,-0.170161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.888,NA,NA,NA,NA
147812,4.62451,4.37309,-0.578354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.615,NA,NA,NA
147977,5,5,-1.10502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076.119,NA,NA,NA,NA
148329,5,4.95129,-0.885689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14175.128,NA,NA,NA,NA
148382,5,5,-2.92917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2922.382,NA,NA,NA,NA
148693,5,5,-1.01526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6466.521,NA,NA,NA,NA
148741,4.94182,3.90943,-0.566863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698.884,NA,NA,NA
149115,4.82671,5,-0.547336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8121.653,NA,NA,NA,NA
149298,5,5,-0.0276768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984.518,NA,NA,NA
149437,5,5,-0.0584254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3091.151,NA,NA,NA
149658,5,5,-1.01336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6571.604,NA,NA,NA,NA
149884,4.8656,4.95985,-1.94106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7870.405,NA,NA,NA,NA
150079,4.90835,4.46164,-1.59258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365.275,NA,NA,NA,NA
150174,5,4.23954,-0.102604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4194.502,NA,NA,NA,NA
150349,4.6679,5,1.03984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.202,NA
150651,4.81175,4.7501,1.63265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913.831,NA,NA,NA
150919,5,4.95965,2.92355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.681,NA,NA,NA,NA,NA
151001,5,5,3.41647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.914,NA,NA,NA
151244,5,5,3.10054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.241,NA,NA,NA,NA
151473,4.95966,4.41561,2.97677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.792,NA,NA,NA,NA
151684,4.76059,5,4.4475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2954.21,NA,NA,NA,NA
151781,2.305,4.55001,4.75829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.945,NA,NA,NA,NA
151942,4.28965,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2431.185,NA,NA,NA
152170,5,4.80129,4.22687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8180.595,NA,NA,NA,NA
152510,5,5,4.00881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.463,NA,NA,NA,NA
152603,5,5,4.09381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2784.427,NA,NA,NA,NA
152864,3.36305,2.507,3.08166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.482,NA,NA,NA,NA
152944,4.20347,4.97086,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5655.369,NA,NA,NA,NA
153271,4.43093,4.90829,4.79563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6340.309,NA,NA,NA,NA
153423,4.34041,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5118.1,NA,NA,NA,NA
153599,4.8358,4.48955,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213.442,NA,NA,NA,NA
153917,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.674,NA,NA
154023,5,4.26557,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6890.3,NA,NA,NA,NA
154222,5,3.27199,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3248.611,NA,NA,NA,NA
154401,4.63111,4.83905,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4460.205,NA,NA,NA
154637,4.67862,3.93453,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.832,NA,NA
154794,5,4.41431,4.00522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.647,NA
154938,5,4.52539,4.24149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.961,NA,NA,NA,NA,NA
155195,2.86692,3.8812,4.60097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.764,NA,NA,NA
155431,2.63264,4.8179,4.49115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.823,NA,NA
155622,1.75036,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.59,NA,NA,NA
155914,1.49403,4.79952,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965.858,NA,NA,NA,NA
155977,0.31519,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4548.971,NA,NA,NA,NA
156323,1.05073,4.90122,4.46963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.716,NA,NA
156447,0.843279,4.29755,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.781,NA,NA
156630,0.139592,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.573,NA,NA,NA,NA
156862,-0.633463,4.7921,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11527.373,NA,NA,NA,NA
156989,0.674024,5,4.38189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.822,NA,NA,NA,NA
157144,1.2492,4.69763,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.588
157515,0.88123,4.47619,4.35766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.486
157585,2.31596,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
157812,3.22542,5,4.82786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3553.934,NA,NA,NA,NA,NA,NA,NA,NA
158036,3.60853,4.95967,5,715.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158186,4.96418,5,5,NA,6329.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158494,5,5,4.74662,NA,2110.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158544,4.09553,5,4.36395,NA,2313.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158812,4.16537,5,4.97263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159116,4.66738,3.81787,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159299,5,5,4.86111,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159431,5,4.99056,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159658,5,4.70245,4.99712,NA,12775.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159737,3.92143,4.17644,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.731,NA,NA,NA,NA,NA,NA,NA,NA
159943,3.10594,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.101,NA,NA,NA,NA,NA,NA,NA,NA,NA
160309,3.16023,5,4.79465,NA,NA,NA,1915.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160486,3.74817,5,4.81825,1699.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160583,3.38614,5,5,NA,1487.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160929,3.51535,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.819,NA,NA,NA,NA,NA,NA,NA,NA,NA
161039,4.01788,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.092,NA,NA,NA,NA,NA,NA,NA,NA,NA
161199,3.39872,4.37969,4.7609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.323
161478,4.8623,5,4.79319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3975.512,NA,NA
161665,5,4.88888,4.34867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1764.534,NA,NA
161759,4.72714,5,3.25816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517.162,NA,NA,NA
162075,3.57526,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.98,NA,NA
162281,4.13957,5,4.25144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.593,NA,NA,NA,NA,NA,NA,NA
162430,4.76905,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2885.323,NA,NA,NA,NA,NA
162587,4.54831,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.165,NA,NA,NA,NA,NA,NA
162816,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2135.973,NA,NA,NA,NA,NA,NA,NA
163029,5,3.9287,4.91595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.026,NA,NA,NA,NA,NA,NA
163228,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.018,NA,NA,NA,NA,NA,NA
163530,5,4.46642,4.58246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.173,NA,NA
163609,5,5,4.25513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7333.907,NA,NA,NA,NA
163843,4.90056,5,3.06879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324.44,NA,NA,NA,NA
164118,4.85816,4.98563,3.45182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2482.833,NA,NA,NA
164268,4.91054,5,3.20154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3722.145,NA,NA,NA,NA
164379,4.42139,5,2.84739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.33,NA,NA
164660,5,5,2.59018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.644,NA,NA
164848,5,4.86208,3.15602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.609,NA,NA,NA,NA,NA
165113,5,3.83787,4.09566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.436,NA,NA,NA
165203,3.02759,4.75627,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.219,NA,NA
165366,3.06325,4.29341,4.58077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.585,NA,NA
165722,4.23337,3.92306,3.9583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.102,NA,NA,NA,NA,NA,NA
165751,4.96101,5,4.94386,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165976,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166313,5,5,4.8614,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166534,4.71252,4.61074,3.63224,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166712,4.83058,2.84019,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
166762,5,4.12298,5,NA,NA,NA,3267.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166963,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3205.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167208,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167405,3.90761,4.60698,3.63681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.432,NA,NA,NA,NA,NA,NA,NA,NA
167731,4.94127,5,4.39931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3556.585,NA,NA,NA,NA,NA,NA,NA,NA
167881,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602.662,NA,NA,NA,NA,NA,NA,NA,NA
168073,5,4.70869,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3409.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168301,4.79593,5,4.28488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780.913,NA,NA,NA,NA,NA,NA,NA,NA,NA
168443,5,5,3.80335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.723
168706,5,4.70171,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302.601,NA,NA,NA,NA,NA,NA
168895,5,4.22647,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172.323
168988,4.62218,4.83629,4.93873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169163,4.78527,4.32364,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169427,4.63099,5,4.56301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.67,NA,NA,NA,NA,NA,NA
169651,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908.223,NA,NA,NA,NA,NA
169778,5,5,4.59851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475.978,NA,NA,NA,NA,NA
170129,4.81869,4.95217,4.86345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1336.937,NA,NA,NA,NA,NA
170213,4.88456,3.89531,4.69748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.598,NA,NA,NA
170361,5,4.08796,3.97029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.117,NA,NA,NA,NA
170572,5,3.56187,4.2189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.255,NA,NA,NA,NA
170932,4.4648,3.64041,4.29566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.697,NA,NA,NA
171061,5,3.11909,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.775,NA,NA
171325,5,3.42095,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2551.196,NA,NA,NA,NA
171404,5,3.37558,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2530.68,NA,NA,NA
171630,3.19703,3.92978,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.773,NA,NA,NA,NA
171825,2.60146,5,3.04202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.566,NA,NA,NA,NA
172013,2.16981,4.72243,4.58374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.969,NA,NA,NA,NA
172264,2.53153,4.31574,3.31719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.402,NA,NA
172506,2.01319,5,2.53177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.145,NA,NA,NA
172627,1.74372,5,2.45706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.521,NA,NA,NA,NA
172856,0.632542,4.85785,2.3347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.826,NA,NA,NA
173053,1.02177,5,3.80871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.121,NA,NA,NA
173314,1.20202,5,3.78234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.18,NA,NA,NA
173434,-0.932584,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10415.548,NA,NA,NA,NA
173536,-0.847307,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14846.715,NA,NA,NA,NA
173909,0.248358,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3423.946,NA,NA,NA,NA
