id,x0,x1,x2,fitness-1,fitness0.5,fitness0,fitness1,fitness-0.5,fitness-2,fitness-2.5,fitness-3.5,fitness-4.5,fitness-5,fitness-4,fitness-1.5,fitness1.5,fitness2,fitness2.5,fitness3.5,fitness4,fitness5,fitness4.5,fitness3,fitness-3
134168,-2.80412,-5,3.39674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.527,NA,NA,NA,NA,NA,NA,NA,NA,NA
134335,-5,-5,3.32389,NA,NA,NA,NA,NA,NA,88.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134500,-3.39591,-5,3.40316,6.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134656,-3.22347,-4.60912,4.87714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
134947,-3.40431,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
135109,-2.51066,-4.8995,4.4464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.816
135251,-1.19451,-4.70335,4.0534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135537,-0.428753,-3.49203,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135667,0.2085,-3.63955,4.57014,NA,NA,NA,NA,NA,NA,NA,17.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135895,-1.60041,-4.11259,2.13153,NA,NA,NA,NA,NA,NA,-71.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136047,-2.33985,-4.36571,2.47684,NA,NA,NA,NA,NA,NA,NA,NA,8.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136354,-2.72273,-4.98211,2.70832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136545,-3.06763,-4.55803,2.80392,NA,NA,NA,NA,NA,NA,NA,NA,33.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136761,-2.30063,-5,3.74587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136824,-2.8192,-4.83014,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.777
137042,-1.56673,-5,4.31801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.001
137324,-3.13688,-4.16712,4.72562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137500,-4.3894,-4.46424,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137705,-4.72027,-3.96349,5,NA,NA,NA,NA,NA,NA,NA,NA,-2.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137799,-3.44201,-3.12314,2.65526,NA,NA,NA,NA,NA,NA,NA,NA,16.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138135,-3.41417,-2.56573,3.51918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138317,-3.86617,-3.37081,3.28904,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138414,-2.66471,-2.13782,2.45646,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138624,-2.64584,-2.90186,1.67561,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138921,-3.3441,-2.23579,0.573936,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139037,-2.12053,-2.72313,1.13525,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139331,0.980412,-1.79832,1.49148,NA,NA,NA,NA,NA,NA,NA,NA,-7.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139543,0.606387,-1.27317,1.57077,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139654,0.576246,-1.4413,1.28549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139889,0.127341,-2.00513,1.23942,NA,NA,NA,NA,NA,NA,2.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140118,1.00119,-0.86546,2.11512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.957
140359,0.865351,-1.95081,1.44198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140510,1.03597,-3.028,2.31765,NA,NA,NA,NA,NA,NA,NA,2.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140664,0.567479,-2.45098,1.63201,NA,NA,NA,NA,NA,NA,NA,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140927,-0.0067577,-3.05542,1.03004,NA,NA,NA,NA,NA,NA,NA,NA,37.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141161,-0.227696,-3.22313,0.838793,NA,NA,NA,NA,NA,NA,NA,32.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141234,-0.671324,-2.71066,0.0923862,NA,NA,NA,NA,NA,NA,NA,4.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141456,-0.00987948,-1.67259,0.776064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.699
141797,-0.507596,0.391417,0.921423,NA,NA,NA,NA,NA,NA,NA,-54.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141853,-0.575034,-0.403311,0.860097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.188
142183,-0.325112,-1.62597,1.21513,NA,NA,NA,NA,NA,NA,NA,NA,283.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142210,-1.96298,-3.90026,0.496262,NA,NA,NA,NA,NA,NA,NA,NA,46.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142449,-2.51565,-2.45183,-0.8587,NA,NA,NA,NA,NA,NA,NA,NA,333.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142719,-3.09762,-2.51068,-2.17645,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142872,-2.50199,-1.2859,-1.26147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143066,-1.71831,-1.39105,0.610522,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143379,-1.95508,-2.20119,1.7169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143508,0.658321,-1.71135,1.15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.454
143710,0.577944,-2.26887,1.18994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098
143917,-1.52392,-2.60724,1.68403,NA,NA,NA,NA,NA,110.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144052,-0.958515,-1.00472,3.17304,NA,NA,1993.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144206,-1.92703,0.287215,4.89828,NA,NA,NA,NA,1846.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144458,-1.96298,-1.50456,5,888.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144686,-0.886235,-1.51449,5,3086.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144852,-1.10372,-3.65215,4.1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
145008,-1.29117,-3.76957,3.64659,NA,NA,NA,NA,87.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145293,-1.94209,-4.9214,5,NA,NA,NA,NA,-163.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145460,-1.969,-5,2.84688,NA,NA,NA,NA,NA,245.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145641,-1.737,-5,2.45072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.053
145821,-2.25484,-2.85304,3.60797,NA,NA,NA,NA,NA,NA,NA,NA,-9.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146162,-0.678966,-3.85066,3.8579,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146208,-0.934615,-1.25841,5,NA,NA,NA,NA,NA,NA,NA,NA,1808.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146567,-2.44787,-2.8184,4.52018,NA,NA,NA,NA,NA,NA,NA,NA,3.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146797,-3.26754,-3.72503,3.31845,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146851,-3.92553,-2.24063,4.01706,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147169,-4.6177,-2.28107,5,NA,NA,NA,NA,NA,NA,NA,9.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147217,-5,-1.6629,4.44671,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147590,-4.85324,-1.28207,4.64206,NA,NA,NA,NA,NA,NA,NA,NA,354.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147643,-4.08164,-0.449494,4.09689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.755
147799,-2.86383,0.216885,4.82792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148075,-2.62037,1.34027,5,NA,NA,NA,NA,NA,NA,NA,NA,85.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148267,-3.55336,-0.811772,4.6238,NA,NA,NA,NA,NA,NA,NA,520.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148512,-3.96657,-2.81431,4.90399,NA,NA,NA,NA,NA,NA,NA,NA,-107.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148611,-4.46176,-2.49993,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.261
148930,-3.51891,-3.32962,5,NA,NA,NA,NA,NA,NA,NA,-11.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149078,-4.79182,-4.10855,4.35409,NA,NA,NA,NA,NA,NA,38.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149390,-4.52869,-4.00654,5,NA,218.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149575,-5,-4.21672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.403,NA,NA,NA,NA,NA,NA
149666,-4.67723,-4.48889,4.74079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.483,NA,NA,NA,NA,NA,NA
149822,-4.49179,-4.95456,4.37417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.162,NA,NA,NA,NA,NA,NA,NA,NA
150067,-3.5399,-5,3.77855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.068,NA,NA,NA,NA,NA,NA,NA,NA,NA
150234,-4.9155,-5,3.85052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150562,-3.60368,-4.15751,1.97305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150612,-4.92563,-2.18114,0.883691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150870,-5,-2.43535,0.831486,NA,NA,NA,NA,NA,NA,NA,NA,-0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151016,-4.85886,-0.684002,0.719476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151252,-4.13642,0.163922,0.742566,NA,NA,NA,NA,NA,NA,NA,-12.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151421,-2.29436,-0.160274,1.39598,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151739,-3.26193,0.112702,-0.68738,NA,NA,NA,NA,NA,NA,NA,-2.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151846,-2.60184,-0.629707,-0.995381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152116,-3.42682,-1.98371,-1.95237,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152331,-2.4165,-2.72579,-1.14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152455,-1.4458,-4.19119,-3.50439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.984
152776,-1.40811,-2.53204,-4.84612,NA,NA,NA,NA,NA,NA,NA,105.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152933,-1.11171,-2.50222,-4.58181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152999,-2.16154,-3.14501,-4.81868,NA,NA,NA,NA,NA,NA,NA,19.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153326,-2.14733,-3.40455,-4.63676,NA,NA,NA,NA,NA,NA,NA,NA,27.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153410,-2.41376,-3.86277,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153664,-2.23714,-1.41791,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153939,-0.920769,-0.777465,-1.60867,NA,NA,NA,NA,NA,NA,NA,NA,NA,4033.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154112,-1.56911,-1.241,-1.25375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154305,-1.1291,-1.84398,-1.47226,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154412,-0.64881,-1.69841,-2.81201,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154599,0.594988,-1.1076,-2.9953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154812,0.317914,0.0547546,-3.85368,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155004,-0.470678,-0.562105,-4.98163,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155372,-0.54478,-0.739898,-3.4903,NA,NA,NA,NA,NA,NA,NA,NA,-54.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155581,-0.842614,-0.242131,-4.1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155661,0.485932,0.188069,-4.14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155956,0.285651,-0.062221,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156189,1.27499,-1.20774,-4.50426,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156311,0.345831,-0.156825,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156497,0.503482,0.213459,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.852
156771,1.40809,-1.83951,-3.56669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156941,0.88088,-0.720266,-2.33874,NA,NA,NA,NA,NA,NA,NA,NA,65.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157071,1.00915,-1.13519,-3.57613,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157386,1.71304,-1.48486,-2.62334,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157528,1.13549,-0.428076,-3.41127,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157601,2.09845,-0.180139,-2.96062,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157875,1.07322,-0.441556,-2.98632,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158002,0.740624,-0.652557,-3.18923,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158243,2.2342,-0.23928,-3.50782,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158454,2.39248,-0.383585,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158623,3.08554,-0.185326,-4.62945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158853,2.24966,-0.793989,-4.57444,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159110,2.86315,-0.767612,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159273,2.20786,-0.104512,-3.5437,NA,NA,NA,NA,NA,NA,NA,122.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159397,2.99889,-0.563305,-3.71981,NA,NA,NA,NA,NA,-1.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159753,3.26555,-0.851559,-4.15402,NA,NA,NA,NA,NA,NA,53.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159852,3.63457,-0.0288133,-3.29933,NA,NA,NA,NA,NA,-6.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160105,2.19529,-0.0237691,-3.61354,NA,NA,54.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160275,3.39884,0.774529,-3.21757,NA,NA,NA,-21.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160405,3.74931,0.146696,-4.10537,NA,NA,6.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160705,4.06051,0.927398,-4.52772,NA,NA,136.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160869,1.88337,0.375442,-4.07371,222.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161167,1.85554,1.16313,-4.42234,19.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161337,0.784522,-0.281732,-4.07246,NA,NA,NA,NA,-648.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161426,0.969869,-0.0560346,-4.07383,NA,92.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161773,1.19241,0.685912,-4.37179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.615,NA
161912,-0.199299,-0.204754,-4.16196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.308,NA,NA,NA,NA,NA
162122,-0.155,0.911149,-4.09188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.903,NA,NA,NA
162218,-0.751963,1.9051,-4.42168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.205,NA,NA,NA,NA,NA,NA
162575,1.27622,2.16692,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.254,NA
162602,1.94788,1.6056,-3.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.861,NA,NA,NA,NA
162982,0.943496,0.628918,-4.3323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.751,NA,NA,NA,NA,NA,NA,NA
163156,1.50551,-0.522517,-4.12905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA
163378,1.69931,-0.670172,-3.11814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.126,NA,NA,NA,NA,NA
163570,-0.0209466,-0.118849,-3.73549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.874,NA,NA,NA,NA,NA
163710,1.91326,0.144397,-3.2646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.667,NA,NA,NA,NA
163984,2.22791,-2.03952,-4.17106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.322,NA
164178,2.26684,-2.62871,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA
164298,2.93577,-2.5633,-4.27414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.152,NA,NA,NA,NA,NA,NA,NA
164469,2.36995,-3.60214,-4.4861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.284,NA
164663,1.91929,-3.69912,-4.87761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.216,NA,NA,NA,NA,NA,NA,NA
164932,3.97945,-2.49171,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.316,NA
165067,3.14517,-1.58896,-4.43741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.802,NA,NA,NA,NA,NA
165365,1.39412,-0.22352,-3.87038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.75,NA,NA,NA,NA,NA
165589,2.82914,2.16494,-4.44762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.848,NA,NA,NA
165772,2.83892,0.918078,-3.42291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.185,NA,NA,NA
165939,4.19179,0.697167,-2.79245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.538,NA,NA
166172,3.07647,0.834656,-1.1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.388,NA,NA
166346,1.24012,1.24536,-0.0537317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.379,NA,NA,NA,NA,NA
166569,2.92449,-0.192598,-1.75365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.539,NA,NA,NA,NA
166726,3.56335,0.491418,-1.82967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.304,NA,NA,NA,NA,NA,NA
166886,4.46615,2.02736,-2.93678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.847,NA,NA,NA,NA,NA
