id,x0,x1,x2,fitness2,fitness2.5,fitness1.5,fitness1,fitness0.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5,fitness0,fitness-0.5,fitness-1.5,fitness-3,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-2,fitness-1,fitness-2.5
133450,-0.984072,-0.541818,4.91316,NA,NA,NA,1157.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133767,-2.24671,-0.120659,4.09683,NA,NA,85.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133945,-2.45238,0.994775,3.48235,NA,NA,NA,NA,21.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134177,-3.32058,0.916176,2.8363,NA,NA,-12.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134340,-3.1544,-0.960275,1.74945,NA,NA,NA,-213.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134504,-3.77091,-0.561228,2.04497,NA,NA,NA,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134623,-4.01554,1.12646,2.19743,NA,13.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134974,-4.791,1.34825,3.44092,NA,NA,NA,27.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135040,-3.82404,0.356621,3.02629,2.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135227,-3.17966,0.198303,1.99592,NA,NA,NA,-12.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135421,-2.45132,1.12054,2.14837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.731,NA,NA,NA,NA,NA,NA,NA,NA,NA
135792,-3.61657,-0.24257,2.3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
135820,-3.50413,1.15788,2.26078,NA,NA,NA,23.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136056,-1.23953,1.49747,1.93512,NA,NA,-1.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136312,-0.738345,1.69416,2.38991,NA,NA,NA,-261.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136427,-0.842169,1.31882,2.23313,NA,NA,NA,353.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136746,0.792462,0.847328,2.52279,19.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136986,1.12485,-0.527811,3.55218,NA,2.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137175,1.30758,-0.718149,3.86993,NA,NA,NA,NA,NA,344.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137348,1.67492,-1.46614,3.78647,NA,NA,NA,NA,NA,NA,291.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137486,-0.0244924,-0.759191,3.5103,NA,NA,NA,NA,NA,NA,132.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137626,-0.702787,-1.15865,3.45314,NA,-136.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137914,-4.07604,-0.550622,1.55821,NA,NA,NA,NA,NA,NA,7.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138117,-3.81351,0.58166,0.614931,NA,NA,NA,NA,NA,NA,-0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138290,-3.53679,0.582375,-0.718111,NA,NA,NA,NA,NA,NA,NA,-12.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138427,-1.35244,0.232472,-0.459355,NA,NA,NA,NA,NA,NA,NA,NA,23.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138714,-0.622324,1.10347,-1.1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138920,-0.549938,0.443068,-1.42024,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1986.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139140,-0.104817,0.785416,-0.965596,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139357,-1.14613,0.370949,-0.195768,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139444,-0.00940093,2.15628,1.59285,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139637,1.25929,2.18047,2.44129,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139944,1.60348,2.32209,1.81548,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140044,2.27745,1.90553,2.37979,NA,NA,NA,NA,NA,NA,57.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140329,2.06932,4.61212,2.61605,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140466,2.40859,4.87276,1.94882,127.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140724,1.67506,5,1.78018,NA,NA,130.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140931,2.30902,4.69487,2.84128,NA,NA,NA,NA,NA,168.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141004,1.51447,5,3.78727,NA,-85.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141264,3.15856,5,4.38821,NA,NA,NA,NA,NA,NA,148.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141409,3.6276,5,4.42421,NA,NA,NA,NA,NA,NA,NA,NA,341.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141636,4.07584,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2311.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141856,5,5,4.40715,NA,NA,NA,NA,NA,NA,NA,NA,NA,4850.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141998,4.62077,5,3.92569,NA,NA,NA,NA,NA,NA,NA,467.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142362,4.77701,5,4.07784,NA,NA,NA,NA,NA,NA,NA,NA,NA,2904.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142398,5,5,2.4724,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142635,3.80791,5,3.3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,1067.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142986,3.67513,5,1.62775,NA,NA,NA,NA,NA,NA,NA,NA,159.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143067,3.38488,5,2.0835,NA,NA,NA,NA,NA,-35.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143203,1.11085,4.14486,3.40922,9.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143495,0.15358,4.44258,2.40289,-17.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143775,0.929025,4.57735,2.02731,NA,NA,5.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143877,0.347535,5,3.55033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.458,NA,NA,NA,NA,NA,NA,NA,NA,NA
144148,-0.91858,4.40866,2.21737,NA,NA,NA,472.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144288,-0.666102,4.29023,3.0588,181.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144450,-2.09319,2.97696,3.01773,NA,NA,NA,NA,NA,NA,0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144753,-2.42993,5,2.22188,NA,NA,NA,NA,NA,NA,NA,86.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144911,-0.88551,5,1.04159,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145128,0.794493,5,2.19942,NA,NA,NA,NA,NA,NA,-100.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145334,1.00404,4.05147,3.12669,NA,NA,NA,NA,NA,NA,NA,28.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145565,0.493098,4.50844,3.94285,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145622,1.6341,4.55227,3.34617,NA,NA,NA,NA,NA,NA,NA,NA,61.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145872,0.994299,3.29594,2.68815,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146060,0.528143,3.3951,2.95366,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146346,0.147491,4.39723,1.33838,NA,NA,NA,NA,NA,NA,33.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146585,-1.67578,3.95197,0.310741,NA,NA,NA,NA,NA,NA,NA,NA,-92.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146700,-1.06038,3.43517,0.261369,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146816,-2.11588,4.08187,1.15077,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147041,-0.0565718,4.63613,-0.575673,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147376,1.65715,5,1.52445,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147417,1.85021,5,0.511225,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147751,0.601865,4.34129,0.24488,NA,NA,NA,NA,NA,NA,NA,NA,74.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147876,-0.247919,5,1.44535,NA,NA,NA,NA,NA,NA,145.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148012,-0.476861,5,3.03439,NA,NA,-2.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148370,-1.76385,5,4.41576,-7.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148569,-2.02642,4.80728,3.46896,NA,NA,NA,NA,NA,NA,39.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148704,-0.9461,5,2.93212,94.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148960,-0.408484,5,0.794913,NA,NA,NA,NA,NA,150.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149026,-0.217425,4.97443,0.66166,469.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149205,-0.416991,5,0.164423,NA,NA,NA,NA,NA,NA,-26.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149565,0.514654,4.6921,-0.295966,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149723,0.284971,5,-1.65673,NA,NA,NA,NA,NA,NA,NA,NA,NA,2377.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149980,1.8546,5,-3.0741,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150112,3.11758,5,-3.69924,NA,NA,NA,NA,NA,NA,NA,NA,117.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150260,2.67529,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150466,4.41441,4.91232,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1339.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150679,5,4.83104,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150905,5,2.53849,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151092,4.78741,3.00394,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151316,4.43707,2.9054,-5,NA,NA,NA,NA,NA,NA,55.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151564,4.12685,2.48324,-5,NA,NA,-38.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151774,1.89856,3.02185,-4.95655,NA,NA,3.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151851,1.38855,3.77683,-4.23473,NA,NA,NA,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152051,1.06238,5,-5,NA,NA,NA,-4.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152289,0.763173,3.91821,-3.13861,-42.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152589,1.1611,5,-3.29548,-15.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152748,2.09918,4.48209,-4.62981,NA,-4.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152915,2.51085,3.93124,-5,NA,NA,-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153153,2.70906,4.35527,-4.45227,NA,-84.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153207,2.58117,3.80376,-5,NA,NA,NA,NA,NA,-14.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153523,3.64382,1.75718,-4.03784,NA,NA,NA,NA,NA,43.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153700,4.23103,2.56306,-4.10417,5.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153820,3.58858,5,-3.95394,NA,NA,NA,NA,NA,16.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154061,4.79099,4.36958,-3.89304,NA,NA,NA,NA,NA,11.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154368,4.88234,5,-1.46485,NA,2158.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154541,5,4.50176,-0.90157,NA,164.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154606,4.01899,4.55961,-1.03998,NA,NA,33.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154907,5,4.17558,-0.77635,NA,NA,NA,NA,2589.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155192,5,4.43458,-2.33857,NA,NA,NA,142.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155304,5,4.87857,-2.10318,NA,NA,1537.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155469,5,4.69997,-3.74049,NA,27.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155732,4.71506,4.60866,-2.89568,NA,NA,NA,NA,NA,NA,NA,304.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155907,4.61914,3.76956,-4.12275,NA,NA,NA,NA,NA,NA,44.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156192,4.01023,3.77394,-4.57445,NA,NA,NA,NA,NA,NA,NA,NA,48.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156270,4.73957,3.09143,-5,NA,NA,NA,NA,NA,NA,NA,210.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156476,4.2623,3.18596,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156634,4.35359,3.10998,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156982,5,3.29468,-5,NA,NA,NA,NA,NA,NA,NA,NA,572.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157099,4.99547,3.55132,-4.88343,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157371,4.72973,4.85797,-4.95535,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157434,4.49803,2.87245,-5,NA,NA,NA,NA,NA,NA,NA,-2.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157758,4.155,4.38777,-4.13266,NA,NA,NA,NA,NA,NA,134.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157910,3.8338,5,-5,NA,NA,NA,NA,NA,102.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158150,4.81584,4.65629,-5,NA,NA,NA,NA,NA,NA,NA,439.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158382,5,4.99933,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2566.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158420,5,4.76828,-3.01638,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158683,3.8126,3.69215,-4.13922,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158907,4.36383,3.11241,-1.90377,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159037,4.31608,4.47882,-1.8835,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159228,5,2.76691,-0.959759,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159456,4.87784,4.30899,0.79971,NA,NA,NA,NA,NA,NA,NA,NA,NA,2776.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159598,3.50866,4.56958,0.915319,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159843,4.99401,4.66648,0.638726,NA,NA,NA,NA,NA,NA,NA,NA,204.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160019,5,3.87215,0.486896,NA,NA,NA,NA,NA,NA,NA,NA,338.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160272,5,1.93657,0.17683,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160421,5,3.28459,-1.21501,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160774,5,3.30285,-1.61242,NA,NA,NA,NA,NA,NA,NA,NA,NA,3213.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160812,5,5,-0.487112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1624.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161134,5,4.898,-0.944223,NA,NA,NA,NA,NA,NA,NA,NA,NA,12996.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161322,5,4.84457,-0.727282,NA,NA,NA,NA,NA,NA,NA,NA,NA,16296.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161398,5,4.53334,0.712589,NA,NA,NA,NA,NA,NA,NA,NA,NA,-289.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161772,5,4.23276,2.04253,NA,NA,NA,NA,NA,NA,-8.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161864,5,5,1.98695,NA,NA,NA,NA,NA,270.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162001,5,4.70283,1.74359,NA,NA,NA,NA,NA,NA,821.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162390,5,4.64812,1.76814,NA,NA,NA,NA,NA,NA,522.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162434,5,3.85927,3.18181,NA,NA,NA,NA,NA,NA,NA,307.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162621,4.12761,2.74362,3.41959,NA,NA,NA,NA,NA,NA,NA,NA,23.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162961,4.09535,0.596711,2.26567,NA,4.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163126,3.85402,0.791389,2.88897,NA,NA,23.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163263,5,0.0587986,4.463,NA,NA,-140.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163480,5,0.0342142,4.87311,NA,1164.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163654,3.65883,-0.557723,3.33035,NA,NA,NA,NA,NA,183.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163891,3.40335,-0.468336,1.28905,NA,NA,NA,NA,NA,5.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164056,3.76916,-0.208415,0.983165,NA,NA,NA,NA,NA,-18.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164361,3.81897,-0.342713,0.741216,148.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164588,1.75238,-1.97896,0.777474,NA,NA,-142.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164764,3.40461,-2.59286,0.451266,NA,NA,NA,NA,NA,-56.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164951,2.35131,-2.11913,0.328613,NA,NA,NA,NA,NA,NA,157.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165131,2.04858,-2.59277,-0.874196,NA,-0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165369,2.82065,-2.54006,0.394309,NA,NA,NA,NA,NA,54.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165475,2.16774,-3.398,-0.827287,NA,NA,35.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165774,3.62663,-2.85085,-2.83481,NA,NA,NA,-7.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165867,4.09704,-2.22382,-2.68372,NA,NA,NA,NA,37.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166156,3.07641,-2.46554,-2.21981,NA,NA,NA,-4.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166230,3.84937,-4.07054,-0.822997,NA,217.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166577,3.18474,-2.78045,-1.44705,NA,73.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166611,2.03194,-2.94781,0.231031,NA,7.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166831,3.16622,-5,0.315127,NA,NA,NA,50.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167064,3.64649,-5,0.228688,NA,NA,NA,38.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
