id,x0,x1,x2,fitness2,fitness-1,fitness-1.5,fitness-0.5,fitness-2,fitness0,fitness1,fitness0.5,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness-4,fitness-5
171366,4.10369,-1.34269,-2.49593,NA,NA,1689.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171461,3.30662,-1.9916,-0.928361,NA,659.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171680,4.59801,-0.574553,-1.04883,NA,NA,NA,NA,897.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
171975,4.2677,-0.873022,-0.516858,NA,NA,2075.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172166,4.81416,-0.622869,-0.607127,NA,NA,NA,NA,6419.281,NA,NA,NA,NA,NA,NA,NA,NA,NA
172376,4.99345,-0.581801,-1.57458,NA,NA,NA,NA,NA,NA,NA,NA,2391.965,NA,NA,NA,NA,NA
172538,4.20407,-0.495405,-1.17716,NA,NA,NA,NA,200.439,NA,NA,NA,NA,NA,NA,NA,NA,NA
172753,4.68815,-2.24248,-1.39671,NA,NA,1796.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172886,4.91313,-2.59378,0.19052,NA,NA,NA,NA,NA,633.405,NA,NA,NA,NA,NA,NA,NA,NA
173143,4.82612,-1.48427,-0.316536,NA,NA,NA,NA,NA,NA,NA,3742.349,NA,NA,NA,NA,NA,NA
173241,4.32543,-0.657808,0.245736,NA,NA,812.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173452,4.8567,-1.34168,-0.165428,NA,NA,NA,10319.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173663,4.71173,1.47964,-0.791798,NA,2822.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173926,4.0265,0.914584,-0.857193,NA,584.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174065,4.67983,-0.228796,-0.828018,NA,NA,NA,NA,NA,NA,NA,NA,2675.161,NA,NA,NA,NA,NA
174261,4.78072,-1.43443,-1.14092,NA,NA,NA,NA,1185.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
174479,3.78596,-0.816618,-0.888473,NA,3716.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174780,1.81968,-1.04241,-0.912256,NA,2545.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174972,1.04467,-0.218021,-1.31243,NA,NA,NA,781.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175084,1.84475,-0.566059,-2.62683,NA,NA,NA,NA,NA,320.015,NA,NA,NA,NA,NA,NA,NA,NA
175216,0.845792,-0.644107,-2.23078,NA,864.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175484,0.868164,-0.817222,-1.51128,NA,NA,NA,851.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175657,0.0244493,-0.77269,-2.08265,NA,NA,NA,NA,1699.237,NA,NA,NA,NA,NA,NA,NA,NA,NA
175897,-0.137609,-1.04557,-2.50525,NA,NA,1540.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176137,-0.948469,-2.04074,-1.99742,NA,NA,NA,1487.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176279,-1.65993,-1.48239,-0.711975,NA,NA,NA,NA,NA,6875.545,NA,NA,NA,NA,NA,NA,NA,NA
176415,-2.54437,-1.26807,-1.08509,NA,606.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176673,-2.61339,-1.61661,-0.743336,NA,NA,3750.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176816,-2.09298,-2.10791,-0.784162,NA,NA,NA,NA,NA,NA,NA,NA,1007.42,NA,NA,NA,NA,NA
177034,-0.635237,-1.64182,-1.53136,NA,NA,9523.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177383,-1.42953,-2.43028,-0.642355,NA,NA,3373.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177554,-1.48661,-0.92667,-1.51834,NA,NA,18570.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177679,-0.370843,-0.873459,-2.50106,NA,NA,2338.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177830,-0.856532,-0.721886,-1.52378,NA,30892.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178028,-1.05631,-1.51783,-2.12371,NA,NA,NA,1808.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178351,-1.54946,-1.33592,-2.19788,NA,NA,2967.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178542,-1.33245,0.378922,-3.13148,NA,NA,NA,1517.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178744,-1.42594,0.321907,-2.02035,NA,1510.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178957,-1.40626,0.242642,-1.5375,NA,NA,3162.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179086,-1.18065,-1.30452,-1.89966,NA,NA,2546.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179354,-0.202696,-0.587865,-1.29677,NA,NA,8690.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179428,-0.869442,1.2534,-2.20302,NA,NA,1176.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179646,-1.63526,-0.0877478,-1.41757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.407,NA
179995,-0.883395,-0.173201,-0.635617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289.38
180157,0.796296,-0.267199,-1.26596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.972,NA
180212,-1.27688,0.326058,-0.580099,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.893,NA,NA,NA,NA
180599,-0.238053,0.757716,-1.39711,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.712,NA,NA,NA,NA
180763,2.45332,-0.735916,-0.773424,NA,NA,4228.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180855,2.39661,-1.46891,-0.472935,NA,NA,NA,375.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181158,0.280812,-1.68133,-0.762291,NA,NA,NA,NA,NA,NA,NA,804.108,NA,NA,NA,NA,NA,NA
181246,-1.51169,-1.85073,-1.52488,NA,NA,NA,1884.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181561,-0.62986,-0.920203,-0.788563,NA,NA,NA,NA,NA,14847.955,NA,NA,NA,NA,NA,NA,NA,NA
181644,0.326193,-0.155197,-0.276189,NA,NA,2997.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181969,-0.92572,-0.82152,-1.85407,NA,NA,5361.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182088,-0.379333,-2.18809,-1.34055,NA,NA,1760.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182246,-0.909227,-2.93815,-2.68634,NA,NA,NA,822.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182546,-0.619435,-0.825909,-1.9787,NA,NA,6041.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182693,0.156725,-0.0284756,-0.837688,NA,NA,NA,1049.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182838,-0.805278,-0.419517,-1.87131,NA,1696.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183006,-0.207767,-0.153667,-1.50179,NA,NA,NA,NA,NA,NA,NA,2273.017,NA,NA,NA,NA,NA,NA
183360,-0.423726,-1.95706,-0.916522,NA,1784.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183577,-1.5383,-2.24225,-1.31403,NA,NA,2239.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183645,-0.642842,-1.86911,-1.50965,NA,NA,NA,NA,2884.799,NA,NA,NA,NA,NA,NA,NA,NA,NA
183845,-0.777814,-2.33724,-1.26688,NA,NA,714.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184040,-0.679137,-2.4212,-1.5216,NA,NA,1426.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184379,-0.366655,-2.41971,-1.42674,NA,NA,NA,2085.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184514,-0.641908,-3.00699,-0.797055,NA,NA,6962.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184759,-0.21851,-1.90591,-1.58464,NA,NA,4538.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184933,-0.562357,-2.6502,-0.869227,NA,2718.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185171,-0.329133,-1.48191,-0.492746,NA,NA,NA,NA,NA,1188.303,NA,NA,NA,NA,NA,NA,NA,NA
185266,-0.0155709,-1.56133,-1.03344,NA,NA,NA,NA,NA,2205.417,NA,NA,NA,NA,NA,NA,NA,NA
185553,-0.487667,-1.30123,-2.07998,NA,NA,NA,NA,341.959,NA,NA,NA,NA,NA,NA,NA,NA,NA
185797,-1.07773,-1.67864,-1.49444,NA,1246.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185969,-0.0151389,-1.29734,-0.972696,NA,NA,6039.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186062,-0.03879,-1.49814,-1.11122,NA,NA,673.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186287,-0.0331601,-1.02529,-0.828731,NA,NA,NA,7259.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186536,-0.635838,-1.57815,-1.17038,NA,NA,3546.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186620,-0.225363,-1.45582,-1.25185,NA,NA,NA,11287.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186941,-0.162399,-0.299597,-1.60351,NA,3843.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187053,-0.677574,-1.31953,-1.2044,NA,NA,9163.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187206,-2.04011,-2.21295,-1.21594,NA,NA,NA,NA,335.239,NA,NA,NA,NA,NA,NA,NA,NA,NA
187503,-0.889984,-2.37691,-0.803982,NA,5052.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187633,-1.19754,-1.98964,-1.62594,NA,NA,2462.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187809,-0.367969,-0.586147,-0.67787,NA,2458.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188120,-0.174254,-1.51138,-1.26492,NA,NA,NA,10356.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188260,-1.24136,-1.48131,-1.62702,NA,9888.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188582,-0.195866,-2.02434,-0.646736,NA,6103.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188752,-0.257255,-1.54711,-1.00593,NA,NA,8303.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188860,-1.44024,-1.30177,-1.03757,NA,NA,6647.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189110,-2.0031,-0.784611,-1.35521,NA,NA,NA,NA,5452.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
189238,-1.04996,-0.203869,-3.12614,NA,1631.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189566,-0.697418,-0.253496,-1.7282,NA,1726.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189781,-1.67967,-0.204018,-1.98249,NA,NA,2598.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189804,-0.705225,-1.47865,-1.63465,NA,NA,9088.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190176,-0.183719,-1.39735,-1.96751,NA,NA,6724.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190230,-1.28331,-1.54799,-1.39908,NA,NA,NA,8597.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190495,-0.338969,-1.08442,-0.278772,NA,NA,NA,713.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190723,-0.663548,-1.7856,-0.629617,NA,NA,567.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190807,-1.99481,-0.93658,0.333031,NA,NA,1208.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191185,-0.824991,-1.50339,1.34212,NA,NA,NA,NA,1969.536,NA,NA,NA,NA,NA,NA,NA,NA,NA
191300,-0.812861,-0.11608,0.626087,NA,NA,1779.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191561,-0.0119914,-1.34578,0.466638,NA,822.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191775,-0.19477,-0.195467,-0.311539,NA,NA,NA,5834.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191928,0.359623,-0.128433,-0.705213,NA,5603.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192035,-0.209836,-0.144809,-1.32986,NA,4567.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192359,-0.784971,-0.701754,-2.08068,NA,NA,NA,NA,NA,6208.357,NA,NA,NA,NA,NA,NA,NA,NA
192462,-0.694442,-0.874917,-0.720517,NA,NA,20284.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192751,-0.902695,-0.77852,-0.200886,NA,7629.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192810,-0.802518,-0.849427,-0.646082,NA,NA,26311.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193194,-0.270955,-0.897088,-0.601038,NA,NA,NA,5500.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193397,0.204089,-0.926653,-0.168142,NA,2964.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193554,-1.05458,-1.83967,-1.55718,NA,NA,NA,NA,NA,169.782,NA,NA,NA,NA,NA,NA,NA,NA
193757,-0.553833,-1.87119,-1.29341,NA,NA,NA,2549.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193916,-0.935087,-1.49384,-1.21373,NA,NA,NA,NA,NA,7125.032,NA,NA,NA,NA,NA,NA,NA,NA
194018,-0.682463,-0.693539,-1.52734,NA,NA,NA,8930.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194309,-1.15514,-0.307148,-0.951164,NA,NA,NA,NA,NA,1401.516,NA,NA,NA,NA,NA,NA,NA,NA
194460,-0.194762,-1.29507,0.895431,NA,NA,NA,1889.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194698,0.335298,-1.68825,-0.70639,NA,NA,NA,1391.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194868,-0.13208,-0.792249,-0.753526,NA,NA,NA,9422.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195096,-0.914567,0.35667,-1.00393,NA,NA,3676.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195228,-0.898043,-0.396337,-0.951677,NA,NA,NA,3403.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195520,-0.372832,-1.04121,-1.44642,NA,NA,NA,1698.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195669,-0.299506,-1.62347,-1.5841,NA,7060.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195841,-0.204997,-2.20008,-1.58809,NA,NA,NA,NA,NA,1680.175,NA,NA,NA,NA,NA,NA,NA,NA
196032,-0.768853,-1.57911,-1.27938,NA,NA,NA,10234.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196306,-0.117803,-1.60857,-1.24844,NA,6774.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196479,-0.9536,-0.923992,-1.98731,NA,NA,7238.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196770,-1.4983,-0.21899,-0.909251,NA,NA,13147.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196873,-2.70613,-1.60887,-0.902264,NA,NA,1357.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197153,-1.95744,-0.821226,-2.40376,NA,NA,NA,NA,1271.227,NA,NA,NA,NA,NA,NA,NA,NA,NA
197209,-0.779459,-1.70804,-1.28126,NA,NA,5519.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197449,-0.794527,-1.00688,-2.00095,NA,NA,NA,NA,NA,NA,NA,NA,1062.604,NA,NA,NA,NA,NA
197690,-1.28407,-1.35291,-2.17074,NA,NA,5391.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197978,-0.195135,-1.58791,-0.924387,NA,NA,NA,NA,451.481,NA,NA,NA,NA,NA,NA,NA,NA,NA
198195,-0.316165,-0.597442,-1.37007,NA,NA,8543.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198230,-1.90808,-0.713762,-2.89691,NA,NA,NA,NA,NA,1584.572,NA,NA,NA,NA,NA,NA,NA,NA
198413,-1.52521,-1.69727,-1.26326,NA,NA,NA,NA,2047.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
198785,-1.63532,-0.935172,-0.616451,NA,2592.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198972,-0.629861,-0.883828,0.337298,NA,2717.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199113,-1.24807,-0.826446,-0.623464,NA,1632.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199317,-0.908512,-0.872425,-0.994642,NA,NA,NA,NA,NA,12101.011,NA,NA,NA,NA,NA,NA,NA,NA
199528,-1.36748,-0.95175,-1.39744,NA,NA,NA,NA,NA,NA,NA,5088.047,NA,NA,NA,NA,NA,NA
199745,-0.627282,-1.54823,-1.57273,NA,NA,NA,7959.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199998,-0.12717,-0.144207,-3.29402,NA,NA,-239.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
