id,x0,x1,x2,fitness8.5,fitness8,fitness7.5,fitness7,fitness9,fitness6.5,fitness10,fitness9.5,fitness6,fitness5,fitness5.5,fitness10.5,fitness4.5,fitness4,fitness3.5
173302,7.18782,7.7995,6.31958,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173500,7.31495,7.29291,6.49991,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173656,8.0971,7.66099,7.29779,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173856,9.76701,7.96027,8.30263,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174053,9.0677,7.95818,6.59848,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174269,8.68741,8.10689,7.39327,NA,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174591,8.4152,7.54912,7.97952,NA,NA,NA,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174726,7.99114,7.15815,7.84248,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174932,7.00421,8.05281,6.82019,NA,NA,NA,NA,NA,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
175095,6.93946,7.70631,9.00795,NA,NA,NA,NA,NA,0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA
175305,6.75283,7.71351,8.42169,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175453,6.87513,8.15978,7.86084,NA,NA,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175734,7.87571,7.66429,7.64513,NA,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175923,8.22326,7.1316,7.51789,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176046,7.1498,7.53975,8.61675,NA,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176274,8.42647,7.23402,7.78833,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176487,7.67931,6.50887,8.13708,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176707,7.72466,7.58939,7.44963,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176803,8.17564,6.30531,7.11872,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177049,8.25387,5.92563,7.8768,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177316,7.73689,7.33613,7.75118,NA,NA,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177595,9.12867,7.54558,6.87068,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177613,8.44469,8.15431,7.9649,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177930,7.89871,7.58964,8.7669,NA,NA,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178006,7.35486,7.7781,8.9265,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178211,7.41287,7.51827,9.13036,NA,NA,NA,NA,NA,NA,NA,NA,0.303,NA,NA,NA,NA,NA,NA
178563,8.08847,6.85077,9.17909,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178788,8.29228,7.20212,8.73185,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178885,8.1966,7.47163,7.57861,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179123,8.25361,8.72833,8.29049,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179336,7.49312,8.66279,8.84826,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179475,6.85272,7.60897,7.95563,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179649,8.02426,9.10885,6.51146,NA,NA,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179844,7.13483,8.92121,7.98275,NA,NA,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA
180086,7.58756,8.59428,8.26772,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180361,8.39294,9.46009,7.99932,NA,NA,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180447,8.84703,8.59381,7.3728,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180789,9.26186,7.8401,6.69579,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180923,8.76076,7.81912,7.91738,NA,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181054,8.75017,7.32864,6.9685,NA,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181369,6.97123,6.20796,6.00895,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181479,7.69313,5.17022,6.80187,0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181767,8.40362,6.80261,6.85027,NA,NA,NA,NA,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181808,7.17548,7.06289,7.28625,NA,NA,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182071,6.85642,7.41518,8.19816,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA
182236,8.01771,6.37039,8.37005,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182471,7.87861,7.4303,7.48396,NA,NA,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182737,7.71673,7.20394,8.37513,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182868,7.52831,6.72426,8.3342,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183181,6.18633,6.8081,8.06471,NA,NA,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183259,7.57355,7.79722,7.79978,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183408,7.82905,7.74234,7.8851,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183786,7.88827,7.18092,8.36135,NA,NA,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183917,7.45218,7.37752,8.03139,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184144,6.40669,7.7689,8.24872,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184315,6.60538,7.75899,7.32593,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184540,8.14172,7.74079,7.39518,NA,0.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184640,6.95045,7.15862,7.02345,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184829,7.84937,8.1989,7.60297,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185062,8.74879,8.28093,8.58792,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185202,8.4581,7.00736,7.60308,NA,NA,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185549,7.87473,8.26079,8.49511,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185787,6.86316,7.48641,7.84011,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185877,7.89837,7.9941,8.0012,NA,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186140,6.91261,7.56728,8.7878,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186392,6.70474,8.38653,7.7756,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186492,6.947,8.00727,7.74216,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186631,7.29728,8.00862,7.75802,NA,NA,0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186814,7.75278,8.70969,9.08577,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187052,8.44716,8.09114,9.19848,NA,NA,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187323,8.78988,8.05381,7.91187,NA,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187518,8.84182,8.09668,6.91911,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187722,8.72235,8.21279,7.44044,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187840,8.08947,8.08435,7.78754,NA,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188130,7.90024,7.08489,8.22401,NA,NA,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188300,7.88119,6.25005,7.382,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188437,7.0371,6.8868,6.89004,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188712,6.73419,7.63205,7.57836,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188988,7.59516,8.1867,6.87101,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189087,6.55047,7.10208,7.32778,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189240,7.22204,8.09191,7.73472,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189451,7.74015,7.71242,6.7074,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189667,7.1651,7.72086,6.85952,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189858,8.06334,6.7129,7.08231,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190178,7.0936,7.45951,6.50371,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190365,8.38044,8.88068,8.19796,NA,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190583,6.94183,6.48914,7.54878,NA,NA,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190691,7.73001,6.5194,8.50224,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190903,7.66837,6.06253,7.86003,NA,NA,NA,NA,NA,NA,0.128,NA,NA,NA,NA,NA,NA,NA,NA
191026,7.63518,9.32136,7.20988,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191202,7.4034,7.80421,7.09924,NA,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191416,7.7548,7.81908,7.95132,NA,NA,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191797,7.59824,7.51608,8.76971,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191826,8.33679,6.32352,8.3591,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192122,7.45488,7.62731,7.42292,NA,NA,0.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192260,7.18996,7.68534,8.223,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192595,7.18874,7.81931,7.89475,NA,NA,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192601,6.19835,8.34331,7.9848,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192891,4.89439,7.58725,7.79926,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193071,5.63638,8.08959,8.11909,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193378,8.11145,7.43317,8.45108,NA,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193470,7.8591,7.24075,8.89207,NA,NA,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193790,7.91584,7.5098,8.63577,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193841,7.25311,7.65744,7.99504,NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194056,6.39759,7.38031,6.953,NA,NA,NA,NA,NA,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA
194361,7.9765,7.25337,8.23738,NA,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194511,7.62893,6.67253,8.30462,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194737,7.42869,8.39073,7.3173,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194959,6.77436,7.57516,7.88414,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195041,7.07529,8.14476,7.31189,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195259,6.62842,8.02288,7.45818,NA,NA,NA,NA,NA,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA
195438,8.09982,7.23374,7.55618,NA,NA,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA
195673,7.78596,8.00172,7.31208,NA,NA,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195908,7.64118,8.15867,6.78683,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196104,7.63801,8.59081,7.36048,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196338,7.7703,8.01853,7.61493,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196477,7.1569,8.32274,7.76927,NA,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196621,7.47704,8.46323,7.19173,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196942,7.93249,8.52758,7.98653,NA,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197119,7.10802,7.4852,7.52448,NA,NA,NA,NA,NA,NA,NA,0.576,NA,NA,NA,NA,NA,NA,NA
197265,7.40761,7.85907,7.9636,NA,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197461,8.06257,7.48239,7.0206,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197672,7.0418,6.47989,7.13721,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197880,8.42374,7.32376,8.06438,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198135,8.68051,7.65898,7.65993,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198386,8.88134,7.63187,7.55441,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198510,9.86964,7.56282,7.4413,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198656,7.81249,6.87137,7.94044,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198955,8.78252,7.75393,7.87916,NA,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,NA,NA,NA
199139,8.98646,7.74522,7.37432,NA,NA,NA,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA
199226,7.33918,7.86606,6.66513,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199491,8.2665,6.80041,7.05713,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199730,7.80432,7.24592,7.39068,NA,NA,NA,NA,NA,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA
199997,6.69068,6.4618,7.22615,NA,NA,NA,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
