id,x0,x1,x2,fitness-1.5,fitness-3.5,fitness-4,fitness-5,fitness-4.5,fitness-2.5,fitness-1,fitness1,fitness-2,fitness0,fitness0.5,fitness4,fitness4.5,fitness2.5,fitness2,fitness3,fitness5,fitness-0.5,fitness1.5,fitness-3,fitness3.5
133858,0.962803,4.78826,1.99109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8,NA,NA,NA,NA,NA,NA,NA
134121,-0.0952602,5,1.12138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-188.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134230,0.199295,4.48817,1.62609,NA,NA,NA,NA,NA,NA,NA,6.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134579,-0.0690169,5,0.251531,NA,NA,NA,NA,NA,NA,NA,687.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134774,1.03863,5,0.790483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.859,NA,NA,NA,NA,NA
134936,-0.16285,5,0.114068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.608,NA,NA,NA,NA,NA,NA,NA,NA,NA
135146,0.734871,2.59634,-0.946768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.056
135354,-0.62352,3.65788,-1.50076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.205
135518,-1.65372,4.1933,-1.61365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2494.949,NA,NA,NA,NA
135767,-0.820304,3.54952,-0.717003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
135863,-0.755804,4.28452,-0.771421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12708.613,NA,NA,NA,NA,NA,NA,NA,NA
136091,-1.27882,2.06777,1.07074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.432,NA,NA,NA,NA
136230,-1.87027,1.6735,2.67063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.069,NA,NA,NA,NA
136588,-1.04532,1.95664,2.75117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.984,NA,NA,NA,NA
136725,-1.20285,3.75799,2.00637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.762,NA,NA,NA,NA
136864,-1.75625,4.50553,4.50982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.217,NA,NA,NA,NA
137114,-2.98195,5,4.84376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5716.862,NA,NA,NA,NA
137199,-4.5844,5,4.26282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200.092,NA,NA,NA,NA
137539,-5,3.70378,4.73974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952.082,NA,NA,NA,NA
137619,-4.71303,3.99189,2.87689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.041,NA,NA,NA,NA,NA,NA,NA,NA
137895,-4.71143,5,4.33456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.923,NA,NA,NA,NA
138059,-5,5,4.99537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2612.473,NA,NA,NA,NA
138211,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA
138483,-5,5,4.38344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.997
138708,-5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.972
138869,-4.26071,4.53478,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.078,NA,NA,NA,NA,NA
139050,-4.77432,4.23454,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.23,NA,NA,NA,NA,NA
139246,-3.34268,3.57898,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.649,NA,NA,NA,NA,NA,NA,NA
139566,-2.72598,3.25812,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.011
139695,-2.98802,3.68442,4.40241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.335
139952,-2.42249,3.92367,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.322,NA,NA,NA,NA,NA,NA,NA
140186,-0.833003,4.02716,4.47782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.182,NA,NA,NA,NA
140351,-0.815216,4.67183,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8188.177,NA,NA,NA,NA,NA,NA,NA,NA
140568,-1.61691,3.57276,4.38775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.599,NA,NA,NA,NA
140702,-0.510577,3.72501,4.69627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.529,NA,NA,NA,NA,NA,NA,NA,NA,NA
140878,-0.520716,4.37924,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.85
141184,-0.846294,4.70785,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2457.116,NA,NA,NA,NA,NA
141314,-0.262561,3.51887,4.21936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.454,NA,NA,NA,NA,NA
141407,-0.386196,4.41031,3.04823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.784
141720,-0.700242,5,2.29922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311.934
141966,0.878704,4.90616,2.31172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.06,NA,NA,NA,NA,NA,NA,NA,NA
142098,-0.216171,4.12488,2.17556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.926
142237,-0.198986,2.70995,3.64725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.458,NA,NA,NA,NA,NA,NA,NA,NA,NA
142536,-1.3616,1.90093,2.16364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.449,NA,NA,NA,NA,NA,NA,NA,NA,NA
142621,-0.779709,1.34022,2.27327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.353,NA,NA,NA,NA,NA,NA,NA,NA
142847,-2.35925,0.868767,1.30555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.854,NA,NA,NA,NA
143016,-1.26546,1.27618,2.01311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.086,NA,NA,NA,NA,NA,NA,NA,NA,NA
143370,-1.09901,2.04813,2.81338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.041,NA,NA,NA,NA
143560,1.40352,2.59175,3.1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.085,NA,NA,NA,NA,NA,NA,NA,NA
143676,1.9969,4.14242,2.84956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.023,NA,NA,NA,NA
143898,0.636834,5,2.9758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.972,NA,NA,NA,NA,NA,NA,NA,NA,NA
144116,2.14237,3.5791,4.24473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
144227,0.978711,3.20956,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.961,NA,NA,NA,NA,NA,NA,NA,NA,NA
144536,0.146802,2.02182,3.29971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.482
144678,0.0523542,3.72597,2.80768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.318,NA,NA,NA,NA,NA,NA,NA,NA
144863,-0.24935,4.03038,3.47729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.671,NA,NA,NA,NA,NA,NA,NA,NA
145119,1.42709,3.46525,3.54139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.797,NA,NA,NA,NA
145381,3.05344,4.06224,4.76671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.54,NA,NA,NA,NA,NA
145554,2.80402,2.73518,4.62206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.993,NA,NA,NA,NA,NA,NA
145603,0.740687,3.15486,4.92926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-303.114,NA,NA
145881,-1.64526,4.53296,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.394,NA,NA
146169,-1.24577,2.7002,4.75085,NA,NA,NA,NA,NA,NA,NA,359.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146366,-0.187148,3.58016,3.19935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.249,NA,NA,NA,NA,NA,NA,NA
146503,0.33412,1.45032,3.27959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.584,NA,NA
146730,0.289616,0.026,3.83049,NA,NA,NA,NA,NA,NA,NA,144.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146938,0.131534,0.767642,4.50573,NA,NA,NA,NA,NA,NA,NA,-0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147049,0.63428,2.20282,4.39734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.242,NA,NA
147254,0.280774,2.12795,4.25326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.344,NA,NA,NA,NA,NA,NA
147557,-2.02905,2.31539,3.89351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.618,NA,NA,NA,NA,NA
147687,-1.43104,3.01103,2.56408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.084,NA,NA,NA,NA,NA,NA
147830,-2.44812,2.97977,0.571967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA
148087,-2.05837,4.00513,0.375579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.486,NA,NA
148229,-2.19345,2.96695,0.223971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.225,NA,NA
148591,-0.40015,5,1.15055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.303,NA,NA
148653,-2.03265,5,0.367503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2276.885,NA,NA,NA
148918,-2.9698,3.47007,1.35006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.691,NA,NA,NA
149148,-3.95878,3.70556,0.311395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149380,-4.9441,3.36107,-0.597694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.104,NA,NA,NA
149581,-3.51287,4.43525,-1.07995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.102,NA,NA
149707,-1.74492,4.10675,-1.07269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.278,NA,NA,NA,NA,NA,NA
149814,-2.02485,3.33127,-0.442513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.697,NA,NA,NA,NA,NA,NA,NA,NA,NA
150100,-2.02857,4.07465,-0.98512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.191,NA,NA,NA,NA,NA,NA,NA,NA,NA
150347,-2.49309,5,-2.00192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
150416,-2.47647,5,-1.77237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
150612,-2.28012,5,-1.25956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.387,NA,NA,NA,NA,NA,NA,NA,NA
150828,-3.83434,5,-1.28461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1576.332,NA,NA,NA,NA
151092,-3.74682,5,-1.27263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.951,NA,NA,NA,NA
151218,-1.99974,4.07406,-1.92883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816.346,NA,NA,NA,NA
151460,-1.91749,3.99155,-2.99445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.877,NA,NA,NA,NA
151687,-0.576439,4.77381,-4.14673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.908,NA,NA,NA,NA,NA,NA,NA,NA,NA
151868,-0.423409,5,-4.25432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.48,NA,NA,NA,NA,NA
152185,-0.934863,5,-4.59007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.983,NA,NA,NA,NA,NA
152389,0.25289,4.57921,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.378,NA,NA,NA,NA,NA,NA
152581,1.01878,4.37142,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.885,NA,NA,NA,NA,NA,NA
152627,1.09146,4.68895,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,NA,NA,NA,NA,NA,NA
152804,2.11616,4.15449,-3.87603,NA,NA,NA,NA,NA,NA,NA,44.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153107,3.55921,3.246,-2.61813,NA,NA,NA,NA,NA,NA,NA,1.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153394,4.35152,4.45338,-3.39261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.188,NA,NA
153596,3.9504,4.72559,-2.91248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.12,NA,NA,NA,NA,NA,NA
153752,2.77728,5,-2.85602,NA,NA,NA,NA,NA,NA,NA,-50.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153948,3.80528,5,-1.56997,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154000,3.24487,5,-0.853295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2506.734,NA,NA,NA
154276,2.5139,5,0.273028,NA,NA,NA,NA,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154590,2.92497,5,-0.172203,-901.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154766,3.02339,4.67574,-0.0579692,NA,NA,NA,NA,NA,NA,NA,NA,-44.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154881,2.41444,3.61005,-0.631791,NA,NA,NA,NA,NA,NA,NA,NA,177.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155037,1.00133,5,-0.78639,NA,647.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155249,0.711546,4.88191,0.70082,NA,NA,NA,NA,NA,NA,NA,NA,206.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155481,1.04495,5,-1.22141,NA,NA,NA,NA,NA,NA,NA,NA,NA,-441.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155707,1.16366,3.65135,-0.352399,NA,NA,NA,NA,NA,NA,NA,27.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155829,-0.0862778,2.86447,-1.45382,NA,NA,NA,NA,NA,NA,NA,188.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156159,0.427893,3.20746,-2.0334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.663,NA,NA,NA,NA,NA,NA
156389,0.985844,3.24511,-1.25667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.207,NA,NA,NA,NA,NA,NA,NA
156515,0.797949,4.01761,-2.04669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
156741,2.56202,4.62285,-1.31123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.249,NA,NA,NA,NA,NA,NA,NA
156805,2.0803,3.8091,-1.41959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.795,NA,NA,NA,NA,NA,NA
157015,1.55419,4.38083,-1.64471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.781,NA,NA,NA,NA,NA,NA
157386,1.90865,3.39416,-2.07084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.189,NA,NA
157420,1.39727,3.30526,-1.25202,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157723,1.70689,2.13069,-0.88347,NA,NA,NA,NA,NA,NA,NA,-92.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157998,3.38053,2.21453,-2.31697,NA,NA,NA,NA,NA,NA,NA,8.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158056,3.54834,2.49036,-3.21541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA
158341,2.76112,3.06141,-4.09529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.434,NA,NA
158499,3.64274,3.14212,-3.53476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.324,NA,NA,NA,NA,NA,NA,NA
158759,3.65463,5,-3.37979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.436,NA,NA
158991,3.92991,5,-3.03802,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159149,5,5,-4.34157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159218,5,3.17388,-2.88155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.466,NA,NA,NA
159508,3.29241,3.98175,-3.30459,NA,NA,NA,NA,NA,NA,-5.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159656,3.89283,4.72079,-2.49942,NA,NA,NA,NA,NA,NA,NA,NA,517.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159996,3.2204,3.89972,-3.34887,NA,19.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160142,4.29179,4.21537,-2.60515,NA,NA,116.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160348,4.74584,3.80492,-4.71406,NA,NA,4.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160419,5,3.61714,-5,NA,NA,NA,NA,24.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160741,5,3.38725,-5,NA,NA,NA,222.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160924,5,3.5485,-4.3015,NA,NA,NA,11.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161004,5,3.41548,-3.81374,NA,NA,NA,94.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161204,5,5,-3.62722,NA,NA,NA,450.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161593,5,4.51275,-2.09583,NA,7.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161760,5,2.57684,-0.981137,NA,NA,-97.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161940,5,2.77908,-2.06762,NA,212.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162013,5,2.21582,-1.37851,NA,NA,NA,NA,825.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162284,3.74033,2.52336,-1.16044,NA,NA,NA,NA,3.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162493,4.79819,3.84244,-1.87906,NA,NA,NA,NA,244.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162676,4.86282,4.87631,-1.41143,NA,NA,NA,6021.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162840,5,3.98505,-1.48979,NA,1.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163129,4.38483,4.4974,-1.50376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.188,NA
163263,4.82631,4.86874,-0.251092,NA,NA,NA,NA,NA,NA,NA,NA,6578.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163504,4.96647,5,0.475287,424.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163796,5,5,-0.965605,5384.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163799,5,5,-2.57675,NA,NA,NA,NA,NA,NA,NA,NA,1382.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164141,4.03834,5,-2.59685,NA,NA,NA,NA,NA,128.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164368,4.70025,4.26862,-2.34556,NA,31.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164427,3.981,3.99554,-3.55524,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164682,2.07688,4.01296,-2.81177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.873,NA
164808,1.59914,3.78511,-2.33071,NA,NA,NA,NA,NA,NA,NA,NA,10.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165105,2.38602,3.58827,-1.53582,NA,NA,NA,NA,NA,NA,NA,NA,-186.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165352,4.64715,3.64388,-1.78646,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165410,3.43605,3.22477,-0.542541,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165685,4.50655,2.79177,-0.467118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165809,4.54086,3.96042,-0.639857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.069,NA,NA,NA
166060,4.28029,4.40015,-1.10051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.498,NA,NA,NA
166280,3.78319,4.61923,-1.40102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051.849,NA,NA,NA
166593,3.44679,4.63412,-1.73502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.204,NA,NA,NA
166730,4.23612,4.96127,0.0482361,1654.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166923,5,4.41775,-0.734014,NA,NA,NA,NA,NA,NA,6857.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167063,4.45698,4.80324,-1.1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167213,3.49897,5,-1.3286,NA,73.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
