id,x0,x1,x2,fitness-4,fitness-2.5,fitness-1.5,fitness-2,fitness-3,fitness-5,fitness-3.5,fitness-4.5,fitness-0.5,fitness0,fitness2,fitness3.5,fitness2.5,fitness3,fitness1.5,fitness1,fitness0.5,fitness-1,fitness4.5,fitness5,fitness4
133266,5,5,0.223957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.108,NA,NA,NA,NA,NA
133476,4.77131,5,-0.030799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329.909,NA,NA,NA,NA
133623,3.86704,5,-0.29576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.927,NA,NA,NA,NA,NA,NA
133911,4.2876,4.02348,-0.719873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134126,4.71454,4.27689,-1.75231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.715,NA,NA,NA,NA,NA
134337,4.5919,4.87961,-0.600748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427.758,NA,NA,NA,NA
134549,5,4.86197,-1.59379,NA,NA,NA,NA,NA,NA,NA,NA,11079.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134599,5,4.48246,-2.66358,NA,NA,288.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134812,5,3.27343,-4.28232,NA,86.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135104,5,3.10089,-4.81438,NA,NA,NA,NA,NA,80.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135386,5,2.29671,-4.07174,NA,NA,NA,NA,NA,200.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135588,5,2.42983,-5,NA,NA,NA,NA,NA,NA,-77.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135720,5,2.06361,-5,NA,NA,NA,NA,NA,23.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135992,4.69676,2.44895,-5,NA,NA,NA,NA,NA,128.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136126,3.22759,1.47801,-5,NA,NA,NA,NA,NA,NA,NA,18.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136286,3.13349,1.61188,-5,NA,NA,NA,NA,NA,NA,NA,-4.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136578,3.50983,1.62631,-3.799,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136624,3.81938,2.4121,-2.97891,NA,NA,NA,NA,95.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136981,2.12833,3.15191,-2.82824,NA,NA,NA,NA,-21.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137073,2.45104,1.43192,-0.994228,NA,NA,NA,NA,-113.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137333,2.12872,2.33977,-0.985251,NA,NA,455.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137473,1.75435,2.61648,-2.70978,NA,NA,-34.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137641,0.846655,3.94724,-2.29762,NA,NA,-5.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137978,2.32757,5,-1.73895,NA,NA,NA,NA,NA,NA,NA,NA,283.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138191,3.17369,4.80593,-2.07404,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138396,3.75865,4.66289,-3.38074,NA,NA,NA,NA,114.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138479,3.15319,4.35936,-4.39179,37.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138668,1.21692,4.69379,-3.93911,NA,NA,NA,NA,NA,164.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138925,0.0881623,4.74595,-3.40353,NA,NA,NA,NA,NA,83.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139145,0.847003,5,-1.67816,NA,NA,NA,NA,NA,481.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139278,1.97055,5,-2.40808,NA,NA,NA,NA,NA,99.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139424,2.78749,5,-2.90292,NA,NA,NA,NA,NA,NA,NA,115.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139772,2.11729,5,-1.5591,NA,NA,NA,NA,NA,NA,NA,328.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139841,1.41251,5,0.568694,NA,NA,NA,NA,NA,NA,NA,-3.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140084,0.669332,5,0.697257,NA,NA,NA,NA,NA,159.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140244,1.12543,3.48337,2.08461,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140441,0.63005,3.77851,2.17833,NA,NA,NA,NA,NA,NA,NA,23.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140605,0.0650862,2.73987,1.52324,-3.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140816,-0.0469933,2.4819,2.30705,NA,NA,NA,NA,47.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141132,1.07347,0.481127,2.32875,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141283,0.686612,-0.214091,3.81379,149.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141497,3.37955,0.529361,5,NA,NA,NA,NA,NA,NA,NA,-21.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141630,2.74732,-0.255803,5,NA,NA,NA,NA,NA,562.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141875,4.12997,-0.919822,5,1394.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142095,5,-0.375751,5,NA,NA,NA,NA,NA,1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142313,4.5727,-1.60021,2.64772,NA,NA,NA,NA,NA,118.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142525,4.0477,-0.595884,4.17341,NA,NA,NA,NA,NA,-204.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142743,3.37644,-0.22383,3.39701,NA,NA,NA,NA,NA,194.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142825,3.19564,1.35099,4.90137,NA,NA,NA,NA,NA,323.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143011,4.31237,1.46815,5,NA,NA,NA,NA,NA,280.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143243,4.37872,2.39166,5,NA,NA,NA,NA,NA,NA,NA,-21.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143489,4.40173,2.10487,4.52445,NA,NA,NA,NA,NA,7.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143775,2.2547,1.77129,4.37471,NA,NA,NA,NA,NA,107.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143804,3.15752,1.45645,4.46879,NA,NA,NA,NA,NA,NA,4.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144151,4.1103,0.815722,3.19299,NA,NA,NA,NA,20.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144307,5,0.34484,5,-182.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144484,3.84854,1.00555,4.49838,NA,NA,NA,NA,NA,NA,NA,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144782,3.80441,1.73158,3.00522,NA,NA,NA,NA,NA,NA,NA,-2.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144863,3.59736,2.2375,4.55362,NA,NA,NA,NA,NA,NA,NA,22.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145165,3.18179,2.25502,3.46367,NA,NA,NA,NA,NA,NA,32.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145240,2.89952,3.73666,3.82951,NA,NA,NA,NA,47.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145584,3.65896,2.83785,3.48663,NA,NA,NA,NA,NA,NA,9.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145769,3.30101,1.77929,3.08317,16.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145870,5,3.10656,2.65806,NA,NA,NA,NA,NA,NA,NA,8.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146142,5,3.28196,2.01575,NA,NA,NA,NA,NA,NA,-1.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146316,4.89047,4.40014,3.03733,NA,NA,NA,NA,NA,NA,-73.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146452,5,4.04515,2.38568,NA,NA,NA,NA,NA,NA,-35.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146627,4.91797,4.07527,4.17903,NA,NA,NA,NA,226.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146883,5,4.36,5,NA,NA,NA,159.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147088,5,5,5,NA,NA,NA,NA,2017.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147346,5,4.80339,4.79464,NA,NA,NA,9032.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147399,4.21412,3.20461,5,NA,NA,NA,NA,651.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147626,5,2.78549,4.93911,879.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147989,4.9798,1.77728,5,745.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148110,5,2.58749,5,NA,NA,NA,NA,NA,NA,-152.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148240,5,1.86665,4.93138,822.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148449,3.69929,2.25396,3.44236,44.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148694,3.11737,2.64682,2.66546,-13.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148923,4.75623,3.24954,3.21818,NA,NA,NA,NA,483.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149057,3.9817,2.6891,2.67511,NA,NA,NA,NA,NA,NA,NA,-2.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149355,4.69252,3.28333,2.64812,NA,NA,NA,NA,NA,NA,NA,67.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149409,4.03804,2.56121,2.29375,1.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149704,2.46978,2.3195,0.410829,NA,NA,NA,NA,-33.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149986,2.97819,2.24977,0.978615,NA,NA,NA,NA,NA,NA,9.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150028,3.01149,4.06503,-0.04228,NA,NA,NA,NA,NA,NA,NA,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150316,1.19587,5,-0.720376,NA,NA,NA,NA,762.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150534,2.33174,5,-0.128823,NA,662.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150673,3.01305,5,0.598753,NA,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150832,2.52307,4.74631,1.34278,NA,NA,NA,NA,59.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151174,2.73176,4.66365,0.135034,NA,NA,NA,NA,NA,NA,NA,16.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151251,1.67363,3.80281,-0.548454,NA,NA,NA,NA,NA,NA,NA,49.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151489,2.85565,5,-0.393459,NA,NA,NA,NA,NA,218.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151679,4.47982,5,-0.2181,NA,NA,NA,NA,NA,-336.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151960,3.8152,5,1.09983,NA,NA,NA,NA,NA,-16.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152005,3.42871,5,1.48623,76.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152343,1.06937,5,2.32249,NA,NA,NA,NA,NA,-28.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152477,1.742,4.60645,4.89292,NA,NA,NA,NA,NA,433.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152690,0.593121,5,4.93928,NA,NA,NA,NA,NA,155.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152848,0.761763,4.79628,5,431.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153107,1.71002,3.30032,5,-32.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153304,1.91442,3.44218,5,NA,114.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153515,2.13497,4.52657,3.79607,NA,NA,NA,NA,NA,NA,NA,NA,26.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153648,0.48955,5,4.1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.787,NA,NA,NA,NA
153919,0.767437,4.4795,4.5406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.949,NA,NA,NA,NA
154041,-0.0608457,4.1034,3.59858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.915,NA,NA,NA,NA,NA
154223,-0.52621,4.07444,2.62361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154530,-1.53903,3.17935,3.75576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154728,-1.15412,2.55488,3.53933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024,NA,NA,NA,NA
154952,-0.6213,2.19078,3.28081,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155088,-0.408816,1.49231,3.36157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.337,NA,NA,NA,NA
155376,-1.10835,1.21206,2.22967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.259,NA,NA,NA,NA,NA,NA
155486,-0.58818,0.653866,2.98467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155716,-0.798887,0.603585,2.89558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155835,-0.0589591,-0.0261673,2.48498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.4
156012,-0.351392,0.865171,1.40793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.619,NA
156316,1.41238,1.47407,1.1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.093,NA
156403,1.72613,1.48765,0.718399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.498,NA,NA
156638,2.23465,1.9133,1.57076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73
156809,2.5837,2.57927,0.71742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
157065,2.98029,1.7878,1.12411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.433
157396,2.85192,3.29213,-0.449482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.102,NA
157573,1.73894,5,-0.477049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.231,NA
157678,0.29748,3.30122,-0.661066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.509,NA
157990,-0.959947,3.6408,-0.128536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1829.617,NA
158018,-1.97833,4.62583,0.791932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.182,NA
158206,-0.323125,5,1.51878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.586,NA
158497,-0.499463,4.66418,3.60906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.224,NA
158719,-1.4033,3.86254,3.46194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.349,NA
158812,-1.85718,4.21819,3.04253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.836,NA
159184,0.83942,5,3.04247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.097,NA
159380,2.03331,5,3.4602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.505,NA
159434,0.280016,5,2.77491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.633,NA
159693,-1.68138,2.75459,3.28876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.23,NA
159968,-1.43621,0.701332,4.43063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153.6,NA
160188,-1.99951,0.875141,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2688.322,NA
160252,-3.30597,1.37848,3.81772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.825,NA
160415,-3.10536,0.0393749,4.52713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.797,NA,NA
160709,-1.18275,-0.347885,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.495
160803,-2.05832,0.143929,4.71955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.657,NA,NA
161171,-2.14186,-0.106353,4.22652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.683,NA,NA
161334,-2.8214,-0.329438,4.95956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264.566,NA
161498,-2.46206,-0.265402,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.138,NA,NA
161719,-1.53005,0.269531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.702
161970,-2.43862,-1.64576,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.757,NA,NA,NA,NA,NA,NA,NA
162183,-4.67954,-0.177062,4.82039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.671,NA,NA,NA,NA,NA,NA,NA,NA
162366,-2.37658,-0.354465,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.23,NA,NA,NA,NA,NA,NA,NA
162418,-0.934735,-1.38984,4.40613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1173.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162795,-0.380123,-2.87338,4.15981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.635,NA,NA,NA,NA,NA,NA
162914,1.1507,-2.85432,4.07608,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163099,1.77634,-2.2004,2.91733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.851,NA,NA,NA,NA,NA
163293,1.68108,-2.52351,3.00083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.004,NA,NA,NA,NA,NA
163452,1.63213,-3.28507,3.02981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.295,NA,NA,NA,NA,NA,NA
163635,3.65453,-2.96527,3.65194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.593,NA,NA,NA,NA,NA
163806,2.8178,-3.52312,3.7016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.899,NA,NA,NA,NA,NA,NA
164011,1.35537,-3.37846,4.9542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.499,NA,NA,NA,NA,NA,NA,NA,NA
164349,3.58515,-4.05011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164573,2.80234,-4.54051,4.14913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.54,NA,NA,NA,NA,NA,NA,NA
164604,3.31189,-4.06089,4.29074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.542
164996,3.04173,-5,4.45989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
165197,4.57518,-5,2.94786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.797,NA,NA,NA,NA,NA,NA,NA
165335,4.55753,-3.58609,3.94896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
165401,4.5147,-2.91344,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165626,5,-3.61064,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.966,NA,NA,NA,NA
165813,5,-2.77427,5,NA,NA,NA,NA,NA,NA,NA,NA,334.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166086,3.28162,-2.13449,4.58941,NA,NA,NA,NA,NA,NA,NA,NA,585.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166244,3.11894,-2.3431,4.26042,NA,NA,NA,NA,NA,NA,NA,NA,210.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166421,4.4659,-2.27755,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.767,NA,NA,NA
166634,3.67212,-2.69433,5,NA,NA,NA,NA,NA,NA,NA,NA,296.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166892,2.80416,-3.34763,3.41147,NA,NA,46.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
